"Plot Title: yserstar"
"#","Date Time, GMT+01:00","High Range, mS/cm (LGR S/N: 21362421, SEN S/N: 21362421)","Temp, °C (LGR S/N: 21362421, SEN S/N: 21362421)","Coupler Detached (LGR S/N: 21362421)","Coupler Attached (LGR S/N: 21362421)","Host Connected (LGR S/N: 21362421)","End Of File (LGR S/N: 21362421)"
1359,03/16/23 05:46:36 PM,1.0229,9.44,,,,
1360,03/16/23 06:16:36 PM,1.3182,9.38,,,,
1361,03/16/23 06:46:36 PM,4.7966,9.25,,,,
1362,03/16/23 07:16:36 PM,6.9174,9.17,,,,
1363,03/16/23 07:46:36 PM,8.5538,9.11,,,,
1364,03/16/23 08:16:36 PM,9.2015,9.07,,,,
1365,03/16/23 08:46:36 PM,9.4212,9.07,,,,
1366,03/16/23 09:16:36 PM,8.8729,9.10,,,,
1367,03/16/23 09:46:36 PM,4.5116,9.17,,,,
1368,03/16/23 10:16:36 PM,1.0400,9.15,,,,
1369,03/16/23 10:46:36 PM,1.6395,9.09,,,,
1370,03/16/23 11:16:36 PM,1.5506,9.02,,,,
1371,03/16/23 11:46:36 PM,1.3088,8.97,,,,
1372,03/17/23 12:16:36 AM,1.1268,8.99,,,,
1373,03/17/23 12:46:36 AM,1.1219,9.04,,,,
1374,03/17/23 01:16:36 AM,1.1468,9.06,,,,
1375,03/17/23 01:46:36 AM,1.1425,9.05,,,,
1376,03/17/23 02:16:36 AM,1.1713,9.04,,,,
1377,03/17/23 02:46:36 AM,1.1604,9.01,,,,
1378,03/17/23 03:16:36 AM,1.0513,9.00,,,,
1379,03/17/23 03:46:36 AM,1.0706,9.00,,,,
1380,03/17/23 04:16:36 AM,1.0005,8.97,,,,
1381,03/17/23 04:46:36 AM,0.9449,8.95,,,,
1382,03/17/23 05:16:36 AM,0.9396,8.97,,,,
1383,03/17/23 05:46:36 AM,0.9270,8.97,,,,
1384,03/17/23 06:16:36 AM,0.9518,8.95,,,,
1385,03/17/23 06:46:36 AM,3.0329,8.95,,,,
1386,03/17/23 07:16:36 AM,6.1630,8.90,,,,
1387,03/17/23 07:46:36 AM,8.9778,8.85,,,,
1388,03/17/23 08:16:36 AM,10.2757,8.82,,,,
1389,03/17/23 08:46:36 AM,11.6995,8.80,,,,
1390,03/17/23 09:16:36 AM,12.2648,8.79,,,,
1391,03/17/23 09:46:36 AM,12.4306,8.79,,,,
1392,03/17/23 10:16:36 AM,11.8651,8.79,,,,
1393,03/17/23 10:46:36 AM,10.6426,8.79,,,,
1394,03/17/23 11:16:36 AM,5.7754,8.86,,,,
1395,03/17/23 11:46:36 AM,1.7550,8.92,,,,
1396,03/17/23 12:16:36 PM,2.6485,8.97,,,,
1397,03/17/23 12:46:36 PM,7.9807,8.91,,,,
1398,03/17/23 01:16:36 PM,2.7844,9.10,,,,
1399,03/17/23 01:46:36 PM,1.0475,9.15,,,,
1400,03/17/23 02:16:36 PM,0.9888,9.21,,,,
1401,03/17/23 02:46:36 PM,0.9333,9.28,,,,
1402,03/17/23 03:16:36 PM,0.9107,9.31,,,,
1403,03/17/23 03:46:36 PM,0.8903,9.33,,,,
1404,03/17/23 04:16:36 PM,0.9028,9.33,,,,
1405,03/17/23 04:46:36 PM,0.9307,9.31,,,,
1406,03/17/23 05:16:36 PM,1.0965,9.22,,,,
1407,03/17/23 05:46:36 PM,1.1643,9.20,,,,
1408,03/17/23 06:16:36 PM,1.1572,9.20,,,,
1409,03/17/23 06:46:36 PM,1.1681,9.18,,,,
1410,03/17/23 07:16:36 PM,1.1648,9.20,,,,
1411,03/17/23 07:46:36 PM,1.1583,9.22,,,,
1412,03/17/23 08:16:36 PM,3.5837,9.15,,,,
1413,03/17/23 08:46:36 PM,7.3917,9.06,,,,
1414,03/17/23 09:16:36 PM,10.2563,8.99,,,,
1415,03/17/23 09:46:36 PM,11.5019,8.95,,,,
1416,03/17/23 10:16:36 PM,11.8827,8.92,,,,
1417,03/17/23 10:46:36 PM,12.0835,8.90,,,,
1418,03/17/23 11:16:36 PM,11.1725,8.91,,,,
1419,03/17/23 11:46:36 PM,9.0270,8.95,,,,
1420,03/18/23 12:16:36 AM,2.2002,9.05,,,,
1421,03/18/23 12:46:36 AM,2.7808,9.07,,,,
1422,03/18/23 01:16:36 AM,1.7337,9.10,,,,
1423,03/18/23 01:46:36 AM,1.4872,9.09,,,,
1424,03/18/23 02:16:36 AM,1.1604,9.10,,,,
1425,03/18/23 02:46:36 AM,1.1762,9.11,,,,
1426,03/18/23 03:16:36 AM,1.2497,9.11,,,,
1427,03/18/23 03:46:36 AM,1.2535,9.10,,,,
1428,03/18/23 04:16:36 AM,1.2376,9.10,,,,
1429,03/18/23 04:46:36 AM,1.2167,9.07,,,,
1430,03/18/23 05:16:36 AM,1.2063,9.04,,,,
1431,03/18/23 05:46:36 AM,1.5620,9.00,,,,
1432,03/18/23 06:16:36 AM,1.4444,8.99,,,,
1433,03/18/23 06:46:36 AM,1.1986,9.00,,,,
1434,03/18/23 07:16:36 AM,1.0986,9.00,,,,
1435,03/18/23 07:46:36 AM,1.0518,9.01,,,,
1436,03/18/23 08:16:36 AM,1.0706,9.00,,,,
1437,03/18/23 08:46:36 AM,3.0585,8.99,,,,
1438,03/18/23 09:16:36 AM,6.4067,8.94,,,,
1439,03/18/23 09:46:36 AM,8.9973,8.91,,,,
1440,03/18/23 10:16:36 AM,10.4181,8.90,,,,
1441,03/18/23 10:46:36 AM,11.6328,8.90,,,,
1442,03/18/23 11:16:36 AM,11.8605,8.92,,,,
1443,03/18/23 11:46:36 AM,12.0424,8.94,,,,
1444,03/18/23 12:16:36 PM,11.4196,8.96,,,,
1445,03/18/23 12:46:36 PM,9.0043,9.09,,,,
1446,03/18/23 01:16:36 PM,1.5427,9.38,,,,
1447,03/18/23 01:46:36 PM,2.6033,9.35,,,,
1448,03/18/23 02:16:36 PM,1.9846,9.53,,,,
1449,03/18/23 02:46:36 PM,1.6018,9.56,,,,
1450,03/18/23 03:16:36 PM,1.9262,9.56,,,,
1451,03/18/23 03:46:36 PM,2.0609,9.57,,,,
1452,03/18/23 04:16:36 PM,1.7769,9.59,,,,
1453,03/18/23 04:46:36 PM,1.5048,9.59,,,,
1454,03/18/23 05:16:36 PM,1.1643,9.61,,,,
1455,03/18/23 05:46:36 PM,1.1485,9.63,,,,
1456,03/18/23 06:16:36 PM,1.1479,9.64,,,,
1457,03/18/23 06:46:36 PM,1.1251,9.66,,,,
1458,03/18/23 07:16:36 PM,1.1148,9.63,,,,
1459,03/18/23 07:46:36 PM,1.1300,9.62,,,,
1460,03/18/23 08:16:36 PM,1.1681,9.57,,,,
1461,03/18/23 08:46:36 PM,1.1762,9.57,,,,
1462,03/18/23 09:16:36 PM,1.1872,9.56,,,,
1463,03/18/23 09:46:36 PM,1.1713,9.54,,,,
1464,03/18/23 10:16:36 PM,1.1752,9.54,,,,
1465,03/18/23 10:46:36 PM,1.1954,9.56,,,,
1466,03/18/23 11:16:36 PM,1.1986,9.54,,,,
1467,03/18/23 11:46:36 PM,4.3519,9.47,,,,
1468,03/19/23 12:16:36 AM,7.1334,9.38,,,,
1469,03/19/23 12:46:36 AM,7.8995,9.36,,,,
1470,03/19/23 01:16:36 AM,7.2013,9.40,,,,
1471,03/19/23 01:46:36 AM,1.4360,9.48,,,,
1472,03/19/23 02:16:36 AM,1.2828,9.46,,,,
1473,03/19/23 02:46:36 AM,1.3354,9.48,,,,
1474,03/19/23 03:16:36 AM,1.5121,9.48,,,,
1475,03/19/23 03:46:36 AM,1.4878,9.48,,,,
1476,03/19/23 04:16:36 AM,1.4771,9.47,,,,
1477,03/19/23 04:46:36 AM,1.6081,9.49,,,,
1478,03/19/23 05:16:36 AM,1.3443,9.54,,,,
1479,03/19/23 05:46:36 AM,1.3293,9.51,,,,
1480,03/19/23 06:16:36 AM,1.8575,9.49,,,,
1481,03/19/23 06:46:36 AM,2.1381,9.44,,,,
1482,03/19/23 07:16:36 AM,1.2497,9.48,,,,
1483,03/19/23 07:46:36 AM,1.1893,9.51,,,,
1484,03/19/23 08:16:36 AM,1.1965,9.49,,,,
1485,03/19/23 08:46:36 AM,1.2058,9.49,,,,
1486,03/19/23 09:16:36 AM,1.2140,9.49,,,,
1487,03/19/23 09:46:36 AM,1.2222,9.49,,,,
1488,03/19/23 10:16:36 AM,5.4712,9.41,,,,
1489,03/19/23 10:46:36 AM,9.7008,9.31,,,,
1490,03/19/23 11:16:36 AM,12.8655,9.23,,,,
1491,03/19/23 11:46:36 AM,14.3127,9.21,,,,
1492,03/19/23 12:16:36 PM,14.6721,9.18,,,,
1493,03/19/23 12:46:36 PM,15.0349,9.20,,,,
1494,03/19/23 01:16:36 PM,14.6710,9.22,,,,
1495,03/19/23 01:46:36 PM,13.0385,9.30,,,,
1496,03/19/23 02:16:36 PM,8.4675,9.42,,,,
1497,03/19/23 02:46:36 PM,6.3140,9.49,,,,
1498,03/19/23 03:16:36 PM,5.8785,9.58,,,,
1499,03/19/23 03:46:36 PM,2.7487,9.77,,,,
1500,03/19/23 04:16:36 PM,2.6576,9.77,,,,
1501,03/19/23 04:46:36 PM,2.6660,9.83,,,,
1502,03/19/23 05:16:36 PM,1.3984,9.89,,,,
1503,03/19/23 05:46:36 PM,1.3577,9.92,,,,
1504,03/19/23 06:16:36 PM,1.3588,9.93,,,,
1505,03/19/23 06:46:36 PM,1.3343,9.90,,,,
1506,03/19/23 07:16:36 PM,1.3271,9.88,,,,
1507,03/19/23 07:46:36 PM,1.2723,9.85,,,,
1508,03/19/23 08:16:36 PM,1.2206,9.84,,,,
1509,03/19/23 08:46:36 PM,1.2249,9.84,,,,
1510,03/19/23 09:16:36 PM,1.2101,9.84,,,,
1511,03/19/23 09:46:36 PM,1.2129,9.82,,,,
1512,03/19/23 10:16:36 PM,1.2107,9.83,,,,
1513,03/19/23 10:46:36 PM,3.7333,9.77,,,,
1514,03/19/23 11:16:36 PM,8.3726,9.62,,,,
1515,03/19/23 11:46:36 PM,11.0502,9.52,,,,
1516,03/20/23 12:16:36 AM,12.7327,9.46,,,,
1517,03/20/23 12:46:36 AM,13.1792,9.44,,,,
1518,03/20/23 01:16:36 AM,13.2743,9.44,,,,
1519,03/20/23 01:46:36 AM,11.9271,9.49,,,,
1520,03/20/23 02:16:36 AM,10.0293,9.56,,,,
1521,03/20/23 02:46:36 AM,2.1346,9.69,,,,
1522,03/20/23 03:16:36 AM,1.4209,9.68,,,,
1523,03/20/23 03:46:36 AM,1.7216,9.69,,,,
1524,03/20/23 04:16:36 AM,1.5393,9.68,,,,
1525,03/20/23 04:46:36 AM,1.4124,9.66,,,,
1526,03/20/23 05:16:36 AM,1.3438,9.66,,,,
1527,03/20/23 05:46:36 AM,1.3226,9.63,,,,
1528,03/20/23 06:16:36 AM,1.3116,9.61,,,,
1529,03/20/23 06:46:36 AM,1.3016,9.59,,,,
1530,03/20/23 07:16:36 AM,1.2850,9.58,,,,
1531,03/20/23 07:46:36 AM,1.2944,9.54,,,,
1532,03/20/23 08:16:36 AM,1.3221,9.54,,,,
1533,03/20/23 08:46:36 AM,1.3288,9.56,,,,
1534,03/20/23 09:16:36 AM,1.3249,9.57,,,,
1535,03/20/23 09:46:36 AM,1.3410,9.58,,,,
1536,03/20/23 10:16:36 AM,1.3199,9.58,,,,
1537,03/20/23 10:46:36 AM,3.5584,9.66,,,,
1538,03/20/23 11:16:36 AM,9.8482,9.49,,,,
1539,03/20/23 11:46:36 AM,13.1950,9.36,,,,
1540,03/20/23 12:16:36 PM,14.6922,9.28,,,,
1541,03/20/23 12:46:36 PM,15.6852,9.25,,,,
1542,03/20/23 01:16:36 PM,16.2452,9.22,,,,
1543,03/20/23 01:46:36 PM,15.9493,9.25,,,,
1544,03/20/23 02:16:36 PM,15.0982,9.27,,,,
1545,03/20/23 02:46:36 PM,13.0443,9.35,,,,
1546,03/20/23 03:16:36 PM,3.4900,9.72,,,,
1547,03/20/23 03:46:36 PM,3.1543,9.67,,,,
1548,03/20/23 04:16:36 PM,2.4617,9.78,,,,
1549,03/20/23 04:46:36 PM,2.3589,9.83,,,,
1550,03/20/23 05:16:36 PM,2.1015,9.89,,,,
1551,03/20/23 05:46:36 PM,1.8743,9.93,,,,
1552,03/20/23 06:16:36 PM,1.7925,9.94,,,,
1553,03/20/23 06:46:36 PM,1.6704,9.94,,,,
1554,03/20/23 07:16:36 PM,1.5978,9.95,,,,
1555,03/20/23 07:46:36 PM,1.4884,9.98,,,,
1556,03/20/23 08:16:36 PM,1.4147,9.98,,,,
1557,03/20/23 08:46:36 PM,1.7631,9.99,,,,
1558,03/20/23 09:16:36 PM,1.6110,10.01,,,,
1559,03/20/23 09:46:36 PM,1.4383,10.05,,,,
1560,03/20/23 10:16:36 PM,1.3438,10.09,,,,
1561,03/20/23 10:46:36 PM,1.3182,10.08,,,,
1562,03/20/23 11:16:36 PM,2.0497,10.01,,,,
1563,03/20/23 11:46:36 PM,8.0763,9.75,,,,
1564,03/21/23 12:16:36 AM,11.9587,9.61,,,,
1565,03/21/23 12:46:36 AM,13.5137,9.54,,,,
1566,03/21/23 01:16:36 AM,14.6985,9.51,,,,
1567,03/21/23 01:46:36 AM,15.2415,9.51,,,,
1568,03/21/23 02:16:36 AM,14.7091,9.54,,,,
1569,03/21/23 02:46:36 AM,12.6951,9.63,,,,
1570,03/21/23 03:16:36 AM,8.9490,9.78,,,,
1571,03/21/23 03:46:36 AM,4.8709,9.90,,,,
1572,03/21/23 04:16:36 AM,4.7769,9.89,,,,
1573,03/21/23 04:46:36 AM,3.3909,9.92,,,,
1574,03/21/23 05:16:36 AM,1.7210,9.97,,,,
1575,03/21/23 05:46:36 AM,1.7089,9.95,,,,
1576,03/21/23 06:16:36 AM,1.6836,9.97,,,,
1577,03/21/23 06:46:36 AM,1.5944,9.95,,,,
1578,03/21/23 07:16:36 AM,1.5694,9.94,,,,
1579,03/21/23 07:46:36 AM,1.5939,9.94,,,,
1580,03/21/23 08:16:36 AM,1.5087,9.94,,,,
1581,03/21/23 08:46:36 AM,1.5138,9.93,,,,
1582,03/21/23 09:16:36 AM,1.4963,9.93,,,,
1583,03/21/23 09:46:36 AM,1.5847,9.93,,,,
1584,03/21/23 10:16:36 AM,1.4985,9.95,,,,
1585,03/21/23 10:46:36 AM,1.4968,10.03,,,,
1586,03/21/23 11:16:36 AM,1.5637,10.06,,,,
1587,03/21/23 11:46:36 AM,2.7947,9.95,,,,
1588,03/21/23 12:16:36 PM,8.3756,9.78,,,,
1589,03/21/23 12:46:36 PM,12.1322,9.66,,,,
1590,03/21/23 01:16:36 PM,13.9567,9.59,,,,
1591,03/21/23 01:46:36 PM,14.6468,9.59,,,,
1592,03/21/23 02:16:36 PM,15.0831,9.58,,,,
1593,03/21/23 02:46:36 PM,14.9920,9.61,,,,
1594,03/21/23 03:16:36 PM,13.2287,9.73,,,,
1595,03/21/23 03:46:36 PM,11.3701,9.83,,,,
1596,03/21/23 04:16:36 PM,5.2229,9.95,,,,
1597,03/21/23 04:46:36 PM,7.8681,10.01,,,,
1598,03/21/23 05:16:36 PM,5.4065,10.23,,,,
1599,03/21/23 05:46:36 PM,2.6256,10.36,,,,
1600,03/21/23 06:16:36 PM,2.4515,10.41,,,,
1601,03/21/23 06:46:36 PM,2.2446,10.51,,,,
1602,03/21/23 07:16:36 PM,2.1416,10.52,,,,
1603,03/21/23 07:46:36 PM,2.0697,10.49,,,,
1604,03/21/23 08:16:36 PM,2.0028,10.47,,,,
1605,03/21/23 08:46:36 PM,1.9747,10.46,,,,
1606,03/21/23 09:16:36 PM,1.7746,10.49,,,,
1607,03/21/23 09:46:36 PM,2.0010,10.46,,,,
1608,03/21/23 10:16:36 PM,1.9922,10.45,,,,
1609,03/21/23 10:46:36 PM,1.9437,10.41,,,,
1610,03/21/23 11:16:36 PM,2.0075,10.41,,,,
1611,03/21/23 11:46:36 PM,1.9811,10.40,,,,
1612,03/22/23 12:16:36 AM,5.6799,10.23,,,,
1613,03/22/23 12:46:36 AM,11.7307,9.95,,,,
1614,03/22/23 01:16:36 AM,13.8321,9.84,,,,
1615,03/22/23 01:46:36 AM,15.3802,9.78,,,,
1616,03/22/23 02:16:36 AM,15.9437,9.75,,,,
1617,03/22/23 02:46:36 AM,15.9704,9.77,,,,
1618,03/22/23 03:16:36 AM,15.5426,9.80,,,,
1619,03/22/23 03:46:36 AM,13.4897,9.87,,,,
1620,03/22/23 04:16:36 AM,7.0637,10.13,,,,
1621,03/22/23 04:46:36 AM,1.8476,10.25,,,,
1622,03/22/23 05:16:36 AM,2.0210,10.26,,,,
1623,03/22/23 05:46:36 AM,2.1801,10.25,,,,
1624,03/22/23 06:16:36 AM,1.9128,10.26,,,,
1625,03/22/23 06:46:36 AM,2.1233,10.23,,,,
1626,03/22/23 07:16:36 AM,1.8151,10.20,,,,
1627,03/22/23 07:46:36 AM,1.7671,10.20,,,,
1628,03/22/23 08:16:36 AM,1.8128,10.19,,,,
1629,03/22/23 08:46:36 AM,1.9052,10.21,,,,
1630,03/22/23 09:16:36 AM,1.9052,10.21,,,,
1631,03/22/23 09:46:36 AM,1.9326,10.21,,,,
1632,03/22/23 10:16:36 AM,1.8586,10.23,,,,
1633,03/22/23 10:46:36 AM,1.8453,10.23,,,,
1634,03/22/23 11:16:36 AM,1.8621,10.23,,,,
1635,03/22/23 11:46:36 AM,1.8918,10.23,,,,
1636,03/22/23 12:16:36 PM,2.0697,10.23,,,,
1637,03/22/23 12:46:36 PM,8.9451,9.97,,,,
1638,03/22/23 01:16:36 PM,15.8882,9.73,,,,
1639,03/22/23 01:46:36 PM,16.9559,9.69,,,,
1640,03/22/23 02:16:36 PM,17.6267,9.67,,,,
1641,03/22/23 02:46:36 PM,17.8146,9.69,,,,
1642,03/22/23 03:16:36 PM,17.9858,9.69,,,,
1643,03/22/23 03:46:36 PM,16.4593,9.77,,,,
1644,03/22/23 04:16:36 PM,13.9802,9.89,,,,
1645,03/22/23 04:46:36 PM,12.8276,9.93,,,,
1646,03/22/23 05:16:36 PM,12.3546,9.97,,,,
1647,03/22/23 05:46:36 PM,4.7547,10.36,,,,
1648,03/22/23 06:16:36 PM,2.2619,10.46,,,,
1649,03/22/23 06:46:36 PM,2.3607,10.45,,,,
1650,03/22/23 07:16:36 PM,2.2934,10.46,,,,
1651,03/22/23 07:46:36 PM,2.2079,10.49,,,,
1652,03/22/23 08:16:36 PM,3.1134,10.42,,,,
1653,03/22/23 08:46:36 PM,3.4955,10.39,,,,
1654,03/22/23 09:16:36 PM,3.6930,10.36,,,,
1655,03/22/23 09:46:36 PM,3.5615,10.39,,,,
1656,03/22/23 10:16:36 PM,3.5535,10.37,,,,
1657,03/22/23 10:46:36 PM,3.4912,10.39,,,,
1658,03/22/23 11:16:36 PM,3.4771,10.39,,,,
1659,03/22/23 11:46:36 PM,3.4998,10.37,,,,
1660,03/23/23 12:16:36 AM,3.4580,10.37,,,,
1661,03/23/23 12:46:36 AM,6.2144,10.26,,,,
1662,03/23/23 01:16:36 AM,12.1847,10.04,,,,
1663,03/23/23 01:46:36 AM,15.7567,9.93,,,,
1664,03/23/23 02:16:36 AM,17.1303,9.90,,,,
1665,03/23/23 02:46:36 AM,17.1465,9.90,,,,
1666,03/23/23 03:16:36 AM,17.5891,9.88,,,,
1667,03/23/23 03:46:36 AM,17.4213,9.90,,,,
1668,03/23/23 04:16:36 AM,16.1689,9.94,,,,
1669,03/23/23 04:46:36 AM,14.3116,9.99,,,,
1670,03/23/23 05:16:36 AM,4.5437,10.30,,,,
1671,03/23/23 05:46:36 AM,3.7011,10.31,,,,
1672,03/23/23 06:16:36 AM,3.5208,10.32,,,,
1673,03/23/23 06:46:36 AM,3.7172,10.31,,,,
1674,03/23/23 07:16:36 AM,3.3258,10.34,,,,
1675,03/23/23 07:46:36 AM,3.2970,10.32,,,,
1676,03/23/23 08:16:36 AM,3.2541,10.34,,,,
1677,03/23/23 08:46:36 AM,3.2860,10.34,,,,
1678,03/23/23 09:16:36 AM,3.3142,10.34,,,,
1679,03/23/23 09:46:36 AM,3.2909,10.34,,,,
1680,03/23/23 10:16:36 AM,3.2706,10.32,,,,
1681,03/23/23 10:46:36 AM,3.3123,10.34,,,,
1682,03/23/23 11:16:36 AM,3.3246,10.32,,,,
1683,03/23/23 11:46:36 AM,3.4143,10.32,,,,
1684,03/23/23 12:16:36 PM,3.5602,10.31,,,,
1685,03/23/23 12:46:36 PM,3.4844,10.32,,,,
1686,03/23/23 01:16:36 PM,4.5216,10.25,,,,
1687,03/23/23 01:46:36 PM,5.6258,10.24,,,,
1688,03/23/23 02:16:36 PM,6.3281,10.24,,,,
1689,03/23/23 02:46:36 PM,7.2414,10.25,,,,
1690,03/23/23 03:16:36 PM,6.7599,10.29,,,,
1691,03/23/23 03:46:36 PM,6.3281,10.30,,,,
1692,03/23/23 04:16:36 PM,6.2164,10.30,,,,
1693,03/23/23 04:46:36 PM,5.6616,10.30,,,,
1694,03/23/23 05:16:36 PM,5.2756,10.30,,,,
1695,03/23/23 05:46:36 PM,5.6356,10.31,,,,
1696,03/23/23 06:16:36 PM,5.5640,10.46,,,,
1697,03/23/23 06:46:36 PM,3.5991,11.03,,,,
1698,03/23/23 07:16:36 PM,3.3289,11.17,,,,
1699,03/23/23 07:46:36 PM,3.3627,11.09,,,,
1700,03/23/23 08:16:36 PM,3.1978,11.14,,,,
1701,03/23/23 08:46:36 PM,3.0884,11.16,,,,
1702,03/23/23 09:16:36 PM,3.0146,11.17,,,,
1703,03/23/23 09:46:36 PM,2.9641,11.19,,,,
1704,03/23/23 10:16:36 PM,2.9659,11.20,,,,
1705,03/23/23 10:46:36 PM,2.9361,11.19,,,,
1706,03/23/23 11:16:36 PM,2.8869,11.19,,,,
1707,03/23/23 11:46:36 PM,2.8365,11.20,,,,
1708,03/24/23 12:16:36 AM,2.8620,11.19,,,,
1709,03/24/23 12:46:36 AM,2.8456,11.20,,,,
1710,03/24/23 01:16:36 AM,4.5336,11.04,,,,
1711,03/24/23 01:46:36 AM,10.5900,10.78,,,,
1712,03/24/23 02:16:36 AM,12.8102,10.70,,,,
1713,03/24/23 02:46:36 AM,14.7896,10.63,,,,
1714,03/24/23 03:16:36 AM,16.4944,10.56,,,,
1715,03/24/23 03:46:36 AM,16.5159,10.57,,,,
1716,03/24/23 04:16:36 AM,16.0371,10.61,,,,
1717,03/24/23 04:46:36 AM,15.6259,10.66,,,,
1718,03/24/23 05:16:36 AM,13.3021,10.71,,,,
1719,03/24/23 05:46:36 AM,6.4445,10.94,,,,
1720,03/24/23 06:16:36 AM,3.7450,11.03,,,,
1721,03/24/23 06:46:36 AM,3.8293,11.01,,,,
1722,03/24/23 07:16:36 AM,3.6621,11.01,,,,
1723,03/24/23 07:46:36 AM,2.9531,11.01,,,,
1724,03/24/23 08:16:36 AM,2.7336,11.02,,,,
1725,03/24/23 08:46:36 AM,2.7004,11.03,,,,
1726,03/24/23 09:16:36 AM,2.8117,11.03,,,,
1727,03/24/23 09:46:36 AM,2.7064,11.02,,,,
1728,03/24/23 10:16:36 AM,2.7560,11.04,,,,
1729,03/24/23 10:46:36 AM,3.0006,11.04,,,,
1730,03/24/23 11:16:36 AM,3.0780,11.13,,,,
1731,03/24/23 11:46:36 AM,3.0481,11.16,,,,
1732,03/24/23 12:16:36 PM,3.0780,11.19,,,,
1733,03/24/23 12:46:36 PM,2.7747,11.23,,,,
1734,03/24/23 01:16:36 PM,5.2885,10.93,,,,
1735,03/24/23 01:46:36 PM,8.8783,10.73,,,,
1736,03/24/23 02:16:36 PM,12.4382,10.78,,,,
1737,03/24/23 02:46:36 PM,14.4577,10.75,,,,
1738,03/24/23 03:16:36 PM,16.0605,10.77,,,,
1739,03/24/23 03:46:36 PM,16.5148,10.76,,,,
1740,03/24/23 04:16:36 PM,16.7242,10.80,,,,
1741,03/24/23 04:46:36 PM,16.4333,10.82,,,,
1742,03/24/23 05:16:36 PM,14.8917,10.94,,,,
1743,03/24/23 05:46:36 PM,12.1678,11.06,,,,
1744,03/24/23 06:16:36 PM,5.6434,11.23,,,,
1745,03/24/23 06:46:36 PM,5.5958,11.29,,,,
1746,03/24/23 07:16:36 PM,8.2580,11.27,,,,
1747,03/24/23 07:46:36 PM,4.0033,11.45,,,,
1748,03/24/23 08:16:36 PM,3.3087,11.48,,,,
1749,03/24/23 08:46:36 PM,3.1409,11.45,,,,
1750,03/24/23 09:16:36 PM,3.1782,11.43,,,,
1751,03/24/23 09:46:36 PM,3.9317,11.38,,,,
1752,03/24/23 10:16:36 PM,2.9768,11.37,,,,
1753,03/24/23 10:46:36 PM,2.8353,11.38,,,,
1754,03/24/23 11:16:36 PM,2.5955,11.37,,,,
1755,03/24/23 11:46:36 PM,2.8341,11.33,,,,
1756,03/25/23 12:16:36 AM,3.1488,11.29,,,,
1757,03/25/23 12:46:36 AM,3.1433,11.29,,,,
1758,03/25/23 01:16:36 AM,3.0908,11.29,,,,
1759,03/25/23 01:46:36 AM,5.8752,11.19,,,,
1760,03/25/23 02:16:36 AM,12.9269,10.96,,,,
1761,03/25/23 02:46:36 AM,16.9052,10.81,,,,
1762,03/25/23 03:16:36 AM,18.8622,10.73,,,,
1763,03/25/23 03:46:36 AM,19.3276,10.72,,,,
1764,03/25/23 04:16:36 AM,19.7860,10.66,,,,
1765,03/25/23 04:46:36 AM,19.3314,10.66,,,,
1766,03/25/23 05:16:36 AM,18.0681,10.68,,,,
1767,03/25/23 05:46:36 AM,16.4887,10.71,,,,
1768,03/25/23 06:16:36 AM,12.9953,10.83,,,,
1769,03/25/23 06:46:36 AM,4.5771,11.04,,,,
1770,03/25/23 07:16:36 AM,4.6270,10.99,,,,
1771,03/25/23 07:46:36 AM,4.0724,10.94,,,,
1772,03/25/23 08:16:36 AM,4.3971,10.93,,,,
1773,03/25/23 08:46:36 AM,5.5653,10.96,,,,
1774,03/25/23 09:16:36 AM,6.6410,10.96,,,,
1775,03/25/23 09:46:36 AM,6.4074,10.94,,,,
1776,03/25/23 10:16:36 AM,6.3248,10.93,,,,
1777,03/25/23 10:46:36 AM,5.5926,10.93,,,,
1778,03/25/23 11:16:36 AM,4.9988,10.91,,,,
1779,03/25/23 11:46:36 AM,4.1517,10.92,,,,
1780,03/25/23 12:16:36 PM,3.5991,10.97,,,,
1781,03/25/23 12:46:36 PM,3.5535,10.98,,,,
1782,03/25/23 01:16:36 PM,3.5454,10.99,,,,
1783,03/25/23 01:46:36 PM,6.4263,10.86,,,,
1784,03/25/23 02:16:36 PM,10.9621,10.76,,,,
1785,03/25/23 02:46:36 PM,14.2193,10.73,,,,
1786,03/25/23 03:16:36 PM,16.3160,10.68,,,,
1787,03/25/23 03:46:36 PM,17.9060,10.65,,,,
1788,03/25/23 04:16:36 PM,19.0034,10.61,,,,
1789,03/25/23 04:46:36 PM,19.0749,10.62,,,,
1790,03/25/23 05:16:36 PM,19.2978,10.62,,,,
1791,03/25/23 05:46:36 PM,18.1124,10.70,,,,
1792,03/25/23 06:16:36 PM,15.3759,10.80,,,,
1793,03/25/23 06:46:36 PM,9.3508,11.01,,,,
1794,03/25/23 07:16:36 PM,5.7721,11.13,,,,
1795,03/25/23 07:46:36 PM,5.8732,11.14,,,,
1796,03/25/23 08:16:36 PM,3.6961,11.19,,,,
1797,03/25/23 08:46:36 PM,3.4063,11.19,,,,
1798,03/25/23 09:16:36 PM,3.2700,11.16,,,,
1799,03/25/23 09:46:36 PM,3.2345,11.14,,,,
1800,03/25/23 10:16:36 PM,3.2688,11.12,,,,
1801,03/25/23 10:46:36 PM,3.2051,11.07,,,,
1802,03/25/23 11:16:36 PM,3.1244,11.06,,,,
1803,03/25/23 11:46:36 PM,3.1378,11.04,,,,
