Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 12/02/2020
TIME       : 13:59:29
FILENAME   : C:\Users\nico_demaerteleire\Documents\DiverOffice\KGO\CSV\sas slijkens_200212135928_V7171.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..08-V7171  317.
  Instrument number       =                    
                          =0
  Location                =sas slijkens
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..08-V7171  317.
  Instrument number       =                    
  Location                =sas slijkens
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =27:50:10 17/05/19
  End date / time         =27:50:09 12/02/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2019/05/17 10:50:27;1030,175;11,803;0,496
2019/05/17 11:20:27;1432,617;15,053;11,788
2019/05/17 11:50:27;1432,792;15,113;11,660
2019/05/17 12:20:27;1433,608;15,240;10,732
2019/05/17 12:50:27;1433,608;15,267;10,848
2019/05/17 13:20:27;1434,250;15,250;10,980
2019/05/17 13:50:27;1433,608;15,163;11,580
2019/05/17 14:20:27;1432,967;15,083;11,872
2019/05/17 14:50:27;1434,075;15,273;10,936
2019/05/17 15:20:27;1435,242;15,203;11,120
2019/05/17 15:50:27;1434,542;15,273;11,240
2019/05/17 16:20:27;1435,242;15,213;11,552
2019/05/17 16:50:27;1434,250;15,190;11,868
2019/05/17 17:20:27;1434,542;15,170;11,596
2019/05/17 17:50:27;1432,967;14,900;12,540
2019/05/17 18:20:27;1429,233;15,097;11,760
2019/05/17 18:50:27;1432,792;14,997;11,932
2019/05/17 19:20:27;1432,792;15,123;11,656
2019/05/17 19:50:27;1431,333;14,967;12,148
2019/05/17 20:20:27;1428,767;15,063;11,540
2019/05/17 20:50:27;1425,033;15,000;11,832
2019/05/17 21:20:27;1424,683;14,960;11,668
2019/05/17 21:50:27;1425,500;15,193;10,896
2019/05/17 22:20:27;1425,675;15,007;11,316
2019/05/17 22:50:27;1424,217;14,910;12,104
2019/05/17 23:20:27;1422,875;15,050;11,756
2019/05/17 23:50:27;1422,292;14,960;11,948
2019/05/18 00:20:27;1423,750;15,003;11,812
2019/05/18 00:50:27;1424,333;15,083;11,328
2019/05/18 01:20:27;1424,392;15,070;11,432
2019/05/18 01:50:27;1424,042;14,997;11,644
