Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 12/02/2020
TIME       : 14:00:26
FILENAME   : C:\Users\nico_demaerteleire\Documents\DiverOffice\LK-ALK\CSV\akl ramskapelle_200212140026_V7183.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..08-V7183  317.
  Instrument number       =                    
                          =0
  Location                =akl ramskapelle
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..08-V7183  317.
  Instrument number       =                    
  Location                =akl ramskapelle
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =22:22:12 17/05/19
  End date / time         =22:52:10 12/02/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2019/05/17 12:22:22;1028,425;14,113;0,020
2019/05/17 12:52:22;1135,583;13,480;0,500
2019/05/17 13:22:22;1135,583;13,513;0,492
2019/05/17 13:52:22;1135,583;13,527;0,496
2019/05/17 14:22:22;1135,408;13,530;0,504
2019/05/17 14:52:22;1135,117;13,567;0,472
2019/05/17 15:22:22;1135,292;13,567;0,456
2019/05/17 15:52:22;1135,233;13,607;0,460
2019/05/17 16:22:22;1135,292;13,643;0,472
2019/05/17 16:52:22;1135,292;13,647;0,468
2019/05/17 17:22:22;1135,117;13,657;0,472
2019/05/17 17:52:22;1134,942;13,670;0,472
2019/05/17 18:22:22;1134,767;13,633;0,476
2019/05/17 18:52:22;1134,475;13,583;0,484
2019/05/17 19:22:22;1134,125;13,543;0,484
2019/05/17 19:52:22;1134,183;13,530;0,484
2019/05/17 20:22:22;1134,183;13,563;0,480
2019/05/17 20:52:22;1134,300;13,553;0,468
2019/05/17 21:22:22;1134,475;13,463;0,496
2019/05/17 21:52:22;1134,300;13,477;0,488
2019/05/17 22:22:22;1134,300;13,447;0,508
2019/05/17 22:52:22;1134,125;13,410;0,516
2019/05/17 23:22:22;1134,300;13,393;0,516
2019/05/17 23:52:22;1134,475;13,403;0,476
2019/05/18 00:22:22;1134,475;13,393;0,492
2019/05/18 00:52:22;1134,300;13,363;0,540
2019/05/18 01:22:22;1134,475;13,350;0,520
2019/05/18 01:52:22;1134,767;13,340;0,516
2019/05/18 02:22:22;1134,767;13,337;0,524
2019/05/18 02:52:22;1134,650;13,307;0,524
2019/05/18 03:22:22;1134,650;13,303;0,504
2019/05/18 03:52:22;1134,650;13,283;0,512
