Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 08/12/2023
TIME       : 11:08:11
FILENAME   : C:\Users\simon_plaetinck\AppData\Roaming\DiverOffice\test\CSV\sk zeebrugge_231208110811_V3053.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..31-V3053  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =sk zeebrugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..31-V3053  317.
  Instrument number       =          UTC+1     
  Location                =sk zeebrugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =31:24:09 17/02/23
  End date / time         =31:54:10 08/12/23
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2023/02/17 09:24:31;1045,750;19,077;1,256
2023/02/17 09:54:31;1219,467;7,383;1,708
2023/02/17 10:24:31;1219,642;7,383;1,692
2023/02/17 10:54:31;1220,575;7,397;1,664
2023/02/17 11:24:31;1221,450;7,543;1,552
2023/02/17 11:54:31;1222,150;7,687;1,540
2023/02/17 12:24:31;1222,092;7,713;1,544
2023/02/17 12:54:31;1223,317;7,733;1,596
2023/02/17 13:24:31;1224,075;7,607;1,628
2023/02/17 13:54:31;1223,667;7,907;1,564
2023/02/17 14:24:31;1225,417;8,087;1,544
2023/02/17 14:54:31;1226,175;8,020;1,564
2023/02/17 15:24:31;1226,700;7,977;1,528
2023/02/17 15:54:31;1227,050;7,967;1,528
2023/02/17 16:24:31;1227,808;7,967;1,524
2023/02/17 16:54:31;1206,692;7,620;1,512
2023/02/17 17:24:31;1202,200;7,750;1,552
2023/02/17 17:54:31;1217,483;8,050;1,580
2023/02/17 18:24:31;1218,417;7,987;1,648
2023/02/17 18:54:31;1219,758;7,977;1,644
2023/02/17 19:24:31;1220,575;8,013;1,580
2023/02/17 19:54:31;1222,733;8,040;1,668
2023/02/17 20:24:31;1223,608;8,073;1,580
2023/02/17 20:54:31;1223,492;8,073;1,588
2023/02/17 21:24:31;1223,842;8,077;1,608
2023/02/17 21:54:31;1225,358;8,073;1,644
2023/02/17 22:24:31;1226,642;8,067;1,644
2023/02/17 22:54:31;1226,933;8,087;1,660
2023/02/17 23:24:31;1226,758;8,093;1,672
2023/02/17 23:54:31;1227,633;8,107;1,672
2023/02/18 00:24:31;1227,575;8,110;1,664
2023/02/18 00:54:31;1227,050;8,113;1,660
2023/02/18 01:24:31;1227,575;8,153;1,656
2023/02/18 01:54:31;1228,100;8,147;1,660
2023/02/18 02:24:31;1228,567;8,180;1,692
2023/02/18 02:54:31;1228,508;8,200;1,696
2023/02/18 03:24:31;1228,508;8,167;1,680
2023/02/18 03:54:31;1229,092;8,160;1,660
2023/02/18 04:24:31;1228,742;8,163;1,664
2023/02/18 04:54:31;1228,567;8,147;1,628
2023/02/18 05:24:31;1215,442;8,073;1,472
2023/02/18 05:54:31;1208,267;8,020;1,528
2023/02/18 06:24:31;1206,867;8,177;1,528
2023/02/18 06:54:31;1217,833;8,227;1,560
2023/02/18 07:24:31;1218,883;8,217;1,584
2023/02/18 07:54:31;1218,883;8,223;1,556
2023/02/18 08:24:31;1220,692;8,220;1,560
2023/02/18 08:54:31;1222,325;8,243;1,560
2023/02/18 09:24:31;1221,683;8,267;1,588
2023/02/18 09:54:31;1221,217;8,297;1,580
2023/02/18 10:24:31;1221,217;8,340;1,580
2023/02/18 10:54:31;1223,083;8,363;1,576
2023/02/18 11:24:31;1224,133;8,433;1,556
2023/02/18 11:54:31;1224,017;8,447;1,556
2023/02/18 12:24:31;1224,600;8,463;1,580
2023/02/18 12:54:31;1225,417;8,510;1,636
2023/02/18 13:24:31;1226,292;8,557;1,632
2023/02/18 13:54:31;1225,417;8,637;1,640
2023/02/18 14:24:31;1226,175;8,687;1,588
2023/02/18 14:54:31;1226,467;8,620;1,572
2023/02/18 15:24:31;1226,933;8,577;1,600
2023/02/18 15:54:31;1227,575;8,767;1,580
2023/02/18 16:24:31;1227,867;8,783;1,604
2023/02/18 16:54:31;1225,533;8,753;1,604
2023/02/18 17:24:31;1202,375;8,473;1,528
2023/02/18 17:54:31;1212,700;8,870;1,592
2023/02/18 18:24:31;1218,300;8,830;1,744
2023/02/18 18:54:31;1217,658;8,810;1,732
2023/02/18 19:24:31;1219,058;8,787;1,864
2023/02/18 19:54:31;1220,458;8,757;1,952
2023/02/18 20:24:31;1221,042;8,767;1,976
2023/02/18 20:54:31;1220,167;8,763;1,940
2023/02/18 21:24:31;1219,700;8,763;1,960
2023/02/18 21:54:31;1221,217;8,767;1,928
2023/02/18 22:24:31;1221,217;8,770;1,908
2023/02/18 22:54:31;1221,217;8,767;2,020
2023/02/18 23:24:31;1222,325;8,743;1,992
2023/02/18 23:54:31;1223,258;8,733;1,960
2023/02/19 00:24:31;1224,075;8,717;1,932
2023/02/19 00:54:31;1223,842;8,730;1,892
2023/02/19 01:24:31;1224,483;8,730;1,904
2023/02/19 01:54:31;1225,533;8,720;1,888
2023/02/19 02:24:31;1225,708;8,737;1,860
2023/02/19 02:54:31;1226,000;8,727;1,864
2023/02/19 03:24:31;1226,467;8,773;1,892
2023/02/19 03:54:31;1226,758;8,743;1,892
2023/02/19 04:24:31;1227,867;8,767;1,872
2023/02/19 04:54:31;1227,925;8,750;1,896
2023/02/19 05:24:31;1228,392;8,733;1,944
2023/02/19 05:54:31;1203,367;8,660;1,652
2023/02/19 06:24:31;1216,900;8,893;1,736
2023/02/19 06:54:31;1219,875;8,903;1,876
2023/02/19 07:24:31;1221,217;8,887;1,908
2023/02/19 07:54:31;1222,617;8,867;1,952
