Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 16/02/2021
TIME       : 15:14:22
FILENAME   : C:\Users\nico_demaerteleire\Desktop\CSV\sas slijkens_210216151422_V7171.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..11-V7171  317.
  Instrument number       =                    
                          =0
  Location                =sas slijkens
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..11-V7171  317.
  Instrument number       =                    
  Location                =sas slijkens
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =58:53:08 12/02/20
  End date / time         =58:23:10 27/03/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/02/12 08:53:58;1037,117;6,467;0,092
2020/02/12 09:23:58;1413,600;6,463;1,492
2020/02/12 09:53:58;1412,958;6,473;1,484
2020/02/12 10:23:58;1414,592;6,570;1,388
2020/02/12 10:53:58;1414,417;6,540;1,416
2020/02/12 11:23:58;1415,058;6,557;1,396
2020/02/12 11:53:58;1416,633;6,567;1,384
2020/02/12 12:23:58;1418,442;6,580;1,408
2020/02/12 12:53:58;1423,283;6,637;1,360
2020/02/12 13:23:58;1425,850;6,627;1,348
2020/02/12 13:53:58;1429,117;6,603;1,324
2020/02/12 14:23:58;1431,567;6,720;2,468
2020/02/12 14:53:58;1430,225;6,640;1,444
2020/02/12 15:23:58;1430,575;6,650;1,396
2020/02/12 15:53:58;1429,408;6,657;1,408
2020/02/12 16:23:58;1430,925;6,660;1,480
2020/02/12 16:53:58;1433,317;6,673;1,360
2020/02/12 17:23:58;1435,942;6,677;1,400
2020/02/12 17:53:58;1435,592;6,663;1,400
2020/02/12 18:23:58;1434,775;6,663;1,412
2020/02/12 18:53:58;1432,033;6,677;1,352
2020/02/12 19:23:58;1432,033;6,670;1,332
2020/02/12 19:53:58;1430,750;6,660;1,556
2020/02/12 20:23:58;1429,933;6,647;1,512
2020/02/12 20:53:58;1426,842;6,620;1,332
2020/02/12 21:23:58;1424,100;6,593;1,280
2020/02/12 21:53:58;1421,533;6,617;1,272
2020/02/12 22:23:58;1422,000;6,643;2,508
2020/02/12 22:53:58;1424,392;6,830;4,244
2020/02/12 23:23:58;1420,075;6,530;1,412
2020/02/12 23:53:58;1417,333;6,717;3,032
2020/02/13 00:23:58;1417,800;6,820;4,188
2020/02/13 00:53:58;1418,267;6,823;4,116
2020/02/13 01:23:58;1419,258;6,837;3,660
2020/02/13 01:53:58;1418,442;6,983;3,584
2020/02/13 02:23:58;1417,158;6,920;3,216
2020/02/13 02:53:58;1416,633;7,267;2,900
2020/02/13 03:23:58;1415,817;7,253;2,996
2020/02/13 03:53:58;1416,808;7,203;3,064
2020/02/13 04:23:58;1417,275;7,250;3,052
2020/02/13 04:53:58;1416,050;7,193;3,292
2020/02/13 05:23:58;1414,883;7,247;3,272
2020/02/13 05:53:58;1413,600;7,170;3,636
2020/02/13 06:23:58;1412,433;7,233;3,456
2020/02/13 06:53:58;1412,433;7,223;3,452
2020/02/13 07:23:58;1412,142;7,140;3,660
2020/02/13 07:53:58;1408,583;7,290;3,416
2020/02/13 08:23:58;1405,492;7,187;3,476
2020/02/13 08:53:58;1404,033;6,970;3,896
2020/02/13 09:23:58;1400,650;7,020;3,716
2020/02/13 09:53:58;1399,017;6,873;3,712
2020/02/13 10:23:58;1396,800;6,773;3,872
2020/02/13 10:53:58;1394,525;6,757;3,792
2020/02/13 11:23:58;1393,417;6,763;3,916
2020/02/13 11:53:58;1392,367;6,783;4,004
2020/02/13 12:23:58;1390,500;6,747;3,408
2020/02/13 12:53:58;1388,225;6,790;3,376
2020/02/13 13:23:58;1388,108;6,797;3,348
2020/02/13 13:53:58;1388,342;6,770;3,188
2020/02/13 14:23:58;1390,967;6,747;3,092
2020/02/13 14:53:58;1392,075;6,787;3,740
2020/02/13 15:23:58;1393,183;6,733;2,972
2020/02/13 15:53:58;1393,067;6,717;2,720
2020/02/13 16:23:58;1395,925;6,733;2,788
2020/02/13 16:53:58;1399,367;6,750;3,172
2020/02/13 17:23:58;1402,283;6,793;3,772
2020/02/13 17:53:58;1405,142;6,733;2,952
2020/02/13 18:23:58;1406,308;6,707;2,640
2020/02/13 18:53:58;1409,225;6,717;2,888
2020/02/13 19:23:58;1413,892;6,727;2,964
2020/02/13 19:53:58;1418,617;6,760;3,296
2020/02/13 20:23:58;1419,258;6,637;2,024
2020/02/13 20:53:58;1419,550;6,627;1,948
2020/02/13 21:23:58;1419,725;6,600;1,772
2020/02/13 21:53:58;1417,450;6,617;1,872
2020/02/13 22:23:58;1418,442;6,640;1,936
2020/02/13 22:53:58;1416,167;6,657;1,708
2020/02/13 23:23:58;1416,633;6,637;1,424
2020/02/13 23:53:58;1415,875;6,630;1,552
2020/02/14 00:23:58;1413,892;6,630;2,000
2020/02/14 00:53:58;1413,775;6,610;1,916
2020/02/14 01:23:58;1413,425;6,590;1,836
2020/02/14 01:53:58;1413,133;6,573;1,692
2020/02/14 02:23:58;1413,892;6,573;1,568
