Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 16/02/2021
TIME       : 15:11:36
FILENAME   : C:\Users\nico_demaerteleire\Desktop\CSV\brugge_210216151136_T6300.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..19-T6300  317.
  Instrument number       =                    
                          =0
  Location                =brugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..19-T6300  317.
  Instrument number       =                    
  Location                =brugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =00:22:08 12/02/20
  End date / time         =00:22:12 27/03/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/02/12 08:22:00;1037,058;10,277;0,056
2020/02/12 08:52:00;1262,633;6,420;0,304
2020/02/12 09:22:00;1265,317;6,393;0,308
2020/02/12 09:52:00;1263,800;6,370;0,308
2020/02/12 10:22:00;1263,975;6,353;0,312
2020/02/12 10:52:00;1265,725;6,357;0,312
2020/02/12 11:22:00;1266,892;6,377;0,332
2020/02/12 11:52:00;1273,133;6,383;0,348
2020/02/12 12:22:00;1274,242;6,423;0,368
2020/02/12 12:52:00;1274,358;6,457;0,424
2020/02/12 13:22:00;1277,275;6,510;0,452
2020/02/12 13:52:00;1277,858;6,557;0,512
2020/02/12 14:22:00;1280,017;6,617;0,636
2020/02/12 14:52:00;1278,383;6,600;0,636
2020/02/12 15:22:00;1280,425;6,640;0,640
2020/02/12 15:52:00;1290,983;6,623;0,680
2020/02/12 16:22:00;1287,717;6,647;0,716
2020/02/12 16:52:00;1287,017;6,637;0,736
2020/02/12 17:22:00;1287,483;6,627;0,744
2020/02/12 17:52:00;1287,892;6,633;0,732
2020/02/12 18:22:00;1289,583;6,640;0,808
2020/02/12 18:52:00;1291,158;6,640;0,784
2020/02/12 19:22:00;1288,242;6,660;0,808
2020/02/12 19:52:00;1286,667;6,650;0,812
2020/02/12 20:22:00;1282,875;6,627;0,796
2020/02/12 20:52:00;1280,542;6,630;0,792
2020/02/12 21:22:00;1279,492;6,660;0,836
2020/02/12 21:52:00;1278,150;6,627;0,844
2020/02/12 22:22:00;1276,633;6,577;0,824
2020/02/12 22:52:00;1274,008;6,547;0,820
2020/02/12 23:22:00;1274,183;6,563;0,840
2020/02/12 23:52:00;1271,733;6,563;0,860
2020/02/13 00:22:00;1271,908;6,550;0,864
2020/02/13 00:52:00;1272,433;6,570;0,880
2020/02/13 01:22:00;1269,400;6,543;0,884
2020/02/13 01:52:00;1269,867;6,537;0,884
2020/02/13 02:22:00;1270,392;6,523;0,868
2020/02/13 02:52:00;1270,392;6,523;0,872
2020/02/13 03:22:00;1270,275;6,520;0,860
2020/02/13 03:52:00;1270,275;6,500;0,876
2020/02/13 04:22:00;1268,000;6,503;0,884
2020/02/13 04:52:00;1267,825;6,487;0,876
2020/02/13 05:22:00;1267,650;6,483;0,920
2020/02/13 05:52:00;1267,592;6,523;0,948
2020/02/13 06:22:00;1269,225;6,577;1,008
2020/02/13 06:52:00;1267,242;6,510;1,008
2020/02/13 07:22:00;1263,625;6,453;1,048
2020/02/13 07:52:00;1264,033;6,407;0,964
2020/02/13 08:22:00;1259,717;6,397;0,992
2020/02/13 08:52:00;1257,558;6,363;0,992
