"Plot Title: nieuwpoort plassendal"
"#","Date Time, GMT+01:00","High Range, mS/cm (LGR S/N: 21362414, SEN S/N: 21362414)","Temp, °C (LGR S/N: 21362414, SEN S/N: 21362414)","Coupler Detached (LGR S/N: 21362414)","Coupler Attached (LGR S/N: 21362414)","Host Connected (LGR S/N: 21362414)","End Of File (LGR S/N: 21362414)"
77,02/18/23 02:32:29 AM,1.0748,8.45,,,,
78,02/18/23 03:02:29 AM,1.0748,8.46,,,,
79,02/18/23 03:32:29 AM,1.0753,8.48,,,,
80,02/18/23 04:02:29 AM,1.0748,8.48,,,,
81,02/18/23 04:32:29 AM,1.0753,8.49,,,,
82,02/18/23 05:02:29 AM,1.0748,8.50,,,,
83,02/18/23 05:32:29 AM,1.0748,8.50,,,,
84,02/18/23 06:02:29 AM,1.0759,8.50,,,,
85,02/18/23 06:32:29 AM,1.0748,8.51,,,,
86,02/18/23 07:02:29 AM,1.0753,8.50,,,,
87,02/18/23 07:32:29 AM,1.0748,8.50,,,,
88,02/18/23 08:02:29 AM,1.0742,8.48,,,,
89,02/18/23 08:32:29 AM,1.0742,8.48,,,,
90,02/18/23 09:02:29 AM,1.0742,8.49,,,,
91,02/18/23 09:32:29 AM,1.0742,8.51,,,,
92,02/18/23 10:02:29 AM,1.0759,8.54,,,,
93,02/18/23 10:32:29 AM,1.0764,8.56,,,,
94,02/18/23 11:02:29 AM,1.0775,8.60,,,,
95,02/18/23 11:32:29 AM,1.0786,8.61,,,,
96,02/18/23 12:02:29 PM,1.0791,8.65,,,,
97,02/18/23 12:32:29 PM,1.0808,8.69,,,,
98,02/18/23 01:02:29 PM,1.0824,8.72,,,,
99,02/18/23 01:32:29 PM,1.0846,8.81,,,,
100,02/18/23 02:02:29 PM,1.0862,8.85,,,,
101,02/18/23 02:32:29 PM,1.0901,8.96,,,,
102,02/18/23 03:02:29 PM,1.0912,9.00,,,,
103,02/18/23 03:32:29 PM,1.0922,9.01,,,,
104,02/18/23 04:02:29 PM,1.0917,9.01,,,,
105,02/18/23 04:32:29 PM,1.0922,9.01,,,,
106,02/18/23 05:02:29 PM,1.0917,9.03,,,,
107,02/18/23 05:32:29 PM,1.0917,9.02,,,,
108,02/18/23 06:02:29 PM,1.0906,9.03,,,,
109,02/18/23 06:32:29 PM,1.0906,9.03,,,,
110,02/18/23 07:02:29 PM,1.0912,9.03,,,,
111,02/18/23 07:32:29 PM,1.0917,9.03,,,,
112,02/18/23 08:02:29 PM,1.0917,9.04,,,,
113,02/18/23 08:32:29 PM,1.0906,9.06,,,,
114,02/18/23 09:02:29 PM,1.0906,9.06,,,,
115,02/18/23 09:32:29 PM,1.0906,9.07,,,,
116,02/18/23 10:02:29 PM,1.0901,9.07,,,,
117,02/18/23 10:32:29 PM,1.0901,9.07,,,,
118,02/18/23 11:02:29 PM,1.0901,9.08,,,,
119,02/18/23 11:32:29 PM,1.0906,9.07,,,,
120,02/19/23 12:02:29 AM,1.0901,9.07,,,,
121,02/19/23 12:32:29 AM,1.0901,9.07,,,,
122,02/19/23 01:02:29 AM,1.0890,9.06,,,,
123,02/19/23 01:32:29 AM,1.0884,9.04,,,,
124,02/19/23 02:02:29 AM,1.0884,9.04,,,,
125,02/19/23 02:32:29 AM,1.0884,9.04,,,,
126,02/19/23 03:02:29 AM,1.0884,9.03,,,,
127,02/19/23 03:32:29 AM,1.0879,9.03,,,,
128,02/19/23 04:02:29 AM,1.0873,9.02,,,,
129,02/19/23 04:32:29 AM,1.0862,9.02,,,,
130,02/19/23 05:02:29 AM,1.0851,9.01,,,,
131,02/19/23 05:32:29 AM,1.0846,8.98,,,,
132,02/19/23 06:02:29 AM,1.0846,8.98,,,,
133,02/19/23 06:32:29 AM,1.0840,8.97,,,,
134,02/19/23 07:02:29 AM,1.0830,8.97,,,,
135,02/19/23 07:32:29 AM,1.0830,8.96,,,,
136,02/19/23 08:02:29 AM,1.0819,8.95,,,,
137,02/19/23 08:32:29 AM,1.0813,8.93,,,,
138,02/19/23 09:02:29 AM,1.0813,8.95,,,,
139,02/19/23 09:32:29 AM,1.0813,8.97,,,,
140,02/19/23 10:02:29 AM,1.0813,8.98,,,,
141,02/19/23 10:32:29 AM,1.0819,8.98,,,,
142,02/19/23 11:02:29 AM,1.0819,9.00,,,,
143,02/19/23 11:32:29 AM,1.0830,9.03,,,,
144,02/19/23 12:02:29 PM,1.0840,9.07,,,,
145,02/19/23 12:32:29 PM,1.0851,9.12,,,,
146,02/19/23 01:02:29 PM,1.0868,9.17,,,,
147,02/19/23 01:32:29 PM,1.0873,9.21,,,,
148,02/19/23 02:02:29 PM,1.0884,9.21,,,,
149,02/19/23 02:32:29 PM,1.0895,9.26,,,,
150,02/19/23 03:02:29 PM,1.0988,9.27,,,,
151,02/19/23 03:32:29 PM,1.1005,9.32,,,,
152,02/19/23 04:02:29 PM,1.1015,9.35,,,,
153,02/19/23 04:32:29 PM,1.1015,9.37,,,,
154,02/19/23 05:02:29 PM,1.1005,9.34,,,,
155,02/19/23 05:32:29 PM,1.0983,9.28,,,,
156,02/19/23 06:02:29 PM,1.0977,9.23,,,,
157,02/19/23 06:32:29 PM,1.0966,9.22,,,,
158,02/19/23 07:02:29 PM,1.0961,9.19,,,,
159,02/19/23 07:32:29 PM,1.0950,9.17,,,,
160,02/19/23 08:02:29 PM,1.0939,9.16,,,,
161,02/19/23 08:32:29 PM,1.0944,9.16,,,,
162,02/19/23 09:02:29 PM,1.0939,9.14,,,,
163,02/19/23 09:32:29 PM,1.0917,9.07,,,,
164,02/19/23 10:02:29 PM,1.0906,9.04,,,,
165,02/19/23 10:32:29 PM,1.0901,9.02,,,,
166,02/19/23 11:02:29 PM,1.0895,9.00,,,,
167,02/19/23 11:32:29 PM,1.0884,8.97,,,,
168,02/20/23 12:02:29 AM,1.0873,8.93,,,,
169,02/20/23 12:32:29 AM,1.0868,8.91,,,,
170,02/20/23 01:02:29 AM,1.0857,8.90,,,,
171,02/20/23 01:32:29 AM,1.0857,8.86,,,,
172,02/20/23 02:02:29 AM,1.0857,8.86,,,,
173,02/20/23 02:32:29 AM,1.0851,8.83,,,,
174,02/20/23 03:02:29 AM,1.0851,8.85,,,,
175,02/20/23 03:32:29 AM,1.0846,8.82,,,,
176,02/20/23 04:02:29 AM,1.0835,8.81,,,,
177,02/20/23 04:32:29 AM,1.0835,8.81,,,,
178,02/20/23 05:02:29 AM,1.0830,8.80,,,,
179,02/20/23 05:32:29 AM,1.0819,8.79,,,,
180,02/20/23 06:02:29 AM,1.0819,8.77,,,,
181,02/20/23 06:32:29 AM,1.0819,8.76,,,,
182,02/20/23 07:02:29 AM,1.0808,8.74,,,,
183,02/20/23 07:32:29 AM,1.0808,8.71,,,,
184,02/20/23 08:02:29 AM,1.0808,8.70,,,,
185,02/20/23 08:32:29 AM,1.0835,8.70,,,,
186,02/20/23 09:02:29 AM,1.0835,8.71,,,,
187,02/20/23 09:32:29 AM,1.0840,8.71,,,,
188,02/20/23 10:02:29 AM,1.0840,8.71,,,,
189,02/20/23 10:32:29 AM,1.0840,8.71,,,,
190,02/20/23 11:02:29 AM,1.0840,8.74,,,,
191,02/20/23 11:32:29 AM,1.0851,8.76,,,,
192,02/20/23 12:02:29 PM,1.0862,8.76,,,,
193,02/20/23 12:32:29 PM,1.0890,8.77,,,,
194,02/20/23 01:02:29 PM,1.0895,8.83,,,,
195,02/20/23 01:32:29 PM,1.0890,8.86,,,,
196,02/20/23 02:02:29 PM,1.0922,8.86,,,,
197,02/20/23 02:32:29 PM,1.0939,8.91,,,,
198,02/20/23 03:02:29 PM,1.0950,8.93,,,,
199,02/20/23 03:32:29 PM,1.0961,8.96,,,,
200,02/20/23 04:02:29 PM,1.0972,8.97,,,,
201,02/20/23 04:32:29 PM,1.0977,9.00,,,,
202,02/20/23 05:02:29 PM,1.0972,8.98,,,,
203,02/20/23 05:32:29 PM,1.0972,8.97,,,,
204,02/20/23 06:02:29 PM,1.0966,8.96,,,,
205,02/20/23 06:32:29 PM,1.0966,8.96,,,,
206,02/20/23 07:02:29 PM,1.0972,8.93,,,,
207,02/20/23 07:32:29 PM,1.0961,8.92,,,,
208,02/20/23 08:02:29 PM,1.0961,8.92,,,,
209,02/20/23 08:32:29 PM,1.0961,8.91,,,,
210,02/20/23 09:02:29 PM,1.0961,8.91,,,,
211,02/20/23 09:32:29 PM,1.0961,8.90,,,,
212,02/20/23 10:02:29 PM,1.0966,8.90,,,,
213,02/20/23 10:32:29 PM,1.0961,8.88,,,,
214,02/20/23 11:02:29 PM,1.0961,8.88,,,,
215,02/20/23 11:32:29 PM,1.0972,8.87,,,,
216,02/21/23 12:02:29 AM,1.0961,8.87,,,,
217,02/21/23 12:32:29 AM,1.0961,8.87,,,,
218,02/21/23 01:02:29 AM,1.0961,8.86,,,,
219,02/21/23 01:32:29 AM,1.0961,8.86,,,,
220,02/21/23 02:02:29 AM,1.0966,8.86,,,,
221,02/21/23 02:32:29 AM,1.0966,8.85,,,,
222,02/21/23 03:02:29 AM,1.0966,8.85,,,,
223,02/21/23 03:32:29 AM,1.0961,8.83,,,,
224,02/21/23 04:02:29 AM,1.0955,8.83,,,,
225,02/21/23 04:32:29 AM,1.0955,8.83,,,,
226,02/21/23 05:02:29 AM,1.0961,8.82,,,,
227,02/21/23 05:32:29 AM,1.0955,8.82,,,,
228,02/21/23 06:02:29 AM,1.0955,8.81,,,,
229,02/21/23 06:32:29 AM,1.0955,8.81,,,,
230,02/21/23 07:02:29 AM,1.0961,8.81,,,,
231,02/21/23 07:32:29 AM,1.0955,8.80,,,,
232,02/21/23 08:02:29 AM,1.0955,8.80,,,,
233,02/21/23 08:32:29 AM,1.0983,8.81,,,,
234,02/21/23 09:02:29 AM,1.0983,8.81,,,,
235,02/21/23 09:32:29 AM,1.0950,8.81,,,,
236,02/21/23 10:02:29 AM,1.0879,8.81,,,,
237,02/21/23 10:32:29 AM,1.0868,8.81,,,,
238,02/21/23 11:02:29 AM,1.0917,8.81,,,,
239,02/21/23 11:32:29 AM,1.1026,8.82,,,,
240,02/21/23 12:02:29 PM,1.1026,8.82,,,,
241,02/21/23 12:32:29 PM,1.1043,8.83,,,,
242,02/21/23 01:02:29 PM,1.1043,8.85,,,,
243,02/21/23 01:32:29 PM,1.1054,8.98,,,,
244,02/21/23 02:02:29 PM,1.1076,8.92,,,,
245,02/21/23 02:32:29 PM,1.1076,8.95,,,,
246,02/21/23 03:02:29 PM,1.1076,8.95,,,,
247,02/21/23 03:32:29 PM,1.1081,8.93,,,,
248,02/21/23 04:02:29 PM,1.1076,9.01,,,,
249,02/21/23 04:32:29 PM,1.1092,9.01,,,,
250,02/21/23 05:02:29 PM,1.1098,9.01,,,,
251,02/21/23 05:32:29 PM,1.1103,9.01,,,,
252,02/21/23 06:02:29 PM,1.1098,9.02,,,,
253,02/21/23 06:32:29 PM,1.1136,9.00,,,,
254,02/21/23 07:02:29 PM,1.1125,9.01,,,,
255,02/21/23 07:32:29 PM,1.1109,8.97,,,,
256,02/21/23 08:02:29 PM,1.1087,8.92,,,,
257,02/21/23 08:32:29 PM,1.1081,8.91,,,,
258,02/21/23 09:02:29 PM,1.1081,8.88,,,,
259,02/21/23 09:32:29 PM,1.1081,8.85,,,,
260,02/21/23 10:02:29 PM,1.1081,8.83,,,,
261,02/21/23 10:32:29 PM,1.1081,8.80,,,,
262,02/21/23 11:02:29 PM,1.1081,8.79,,,,
263,02/21/23 11:32:29 PM,1.1092,8.76,,,,
264,02/22/23 12:02:29 AM,1.1087,8.75,,,,
265,02/22/23 12:32:29 AM,1.1098,8.74,,,,
266,02/22/23 01:02:29 AM,1.1098,8.69,,,,
267,02/22/23 01:32:29 AM,1.1268,8.74,,,,
268,02/22/23 02:02:29 AM,1.1372,8.75,,,,
269,02/22/23 02:32:29 AM,1.1389,8.75,,,,
270,02/22/23 03:02:29 AM,1.1488,8.76,,,,
271,02/22/23 03:32:29 AM,1.1235,8.62,,,,
272,02/22/23 04:02:29 AM,1.1207,8.64,,,,
273,02/22/23 04:32:29 AM,1.1389,8.69,,,,
274,02/22/23 05:02:29 AM,1.1317,8.65,,,,
275,02/22/23 05:32:29 AM,1.1416,8.67,,,,
276,02/22/23 06:02:29 AM,1.1504,8.67,,,,
277,02/22/23 06:32:29 AM,1.1620,8.69,,,,
278,02/22/23 07:02:29 AM,1.1383,8.57,,,,
279,02/22/23 07:32:29 AM,1.1174,8.51,,,,
280,02/22/23 08:02:29 AM,1.1246,8.56,,,,
281,02/22/23 08:32:29 AM,1.1559,8.48,,,,
282,02/22/23 09:02:29 AM,1.2252,8.54,,,,
283,02/22/23 09:32:29 AM,1.2715,8.55,,,,
284,02/22/23 10:02:29 AM,1.2458,8.54,,,,
285,02/22/23 10:32:29 AM,1.2872,8.54,,,,
286,02/22/23 11:02:29 AM,1.3473,8.55,,,,
287,02/22/23 11:32:29 AM,1.2872,8.54,,,,
288,02/22/23 12:02:29 PM,1.2894,8.54,,,,
289,02/22/23 12:32:29 PM,1.2374,8.57,,,,
290,02/22/23 01:02:29 PM,1.2302,8.67,,,,
291,02/22/23 01:32:29 PM,1.2374,8.72,,,,
292,02/22/23 02:02:29 PM,1.2363,8.72,,,,
293,02/22/23 02:32:29 PM,1.2508,8.72,,,,
294,02/22/23 03:02:29 PM,1.2575,8.85,,,,
295,02/22/23 03:32:29 PM,1.2687,8.86,,,,
296,02/22/23 04:02:29 PM,1.2704,8.83,,,,
297,02/22/23 04:32:29 PM,1.2692,8.83,,,,
298,02/22/23 05:02:29 PM,1.2709,8.82,,,,
299,02/22/23 05:32:29 PM,1.2670,8.79,,,,
300,02/22/23 06:02:29 PM,1.2659,8.77,,,,
301,02/22/23 06:32:29 PM,1.2637,8.77,,,,
302,02/22/23 07:02:29 PM,1.2614,8.77,,,,
303,02/22/23 07:32:29 PM,1.2609,8.76,,,,
304,02/22/23 08:02:29 PM,1.2592,8.75,,,,
305,02/22/23 08:32:29 PM,1.2597,8.74,,,,
306,02/22/23 09:02:29 PM,1.2542,8.72,,,,
307,02/22/23 09:32:29 PM,1.2514,8.72,,,,
308,02/22/23 10:02:29 PM,1.2530,8.72,,,,
309,02/22/23 10:32:29 PM,1.2542,8.75,,,,
310,02/22/23 11:02:29 PM,1.2542,8.74,,,,
311,02/22/23 11:32:29 PM,1.2547,8.75,,,,
312,02/23/23 12:02:29 AM,1.2542,8.75,,,,
313,02/23/23 12:32:29 AM,1.2553,8.74,,,,
314,02/23/23 01:02:29 AM,1.2581,8.74,,,,
315,02/23/23 01:32:29 AM,1.2614,8.75,,,,
316,02/23/23 02:02:29 AM,1.2637,8.75,,,,
317,02/23/23 02:32:29 AM,1.2648,8.75,,,,
318,02/23/23 03:02:29 AM,1.2648,8.75,,,,
319,02/23/23 03:32:29 AM,1.2653,8.75,,,,
320,02/23/23 04:02:29 AM,1.2653,8.74,,,,
321,02/23/23 04:32:29 AM,1.2653,8.74,,,,
322,02/23/23 05:02:29 AM,1.2659,8.72,,,,
323,02/23/23 05:32:29 AM,1.2653,8.72,,,,
324,02/23/23 06:02:29 AM,1.2648,8.72,,,,
325,02/23/23 06:32:29 AM,1.2737,8.72,,,,
326,02/23/23 07:02:29 AM,1.2715,8.72,,,,
327,02/23/23 07:32:29 AM,1.2726,8.72,,,,
328,02/23/23 08:02:29 AM,1.2698,8.71,,,,
329,02/23/23 08:32:29 AM,1.2726,8.71,,,,
330,02/23/23 09:02:29 AM,1.2715,8.71,,,,
331,02/23/23 09:32:29 AM,1.2720,8.71,,,,
332,02/23/23 10:02:29 AM,1.2664,8.69,,,,
333,02/23/23 10:32:29 AM,1.3880,8.70,,,,
334,02/23/23 11:02:29 AM,1.3891,8.69,,,,
335,02/23/23 11:32:29 AM,1.3591,8.76,,,,
336,02/23/23 12:02:29 PM,1.4437,8.75,,,,
337,02/23/23 12:32:29 PM,1.3422,8.85,,,,
338,02/23/23 01:02:29 PM,1.3999,8.80,,,,
339,02/23/23 01:32:29 PM,1.3699,8.87,,,,
340,02/23/23 02:02:29 PM,1.3772,8.87,,,,
341,02/23/23 02:32:29 PM,1.4249,8.83,,,,
342,02/23/23 03:02:29 PM,1.4084,8.87,,,,
343,02/23/23 03:32:29 PM,1.4135,8.93,,,,
344,02/23/23 04:02:29 PM,1.3942,8.98,,,,
345,02/23/23 04:32:29 PM,1.4016,9.00,,,,
346,02/23/23 05:02:29 PM,1.3937,9.03,,,,
347,02/23/23 05:32:29 PM,1.3710,9.03,,,,
348,02/23/23 06:02:29 PM,1.3993,9.01,,,,
349,02/23/23 06:32:29 PM,1.3795,9.01,,,,
350,02/23/23 07:02:29 PM,1.3772,8.98,,,,
351,02/23/23 07:32:29 PM,1.3914,8.97,,,,
352,02/23/23 08:02:29 PM,1.3920,8.96,,,,
353,02/23/23 08:32:29 PM,1.3908,8.96,,,,
354,02/23/23 09:02:29 PM,1.3948,8.95,,,,
355,02/23/23 09:32:29 PM,1.4112,8.93,,,,
356,02/23/23 10:02:29 PM,1.3993,8.92,,,,
357,02/23/23 10:32:29 PM,1.3982,8.91,,,,
358,02/23/23 11:02:29 PM,1.4158,8.91,,,,
359,02/23/23 11:32:29 PM,1.4164,8.90,,,,
360,02/24/23 12:02:29 AM,1.4107,8.88,,,,
361,02/24/23 12:32:29 AM,1.3942,8.81,,,,
362,02/24/23 01:02:29 AM,1.3937,8.81,,,,
363,02/24/23 01:32:29 AM,1.4056,8.81,,,,
364,02/24/23 02:02:29 AM,1.4090,8.80,,,,
365,02/24/23 02:32:29 AM,1.3857,8.69,,,,
366,02/24/23 03:02:29 AM,1.4016,8.72,,,,
367,02/24/23 03:32:29 AM,1.4033,8.74,,,,
368,02/24/23 04:02:29 AM,1.3625,8.54,,,,
369,02/24/23 04:32:29 AM,1.3614,8.50,,,,
370,02/24/23 05:02:29 AM,1.3625,8.48,,,,
371,02/24/23 05:32:29 AM,1.3608,8.44,,,,
372,02/24/23 06:02:29 AM,1.3603,8.40,,,,
373,02/24/23 06:32:29 AM,1.3580,8.36,,,,
374,02/24/23 07:02:29 AM,1.3586,8.35,,,,
375,02/24/23 07:32:29 AM,1.3558,8.29,,,,
376,02/24/23 08:02:29 AM,1.3558,8.27,,,,
377,02/24/23 08:32:29 AM,1.3569,8.28,,,,
378,02/24/23 09:02:29 AM,1.3608,8.32,,,,
379,02/24/23 09:32:29 AM,1.3642,8.34,,,,
380,02/24/23 10:02:29 AM,1.3699,8.35,,,,
381,02/24/23 10:32:29 AM,1.3721,8.35,,,,
382,02/24/23 11:02:29 AM,1.3761,8.36,,,,
383,02/24/23 11:32:29 AM,1.3823,8.39,,,,
384,02/24/23 12:02:29 PM,1.3863,8.40,,,,
385,02/24/23 12:32:29 PM,1.5564,8.44,,,,
386,02/24/23 01:02:29 PM,1.5134,8.43,,,,
387,02/24/23 01:32:29 PM,1.4705,8.44,,,,
388,02/24/23 02:02:29 PM,1.4693,8.44,,,,
389,02/24/23 02:32:29 PM,1.4630,8.45,,,,
390,02/24/23 03:02:29 PM,1.4716,8.51,,,,
391,02/24/23 03:32:29 PM,1.4842,8.57,,,,
392,02/24/23 04:02:29 PM,1.4922,8.57,,,,
393,02/24/23 04:32:29 PM,1.4887,8.57,,,,
394,02/24/23 05:02:29 PM,1.4887,8.53,,,,
395,02/24/23 05:32:29 PM,1.4847,8.50,,,,
396,02/24/23 06:02:29 PM,1.4636,8.46,,,,
397,02/24/23 06:32:29 PM,1.4727,8.44,,,,
398,02/24/23 07:02:29 PM,1.4727,8.41,,,,
399,02/24/23 07:32:29 PM,1.4745,8.39,,,,
400,02/24/23 08:02:29 PM,1.4642,8.36,,,,
401,02/24/23 08:32:29 PM,1.4590,8.33,,,,
402,02/24/23 09:02:29 PM,1.4482,8.29,,,,
403,02/24/23 09:32:29 PM,1.4625,8.33,,,,
404,02/24/23 10:02:29 PM,1.4442,8.24,,,,
405,02/24/23 10:32:29 PM,1.4499,8.20,,,,
406,02/24/23 11:02:29 PM,1.4414,8.19,,,,
407,02/24/23 11:32:29 PM,1.4493,8.22,,,,
408,02/25/23 12:02:29 AM,1.4397,8.14,,,,
409,02/25/23 12:32:29 AM,1.4391,8.10,,,,
410,02/25/23 01:02:29 AM,1.4488,8.08,,,,
411,02/25/23 01:32:29 AM,1.4442,8.06,,,,
412,02/25/23 02:02:29 AM,1.4357,8.03,,,,
413,02/25/23 02:32:29 AM,1.4397,7.99,,,,
414,02/25/23 03:02:29 AM,1.4345,7.97,,,,
415,02/25/23 03:32:29 AM,1.4345,7.94,,,,
416,02/25/23 04:02:29 AM,1.4425,7.92,,,,
417,02/25/23 04:32:29 AM,1.4790,7.98,,,,
418,02/25/23 05:02:29 AM,1.4699,7.94,,,,
419,02/25/23 05:32:29 AM,1.4533,7.86,,,,
420,02/25/23 06:02:29 AM,1.4630,7.85,,,,
421,02/25/23 06:32:29 AM,1.4596,7.81,,,,
422,02/25/23 07:02:29 AM,1.4619,7.78,,,,
423,02/25/23 07:32:29 AM,1.4636,7.77,,,,
424,02/25/23 08:02:29 AM,1.4522,7.73,,,,
425,02/25/23 08:32:29 AM,1.4550,7.72,,,,
426,02/25/23 09:02:29 AM,1.4374,7.71,,,,
427,02/25/23 09:32:29 AM,1.4687,7.76,,,,
428,02/25/23 10:02:29 AM,1.4408,7.71,,,,
429,02/25/23 10:32:29 AM,1.4562,7.73,,,,
430,02/25/23 11:02:29 AM,1.4573,7.80,,,,
431,02/25/23 11:32:29 AM,1.4642,7.83,,,,
432,02/25/23 12:02:29 PM,1.4562,7.88,,,,
433,02/25/23 12:32:29 PM,1.4790,7.94,,,,
434,02/25/23 01:02:29 PM,1.4745,8.03,,,,
435,02/25/23 01:32:29 PM,1.4779,8.06,,,,
436,02/25/23 02:02:29 PM,1.4745,8.12,,,,
437,02/25/23 02:32:29 PM,1.5071,8.13,,,,
438,02/25/23 03:02:29 PM,1.4979,8.14,,,,
439,02/25/23 03:32:29 PM,1.5048,8.17,,,,
440,02/25/23 04:02:29 PM,1.5432,8.15,,,,
441,02/25/23 04:32:29 PM,1.5300,8.17,,,,
442,02/25/23 05:02:29 PM,1.5559,8.17,,,,
443,02/25/23 05:32:29 PM,1.5438,8.13,,,,
444,02/25/23 06:02:29 PM,1.5484,8.09,,,,
445,02/25/23 06:32:29 PM,1.5461,8.07,,,,
446,02/25/23 07:02:29 PM,1.5478,8.03,,,,
447,02/25/23 07:32:29 PM,1.5357,7.97,,,,
448,02/25/23 08:02:29 PM,1.5398,7.96,,,,
449,02/25/23 08:32:29 PM,1.5369,7.92,,,,
450,02/25/23 09:02:29 PM,1.5294,7.88,,,,
451,02/25/23 09:32:29 PM,1.5438,7.86,,,,
452,02/25/23 10:02:29 PM,1.5490,7.86,,,,
453,02/25/23 10:32:29 PM,1.5507,7.83,,,,
454,02/25/23 11:02:29 PM,1.5495,7.80,,,,
