Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 26/02/2024
TIME       : 09:49:00
FILENAME   : C:\Users\simon_plaetinck\AppData\Roaming\DiverOffice\test\CSV\sas slijkens_240226094900_V7000.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..29-V7000  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =sas slijkens
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..29-V7000  317.
  Instrument number       =          UTC+1     
  Location                =sas slijkens
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =10:02:09 08/12/23
  End date / time         =10:32:09 26/02/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2023/12/08 09:02:10;1026,500;8,777;0,084
2023/12/08 09:32:10;1422,933;5,593;1,092
2023/12/08 10:02:10;1425,792;5,620;1,364
2023/12/08 10:32:10;1427,542;5,653;1,184
2023/12/08 11:02:10;1429,292;5,667;1,228
2023/12/08 11:32:10;1429,117;5,550;0,824
2023/12/08 12:02:10;1429,583;5,687;1,224
2023/12/08 12:32:10;1430,400;5,530;0,808
2023/12/08 13:02:10;1430,225;5,510;0,700
2023/12/08 13:32:10;1428,475;5,510;0,624
2023/12/08 14:02:10;1423,575;5,557;0,672
2023/12/08 14:32:10;1423,283;5,553;0,752
2023/12/08 15:02:10;1424,975;5,543;0,764
2023/12/08 15:32:10;1418,967;5,557;0,540
2023/12/08 16:02:10;1414,183;5,513;0,572
2023/12/08 16:32:10;1413,717;5,647;0,608
2023/12/08 17:02:10;1413,542;5,653;0,612
2023/12/08 17:32:10;1413,250;5,613;0,632
2023/12/08 18:02:10;1412,608;5,577;0,608
2023/12/08 18:32:10;1411,500;5,633;0,616
2023/12/08 19:02:10;1410,975;5,583;0,592
2023/12/08 19:32:10;1411,967;5,597;0,604
2023/12/08 20:02:10;1412,900;5,617;0,596
2023/12/08 20:32:10;1416,575;5,603;0,576
2023/12/08 21:02:10;1418,967;5,627;0,616
2023/12/08 21:32:10;1420,717;5,730;0,940
2023/12/08 22:02:10;1422,292;5,837;1,160
2023/12/08 22:32:10;1424,508;5,823;1,136
2023/12/08 23:02:10;1426,900;5,800;1,120
2023/12/08 23:32:10;1430,225;5,800;1,084
2023/12/09 00:02:10;1431,683;5,787;1,084
2023/12/09 00:32:10;1432,617;5,757;0,944
