Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 21/09/2023
TIME       : 09:04:07
FILENAME   : C:\Users\aquaman\Desktop\conductiviteit\CSV\akl Ramskapelle_230921090407_T9258.CSV
CREATED BY : Diver-Office 12.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..25-T9258  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =akl Ramskapelle
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..25-T9258  317.
  Instrument number       =          UTC+1     
  Location                =akl Ramskapelle
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =03:50:08 31/08/22
  End date / time         =03:20:12 18/11/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2022/08/31 08:50:03;1044,467;17,040;0,012
2022/08/31 09:20:03;1158,800;19,557;0,992
2022/08/31 09:50:03;1158,625;19,537;0,992
2022/08/31 10:20:03;1158,450;19,557;0,992
2022/08/31 10:50:03;1158,800;19,700;0,992
2022/08/31 11:20:03;1158,625;19,593;0,992
2022/08/31 11:50:03;1158,158;19,793;0,996
2022/08/31 12:20:03;1158,158;19,853;0,996
2022/08/31 12:50:03;1157,692;19,850;0,996
2022/08/31 13:20:03;1157,342;19,783;0,996
2022/08/31 13:50:03;1157,225;19,897;0,996
2022/08/31 14:20:03;1157,050;19,903;0,996
2022/08/31 14:50:03;1156,758;20,107;1,000
2022/08/31 15:20:03;1156,933;20,447;1,008
2022/08/31 15:50:03;1156,467;20,573;1,004
2022/08/31 16:20:03;1156,292;20,590;1,008
2022/08/31 16:50:03;1156,000;20,507;1,004
2022/08/31 17:20:03;1156,292;20,557;1,004
2022/08/31 17:50:03;1155,650;20,487;1,004
2022/08/31 18:20:03;1155,708;20,427;1,004
2022/08/31 18:50:03;1155,825;20,413;1,008
2022/08/31 19:20:03;1155,825;20,383;1,008
2022/08/31 19:50:03;1156,000;20,380;1,008
2022/08/31 20:20:03;1156,000;20,350;1,004
2022/08/31 20:50:03;1156,117;20,280;1,004
2022/08/31 21:20:03;1156,175;20,247;1,004
2022/08/31 21:50:03;1156,000;20,217;1,004
2022/08/31 22:20:03;1156,000;20,180;1,004
2022/08/31 22:50:03;1156,583;20,073;0,992
2022/08/31 23:20:03;1157,050;19,947;1,000
2022/08/31 23:50:03;1157,575;19,867;1,004
2022/09/01 00:20:03;1157,575;19,840;1,004
2022/09/01 00:50:03;1157,225;19,790;1,000
2022/09/01 01:20:03;1157,225;19,767;1,000
2022/09/01 01:50:03;1156,933;19,750;1,000
2022/09/01 02:20:03;1156,933;19,713;1,000
2022/09/01 02:50:03;1156,933;19,670;1,000
2022/09/01 03:20:03;1156,758;19,643;1,000
