Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/08/2020
TIME       : 14:26:37
FILENAME   : C:\Users\emilie_gelaude\Desktop\Divers 2020\CSV\tervatebrug_200820142637_V7158.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..12-V7158  317.
  Instrument number       =
                          =0
  Location                =tervatebrug
  Sample period           =M30
  Sample method           =T
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..12-V7158  317.
  Instrument number       =
  Location                =tervatebrug
  Sample period           =00 00:30:00 0
  Sample method           =T
  Start date / time       =16:24:10 11/03/20
  End date / time         =16:54:07 02/07/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/11 10:24:16;1034,667;11,307;0,052
2020/03/11 10:54:16;1174,667;10,077;0,376
2020/03/11 11:24:16;1173,442;10,120;0,380
2020/03/11 11:54:16;1172,567;10,150;0,376
2020/03/11 12:24:16;1169,708;10,190;0,380
2020/03/11 12:54:16;1173,733;10,237;0,380
2020/03/11 13:24:16;1178,867;10,263;0,380
2020/03/11 13:54:16;1184,875;10,287;0,380
2020/03/11 14:24:16;1191,583;10,320;0,380
2020/03/11 14:54:16;1199,633;10,363;0,380
2020/03/11 15:24:16;1206,692;10,420;0,380
2020/03/11 15:54:16;1213,983;10,463;0,384
2020/03/11 16:24:16;1221,217;10,470;0,380
2020/03/11 16:54:16;1227,458;10,483;0,380
2020/03/11 17:24:16;1233,350;10,527;0,380
2020/03/11 17:54:16;1233,117;10,560;0,380
2020/03/11 18:24:16;1227,808;10,557;0,380
2020/03/11 18:54:16;1222,033;10,533;0,376
2020/03/11 19:24:16;1212,175;10,510;0,376
2020/03/11 19:54:16;1203,658;10,510;0,376
2020/03/11 20:24:16;1196,950;10,533;0,372
2020/03/11 20:54:16;1190,358;10,573;0,372
2020/03/11 21:24:16;1185,517;10,620;0,372
2020/03/11 21:54:16;1181,258;10,670;0,372
2020/03/11 22:24:16;1178,225;10,723;0,368
2020/03/11 22:54:16;1175,658;10,777;0,372
2020/03/11 23:24:16;1173,733;10,837;0,372
2020/03/11 23:54:16;1170,992;10,890;0,372
2020/03/12 00:24:16;1169,067;10,943;0,372
2020/03/12 00:54:16;1168,075;10,990;0,372
2020/03/12 01:24:16;1168,600;11,030;0,372
2020/03/12 01:54:16;1172,450;11,060;0,372
2020/03/12 02:24:16;1177,467;11,090;0,372
2020/03/12 02:54:16;1184,350;11,110;0,372
2020/03/12 03:24:16;1191,467;11,127;0,372
2020/03/12 03:54:16;1199,692;11,137;0,372
2020/03/12 04:24:16;1206,925;11,143;0,372
2020/03/12 04:54:16;1213,983;11,137;0,372
2020/03/12 05:24:16;1222,033;11,127;0,372
2020/03/12 05:54:16;1229,150;11,110;0,372
2020/03/12 06:24:16;1225,767;11,093;0,368
2020/03/12 06:54:16;1218,650;11,060;0,368
2020/03/12 07:24:16;1210,892;11,010;0,368
2020/03/12 07:54:16;1203,542;10,957;0,372
2020/03/12 08:24:16;1197,533;10,920;0,372
2020/03/12 08:54:16;1193,042;10,890;0,372
2020/03/12 09:24:16;1189,192;10,873;0,376
2020/03/12 09:54:16;1185,342;10,863;0,376
2020/03/12 10:24:16;1182,425;10,863;0,376
2020/03/12 10:54:16;1178,867;10,870;0,376
2020/03/12 11:24:16;1177,292;10,863;0,380
2020/03/12 11:54:16;1174,667;10,847;0,384
2020/03/12 12:24:16;1172,567;10,843;0,384
2020/03/12 12:54:16;1172,275;10,853;0,388
2020/03/12 13:24:16;1172,100;10,820;0,388
2020/03/12 13:54:16;1175,658;10,813;0,392
2020/03/12 14:24:16;1182,892;10,753;0,388
2020/03/12 14:54:16;1188,375;10,740;0,388
2020/03/12 15:24:16;1195,667;10,730;0,388
2020/03/12 15:54:16;1202,900;10,710;0,388
2020/03/12 16:24:16;1210,600;10,677;0,388
2020/03/12 16:54:16;1217,658;10,617;0,388
2020/03/12 17:24:16;1224,133;10,570;0,388
2020/03/12 17:54:16;1230,375;10,520;0,388
2020/03/12 18:24:16;1236,675;10,460;0,388
2020/03/12 18:54:16;1228,917;10,400;0,388
2020/03/12 19:24:16;1220,050;10,367;0,392
2020/03/12 19:54:16;1212,642;10,317;0,392
2020/03/12 20:24:16;1204,475;10,273;0,392
2020/03/12 20:54:16;1197,533;10,237;0,392
2020/03/12 21:24:16;1191,758;10,200;0,392
2020/03/12 21:54:16;1186,742;10,170;0,392
2020/03/12 22:24:16;1182,542;10,123;0,392
2020/03/12 22:54:16;1179,392;10,083;0,392
2020/03/12 23:24:16;1177,583;10,053;0,392
2020/03/12 23:54:16;1174,667;10,013;0,392
2020/03/13 00:24:16;1173,033;9,970;0,392
2020/03/13 00:54:16;1169,533;9,927;0,392
2020/03/13 01:24:16;1169,533;9,883;0,392
