Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/08/2020
TIME       : 14:26:37
FILENAME   : C:\Users\emilie_gelaude\Desktop\Divers 2020\CSV\ysermonde_200820142637_V7155.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..12-V7155  317.
  Instrument number       =
                          =0
  Location                =ysermonde
  Sample period           =M30
  Sample method           =T
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..12-V7155  317.
  Instrument number       =
  Location                =ysermonde
  Sample period           =00 00:30:00 0
  Sample method           =T
  Start date / time       =13:46:08 11/03/20
  End date / time         =13:46:08 02/07/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/11 08:46:13;1033,908;12,070;0,012
2020/03/11 09:16:13;1143,867;9,557;0,364
2020/03/11 09:46:13;1138,850;9,530;0,368
2020/03/11 10:16:13;1134,650;9,560;0,368
2020/03/11 10:46:13;1130,800;9,520;0,372
2020/03/11 11:16:13;1135,992;9,550;0,372
2020/03/11 11:46:13;1164,867;9,660;0,368
2020/03/11 12:16:13;1190,183;9,643;0,372
2020/03/11 12:46:13;1211,650;9,673;0,372
2020/03/11 13:16:13;1225,008;9,737;0,372
2020/03/11 13:46:13;1237,667;9,767;0,372
2020/03/11 14:16:13;1251,550;9,620;1,296
2020/03/11 14:46:13;1263,392;9,617;2,936
2020/03/11 15:16:13;1274,767;9,613;3,748
2020/03/11 15:46:13;1284,800;9,610;4,448
2020/03/11 16:16:13;1295,067;9,633;3,836
2020/03/11 16:46:13;1302,942;9,617;3,016
2020/03/11 17:16:13;1299,383;9,817;2,404
2020/03/11 17:46:13;1285,792;9,993;0,564
2020/03/11 18:16:13;1233,525;10,027;0,376
2020/03/11 18:46:13;1206,983;10,083;0,376
2020/03/11 19:16:13;1190,475;10,183;0,376
2020/03/11 19:46:13;1177,408;10,313;0,376
2020/03/11 20:16:13;1165,625;10,287;0,376
2020/03/11 20:46:13;1156,875;10,270;0,376
2020/03/11 21:16:13;1148,475;10,367;0,376
2020/03/11 21:46:13;1142,117;10,413;0,380
2020/03/11 22:16:13;1136,750;10,423;0,380
2020/03/11 22:46:13;1131,675;10,400;0,376
2020/03/11 23:16:13;1128,525;10,390;0,376
2020/03/11 23:46:13;1124,967;10,407;0,376
2020/03/12 00:16:13;1136,925;10,440;0,376
2020/03/12 00:46:13;1175,600;10,450;0,376
2020/03/12 01:16:13;1198,700;10,443;0,376
2020/03/12 01:46:13;1211,300;10,437;0,376
2020/03/12 02:16:13;1224,658;10,417;0,376
2020/03/12 02:46:13;1239,475;10,420;0,468
2020/03/12 03:16:13;1252,658;10,393;1,504
2020/03/12 03:46:13;1264,267;10,363;2,824
2020/03/12 04:16:13;1274,767;10,343;4,024
2020/03/12 04:46:13;1286,083;10,343;3,784
2020/03/12 05:16:13;1295,125;10,313;5,036
2020/03/12 05:46:13;1274,125;10,343;1,964
2020/03/12 06:16:13;1240,000;10,390;0,376
2020/03/12 06:46:13;1208,850;10,393;0,372
2020/03/12 07:16:13;1188,375;10,380;0,368
2020/03/12 07:46:13;1175,017;10,500;0,368
2020/03/12 08:16:13;1165,800;10,457;0,368
2020/03/12 08:46:13;1157,283;10,483;0,368
2020/03/12 09:16:13;1151,508;10,480;0,368
2020/03/12 09:46:13;1145,383;10,480;0,368
2020/03/12 10:16:13;1140,017;10,517;0,368
2020/03/12 10:46:13;1136,458;10,537;0,368
2020/03/12 11:16:13;1131,675;10,633;0,368
2020/03/12 11:46:13;1130,042;10,693;0,368
2020/03/12 12:16:13;1150,167;10,683;0,368
2020/03/12 12:46:13;1185,750;10,753;0,372
2020/03/12 13:16:13;1202,142;10,763;0,372
2020/03/12 13:46:13;1215,325;10,783;0,372
2020/03/12 14:16:13;1232,650;10,793;0,372
2020/03/12 14:46:13;1244,667;10,770;0,444
2020/03/12 15:16:13;1257,675;10,673;1,480
2020/03/12 15:46:13;1268,817;10,560;4,048
2020/03/12 16:16:13;1278,558;10,540;4,944
2020/03/12 16:46:13;1288,883;10,553;4,684
2020/03/12 17:16:13;1298,333;10,590;3,976
2020/03/12 17:46:13;1306,383;10,623;3,068
2020/03/12 18:16:13;1278,850;10,747;1,372
2020/03/12 18:46:13;1241,400;10,807;0,376
2020/03/12 19:16:13;1209,433;10,823;0,376
2020/03/12 19:46:13;1191,000;10,787;0,376
2020/03/12 20:16:13;1177,408;10,727;0,376
2020/03/12 20:46:13;1167,433;10,683;0,380
2020/03/12 21:16:13;1158,625;10,597;0,376
2020/03/12 21:46:13;1150,867;10,553;0,380
2020/03/12 22:16:13;1144,975;10,477;0,380
2020/03/12 22:46:13;1139,725;10,403;0,380
2020/03/12 23:16:13;1134,650;10,313;0,380
2020/03/12 23:46:13;1131,092;10,287;0,380
2020/03/13 00:16:13;1133,950;10,170;0,380
2020/03/13 00:46:13;1159,792;10,133;0,380
2020/03/13 01:16:13;1183,475;10,130;0,380
2020/03/13 01:46:13;1204,650;10,050;0,380
2020/03/13 02:16:13;1220,108;10,043;0,380
2020/03/13 02:46:13;1232,592;10,020;0,380
2020/03/13 03:16:13;1247,350;10,013;0,432
2020/03/13 03:46:13;1259,133;10,050;1,856
2020/03/13 04:16:13;1269,808;10,013;3,412
2020/03/13 04:46:13;1280,717;9,957;4,716
2020/03/13 05:16:13;1289,933;9,963;4,476
2020/03/13 05:46:13;1299,325;9,993;3,208
2020/03/13 06:16:13;1297,050;9,853;0,616
2020/03/13 06:46:13;1260,883;9,737;0,400
