Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/08/2020
TIME       : 14:26:36
FILENAME   : C:\Users\emilie_gelaude\Desktop\Divers 2020\CSV\diksmuide sa_200820142636_T9258.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..17-T9258  317.
  Instrument number       =
                          =0
  Location                =diksmuide sa
  Sample period           =M30
  Sample method           =T
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..17-T9258  317.
  Instrument number       =
  Location                =diksmuide sa
  Sample period           =00 00:30:00 0
  Sample method           =T
  Start date / time       =51:56:10 11/03/20
  End date / time         =51:26:07 02/07/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/11 10:56:51;1033,908;12,463;0,004
2020/03/11 11:26:51;1168,250;10,150;0,372
2020/03/11 11:56:51;1167,608;10,170;0,372
2020/03/11 12:26:51;1166,967;10,220;0,376
2020/03/11 12:56:51;1166,967;10,267;0,376
2020/03/11 13:26:51;1167,492;10,300;0,376
2020/03/11 13:56:51;1168,892;10,360;0,376
2020/03/11 14:26:51;1171,050;10,397;0,376
2020/03/11 14:56:51;1174,258;10,423;0,376
2020/03/11 15:26:51;1177,933;10,440;0,372
2020/03/11 15:56:51;1181,258;10,483;0,372
2020/03/11 16:26:51;1184,233;10,527;0,372
2020/03/11 16:56:51;1187,208;10,570;0,368
2020/03/11 17:26:51;1190,825;10,610;0,368
2020/03/11 17:56:51;1193,800;10,630;0,364
2020/03/11 18:26:51;1192,225;10,667;0,364
2020/03/11 18:56:51;1189,717;10,703;0,360
2020/03/11 19:26:51;1186,392;10,747;0,364
2020/03/11 19:56:51;1182,833;10,777;0,356
2020/03/11 20:26:51;1178,750;10,840;0,364
2020/03/11 20:56:51;1175,425;10,883;0,360
2020/03/11 21:26:51;1173,092;10,933;0,360
2020/03/11 21:56:51;1170,758;10,990;0,360
2020/03/11 22:26:51;1170,117;11,050;0,368
2020/03/11 22:56:51;1167,958;11,083;0,360
2020/03/11 23:26:51;1166,850;11,130;0,360
2020/03/11 23:56:51;1166,208;11,177;0,364
2020/03/12 00:26:51;1164,983;11,210;0,360
2020/03/12 00:56:51;1164,225;11,230;0,360
2020/03/12 01:26:51;1163,408;11,250;0,356
2020/03/12 01:56:51;1163,875;11,247;0,364
2020/03/12 02:26:51;1163,875;11,227;0,360
2020/03/12 02:56:51;1166,208;11,203;0,356
2020/03/12 03:26:51;1168,717;11,177;0,360
2020/03/12 03:56:51;1172,042;11,153;0,364
2020/03/12 04:26:51;1175,658;11,123;0,364
2020/03/12 04:56:51;1178,750;11,083;0,364
2020/03/12 05:26:51;1183,417;11,050;0,368
2020/03/12 05:56:51;1187,675;11,007;0,368
2020/03/12 06:26:51;1190,242;10,920;0,360
2020/03/12 06:56:51;1188,608;10,910;0,368
2020/03/12 07:26:51;1186,450;10,837;0,364
2020/03/12 07:56:51;1183,008;10,780;0,364
2020/03/12 08:26:51;1180,617;10,747;0,372
2020/03/12 08:56:51;1178,458;10,700;0,376
2020/03/12 09:26:51;1176,883;10,623;0,372
2020/03/12 09:56:51;1174,842;10,567;0,372
2020/03/12 10:26:51;1173,558;10,577;0,376
2020/03/12 10:56:51;1172,158;10,540;0,376
2020/03/12 11:26:51;1171,225;10,563;0,384
2020/03/12 11:56:51;1170,467;10,537;0,380
2020/03/12 12:26:51;1169,358;10,557;0,384
2020/03/12 12:56:51;1168,133;10,567;0,388
2020/03/12 13:26:51;1167,317;10,503;0,384
2020/03/12 13:56:51;1166,675;10,493;0,384
2020/03/12 14:26:51;1168,425;10,383;0,384
2020/03/12 14:56:51;1170,117;10,430;0,388
2020/03/12 15:26:51;1172,625;10,427;0,388
2020/03/12 15:56:51;1174,667;10,427;0,392
2020/03/12 16:26:51;1178,400;10,420;0,392
2020/03/12 16:56:51;1181,900;10,407;0,392
2020/03/12 17:26:51;1184,992;10,390;0,392
2020/03/12 17:56:51;1188,783;10,363;0,392
2020/03/12 18:26:51;1191,875;10,320;0,388
2020/03/12 18:56:51;1193,158;10,273;0,388
2020/03/12 19:26:51;1189,833;10,253;0,392
2020/03/12 19:56:51;1186,275;10,190;0,388
2020/03/12 20:26:51;1182,950;10,163;0,388
2020/03/12 20:56:51;1179,508;10,133;0,388
2020/03/12 21:26:51;1176,708;10,067;0,388
2020/03/12 21:56:51;1174,200;10,067;0,392
2020/03/12 22:26:51;1172,333;10,007;0,388
2020/03/12 22:56:51;1170,758;9,973;0,392
2020/03/12 23:26:51;1168,892;9,900;0,392
2020/03/12 23:56:51;1167,317;9,863;0,396
2020/03/13 00:26:51;1165,742;9,783;0,392
2020/03/13 00:56:51;1164,983;9,737;0,396
2020/03/13 01:26:51;1164,283;9,680;0,400
2020/03/13 01:56:51;1163,525;9,543;0,396
2020/03/13 02:26:51;1163,875;9,497;0,400
2020/03/13 02:56:51;1164,458;9,420;0,400
2020/03/13 03:26:51;1166,967;9,340;0,404
2020/03/13 03:56:51;1169,475;9,257;0,400
2020/03/13 04:26:51;1172,625;9,177;0,400
2020/03/13 04:56:51;1176,242;9,103;0,404
2020/03/13 05:26:51;1179,508;9,003;0,400
2020/03/13 05:56:51;1183,533;8,940;0,400
2020/03/13 06:26:51;1187,500;8,887;0,400
2020/03/13 06:56:51;1191,525;8,793;0,400
2020/03/13 07:26:51;1190,417;8,733;0,400
2020/03/13 07:56:51;1187,500;8,633;0,396
2020/03/13 08:26:51;1183,825;8,597;0,400
2020/03/13 08:56:51;1180,908;8,530;0,400
2020/03/13 09:26:51;1178,225;8,460;0,396
2020/03/13 09:56:51;1175,950;8,423;0,400
2020/03/13 10:26:51;1173,792;8,360;0,400
2020/03/13 10:56:51;1171,925;8,343;0,400
2020/03/13 11:26:51;1170,292;8,317;0,400
2020/03/13 11:56:51;1169,475;8,280;0,400
2020/03/13 12:26:51;1167,900;8,290;0,404
2020/03/13 12:56:51;1166,325;8,293;0,404
2020/03/13 13:26:51;1164,750;8,320;0,404
2020/03/13 13:56:51;1164,167;8,323;0,404
2020/03/13 14:26:51;1163,058;8,303;0,408
2020/03/13 14:56:51;1163,000;8,293;0,408
2020/03/13 15:26:51;1163,992;8,290;0,408
2020/03/13 15:56:51;1165,567;8,300;0,412
2020/03/13 16:26:51;1167,608;8,320;0,412
2020/03/13 16:56:51;1170,292;8,347;0,412
2020/03/13 17:26:51;1173,325;8,360;0,412
2020/03/13 17:56:51;1176,650;8,383;0,412
2020/03/13 18:26:51;1180,267;8,417;0,412
2020/03/13 18:56:51;1183,883;8,433;0,412
2020/03/13 19:26:51;1187,150;8,440;0,412
2020/03/13 19:56:51;1186,392;8,437;0,412
2020/03/13 20:26:51;1183,242;8,440;0,412
2020/03/13 20:56:51;1179,683;8,463;0,412
2020/03/13 21:26:51;1176,475;8,467;0,412
2020/03/13 21:56:51;1173,675;8,490;0,416
2020/03/13 22:26:51;1170,583;8,487;0,416
2020/03/13 22:56:51;1168,250;8,503;0,412
2020/03/13 23:26:51;1165,975;8,490;0,408
2020/03/13 23:56:51;1164,167;8,527;0,412
2020/03/14 00:26:51;1162,242;8,520;0,412
2020/03/14 00:56:51;1160,550;8,523;0,416
2020/03/14 01:26:51;1158,683;8,520;0,416
2020/03/14 01:56:51;1157,575;8,520;0,416
2020/03/14 02:26:51;1156,175;8,530;0,420
2020/03/14 02:56:51;1155,067;8,500;0,416
2020/03/14 03:26:51;1154,308;8,510;0,420
2020/03/14 03:56:51;1154,600;8,513;0,424
2020/03/14 04:26:51;1155,533;8,490;0,420
2020/03/14 04:56:51;1157,400;8,480;0,424
2020/03/14 05:26:51;1159,733;8,467;0,424
2020/03/14 05:56:51;1162,300;8,453;0,428
2020/03/14 06:26:51;1165,100;8,440;0,428
2020/03/14 06:56:51;1168,075;8,417;0,424
2020/03/14 07:26:51;1171,633;8,383;0,424
2020/03/14 07:56:51;1171,983;8,363;0,424
2020/03/14 08:26:51;1169,883;8,343;0,424
2020/03/14 08:56:51;1166,500;8,317;0,420
2020/03/14 09:26:51;1163,408;8,307;0,424
2020/03/14 09:56:51;1160,258;8,307;0,424
2020/03/14 10:26:51;1157,575;8,303;0,424
2020/03/14 10:56:51;1155,242;8,303;0,420
2020/03/14 11:26:51;1152,850;8,320;0,420
2020/03/14 11:56:51;1151,042;8,337;0,420
2020/03/14 12:26:51;1148,942;8,370;0,424
2020/03/14 12:56:51;1147,250;8,373;0,424
2020/03/14 13:26:51;1145,558;8,387;0,428
2020/03/14 13:56:51;1144,158;8,397;0,424
2020/03/14 14:26:51;1142,233;8,413;0,428
2020/03/14 14:56:51;1141,125;8,433;0,428
2020/03/14 15:26:51;1139,433;8,460;0,432
2020/03/14 15:56:51;1138,617;8,487;0,432
2020/03/14 16:26:51;1139,083;8,527;0,436
2020/03/14 16:56:51;1139,900;8,553;0,436
2020/03/14 17:26:51;1141,125;8,570;0,436
2020/03/14 17:56:51;1143,167;8,590;0,440
2020/03/14 18:26:51;1145,208;8,607;0,436
2020/03/14 18:56:51;1148,183;8,627;0,440
2020/03/14 19:26:51;1151,275;8,647;0,444
2020/03/14 19:56:51;1154,308;8,660;0,440
2020/03/14 20:26:51;1154,425;8,670;0,440
2020/03/14 20:56:51;1152,617;8,690;0,444
2020/03/14 21:26:51;1150,225;8,690;0,440
2020/03/14 21:56:51;1147,717;8,697;0,440
2020/03/14 22:26:51;1144,742;8,700;0,440
2020/03/14 22:56:51;1142,408;8,710;0,444
2020/03/14 23:26:51;1140,017;8,717;0,440
2020/03/14 23:56:51;1138,150;8,727;0,440
2020/03/15 00:26:51;1136,458;8,737;0,440
2020/03/15 00:56:51;1134,592;8,737;0,440
2020/03/15 01:26:51;1132,550;8,740;0,444
2020/03/15 01:56:51;1130,975;8,733;0,436
2020/03/15 02:26:51;1129,750;8,740;0,440
2020/03/15 02:56:51;1128,175;8,740;0,440
2020/03/15 03:26:51;1126,600;8,730;0,440
2020/03/15 03:56:51;1125,317;8,723;0,440
2020/03/15 04:26:51;1125,200;8,717;0,440
2020/03/15 04:56:51;1125,492;8,707;0,444
2020/03/15 05:26:51;1126,425;8,690;0,444
2020/03/15 05:56:51;1128,467;8,680;0,444
2020/03/15 06:26:51;1130,508;8,667;0,444
2020/03/15 06:56:51;1132,842;8,647;0,448
2020/03/15 07:26:51;1134,883;8,633;0,444
2020/03/15 07:56:51;1137,683;8,623;0,444
2020/03/15 08:26:51;1141,475;8,607;0,444
2020/03/15 08:56:51;1141,300;8,597;0,444
2020/03/15 09:26:51;1138,967;8,587;0,444
2020/03/15 09:56:51;1136,283;8,573;0,444
2020/03/15 10:26:51;1133,483;8,577;0,444
2020/03/15 10:56:51;1130,975;8,573;0,440
2020/03/15 11:26:51;1128,642;8,573;0,440
2020/03/15 11:56:51;1125,783;8,560;0,440
2020/03/15 12:26:51;1123,625;8,553;0,440
2020/03/15 12:56:51;1122,167;8,557;0,440
2020/03/15 13:26:51;1120,300;8,560;0,444
2020/03/15 13:56:51;1118,142;8,573;0,444
2020/03/15 14:26:51;1116,275;8,593;0,448
2020/03/15 14:56:51;1114,992;8,640;0,444
2020/03/15 15:26:51;1113,125;8,667;0,448
2020/03/15 15:56:51;1112,017;8,700;0,444
2020/03/15 16:26:51;1110,908;8,737;0,448
2020/03/15 16:56:51;1110,908;8,767;0,444
2020/03/15 17:26:51;1111,375;8,793;0,448
2020/03/15 17:56:51;1112,483;8,830;0,448
2020/03/15 18:26:51;1114,525;8,860;0,448
2020/03/15 18:56:51;1116,392;8,890;0,448
2020/03/15 19:26:51;1118,900;8,923;0,452
2020/03/15 19:56:51;1121,583;8,943;0,452
2020/03/15 20:26:51;1124,558;8,970;0,452
2020/03/15 20:56:51;1127,358;8,993;0,452
2020/03/15 21:26:51;1128,175;9,013;0,452
2020/03/15 21:56:51;1126,425;9,037;0,456
2020/03/15 22:26:51;1124,383;9,050;0,452
2020/03/15 22:56:51;1121,875;9,070;0,452
2020/03/15 23:26:51;1120,008;9,090;0,456
2020/03/15 23:56:51;1118,608;9,093;0,452
2020/03/16 00:26:51;1116,567;9,110;0,452
2020/03/16 00:56:51;1114,700;9,127;0,452
2020/03/16 01:26:51;1113,125;9,133;0,448
2020/03/16 01:56:51;1111,842;9,137;0,452
2020/03/16 02:26:51;1110,617;9,150;0,452
2020/03/16 02:56:51;1108,925;9,150;0,448
2020/03/16 03:26:51;1108,108;9,150;0,448
2020/03/16 03:56:51;1107,467;9,153;0,448
2020/03/16 04:26:51;1107,175;9,157;0,448
2020/03/16 04:56:51;1107,817;9,150;0,448
2020/03/16 05:26:51;1109,392;9,137;0,452
2020/03/16 05:56:51;1110,908;9,120;0,452
2020/03/16 06:26:51;1112,950;9,100;0,452
2020/03/16 06:56:51;1115,633;9,077;0,452
2020/03/16 07:26:51;1118,433;9,057;0,456
2020/03/16 07:56:51;1121,117;9,043;0,456
2020/03/16 08:26:51;1124,383;9,030;0,452
2020/03/16 08:56:51;1127,825;9,030;0,456
2020/03/16 09:26:51;1130,683;9,033;0,456
2020/03/16 09:56:51;1131,733;9,040;0,452
2020/03/16 10:26:51;1130,158;9,040;0,452
2020/03/16 10:56:51;1128,467;9,047;0,452
2020/03/16 11:26:51;1126,600;9,053;0,452
2020/03/16 11:56:51;1124,558;9,077;0,452
2020/03/16 12:26:51;1122,808;9,103;0,448
2020/03/16 12:56:51;1121,117;9,120;0,448
2020/03/16 13:26:51;1119,717;9,167;0,448
2020/03/16 13:56:51;1118,142;9,177;0,444
