Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/08/2020
TIME       : 14:26:37
FILENAME   : C:\Users\emilie_gelaude\Desktop\Divers 2020\CSV\schoorbakkebrug_200820142637_T9283.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..17-T9283  317.
  Instrument number       =
                          =0
  Location                =schoorbakkebrug
  Sample period           =M30
  Sample method           =T
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..17-T9283  317.
  Instrument number       =
  Location                =schoorbakkebrug
  Sample period           =00 00:30:00 0
  Sample method           =T
  Start date / time       =36:06:10 11/03/20
  End date / time         =36:06:08 02/07/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/11 10:06:36;1034,025;12,637;0,000
2020/03/11 10:36:36;1098,425;10,053;0,368
2020/03/11 11:06:36;1095,158;10,110;0,372
2020/03/11 11:36:36;1094,050;10,170;0,372
2020/03/11 12:06:36;1092,358;10,243;0,376
2020/03/11 12:36:36;1096,675;10,313;0,376
2020/03/11 13:06:36;1104,608;10,333;0,376
2020/03/11 13:36:36;1112,775;10,350;0,380
2020/03/11 14:06:36;1122,517;10,383;0,380
2020/03/11 14:36:36;1132,083;10,457;0,380
2020/03/11 15:06:36;1141,358;10,507;0,380
2020/03/11 15:36:36;1150,517;10,533;0,380
2020/03/11 16:06:36;1159,150;10,557;0,380
2020/03/11 16:36:36;1167,433;10,570;0,380
2020/03/11 17:06:36;1174,492;10,577;0,380
2020/03/11 17:36:36;1176,417;10,577;0,380
2020/03/11 18:06:36;1170,292;10,580;0,384
2020/03/11 18:36:36;1163,758;10,580;0,384
2020/03/11 19:06:36;1150,342;10,567;0,380
2020/03/11 19:36:36;1138,792;10,583;0,380
2020/03/11 20:06:36;1128,758;10,603;0,380
2020/03/11 20:36:36;1120,883;10,583;0,380
2020/03/11 21:06:36;1114,058;10,567;0,376
2020/03/11 21:36:36;1108,108;10,580;0,376
2020/03/11 22:06:36;1103,325;10,620;0,376
2020/03/11 22:36:36;1100,117;10,663;0,376
2020/03/11 23:06:36;1096,675;10,710;0,372
2020/03/11 23:36:36;1093,583;10,760;0,372
2020/03/12 00:06:36;1090,958;10,807;0,372
2020/03/12 00:36:36;1089,558;10,850;0,372
2020/03/12 01:06:36;1090,142;10,897;0,372
2020/03/12 01:36:36;1096,092;10,937;0,372
2020/03/12 02:06:36;1104,900;10,963;0,372
2020/03/12 02:36:36;1113,067;10,977;0,372
2020/03/12 03:06:36;1121,525;10,977;0,372
2020/03/12 03:36:36;1131,792;10,987;0,372
2020/03/12 04:06:36;1142,000;11,007;0,372
2020/03/12 04:36:36;1152,442;11,007;0,372
2020/03/12 05:06:36;1160,550;11,010;0,372
2020/03/12 05:36:36;1168,892;11,013;0,372
2020/03/12 06:06:36;1167,608;11,003;0,372
2020/03/12 06:36:36;1157,983;10,983;0,372
2020/03/12 07:06:36;1148,242;10,977;0,368
2020/03/12 07:36:36;1137,392;10,943;0,368
2020/03/12 08:06:36;1129,050;10,917;0,368
2020/03/12 08:36:36;1122,167;10,907;0,368
2020/03/12 09:06:36;1116,917;10,900;0,368
2020/03/12 09:36:36;1111,667;10,907;0,368
2020/03/12 10:06:36;1108,108;10,927;0,372
2020/03/12 10:36:36;1103,500;10,960;0,372
2020/03/12 11:06:36;1100,292;10,980;0,376
2020/03/12 11:36:36;1097,025;11,030;0,376
2020/03/12 12:06:36;1094,342;11,067;0,380
2020/03/12 12:36:36;1093,117;11,070;0,380
2020/03/12 13:06:36;1096,092;11,017;0,384
2020/03/12 13:36:36;1100,292;11,043;0,384
2020/03/12 14:06:36;1110,500;10,980;0,388
2020/03/12 14:36:36;1118,492;10,923;0,388
2020/03/12 15:06:36;1127,767;10,993;0,388
2020/03/12 15:36:36;1136,400;10,980;0,392
2020/03/12 16:06:36;1145,208;10,943;0,392
2020/03/12 16:36:36;1154,483;10,877;0,392
2020/03/12 17:06:36;1163,233;10,837;0,392
2020/03/12 17:36:36;1170,350;10,770;0,388
2020/03/12 18:06:36;1177,700;10,697;0,388
2020/03/12 18:36:36;1171,575;10,630;0,388
2020/03/12 19:06:36;1160,550;10,570;0,388
2020/03/12 19:36:36;1149,058;10,480;0,388
2020/03/12 20:06:36;1139,258;10,400;0,388
2020/03/12 20:36:36;1130,158;10,327;0,388
2020/03/12 21:06:36;1121,875;10,273;0,388
2020/03/12 21:36:36;1115,633;10,220;0,392
2020/03/12 22:06:36;1110,208;10,173;0,392
2020/03/12 22:36:36;1105,425;10,133;0,392
2020/03/12 23:06:36;1101,225;10,097;0,392
2020/03/12 23:36:36;1099,008;10,057;0,392
2020/03/13 00:06:36;1094,983;10,010;0,392
2020/03/13 00:36:36;1092,183;9,970;0,392
2020/03/13 01:06:36;1090,783;9,940;0,392
2020/03/13 01:36:36;1093,292;9,900;0,392
2020/03/13 02:06:36;1100,933;9,857;0,392
2020/03/13 02:36:36;1109,217;9,827;0,392
2020/03/13 03:06:36;1118,025;9,777;0,392
2020/03/13 03:36:36;1128,233;9,733;0,392
2020/03/13 04:06:36;1137,508;9,690;0,392
2020/03/13 04:36:36;1146,433;9,630;0,392
2020/03/13 05:06:36;1154,950;9,593;0,396
2020/03/13 05:36:36;1163,117;9,560;0,396
2020/03/13 06:06:36;1171,050;9,513;0,396
2020/03/13 06:36:36;1176,300;9,493;0,396
2020/03/13 07:06:36;1166,092;9,450;0,396
2020/03/13 07:36:36;1154,950;9,403;0,400
2020/03/13 08:06:36;1144,217;9,347;0,400
2020/03/13 08:36:36;1134,767;9,290;0,400
2020/03/13 09:06:36;1126,658;9,247;0,404
2020/03/13 09:36:36;1119,775;9,210;0,404
2020/03/13 10:06:36;1113,883;9,183;0,404
2020/03/13 10:36:36;1108,575;9,163;0,404
2020/03/13 11:06:36;1105,250;9,130;0,408
2020/03/13 11:36:36;1101,400;9,157;0,408
2020/03/13 12:06:36;1098,717;9,153;0,408
2020/03/13 12:36:36;1096,675;9,143;0,408
2020/03/13 13:06:36;1093,292;9,100;0,408
2020/03/13 13:36:36;1091,717;9,090;0,408
2020/03/13 14:06:36;1092,942;9,013;0,408
2020/03/13 14:36:36;1100,117;8,950;0,408
2020/03/13 15:06:36;1108,458;8,863;0,408
2020/03/13 15:36:36;1117,208;8,800;0,408
2020/03/13 16:06:36;1126,192;8,737;0,408
2020/03/13 16:36:36;1134,767;8,713;0,408
2020/03/13 17:06:36;1143,283;8,690;0,408
2020/03/13 17:36:36;1151,567;8,667;0,412
2020/03/13 18:06:36;1159,383;8,637;0,412
2020/03/13 18:36:36;1166,558;8,603;0,412
2020/03/13 19:06:36;1171,225;8,560;0,412
2020/03/13 19:36:36;1160,667;8,507;0,412
2020/03/13 20:06:36;1149,467;8,463;0,416
2020/03/13 20:36:36;1138,967;8,410;0,412
2020/03/13 21:06:36;1129,808;8,377;0,412
2020/03/13 21:36:36;1121,875;8,357;0,416
2020/03/13 22:06:36;1115,283;8,347;0,416
2020/03/13 22:36:36;1109,742;8,340;0,416
2020/03/13 23:06:36;1104,608;8,340;0,416
2020/03/13 23:36:36;1099,825;8,353;0,416
2020/03/14 00:06:36;1096,092;8,367;0,416
2020/03/14 00:36:36;1093,583;8,377;0,416
2020/03/14 01:06:36;1090,142;8,390;0,416
2020/03/14 01:36:36;1087,517;8,397;0,416
2020/03/14 02:06:36;1085,825;8,413;0,416
2020/03/14 02:36:36;1087,225;8,427;0,416
2020/03/14 03:06:36;1093,117;8,440;0,416
2020/03/14 03:36:36;1100,467;8,453;0,416
2020/03/14 04:06:36;1108,108;8,463;0,412
2020/03/14 04:36:36;1116,275;8,460;0,416
2020/03/14 05:06:36;1124,383;8,470;0,416
2020/03/14 05:36:36;1132,725;8,473;0,420
2020/03/14 06:06:36;1140,542;8,467;0,420
2020/03/14 06:36:36;1147,717;8,460;0,420
