#station_name;Bredene Sluizenstraat Noordede
#station_no;IMC_866000
#stationparameter_name;EC
#parametertype_name;EC
#ts_name;DagGem
#ts_unitname;microsiemens per centimeter
#rows;333
#Timestamp;Value;Quality Code;Absolute Value;AV Quality Code
2024-02-15T00:00:00.000+01:00;;-1;;
2024-02-16T00:00:00.000+01:00;1313,45;130;;
2024-02-17T00:00:00.000+01:00;1326,03;130;;
2024-02-18T00:00:00.000+01:00;1404,74;130;;
2024-02-19T00:00:00.000+01:00;1331,66;130;;
2024-02-20T00:00:00.000+01:00;1292,30;130;;
2024-02-21T00:00:00.000+01:00;1358,07;130;;
2024-02-22T00:00:00.000+01:00;1537,16;130;;
2024-02-23T00:00:00.000+01:00;1205,25;130;;
2024-02-24T00:00:00.000+01:00;999,91;130;;
2024-02-25T00:00:00.000+01:00;1066,55;130;;
2024-02-26T00:00:00.000+01:00;1046,88;130;;
2024-02-27T00:00:00.000+01:00;816,91;130;;
2024-02-28T00:00:00.000+01:00;1014,65;130;;
2024-02-29T00:00:00.000+01:00;1283,17;130;;
2024-03-01T00:00:00.000+01:00;1469,79;130;;
2024-03-02T00:00:00.000+01:00;1461,85;130;;
2024-03-03T00:00:00.000+01:00;;-1;;
2024-03-04T00:00:00.000+01:00;;-1;;
2024-03-05T00:00:00.000+01:00;853,38;130;;
2024-03-06T00:00:00.000+01:00;1066,94;130;;
2024-03-07T00:00:00.000+01:00;1303,95;130;;
2024-03-08T00:00:00.000+01:00;1478,86;130;;
2024-03-09T00:00:00.000+01:00;1645,94;130;;
2024-03-10T00:00:00.000+01:00;1735,38;130;;
2024-03-11T00:00:00.000+01:00;1974,33;130;;
2024-03-12T00:00:00.000+01:00;1895,62;180;;
2024-03-13T00:00:00.000+01:00;1586,03;130;;
2024-03-14T00:00:00.000+01:00;1448,54;130;;
2024-03-15T00:00:00.000+01:00;1706,18;130;;
2024-03-16T00:00:00.000+01:00;1802,33;130;;
2024-03-17T00:00:00.000+01:00;1935,25;130;;
2024-03-18T00:00:00.000+01:00;1957,84;130;;
2024-03-19T00:00:00.000+01:00;2121,60;130;;
2024-03-20T00:00:00.000+01:00;2424,58;130;;
2024-03-21T00:00:00.000+01:00;2423,14;130;;
2024-03-22T00:00:00.000+01:00;2217,88;130;;
2024-03-23T00:00:00.000+01:00;2230,41;130;;
2024-03-24T00:00:00.000+01:00;2327,60;130;;
