"Plot Title: leopodskanaal ramskapelle"
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 21737209, SEN S/N: 21737209)","Temp, °C (LGR S/N: 21737209, SEN S/N: 21737209)","Coupler Detached (LGR S/N: 21737209)","Coupler Attached (LGR S/N: 21737209)","Host Connected (LGR S/N: 21737209)","Stopped (LGR S/N: 21737209)","End Of File (LGR S/N: 21737209)"
1,08/09/24 01:00:00 PM,1501.4,21.98,Logged,,,,
2,08/09/24 01:30:00 PM,1519.1,21.96,,,,,
3,08/09/24 02:00:00 PM,1572.7,21.96,,,,,
4,08/09/24 02:30:00 PM,1625.3,21.95,,,,,
5,08/09/24 03:00:00 PM,1742.2,21.93,,,,,
6,08/09/24 03:30:00 PM,1841.2,21.94,,,,,
7,08/09/24 04:00:00 PM,1887.9,21.94,,,,,
8,08/09/24 04:30:00 PM,1881.9,21.95,,,,,
9,08/09/24 05:00:00 PM,1958.2,21.94,,,,,
10,08/09/24 05:30:00 PM,1948.8,21.94,,,,,
11,08/09/24 06:00:00 PM,1983.1,21.94,,,,,
12,08/09/24 06:30:00 PM,1979.0,21.95,,,,,
13,08/09/24 07:00:00 PM,1969.0,21.95,,,,,
14,08/09/24 07:30:00 PM,1957.6,21.95,,,,,
15,08/09/24 08:00:00 PM,1964.9,21.95,,,,,
16,08/09/24 08:30:00 PM,1969.0,21.94,,,,,
17,08/09/24 09:00:00 PM,1975.7,21.92,,,,,
18,08/09/24 09:30:00 PM,1985.8,21.93,,,,,
19,08/09/24 10:00:00 PM,2006.6,21.93,,,,,
20,08/09/24 10:30:00 PM,1981.1,21.92,,,,,
21,08/09/24 11:00:00 PM,1980.4,21.92,,,,,
22,08/09/24 11:30:00 PM,1985.1,21.93,,,,,
23,08/10/24 12:00:00 AM,1979.7,21.95,,,,,
24,08/10/24 12:30:00 AM,1993.2,21.94,,,,,
25,08/10/24 01:00:00 AM,1989.8,21.90,,,,,
26,08/10/24 01:30:00 AM,1983.1,21.87,,,,,
27,08/10/24 02:00:00 AM,1977.7,21.84,,,,,
28,08/10/24 02:30:00 AM,1981.1,21.82,,,,,
29,08/10/24 03:00:00 AM,1982.4,21.78,,,,,
30,08/10/24 03:30:00 AM,1983.7,21.75,,,,,
31,08/10/24 04:00:00 AM,1981.7,21.71,,,,,
32,08/10/24 04:30:00 AM,1978.4,21.69,,,,,
33,08/10/24 05:00:00 AM,1977.0,21.69,,,,,
34,08/10/24 05:30:00 AM,1981.7,21.65,,,,,
35,08/10/24 06:00:00 AM,1985.8,21.61,,,,,
36,08/10/24 06:30:00 AM,1987.8,21.58,,,,,
37,08/10/24 07:00:00 AM,1983.7,21.55,,,,,
38,08/10/24 07:30:00 AM,1987.8,21.53,,,,,
39,08/10/24 08:00:00 AM,1992.5,21.52,,,,,
40,08/10/24 08:30:00 AM,2004.6,21.52,,,,,
41,08/10/24 09:00:00 AM,2005.9,21.48,,,,,
42,08/10/24 09:30:00 AM,2001.2,21.47,,,,,
43,08/10/24 10:00:00 AM,2005.3,21.47,,,,,
44,08/10/24 10:30:00 AM,1997.2,21.49,,,,,
45,08/10/24 11:00:00 AM,2001.9,21.48,,,,,
46,08/10/24 11:30:00 AM,2001.2,21.48,,,,,
47,08/10/24 12:00:00 PM,2009.3,21.47,,,,,
48,08/10/24 12:30:00 PM,2010.0,21.46,,,,,
49,08/10/24 01:00:00 PM,2024.8,21.47,,,,,
50,08/10/24 01:30:00 PM,2034.9,21.46,,,,,
51,08/10/24 02:00:00 PM,2028.1,21.47,,,,,
52,08/10/24 02:30:00 PM,2029.5,21.46,,,,,
53,08/10/24 03:00:00 PM,2041.6,21.46,,,,,
54,08/10/24 03:30:00 PM,2049.7,21.46,,,,,
55,08/10/24 04:00:00 PM,2055.8,21.44,,,,,
56,08/10/24 04:30:00 PM,2061.2,21.46,,,,,
57,08/10/24 05:00:00 PM,2078.0,21.44,,,,,
58,08/10/24 05:30:00 PM,2065.2,21.46,,,,,
59,08/10/24 06:00:00 PM,2071.3,21.46,,,,,
60,08/10/24 06:30:00 PM,2069.9,21.46,,,,,
61,08/10/24 07:00:00 PM,2074.0,21.46,,,,,
62,08/10/24 07:30:00 PM,2058.5,21.46,,,,,
63,08/10/24 08:00:00 PM,2072.6,21.46,,,,,
64,08/10/24 08:30:00 PM,2059.1,21.44,,,,,
65,08/10/24 09:00:00 PM,2050.4,21.44,,,,,
66,08/10/24 09:30:00 PM,2040.3,21.43,,,,,
67,08/10/24 10:00:00 PM,2036.2,21.43,,,,,
68,08/10/24 10:30:00 PM,2035.6,21.43,,,,,
69,08/10/24 11:00:00 PM,2024.1,21.42,,,,,
70,08/10/24 11:30:00 PM,2053.1,21.42,,,,,
71,08/11/24 12:00:00 AM,2063.2,21.41,,,,,
72,08/11/24 12:30:00 AM,2053.1,21.41,,,,,
73,08/11/24 01:00:00 AM,2066.6,21.41,,,,,
74,08/11/24 01:30:00 AM,2068.6,21.39,,,,,
75,08/11/24 02:00:00 AM,2032.2,21.39,,,,,
76,08/11/24 02:30:00 AM,2034.2,21.41,,,,,
77,08/11/24 03:00:00 AM,2042.3,21.39,,,,,
78,08/11/24 03:30:00 AM,2054.4,21.38,,,,,
79,08/11/24 04:00:00 AM,2057.8,21.38,,,,,
80,08/11/24 04:30:00 AM,2057.1,21.39,,,,,
81,08/11/24 05:00:00 AM,2043.6,21.38,,,,,
82,08/11/24 05:30:00 AM,2068.6,21.39,,,,,
83,08/11/24 06:00:00 AM,2055.1,21.41,,,,,
84,08/11/24 06:30:00 AM,2078.7,21.39,,,,,
85,08/11/24 07:00:00 AM,2090.2,21.43,,,,,
86,08/11/24 07:30:00 AM,2104.4,21.43,,,,,
87,08/11/24 08:00:00 AM,2109.8,21.47,,,,,
88,08/11/24 08:30:00 AM,2119.3,21.46,,,,,
89,08/11/24 09:00:00 AM,2135.5,21.42,,,,,
90,08/11/24 09:30:00 AM,2145.7,21.41,,,,,
91,08/11/24 10:00:00 AM,2161.3,21.38,,,,,
92,08/11/24 10:30:00 AM,2187.7,21.36,,,,,
93,08/11/24 11:00:00 AM,2136.9,21.39,,,,,
94,08/11/24 11:30:00 AM,2220.3,21.31,,,,,
95,08/11/24 12:00:00 PM,2244.2,21.31,,,,,
96,08/11/24 12:30:00 PM,2258.5,21.31,,,,,
97,08/11/24 01:00:00 PM,2319.2,21.32,,,,,
98,08/11/24 01:30:00 PM,2405.5,21.35,,,,,
99,08/11/24 02:00:00 PM,2433.6,21.37,,,,,
100,08/11/24 02:30:00 PM,2501.0,21.41,,,,,
101,08/11/24 03:00:00 PM,2548.6,21.44,,,,,
102,08/11/24 03:30:00 PM,2659.4,21.42,,,,,
103,08/11/24 04:00:00 PM,2506.5,21.47,,,,,
104,08/11/24 04:30:00 PM,2579.7,21.48,,,,,
105,08/11/24 05:00:00 PM,2537.6,21.48,,,,,
106,08/11/24 05:30:00 PM,2536.2,21.44,,,,,
107,08/11/24 06:00:00 PM,2366.4,21.47,,,,,
108,08/11/24 06:30:00 PM,2251.7,21.49,,,,,
109,08/11/24 07:00:00 PM,2183.7,21.49,,,,,
110,08/11/24 07:30:00 PM,2191.1,21.48,,,,,
111,08/11/24 08:00:00 PM,2150.4,21.49,,,,,
112,08/11/24 08:30:00 PM,2138.2,21.48,,,,,
113,08/11/24 09:00:00 PM,2137.6,21.43,,,,,
114,08/11/24 09:30:00 PM,2135.5,21.43,,,,,
115,08/11/24 10:00:00 PM,2145.7,21.41,,,,,
116,08/11/24 10:30:00 PM,2144.3,21.41,,,,,
117,08/11/24 11:00:00 PM,2145.7,21.38,,,,,
118,08/11/24 11:30:00 PM,2214.2,22.12,,,,,
119,08/12/24 12:00:00 AM,2112.5,22.21,,,,,
120,08/12/24 12:30:00 AM,2127.4,22.21,,,,,
121,08/12/24 01:00:00 AM,2126.7,22.25,,,,,
122,08/12/24 01:30:00 AM,2072.6,22.12,,,,,
123,08/12/24 02:00:00 AM,2076.0,22.09,,,,,
124,08/12/24 02:30:00 AM,2052.4,22.01,,,,,
125,08/12/24 03:00:00 AM,2045.7,21.95,,,,,
126,08/12/24 03:30:00 AM,2036.2,21.99,,,,,
127,08/12/24 04:00:00 AM,2038.9,21.94,,,,,
128,08/12/24 04:30:00 AM,2038.2,21.93,,,,,
