Data file for DataLogger.;;;
15/11/2019 12:11;1207,042;7,03;0,208
15/11/2019 12:41;1207,683;7,037;0,208
15/11/2019 13:11;1207,917;7,067;0,212
15/11/2019 13:41;1209,083;7,017;0,216
15/11/2019 14:11;1209,842;7,037;0,22
15/11/2019 14:41;1209,317;7,043;0,228
15/11/2019 15:11;1210,192;7,073;0,236
15/11/2019 15:41;1210,542;7,07;0,24
15/11/2019 16:11;1210,192;7,023;0,244
15/11/2019 16:41;1211,183;6,963;0,24
15/11/2019 17:11;1211,242;6,95;0,232
15/11/2019 17:41;1212,175;6,893;0,228
15/11/2019 18:11;1212,525;6,81;0,22
15/11/2019 18:41;1212,817;6,807;0,216
15/11/2019 19:11;1213,283;6,77;0,216
15/11/2019 19:41;1214,158;6,81;0,212
15/11/2019 20:11;1214,567;6,85;0,212
15/11/2019 20:41;1214,742;6,857;0,212
15/11/2019 21:11;1215,325;6,853;0,212
15/11/2019 21:41;1215,792;6,853;0,212
15/11/2019 22:11;1216,317;6,86;0,212
15/11/2019 22:41;1216,9;6,87;0,212
15/11/2019 23:11;1217,192;6,883;0,212
15/11/2019 23:41;1217,775;6,9;0,212
16/11/2019 0:11;1218,475;6,907;0,212
16/11/2019 0:41;1218,65;6,92;0,212
16/11/2019 1:11;1219,175;6,917;0,212
16/11/2019 1:41;1219,758;6,92;0,212
16/11/2019 2:11;1220,283;6,927;0,216
16/11/2019 2:41;1220,108;6,973;0,22
16/11/2019 3:11;1220,458;6,953;0,228
16/11/2019 3:41;1220,75;6,973;0,236
16/11/2019 4:11;1220,925;7,003;0,244
16/11/2019 4:41;1221,45;6,893;0,248
16/11/2019 5:11;1221,567;6,943;0,248
16/11/2019 5:41;1222,092;6,987;0,248
16/11/2019 6:11;1222,092;6,98;0,248
16/11/2019 6:41;1222,733;6,96;0,244
16/11/2019 7:11;1222,85;6,957;0,244
16/11/2019 7:41;1223,258;6,97;0,244
16/11/2019 8:11;1223,608;6,973;0,24
16/11/2019 8:41;1223,9;6,98;0,244
16/11/2019 9:11;1163;6,377;0,196
16/11/2019 9:41;1155,417;6,187;0,156
16/11/2019 10:11;1143,808;5,533;0,132
16/11/2019 10:41;1181,667;5,567;0,12
16/11/2019 11:11;1186,45;5,607;0,116
16/11/2019 11:41;1188,2;5,62;0,116
16/11/2019 12:11;1190,475;5,643;0,112
16/11/2019 12:41;1192,4;5,633;0,112
16/11/2019 13:11;1193,567;5,677;0,108
16/11/2019 13:41;1195,025;5,71;0,108
16/11/2019 14:11;1196,717;5,723;0,112
16/11/2019 14:41;1197,883;5,873;0,116
16/11/2019 15:11;1199,05;5,99;0,124
16/11/2019 15:41;1200,217;6,133;0,136
16/11/2019 16:11;1201,092;6,21;0,152
16/11/2019 16:41;1202,258;6,187;0,164
16/11/2019 17:11;1203,25;6,187;0,168
16/11/2019 17:41;1204,067;6,207;0,176
16/11/2019 18:11;1204,708;6,177;0,176
16/11/2019 18:41;1205,525;6,21;0,176
16/11/2019 19:11;1206,225;6,22;0,18
16/11/2019 19:41;1206,983;6,19;0,184
16/11/2019 20:11;1207,508;6,187;0,184
16/11/2019 20:41;1208,325;6,223;0,184
16/11/2019 21:11;1208,792;6,227;0,188
16/11/2019 21:41;1209,375;6,24;0,188
16/11/2019 22:11;1209,608;6,247;0,188
16/11/2019 22:41;1210,017;6,243;0,192
16/11/2019 23:11;1210,775;6,25;0,192
16/11/2019 23:41;1211,183;6,243;0,192
17/11/2019 0:11;1211,65;6,24;0,192
17/11/2019 0:41;1212,117;6,25;0,192
17/11/2019 1:11;1212,292;6,27;0,196
17/11/2019 1:41;1212,758;6,27;0,196
17/11/2019 2:11;1213,167;6,303;0,196
17/11/2019 2:41;1213,517;6,34;0,2
17/11/2019 3:11;1213,633;6,36;0,208
17/11/2019 3:41;1214,333;6,393;0,22
17/11/2019 4:11;1214,742;6,42;0,232
17/11/2019 4:41;1214,975;6,46;0,24
17/11/2019 5:11;1215,442;6,45;0,248
17/11/2019 5:41;1215,442;6,387;0,256
17/11/2019 6:11;1216,2;6,3;0,256
17/11/2019 6:41;1216,317;6,207;0,248
17/11/2019 7:11;1217,075;6,167;0,244
17/11/2019 7:41;1217,483;6,143;0,236
17/11/2019 8:11;1217,425;6,16;0,236
17/11/2019 8:41;1217,892;6,16;0,236
17/11/2019 9:11;1218,475;6,14;0,232
17/11/2019 9:41;1218,417;6,137;0,232
17/11/2019 10:11;1218,65;6,187;0,236
17/11/2019 10:41;1218,883;6,323;0,236
17/11/2019 11:11;1219,233;6,383;0,236
17/11/2019 11:41;1219,058;6,417;0,236
17/11/2019 12:11;1219;6,433;0,236
17/11/2019 12:41;1218,942;6,44;0,236
17/11/2019 13:11;1219,117;6,44;0,236
17/11/2019 13:41;1219,292;6,44;0,236
17/11/2019 14:11;1219,467;6,44;0,236
17/11/2019 14:41;1219,642;6,433;0,24
17/11/2019 15:11;1220,225;6,42;0,244
17/11/2019 15:41;1220,283;6,397;0,244
17/11/2019 16:11;1220,4;6,29;0,252
17/11/2019 16:41;1220,458;6,397;0,26
17/11/2019 17:11;1220,633;6,38;0,268
17/11/2019 17:41;1220,925;6,43;0,276
17/11/2019 18:11;1221,158;6,433;0,276
17/11/2019 18:41;1221,1;6,403;0,276
17/11/2019 19:11;1220,867;6,377;0,272
17/11/2019 19:41;1220,925;6,38;0,272
17/11/2019 20:11;1220,983;6,4;0,264
17/11/2019 20:41;1221,275;6,423;0,26
17/11/2019 21:11;1221,625;6,433;0,26
17/11/2019 21:41;1221,567;6,417;0,252
17/11/2019 22:11;1221,45;6,38;0,248
17/11/2019 22:41;1221,042;6,313;0,244
17/11/2019 23:11;1221,275;6,277;0,24
17/11/2019 23:41;1221,1;6,263;0,236
18/11/2019 0:11;1221,392;6,283;0,236
18/11/2019 0:41;1221,275;6,277;0,232
18/11/2019 1:11;1221,1;6,26;0,232
18/11/2019 1:41;1221,392;6,247;0,228
18/11/2019 2:11;1221,392;6,247;0,228
18/11/2019 2:41;1221,45;6,263;0,228
18/11/2019 3:11;1221,625;6,303;0,232
18/11/2019 3:41;1221,625;6,333;0,236
18/11/2019 4:11;1221,625;6,327;0,24
18/11/2019 4:41;1221,567;6,347;0,248
18/11/2019 5:11;1221,683;6,377;0,252
18/11/2019 5:41;1221,858;6,39;0,26
18/11/2019 6:11;1221,858;6,387;0,268
18/11/2019 6:41;1222,325;6,4;0,272
18/11/2019 7:11;1222,558;6,383;0,268
18/11/2019 7:41;1222,558;6,383;0,26
18/11/2019 8:11;1223,025;6,377;0,256
18/11/2019 8:41;1223,142;6,367;0,256
18/11/2019 9:11;1223,375;6,39;0,252
18/11/2019 9:41;1223,258;6,38;0,252
18/11/2019 10:11;1223,317;6,4;0,248
18/11/2019 10:41;1223,433;6,34;0,248
18/11/2019 11:11;1223,2;6,347;0,252
18/11/2019 11:41;1223,083;6,297;0,248
18/11/2019 12:11;1195,55;5,767;0,232
18/11/2019 12:41;1212,758;6,203;0,184
18/11/2019 13:11;1214,917;6,227;0,168
18/11/2019 13:41;1216,9;6,223;0,16
18/11/2019 14:11;1215,617;6,233;0,156
18/11/2019 14:41;1215,325;6,287;0,156
18/11/2019 15:11;1216,025;6,333;0,156
18/11/2019 15:41;1217,308;6,407;0,156
18/11/2019 16:11;1218,883;6,487;0,164
18/11/2019 16:41;1219,467;6,49;0,168
18/11/2019 17:11;1219,758;6,61;0,176
18/11/2019 17:41;1220,225;6,627;0,184
18/11/2019 18:11;1220,575;6,6;0,196
18/11/2019 18:41;1221,625;6,593;0,204
18/11/2019 19:11;1222,092;6,603;0,216
18/11/2019 19:41;1222,558;6,607;0,216
18/11/2019 20:11;1222,558;6,627;0,22
18/11/2019 20:41;1223,55;6,633;0,22
18/11/2019 21:11;1223,9;6,637;0,224
18/11/2019 21:41;1224,192;6,64;0,228
18/11/2019 22:11;1224,658;6,64;0,224
18/11/2019 22:41;1225,417;6,637;0,224
18/11/2019 23:11;1225,417;6,62;0,22
18/11/2019 23:41;1225,767;6,593;0,216
19/11/2019 0:11;1226,233;6,613;0,212
19/11/2019 0:41;1226,583;6,617;0,216
19/11/2019 1:11;1226,758;6,617;0,212
19/11/2019 1:41;1226,525;6,63;0,208
19/11/2019 2:11;1227,05;6,623;0,208
19/11/2019 2:41;1227,225;6,623;0,208
19/11/2019 3:11;1227,692;6,627;0,208
19/11/2019 3:41;1227,75;6,637;0,208
19/11/2019 4:11;1227,75;6,65;0,212
19/11/2019 4:41;1227,867;6,67;0,22
19/11/2019 5:11;1228,392;6,68;0,232
19/11/2019 5:41;1228,567;6,68;0,236
19/11/2019 6:11;1228,742;6,69;0,248
19/11/2019 6:41;1229,092;6,617;0,256
19/11/2019 7:11;1229,558;6,68;0,26
19/11/2019 7:41;1229,85;6,687;0,252
19/11/2019 8:11;1229,85;6,75;0,252
19/11/2019 8:41;1230,433;6,667;0,248
19/11/2019 9:11;1230,725;6,647;0,248
19/11/2019 9:41;1230,783;6,587;0,248
19/11/2019 10:11;1231,075;6,583;0,248
19/11/2019 10:41;1231,367;6,623;0,244
19/11/2019 11:11;1231,717;6,663;0,244
19/11/2019 11:41;1231,717;6,67;0,244
19/11/2019 12:11;1231,658;6,693;0,244
19/11/2019 12:41;1231,775;6,703;0,24
19/11/2019 13:11;1231,658;6,693;0,24
19/11/2019 13:41;1231,658;6,693;0,24
19/11/2019 14:11;1232,008;6,717;0,24
19/11/2019 14:41;1231,95;6,703;0,24
19/11/2019 15:11;1232,358;6,683;0,24
19/11/2019 15:41;1232,533;6,697;0,244
19/11/2019 16:11;1233;6,67;0,244
19/11/2019 16:41;1232,883;6,68;0,244
19/11/2019 17:11;1233,35;6,647;0,248
19/11/2019 17:41;1233,525;6,623;0,252
19/11/2019 18:11;1233,875;6,65;0,26
19/11/2019 18:41;1233,7;6,68;0,268
19/11/2019 19:11;1234,167;6,69;0,272
19/11/2019 19:41;1234,283;6,693;0,272
19/11/2019 20:11;1234,517;6,697;0,272
19/11/2019 20:41;1234,517;6,71;0,272
19/11/2019 21:11;1234,517;6,72;0,268
19/11/2019 21:41;1234,692;6,707;0,264
19/11/2019 22:11;1234,692;6,713;0,264
19/11/2019 22:41;1234,75;6,733;0,264
19/11/2019 23:11;1234,983;6,723;0,26
19/11/2019 23:41;1235,158;6,72;0,26
20/11/2019 0:11;1234,925;6,733;0,26
20/11/2019 0:41;1234,925;6,733;0,26
20/11/2019 1:11;1234,633;6,737;0,26
20/11/2019 1:41;1234,867;6,707;0,26
20/11/2019 2:11;1234,983;6,713;0,26
20/11/2019 2:41;1234,867;6,717;0,26
20/11/2019 3:11;1234,867;6,71;0,26
20/11/2019 3:41;1234,692;6,713;0,264
20/11/2019 4:11;1234,867;6,72;0,264
20/11/2019 4:41;1234,983;6,723;0,264
20/11/2019 5:11;1234,692;6,713;0,264
20/11/2019 5:41;1234,575;6,7;0,264
20/11/2019 6:11;1234,692;6,72;0,268
20/11/2019 6:41;1234,75;6,703;0,272
20/11/2019 7:11;1234,925;6,7;0,28
20/11/2019 7:41;1235,217;6,65;0,284
20/11/2019 8:11;1235,275;6,633;0,288
20/11/2019 8:41;1234,983;6,613;0,288
20/11/2019 9:11;1235,1;6,63;0,288
20/11/2019 9:41;1235,392;6,65;0,288
20/11/2019 10:11;1235,158;6,683;0,284
20/11/2019 10:41;1235,158;6,683;0,284
20/11/2019 11:11;1235,45;6,673;0,284
20/11/2019 11:41;1234,983;6,623;0,28
20/11/2019 12:11;1181,842;5,567;0,212
20/11/2019 12:41;1169,125;5,713;0,176
20/11/2019 13:11;1193,275;5,24;0,144
20/11/2019 13:41;1199,983;5,373;0,136
20/11/2019 14:11;1203,833;5,367;0,132
20/11/2019 14:41;1205,992;5,367;0,128
20/11/2019 15:11;1206,983;5,357;0,124
20/11/2019 15:41;1207,45;5,373;0,124
20/11/2019 16:11;1208,092;5,383;0,12
20/11/2019 16:41;1209,433;5,373;0,12
20/11/2019 17:11;1210,483;5,377;0,12
20/11/2019 17:41;1211,417;5,407;0,12
20/11/2019 18:11;1211,767;5,537;0,12
20/11/2019 18:41;1212,7;5,623;0,124
20/11/2019 19:11;1212,992;5,697;0,136
20/11/2019 19:41;1213,458;5,827;0,148
20/11/2019 20:11;1213,633;5,887;0,16
20/11/2019 20:41;1214,1;5,787;0,172
20/11/2019 21:11;1214,742;5,713;0,172
20/11/2019 21:41;1215,267;5,703;0,176
20/11/2019 22:11;1215,85;5,69;0,176
20/11/2019 22:41;1216,142;5,697;0,18
20/11/2019 23:11;1216,55;5,71;0,18
20/11/2019 23:41;1216,608;5,727;0,184
21/11/2019 0:11;1216,608;5,707;0,184
21/11/2019 0:41;1216,842;5,7;0,184
21/11/2019 1:11;1216,725;5,703;0,188
21/11/2019 1:41;1216,9;5,683;0,188
21/11/2019 2:11;1217,017;5,69;0,188
21/11/2019 2:41;1217,483;5,697;0,192
21/11/2019 3:11;1217,658;5,71;0,192
21/11/2019 3:41;1217,425;5,703;0,196
21/11/2019 4:11;1217,658;5,69;0,196
21/11/2019 4:41;1217,717;5,693;0,196
21/11/2019 5:11;1217,717;5,683;0,2
21/11/2019 5:41;1218,008;5,7;0,196
21/11/2019 6:11;1217,95;5,72;0,2
21/11/2019 6:41;1218,242;5,717;0,2
21/11/2019 7:11;1218,358;5,757;0,204
21/11/2019 7:41;1218,358;5,757;0,208
21/11/2019 8:11;1218,358;5,757;0,212
21/11/2019 8:41;1218,475;5,763;0,212
21/11/2019 9:11;1218,883;5,707;0,212
21/11/2019 9:41;1219,058;5,543;0,212
21/11/2019 10:11;1218,883;5,323;0,212
21/11/2019 10:41;1219;5,427;0,208
21/11/2019 11:11;1218,825;5,31;0,208
21/11/2019 11:41;1218,592;5,387;0,204
21/11/2019 12:11;1218,417;5,39;0,204
21/11/2019 12:41;1218,067;5,423;0,2
21/11/2019 13:11;1217,6;5,397;0,2
21/11/2019 13:41;1173,15;4,597;0,164
21/11/2019 14:11;1156,992;4,623;0,136
21/11/2019 14:41;1143,458;3,76;0,116
21/11/2019 15:11;1172,333;3,943;0,112
21/11/2019 15:41;1179,1;3,963;0,108
21/11/2019 16:11;1182,658;3,967;0,108
21/11/2019 16:41;1186,392;3,987;0,104
21/11/2019 17:11;1189,192;3,977;0,104
21/11/2019 17:41;1191,35;3,92;0,104
21/11/2019 18:11;1192,4;3,873;0,1
21/11/2019 18:41;1193,333;3,943;0,1
21/11/2019 19:11;1193,858;4,013;0,1
21/11/2019 19:41;1194,558;4,18;0,104
21/11/2019 20:11;1195,025;4,283;0,116
21/11/2019 20:41;1195,725;4,4;0,124
21/11/2019 21:11;1196,308;4,303;0,14
21/11/2019 21:41;1196,717;4,323;0,152
21/11/2019 22:11;1197,183;4,16;0,16
21/11/2019 22:41;1197,65;4,087;0,164
21/11/2019 23:11;1198,175;4,213;0,168
21/11/2019 23:41;1198,35;4,14;0,172
22/11/2019 0:11;1198,7;4,107;0,172
22/11/2019 0:41;1198,7;4,107;0,176
22/11/2019 1:11;1199,225;4,09;0,176
22/11/2019 1:41;1199,692;4,103;0,176
22/11/2019 2:11;1199,692;4,123;0,176
22/11/2019 2:41;1200,333;4,137;0,176
22/11/2019 3:11;1200,392;4,157;0,176
22/11/2019 3:41;1200,975;4,143;0,18
22/11/2019 4:11;1201,325;4,143;0,18
22/11/2019 4:41;1201,792;4,163;0,18
22/11/2019 5:11;1201,967;4,183;0,18
22/11/2019 5:41;1202,492;4,207;0,18
22/11/2019 6:11;1202,783;4,22;0,18
22/11/2019 6:41;1202,842;4,233;0,18
22/11/2019 7:11;1203,367;4,19;0,18
22/11/2019 7:41;1203,833;4,223;0,184
22/11/2019 8:11;1204,183;4,233;0,184
22/11/2019 8:41;1204,475;4,283;0,188
22/11/2019 9:11;1205,117;4,397;0,196
22/11/2019 9:41;1204,942;4,387;0,204
22/11/2019 10:11;1205,117;4,42;0,212
22/11/2019 10:41;1205,117;4,433;0,216
22/11/2019 11:11;1205,467;4,467;0,216
22/11/2019 11:41;1205,467;4,433;0,216
22/11/2019 12:11;1205,292;4,427;0,212
22/11/2019 12:41;1205,583;4,447;0,212
22/11/2019 13:11;1205,35;4,45;0,208
22/11/2019 13:41;1205,408;4,47;0,204
22/11/2019 14:11;1205,292;4,463;0,204
22/11/2019 14:41;1205,175;4,507;0,204
22/11/2019 15:11;1205;4,493;0,2
22/11/2019 15:41;1205,058;4,503;0,2
22/11/2019 16:11;1205,233;4,48;0,2
22/11/2019 16:41;1205,35;4,483;0,2
22/11/2019 17:11;1205,233;4,503;0,2
22/11/2019 17:41;1205,292;4,46;0,2
22/11/2019 18:11;1205,175;4,473;0,2
22/11/2019 18:41;1205,583;4,513;0,2
22/11/2019 19:11;1205,467;4,53;0,2
22/11/2019 19:41;1205,408;4,553;0,2
22/11/2019 20:11;1205,175;4,55;0,2
22/11/2019 20:41;1205,35;4,56;0,204
22/11/2019 21:11;1205,292;4,6;0,208
22/11/2019 21:41;1205,35;4,657;0,212
22/11/2019 22:11;1205,117;4,773;0,216
22/11/2019 22:41;1205,292;4,86;0,228
22/11/2019 23:11;1205,35;4,887;0,232
22/11/2019 23:41;1205,117;4,927;0,236
23/11/2019 0:11;1205,525;4,923;0,24
23/11/2019 0:41;1205;4,923;0,236
23/11/2019 1:11;1204,825;4,89;0,228
23/11/2019 1:41;1204,3;4,87;0,224
23/11/2019 2:11;1204,533;4,847;0,22
23/11/2019 2:41;1204,183;4,833;0,216
23/11/2019 3:11;1204,358;4,833;0,212
23/11/2019 3:41;1204,125;4,84;0,204
23/11/2019 4:11;1204,3;4,83;0,204
23/11/2019 4:41;1203,775;4,807;0,196
23/11/2019 5:11;1203,483;4,807;0,196
23/11/2019 5:41;1203,658;4,81;0,192
23/11/2019 6:11;1203,658;4,813;0,192
23/11/2019 6:41;1204,183;4,78;0,192
23/11/2019 7:11;1204,183;4,77;0,188
23/11/2019 7:41;1204,533;4,78;0,188
23/11/2019 8:11;1204,65;4,777;0,188
23/11/2019 8:41;1204,533;4,803;0,188
23/11/2019 9:11;1204,475;4,837;0,188
23/11/2019 9:41;1204,942;4,893;0,196
23/11/2019 10:11;1205,35;4,987;0,204
23/11/2019 10:41;1205,992;5,087;0,216
23/11/2019 11:11;1206,517;5,097;0,22
23/11/2019 11:41;1206,517;5,13;0,228
23/11/2019 12:11;1206,633;5,253;0,236
23/11/2019 12:41;1206,342;5,227;0,232
23/11/2019 13:11;1206,342;5,203;0,228
23/11/2019 13:41;1206,283;5,197;0,224
23/11/2019 14:11;1206,633;5,17;0,22
23/11/2019 14:41;1206,342;5,163;0,216
23/11/2019 15:11;1206,108;5,147;0,212
23/11/2019 15:41;1207,275;5,103;0,212
23/11/2019 16:11;1205,933;5,123;0,212
23/11/2019 16:41;1207,8;5,127;0,212
23/11/2019 17:11;1207,1;5,123;0,208
23/11/2019 17:41;1207,508;5,14;0,208
23/11/2019 18:11;1207,742;5,147;0,208
23/11/2019 18:41;1208,325;5,17;0,208
23/11/2019 19:11;1208,617;5,16;0,208
23/11/2019 19:41;1208,967;5,213;0,208
23/11/2019 20:11;1208,908;5,223;0,208
23/11/2019 20:41;1209,433;5,23;0,208
23/11/2019 21:11;1209,492;5,26;0,208
23/11/2019 21:41;1210,308;5,3;0,212
23/11/2019 22:11;1210,308;5,353;0,216
23/11/2019 22:41;1210,542;5,437;0,232
23/11/2019 23:11;1211,067;5,45;0,24
23/11/2019 23:41;1211,475;5,49;0,252
24/11/2019 0:11;1211,942;5,5;0,256
24/11/2019 0:41;1212,058;5,507;0,26
24/11/2019 1:11;1212,35;5,497;0,26
24/11/2019 1:41;1212,642;5,487;0,256
24/11/2019 2:11;1212,758;5,463;0,248
24/11/2019 2:41;1213,05;5,473;0,248
24/11/2019 3:11;1213,108;5,47;0,244
24/11/2019 3:41;1213,458;5,477;0,244
24/11/2019 4:11;1213,633;5,477;0,244
24/11/2019 4:41;1213,692;5,483;0,24
24/11/2019 5:11;1214,392;5,493;0,24
24/11/2019 5:41;1214,508;5,497;0,24
24/11/2019 6:11;1214,917;5,503;0,24
24/11/2019 6:41;1215,442;5,51;0,24
24/11/2019 7:11;1216,083;5,51;0,24
24/11/2019 7:41;1216,667;5,53;0,24
24/11/2019 8:11;1217,25;5,54;0,24
24/11/2019 8:41;1217,658;5,56;0,24
24/11/2019 9:11;1218,067;5,57;0,24
24/11/2019 9:41;1218,592;5,577;0,24
24/11/2019 10:11;1218,475;5,62;0,244
24/11/2019 10:41;1218,65;5,63;0,252
24/11/2019 11:11;1219,175;5,627;0,264
24/11/2019 11:41;1219,292;5,63;0,268
24/11/2019 12:11;1219,233;5,68;0,276
24/11/2019 12:41;1219,35;5,69;0,28
24/11/2019 13:11;1219,35;5,71;0,284
24/11/2019 13:41;1219,117;5,73;0,28
24/11/2019 14:11;1219,35;5,743;0,276
24/11/2019 14:41;1219,35;5,757;0,272
24/11/2019 15:11;1219,7;5,76;0,272
24/11/2019 15:41;1219,875;5,753;0,268
24/11/2019 16:11;1220,108;5,73;0,268
24/11/2019 16:41;1220,108;5,72;0,264
24/11/2019 17:11;1220,283;5,72;0,264
24/11/2019 17:41;1221,042;5,74;0,26
24/11/2019 18:11;1221,042;5,747;0,26
24/11/2019 18:41;1221,333;5,743;0,256
24/11/2019 19:11;1221,217;5,753;0,256
24/11/2019 19:41;1221,392;5,76;0,256
24/11/2019 20:11;1221,275;5,763;0,256
24/11/2019 20:41;1221,333;5,777;0,256
24/11/2019 21:11;1221,508;5,777;0,256
24/11/2019 21:41;1221,683;5,783;0,256
24/11/2019 22:11;1221,683;5,787;0,256
24/11/2019 22:41;1221,742;5,803;0,264
24/11/2019 23:11;1222,267;5,797;0,272
24/11/2019 23:41;1222,267;5,813;0,28
25/11/2019 0:11;1222,558;5,857;0,292
25/11/2019 0:41;1222,15;5,907;0,3
25/11/2019 1:11;1222,033;5,897;0,308
25/11/2019 1:41;1221,975;5,907;0,308
25/11/2019 2:11;1221,8;5,94;0,312
25/11/2019 2:41;1221,683;5,933;0,308
25/11/2019 3:11;1221,8;5,907;0,3
25/11/2019 3:41;1221,858;5,893;0,292
25/11/2019 4:11;1221,683;5,89;0,288
25/11/2019 4:41;1221,683;5,887;0,284
25/11/2019 5:11;1221,858;5,893;0,284
25/11/2019 5:41;1221,742;5,903;0,28
25/11/2019 6:11;1221,567;5,93;0,28
25/11/2019 6:41;1221,858;5,923;0,28
25/11/2019 7:11;1221,858;5,93;0,28
25/11/2019 7:41;1221,683;5,93;0,28
25/11/2019 8:11;1222,092;5,937;0,276
25/11/2019 8:41;1222,325;5,94;0,276
25/11/2019 9:11;1222,558;5,967;0,276
25/11/2019 9:41;1222,267;5,947;0,28
25/11/2019 10:11;1222,033;5,963;0,276
25/11/2019 10:41;1222,442;6,003;0,28
25/11/2019 11:11;1222,442;6,02;0,288
25/11/2019 11:41;1222,267;6,037;0,3
25/11/2019 12:11;1222,267;6,057;0,304
25/11/2019 12:41;1222,033;6,067;0,312
25/11/2019 13:11;1221,917;6,113;0,32
25/11/2019 13:41;1221,567;6,137;0,324
25/11/2019 14:11;1221,1;6,123;0,324
25/11/2019 14:41;1221,1;6,11;0,32
25/11/2019 15:11;1221,1;6,113;0,316
25/11/2019 15:41;1221,333;6,117;0,308
25/11/2019 16:11;1221,042;6,127;0,308
