Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 30/03/2020
TIME       : 08:39:16
FILENAME   : C:\Users\nico_demaerteleire\Desktop\CSV\clemensheule_200330083916_T6371.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..19-T6371  317.
  Instrument number       =                    
                          =0
  Location                =clemensheule
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =30,000    mS/cm


[Series settings]
  Serial number           =..19-T6371  317.
  Instrument number       =                    
  Location                =clemensheule
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =54:46:10 14/11/19
  End date / time         =54:16:10 27/03/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =30,000    mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2019/11/14 10:46:54;1021,192;6,220;0,065
2019/11/14 11:16:54;1177,175;6,553;1,509
2019/11/14 11:46:54;1177,700;6,563;1,511
2019/11/14 12:16:54;1177,817;6,583;1,501
2019/11/14 12:46:54;1178,225;6,660;1,521
2019/11/14 13:16:54;1178,517;6,660;1,518
2019/11/14 13:46:54;1178,808;6,707;1,531
2019/11/14 14:16:54;1178,983;6,677;1,508
2019/11/14 14:46:54;1179,975;6,760;1,513
2019/11/14 15:16:54;1180,442;6,823;1,519
2019/11/14 15:46:54;1181,317;6,903;1,511
2019/11/14 16:16:54;1181,900;6,880;1,508
2019/11/14 16:46:54;1182,250;6,867;1,506
2019/11/14 17:16:54;1182,717;6,847;1,506
2019/11/14 17:46:54;1183,533;6,877;1,518
2019/11/14 18:16:54;1183,942;6,957;1,623
2019/11/14 18:46:54;1184,233;7,033;1,717
2019/11/14 19:16:54;1184,992;7,083;1,784
2019/11/14 19:46:54;1185,225;7,153;1,859
2019/11/14 20:16:54;1169,358;6,780;1,539
2019/11/14 20:46:54;1160,083;6,733;1,556
2019/11/14 21:16:54;1152,208;6,687;1,545
2019/11/14 21:46:54;1149,758;6,623;1,513
2019/11/14 22:16:54;1150,458;6,603;1,497
2019/11/14 22:46:54;1151,567;6,603;1,487
2019/11/14 23:16:54;1153,375;6,607;1,470
2019/11/14 23:46:54;1155,125;6,587;1,454
2019/11/15 00:16:54;1156,817;6,560;1,439
2019/11/15 00:46:54;1158,217;6,533;1,428
2019/11/15 01:16:54;1159,033;6,510;1,424
2019/11/15 01:46:54;1160,025;6,500;1,419
2019/11/15 02:16:54;1160,667;6,493;1,416
2019/11/15 02:46:54;1161,308;6,493;1,420
2019/11/15 03:16:54;1161,717;6,497;1,422
2019/11/15 03:46:54;1162,125;6,493;1,426
2019/11/15 04:16:54;1162,650;6,490;1,431
2019/11/15 04:46:54;1163,642;6,473;1,436
2019/11/15 05:16:54;1164,108;6,457;1,440
2019/11/15 05:46:54;1164,283;6,447;1,446
