Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 16/01/2022
TIME       : 13:35:13
FILENAME   : C:\Users\emilie_gelaude\Desktop\jan 2022\CSV\lk zeebrugge_220116133512_V6499.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..19-V6499  317.
  Instrument number       =                    
                          =0
  Location                =lk zeebrugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..19-V6499  317.
  Instrument number       =                    
  Location                =lk zeebrugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =50:37:11 09/09/21
  End date / time         =50:37:15 14/01/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2021/09/09 11:37:50;400,000;20,703;0,576
2021/09/09 12:07:50;400,000;19,357;2,728
2021/09/09 12:37:50;400,000;19,363;2,696
2021/09/09 13:07:50;400,000;19,357;2,664
2021/09/09 13:37:50;400,000;19,340;2,700
2021/09/09 14:07:50;400,000;19,347;2,744
2021/09/09 14:37:50;400,000;19,367;2,708
2021/09/09 15:07:50;400,000;19,353;2,772
2021/09/09 15:37:50;400,000;19,363;2,784
2021/09/09 16:07:50;400,000;19,350;2,736
2021/09/09 16:37:50;400,000;19,360;2,796
2021/09/09 17:07:50;400,000;19,403;2,780
2021/09/09 17:37:50;400,000;19,370;2,788
2021/09/09 18:07:50;400,000;19,377;2,808
2021/09/09 18:37:50;400,000;19,383;2,764
2021/09/09 19:07:50;400,000;19,357;2,768
2021/09/09 19:37:50;400,000;19,357;2,724
2021/09/09 20:07:50;400,000;19,367;2,728
2021/09/09 20:37:50;400,000;19,363;2,640
2021/09/09 21:07:50;400,000;19,373;2,644
2021/09/09 21:37:50;400,000;19,383;2,648
2021/09/09 22:07:50;400,000;19,383;2,660
2021/09/09 22:37:50;400,000;19,387;2,612
2021/09/09 23:07:50;400,000;19,443;2,580
2021/09/09 23:37:50;400,000;19,400;2,612
2021/09/10 00:07:50;400,000;19,383;2,596
2021/09/10 00:37:50;400,000;19,390;2,564
2021/09/10 01:07:50;400,000;19,400;2,592
2021/09/10 01:37:50;400,000;19,387;2,656
2021/09/10 02:07:50;400,000;19,450;2,596
2021/09/10 02:37:50;400,000;19,507;2,580
2021/09/10 03:07:50;400,000;19,443;2,652
2021/09/10 03:37:50;400,000;19,473;2,660
2021/09/10 04:07:50;400,000;19,397;2,716
2021/09/10 04:37:50;400,000;19,480;2,668
2021/09/10 05:07:50;400,000;19,457;2,764
2021/09/10 05:37:50;400,000;19,543;2,736
2021/09/10 06:07:50;400,000;19,513;2,772
2021/09/10 06:37:50;400,000;19,500;2,820
2021/09/10 07:07:50;400,000;19,500;2,884
2021/09/10 07:37:50;400,000;19,580;2,808
2021/09/10 08:07:50;400,000;19,613;2,800
2021/09/10 08:37:50;400,000;19,650;2,808
2021/09/10 09:07:50;400,000;19,707;2,692
2021/09/10 09:37:50;400,000;19,473;2,876
2021/09/10 10:07:50;400,000;19,523;2,676
2021/09/10 10:37:50;400,000;19,507;2,740
2021/09/10 11:07:50;400,000;19,497;2,768
2021/09/10 11:37:50;400,000;19,487;2,784
2021/09/10 12:07:50;400,000;19,487;2,784
2021/09/10 12:37:50;400,000;19,497;2,760
2021/09/10 13:07:50;400,000;19,470;2,828
2021/09/10 13:37:50;400,000;19,467;2,916
2021/09/10 14:07:50;400,000;19,480;2,912
2021/09/10 14:37:50;400,000;19,490;2,852
2021/09/10 15:07:50;400,000;19,487;2,872
2021/09/10 15:37:50;400,000;19,530;2,860
2021/09/10 16:07:50;400,000;19,583;2,668
2021/09/10 16:37:50;400,000;19,597;2,708
2021/09/10 17:07:50;400,000;19,607;2,736
2021/09/10 17:37:50;400,000;19,597;2,816
2021/09/10 18:07:50;400,000;19,577;2,808
2021/09/10 18:37:50;400,000;19,643;2,744
2021/09/10 19:07:50;400,000;19,777;2,668
2021/09/10 19:37:50;400,000;19,677;2,772
2021/09/10 20:07:50;400,000;19,600;2,788
2021/09/10 20:37:50;400,000;19,540;2,784
2021/09/10 21:07:50;400,000;19,527;2,848
2021/09/10 21:37:50;400,000;19,493;2,948
2021/09/10 22:07:50;400,000;19,473;2,952
2021/09/10 22:37:50;400,000;19,477;2,956
2021/09/10 23:07:50;400,000;19,507;2,884
2021/09/10 23:37:50;400,000;19,533;2,840
2021/09/11 00:07:50;400,000;19,543;2,768
2021/09/11 00:37:50;400,000;19,670;2,876
2021/09/11 01:07:50;400,000;19,620;2,812
2021/09/11 01:37:50;400,000;19,607;2,784
2021/09/11 02:07:50;400,000;19,620;2,788
2021/09/11 02:37:50;400,000;19,583;2,880
2021/09/11 03:07:50;400,000;19,573;2,880
2021/09/11 03:37:50;400,000;19,570;2,844
2021/09/11 04:07:50;400,000;19,547;2,844
2021/09/11 04:37:50;400,000;19,537;2,836
2021/09/11 05:07:50;400,000;19,527;2,776
2021/09/11 05:37:50;400,000;19,523;2,788
2021/09/11 06:07:50;400,000;19,500;2,824
2021/09/11 06:37:50;400,000;19,513;2,712
2021/09/11 07:07:50;400,000;19,503;2,672
2021/09/11 07:37:50;400,000;19,487;2,732
2021/09/11 08:07:50;400,000;19,477;2,720
2021/09/11 08:37:50;400,000;19,470;2,836
2021/09/11 09:07:50;400,000;19,457;2,804
2021/09/11 09:37:50;400,000;19,457;2,808
2021/09/11 10:07:50;400,000;19,457;2,852
2021/09/11 10:37:50;400,000;19,543;2,808
2021/09/11 11:07:50;400,000;19,547;2,800
2021/09/11 11:37:50;400,000;19,543;2,776
2021/09/11 12:07:50;400,000;19,540;2,808
2021/09/11 12:37:50;400,000;19,543;2,796
2021/09/11 13:07:50;400,000;19,740;2,776
2021/09/11 13:37:50;400,000;19,907;2,784
2021/09/11 14:07:50;400,000;19,780;2,776
2021/09/11 14:37:50;400,000;19,757;2,756
2021/09/11 15:07:50;400,000;19,770;2,732
2021/09/11 15:37:50;400,000;19,727;2,704
2021/09/11 16:07:50;400,000;19,653;2,724
2021/09/11 16:37:50;400,000;19,693;2,600
2021/09/11 17:07:50;400,000;19,707;2,692
2021/09/11 17:37:50;400,000;19,740;2,732
2021/09/11 18:07:50;400,000;19,727;2,696
2021/09/11 18:37:50;400,000;19,800;2,760
2021/09/11 19:07:50;400,000;19,843;2,788
2021/09/11 19:37:50;400,000;19,830;2,808
2021/09/11 20:07:50;400,000;19,820;2,788
2021/09/11 20:37:50;400,000;19,803;2,804
2021/09/11 21:07:50;400,000;19,743;2,784
2021/09/11 21:37:50;400,000;19,663;2,760
2021/09/11 22:07:50;400,000;19,420;2,656
2021/09/11 22:37:50;400,000;19,577;2,712
2021/09/11 23:07:50;400,000;19,600;2,704
2021/09/11 23:37:50;400,000;19,383;2,624
2021/09/12 00:07:50;400,000;19,430;2,664
2021/09/12 00:37:50;400,000;19,450;2,680
2021/09/12 01:07:50;400,000;19,407;2,828
2021/09/12 01:37:50;400,000;19,307;2,740
2021/09/12 02:07:50;400,000;19,247;2,768
2021/09/12 02:37:50;400,000;19,193;2,764
2021/09/12 03:07:50;400,000;19,147;2,752
2021/09/12 03:37:50;400,000;19,140;2,740
2021/09/12 04:07:50;400,000;19,177;2,760
2021/09/12 04:37:50;400,000;19,140;2,756
2021/09/12 05:07:50;400,000;19,180;2,820
2021/09/12 05:37:50;400,000;19,153;2,712
2021/09/12 06:07:50;400,000;19,143;2,728
2021/09/12 06:37:50;400,000;19,100;2,708
2021/09/12 07:07:50;400,000;19,027;2,692
2021/09/12 07:37:50;400,000;19,020;2,660
2021/09/12 08:07:50;400,000;19,033;2,480
2021/09/12 08:37:50;400,000;19,017;2,604
2021/09/12 09:07:50;400,000;19,047;2,696
2021/09/12 09:37:50;400,000;19,043;2,700
2021/09/12 10:07:50;400,000;19,040;2,700
2021/09/12 10:37:50;400,000;19,050;2,644
2021/09/12 11:07:50;400,000;19,137;2,768
2021/09/12 11:37:50;400,000;19,097;2,452
2021/09/12 12:07:50;400,000;19,143;2,492
2021/09/12 12:37:50;400,000;19,127;2,468
2021/09/12 13:07:50;400,000;19,120;2,464
2021/09/12 13:37:50;400,000;19,107;2,412
2021/09/12 14:07:50;400,000;19,213;2,344
2021/09/12 14:37:50;400,000;19,220;2,408
2021/09/12 15:07:50;400,000;19,213;2,572
2021/09/12 15:37:50;400,000;19,227;2,504
2021/09/12 16:07:50;400,000;19,330;2,520
2021/09/12 16:37:50;400,000;19,447;2,524
2021/09/12 17:07:50;400,000;19,653;2,492
2021/09/12 17:37:50;400,000;19,663;2,560
2021/09/12 18:07:50;400,000;19,737;2,588
2021/09/12 18:37:50;400,000;19,713;2,540
2021/09/12 19:07:50;400,000;19,703;2,576
2021/09/12 19:37:50;400,000;19,673;2,592
2021/09/12 20:07:50;400,000;19,627;2,552
2021/09/12 20:37:50;400,000;19,617;2,656
2021/09/12 21:07:50;400,000;19,633;2,624
2021/09/12 21:37:50;400,000;19,617;2,652
2021/09/12 22:07:50;400,000;19,480;2,552
2021/09/12 22:37:50;400,000;19,427;2,556
2021/09/12 23:07:50;400,000;19,433;2,596
2021/09/12 23:37:50;400,000;19,407;2,548
2021/09/13 00:07:50;400,000;19,397;2,568
2021/09/13 00:37:50;400,000;19,360;2,516
2021/09/13 01:07:50;400,000;19,313;2,568
2021/09/13 01:37:50;400,000;19,293;2,480
2021/09/13 02:07:50;400,000;19,280;2,488
2021/09/13 02:37:50;400,000;19,270;2,536
2021/09/13 03:07:50;400,000;19,260;2,572
2021/09/13 03:37:50;400,000;19,237;2,492
2021/09/13 04:07:50;400,000;19,217;2,508
2021/09/13 04:37:50;400,000;19,197;2,516
2021/09/13 05:07:50;400,000;19,173;2,552
2021/09/13 05:37:50;400,000;19,157;2,572
2021/09/13 06:07:50;400,000;19,130;2,532
2021/09/13 06:37:50;400,000;19,107;2,576
2021/09/13 07:07:50;400,000;19,077;2,596
2021/09/13 07:37:50;400,000;19,047;2,564
2021/09/13 08:07:50;400,000;19,033;2,580
2021/09/13 08:37:50;400,000;19,050;2,604
2021/09/13 09:07:50;400,000;19,040;2,572
2021/09/13 09:37:50;400,000;19,043;2,612
2021/09/13 10:07:50;400,000;19,037;2,592
2021/09/13 10:37:50;400,000;19,030;2,664
2021/09/13 11:07:50;400,000;18,993;2,876
2021/09/13 11:37:50;400,000;18,973;2,664
2021/09/13 12:07:50;400,000;18,953;2,608
2021/09/13 12:37:50;400,000;18,897;2,648
2021/09/13 13:07:50;400,000;18,890;2,672
2021/09/13 13:37:50;400,000;18,900;2,664
2021/09/13 14:07:50;400,000;18,873;2,688
2021/09/13 14:37:50;400,000;18,883;2,732
2021/09/13 15:07:50;400,000;18,787;2,708
2021/09/13 15:37:50;400,000;18,750;2,696
2021/09/13 16:07:50;400,000;18,750;2,696
2021/09/13 16:37:50;400,000;18,787;2,724
2021/09/13 17:07:50;400,000;18,840;2,656
2021/09/13 17:37:50;400,000;18,853;2,660
2021/09/13 18:07:50;400,000;18,893;2,620
2021/09/13 18:37:50;400,000;18,880;2,624
2021/09/13 19:07:50;400,000;18,857;2,652
2021/09/13 19:37:50;400,000;18,860;2,644
2021/09/13 20:07:50;400,000;18,953;2,620
2021/09/13 20:37:50;400,000;18,913;2,620
2021/09/13 21:07:50;400,000;18,897;2,640
2021/09/13 21:37:50;400,000;18,823;2,704
2021/09/13 22:07:50;400,000;18,853;2,684
2021/09/13 22:37:50;400,000;18,860;2,720
2021/09/13 23:07:50;400,000;18,873;2,708
2021/09/13 23:37:50;400,000;19,030;2,732
2021/09/14 00:07:50;400,000;19,087;2,940
2021/09/14 00:37:50;400,000;19,090;2,584
2021/09/14 01:07:50;400,000;19,020;2,560
2021/09/14 01:37:50;400,000;18,970;2,504
2021/09/14 02:07:50;400,000;18,950;2,536
2021/09/14 02:37:50;400,000;18,933;2,508
2021/09/14 03:07:50;400,000;18,920;2,508
2021/09/14 03:37:50;400,000;18,913;2,452
2021/09/14 04:07:50;400,000;18,903;2,480
2021/09/14 04:37:50;400,000;18,863;2,484
2021/09/14 05:07:50;400,000;18,857;2,504
2021/09/14 05:37:50;400,000;18,830;2,500
2021/09/14 06:07:50;400,000;18,820;2,508
2021/09/14 06:37:50;400,000;18,790;2,508
2021/09/14 07:07:50;400,000;18,790;2,496
2021/09/14 07:37:50;400,000;18,780;2,524
2021/09/14 08:07:50;400,000;18,760;2,492
2021/09/14 08:37:50;400,000;18,760;2,504
2021/09/14 09:07:50;400,000;18,757;2,500
2021/09/14 09:37:50;400,000;18,780;2,540
2021/09/14 10:07:50;400,000;18,790;2,580
2021/09/14 10:37:50;400,000;18,793;2,536
2021/09/14 11:07:50;400,000;18,793;2,560
2021/09/14 11:37:50;400,000;18,790;2,560
2021/09/14 12:07:50;400,000;18,797;2,572
2021/09/14 12:37:50;400,000;18,797;2,592
2021/09/14 13:07:50;400,000;18,803;2,604
2021/09/14 13:37:50;400,000;18,813;2,516
2021/09/14 14:07:50;400,000;18,830;2,452
2021/09/14 14:37:50;400,000;18,837;2,472
2021/09/14 15:07:50;400,000;18,860;2,440
2021/09/14 15:37:50;400,000;18,903;2,512
2021/09/14 16:07:50;400,000;18,923;2,532
2021/09/14 16:37:50;400,000;18,960;2,528
2021/09/14 17:07:50;400,000;18,983;2,512
2021/09/14 17:37:50;400,000;18,983;2,508
2021/09/14 18:07:50;400,000;18,990;2,524
2021/09/14 18:37:50;400,000;19,013;2,544
2021/09/14 19:07:50;400,000;18,983;2,580
2021/09/14 19:37:50;400,000;18,997;2,588
2021/09/14 20:07:50;400,000;19,023;2,588
2021/09/14 20:37:50;400,000;19,020;2,612
2021/09/14 21:07:50;400,000;19,013;2,640
2021/09/14 21:37:50;400,000;19,020;2,676
2021/09/14 22:07:50;400,000;19,057;2,544
2021/09/14 22:37:50;400,000;19,030;2,580
2021/09/14 23:07:50;400,000;19,083;2,540
2021/09/14 23:37:50;400,000;19,097;2,544
2021/09/15 00:07:50;400,000;19,070;2,520
2021/09/15 00:37:50;400,000;19,060;2,584
2021/09/15 01:07:50;400,000;18,997;2,528
2021/09/15 01:37:50;400,000;18,903;2,848
2021/09/15 02:07:50;400,000;18,937;2,500
2021/09/15 02:37:50;400,000;18,910;2,392
2021/09/15 03:07:50;400,000;18,900;2,396
2021/09/15 03:37:50;400,000;18,883;2,316
2021/09/15 04:07:50;400,000;18,873;2,332
2021/09/15 04:37:50;400,000;18,860;2,272
2021/09/15 05:07:50;400,000;18,837;2,260
2021/09/15 05:37:50;400,000;18,820;2,280
2021/09/15 06:07:50;400,000;18,807;2,264
2021/09/15 06:37:50;400,000;18,813;2,272
2021/09/15 07:07:50;400,000;18,800;2,112
2021/09/15 07:37:50;400,000;18,793;2,084
2021/09/15 08:07:50;400,000;18,797;2,144
2021/09/15 08:37:50;400,000;18,787;2,176
2021/09/15 09:07:50;400,000;18,787;2,104
2021/09/15 09:37:50;400,000;18,770;2,156
2021/09/15 10:07:50;400,000;18,757;2,092
2021/09/15 10:37:50;400,000;18,787;2,048
2021/09/15 11:07:50;400,000;18,787;2,316
2021/09/15 11:37:50;400,000;18,770;2,200
2021/09/15 12:07:50;400,000;18,793;2,224
2021/09/15 12:37:50;400,000;18,813;2,300
2021/09/15 13:07:50;400,000;18,847;2,300
2021/09/15 13:37:50;400,000;18,897;2,224
2021/09/15 14:07:50;400,000;18,917;2,204
2021/09/15 14:37:50;400,000;18,913;2,196
2021/09/15 15:07:50;400,000;18,927;2,212
2021/09/15 15:37:50;400,000;18,950;2,268
2021/09/15 16:07:50;400,000;18,937;2,244
2021/09/15 16:37:50;400,000;18,927;2,260
2021/09/15 17:07:50;400,000;18,897;2,240
2021/09/15 17:37:50;400,000;18,913;2,284
2021/09/15 18:07:50;400,000;18,903;2,320
2021/09/15 18:37:50;400,000;18,897;2,328
2021/09/15 19:07:50;400,000;18,860;2,300
2021/09/15 19:37:50;400,000;18,810;2,256
2021/09/15 20:07:50;400,000;18,747;2,236
2021/09/15 20:37:50;400,000;18,723;2,420
2021/09/15 21:07:50;400,000;18,697;2,356
2021/09/15 21:37:50;400,000;18,680;2,368
2021/09/15 22:07:50;400,000;18,640;2,316
2021/09/15 22:37:50;400,000;18,630;2,260
2021/09/15 23:07:50;400,000;18,593;2,320
2021/09/15 23:37:50;400,000;18,583;2,408
2021/09/16 00:07:50;400,000;18,570;2,440
2021/09/16 00:37:50;400,000;18,587;2,312
2021/09/16 01:07:50;400,000;18,587;2,372
2021/09/16 01:37:50;400,000;18,573;2,396
2021/09/16 02:07:50;400,000;18,567;2,420
2021/09/16 02:37:50;400,000;18,520;2,424
2021/09/16 03:07:50;400,000;18,573;2,520
2021/09/16 03:37:50;400,000;18,490;2,560
2021/09/16 04:07:50;400,000;18,423;2,452
2021/09/16 04:37:50;400,000;18,343;2,220
2021/09/16 05:07:50;400,000;18,287;2,292
2021/09/16 05:37:50;400,000;18,283;2,200
2021/09/16 06:07:50;400,000;18,267;2,192
2021/09/16 06:37:50;400,000;18,243;2,188
2021/09/16 07:07:50;400,000;18,217;2,044
2021/09/16 07:37:50;400,000;18,213;2,084
2021/09/16 08:07:50;400,000;18,207;2,116
2021/09/16 08:37:50;400,000;18,207;2,100
2021/09/16 09:07:50;400,000;18,210;2,120
2021/09/16 09:37:50;400,000;18,210;2,112
2021/09/16 10:07:50;400,000;18,213;2,116
2021/09/16 10:37:50;400,000;18,223;2,116
2021/09/16 11:07:50;400,000;18,227;2,176
2021/09/16 11:37:50;400,000;18,230;2,168
2021/09/16 12:07:50;400,000;18,250;2,132
2021/09/16 12:37:50;400,000;18,290;2,160
2021/09/16 13:07:50;400,000;18,370;2,156
2021/09/16 13:37:50;400,000;18,423;2,136
2021/09/16 14:07:50;400,000;18,607;2,156
2021/09/16 14:37:50;400,000;18,677;2,168
2021/09/16 15:07:50;400,000;18,853;2,204
2021/09/16 15:37:50;400,000;18,797;2,180
2021/09/16 16:07:50;400,000;18,900;2,176
2021/09/16 16:37:50;400,000;19,067;2,228
2021/09/16 17:07:50;400,000;19,057;2,208
2021/09/16 17:37:50;400,000;19,070;2,228
2021/09/16 18:07:50;400,000;18,910;2,272
2021/09/16 18:37:50;400,000;18,810;2,292
2021/09/16 19:07:50;400,000;18,760;2,304
2021/09/16 19:37:50;400,000;18,797;2,260
2021/09/16 20:07:50;400,000;18,847;2,380
2021/09/16 20:37:50;400,000;18,853;2,380
2021/09/16 21:07:50;400,000;18,860;2,544
2021/09/16 21:37:50;400,000;18,867;2,472
2021/09/16 22:07:50;400,000;18,877;2,432
2021/09/16 22:37:50;400,000;18,710;2,512
2021/09/16 23:07:50;400,000;18,727;2,560
2021/09/16 23:37:50;400,000;18,590;2,496
2021/09/17 00:07:50;400,000;18,697;2,476
2021/09/17 00:37:50;400,000;18,777;2,448
2021/09/17 01:07:50;400,000;18,773;2,548
2021/09/17 01:37:50;400,000;18,760;2,516
2021/09/17 02:07:50;400,000;18,733;2,504
2021/09/17 02:37:50;400,000;18,707;2,568
2021/09/17 03:07:50;400,000;18,697;2,592
2021/09/17 03:37:50;400,000;18,687;2,560
