"Plot Title: leopoldskanaal zeebrugge"
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 21362428, SEN S/N: 21362428)","Temp, °C (LGR S/N: 21362428, SEN S/N: 21362428)","Coupler Detached (LGR S/N: 21362428)","Coupler Attached (LGR S/N: 21362428)","Host Connected (LGR S/N: 21362428)","Stopped (LGR S/N: 21362428)","End Of File (LGR S/N: 21362428)"
1,26/07/24 10:52:24,77.4,22.51,,,,,
2,26/07/24 10:52:43,,,Logged,,,,
3,26/07/24 11:22:24,2285.0,21.68,,,,,
4,26/07/24 11:52:24,2276.8,21.64,,,,,
5,26/07/24 12:22:24,2303.7,21.73,,,,,
6,26/07/24 12:52:24,2301.4,21.79,,,,,
7,26/07/24 13:22:24,2297.3,21.84,,,,,
8,26/07/24 13:52:24,2308.4,21.98,,,,,
9,26/07/24 14:22:24,2330.1,21.99,,,,,
10,26/07/24 14:52:24,2356.0,22.18,,,,,
11,26/07/24 15:22:24,2351.8,22.24,,,,,
12,26/07/24 15:52:24,2349.5,22.28,,,,,
13,26/07/24 16:22:24,2349.5,22.36,,,,,
14,26/07/24 16:52:24,2345.4,22.36,,,,,
15,26/07/24 17:22:24,2339.5,22.41,,,,,
16,26/07/24 17:52:24,2338.3,22.40,,,,,
17,26/07/24 18:22:24,2342.4,22.34,,,,,
18,26/07/24 18:52:24,2341.3,22.30,,,,,
19,26/07/24 19:22:24,2324.8,22.25,,,,,
20,26/07/24 19:52:24,2314.9,22.14,,,,,
21,26/07/24 20:22:24,2308.4,22.13,,,,,
22,26/07/24 20:52:24,2315.4,22.08,,,,,
23,26/07/24 21:22:24,2310.2,22.04,,,,,
24,26/07/24 21:52:24,2300.8,22.00,,,,,
25,26/07/24 22:22:24,2297.9,21.96,,,,,
26,26/07/24 22:52:24,2300.8,21.93,,,,,
27,26/07/24 23:22:24,2309.0,21.90,,,,,
28,26/07/24 23:52:24,2309.0,21.88,,,,,
29,27/07/24 00:22:24,2319.0,21.86,,,,,
30,27/07/24 00:52:24,2313.7,21.83,,,,,
31,27/07/24 01:22:24,2292.0,21.79,,,,,
32,27/07/24 01:52:24,2306.6,21.76,,,,,
33,27/07/24 02:22:24,2311.9,21.74,,,,,
34,27/07/24 02:52:24,2289.7,21.70,,,,,
35,27/07/24 03:22:24,2290.2,21.69,,,,,
36,27/07/24 03:52:24,2293.2,21.68,,,,,
37,27/07/24 04:22:24,2281.5,21.64,,,,,
38,27/07/24 04:52:24,2293.2,21.63,,,,,
39,27/07/24 05:22:24,2290.2,21.59,,,,,
40,27/07/24 05:52:24,2289.1,21.56,,,,,
41,27/07/24 06:22:24,2296.1,21.53,,,,,
42,27/07/24 06:52:24,2296.1,21.51,,,,,
43,27/07/24 07:22:24,2300.8,21.50,,,,,
44,27/07/24 07:52:24,2313.7,21.48,,,,,
45,27/07/24 08:22:24,2309.0,21.45,,,,,
46,27/07/24 08:52:24,2307.8,21.46,,,,,
47,27/07/24 09:22:24,2327.2,21.45,,,,,
48,27/07/24 09:52:24,2282.0,21.43,,,,,
49,27/07/24 10:22:24,2337.2,21.39,,,,,
50,27/07/24 10:52:24,2338.3,21.35,,,,,
51,27/07/24 11:22:24,2320.7,21.30,,,,,
52,27/07/24 11:52:24,2319.6,21.25,,,,,
53,27/07/24 12:22:24,2336.0,21.23,,,,,
54,27/07/24 12:52:24,2353.0,21.19,,,,,
55,27/07/24 13:22:24,2361.8,21.15,,,,,
56,27/07/24 13:52:24,2352.4,21.23,,,,,
57,27/07/24 14:22:24,2347.1,21.44,,,,,
58,27/07/24 14:52:24,2338.3,21.56,,,,,
59,27/07/24 15:22:24,2337.2,21.59,,,,,
60,27/07/24 15:52:24,2350.1,21.69,,,,,
61,27/07/24 16:22:24,2337.2,21.94,,,,,
62,27/07/24 16:52:24,2351.3,22.00,,,,,
63,27/07/24 17:22:24,2372.4,22.08,,,,,
64,27/07/24 17:52:24,2376.5,22.05,,,,,
65,27/07/24 18:22:24,2349.5,22.05,,,,,
66,27/07/24 18:52:24,2351.8,22.05,,,,,
67,27/07/24 19:22:24,2349.5,22.06,,,,,
