Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 16/03/2021
TIME       : 15:18:00
FILENAME   : C:\Users\emilie_gelaude\Desktop\Nieuwe map (2)\CSV\blinker moerkerke_210316151800_V7183.CSV
CREATED BY : Diver-Office 11.1.0.4
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..13-V7183  317.
  Instrument number       =                    
                          =0
  Location                =blinker moerkerke
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..13-V7183  317.
  Instrument number       =                    
  Location                =blinker moerkerke
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =05:48:09 05/06/20
  End date / time         =05:48:13 16/03/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2020/06/05 09:48:05;1014,717;15,880;0,332
2020/06/05 10:18:05;1167,608;17,017;1,504
2020/06/05 10:48:05;1166,558;16,977;1,500
2020/06/05 11:18:05;1167,317;17,007;1,500
2020/06/05 11:48:05;1168,133;16,987;1,500
2020/06/05 12:18:05;1168,133;16,987;1,500
2020/06/05 12:48:05;1168,133;16,997;1,500
2020/06/05 13:18:05;1167,317;17,073;1,500
2020/06/05 13:48:05;1168,367;17,117;1,504
2020/06/05 14:18:05;1170,292;17,087;1,508
2020/06/05 14:48:05;1170,175;17,070;1,508
2020/06/05 15:18:05;1171,750;17,053;1,504
2020/06/05 15:48:05;1172,042;17,047;1,504
2020/06/05 16:18:05;1172,508;17,047;1,504
2020/06/05 16:48:05;1172,508;17,033;1,500
2020/06/05 17:18:05;1172,975;17,023;1,500
2020/06/05 17:48:05;1173,325;17,023;1,500
2020/06/05 18:18:05;1173,150;17,043;1,500
2020/06/05 18:48:05;1173,792;17,030;1,500
2020/06/05 19:18:05;1174,725;16,997;1,500
2020/06/05 19:48:05;1164,925;16,993;1,496
2020/06/05 20:18:05;1169,883;17,000;1,488
2020/06/05 20:48:05;1171,867;16,970;1,488
2020/06/05 21:18:05;1171,050;16,930;1,484
2020/06/05 21:48:05;1171,050;16,913;1,480
2020/06/05 22:18:05;1170,175;16,880;1,480
2020/06/05 22:48:05;1171,692;16,870;1,484
2020/06/05 23:18:05;1171,400;16,757;1,480
2020/06/05 23:48:05;1170,175;16,797;1,480
2020/06/06 00:18:05;1171,400;16,780;1,480
2020/06/06 00:48:05;1171,867;16,743;1,480
2020/06/06 01:18:05;1171,575;16,693;1,476
2020/06/06 01:48:05;1171,575;16,597;1,472
2020/06/06 02:18:05;1172,683;16,607;1,476
2020/06/06 02:48:05;1172,392;16,553;1,476
2020/06/06 03:18:05;1172,392;16,520;1,472
2020/06/06 03:48:05;1172,683;16,510;1,476
2020/06/06 04:18:05;1172,917;16,487;1,472
2020/06/06 04:48:05;1173,150;16,477;1,472
2020/06/06 05:18:05;1172,975;16,423;1,472
2020/06/06 05:48:05;1174,725;16,423;1,472
2020/06/06 06:18:05;1173,442;16,400;1,472
2020/06/06 06:48:05;1174,083;16,320;1,468
2020/06/06 07:18:05;1174,725;16,327;1,468
2020/06/06 07:48:05;1175,192;16,297;1,468
2020/06/06 08:18:05;1170,292;16,417;1,464
2020/06/06 08:48:05;1172,392;16,403;1,468
2020/06/06 09:18:05;1172,683;16,393;1,464
2020/06/06 09:48:05;1172,975;16,403;1,464
2020/06/06 10:18:05;1171,575;16,420;1,468
2020/06/06 10:48:05;1173,150;16,470;1,468
2020/06/06 11:18:05;1173,792;16,477;1,468
2020/06/06 11:48:05;1173,267;16,413;1,464
2020/06/06 12:18:05;1173,733;16,417;1,464
2020/06/06 12:48:05;1174,375;16,390;1,464
2020/06/06 13:18:05;1174,200;16,443;1,464
2020/06/06 13:48:05;1174,083;16,380;1,460
2020/06/06 14:18:05;1174,375;16,380;1,460
2020/06/06 14:48:05;1174,375;16,380;1,460
2020/06/06 15:18:05;1174,900;16,370;1,456
2020/06/06 15:48:05;1174,725;16,397;1,460
2020/06/06 16:18:05;1175,192;16,390;1,456
2020/06/06 16:48:05;1175,017;16,497;1,468
2020/06/06 17:18:05;1175,542;16,500;1,468
2020/06/06 17:48:05;1175,658;16,540;1,476
2020/06/06 18:18:05;1176,300;16,513;1,476
2020/06/06 18:48:05;1175,833;16,443;1,472
2020/06/06 19:18:05;1176,300;16,413;1,468
2020/06/06 19:48:05;1176,125;16,347;1,468
2020/06/06 20:18:05;1176,300;16,327;1,464
2020/06/06 20:48:05;1176,417;16,320;1,464
2020/06/06 21:18:05;1176,475;16,287;1,464
2020/06/06 21:48:05;1176,475;16,253;1,464
2020/06/06 22:18:05;1176,942;16,173;1,348
2020/06/06 22:48:05;1177,233;16,183;1,348
2020/06/06 23:18:05;1178,050;16,173;1,348
2020/06/06 23:48:05;1177,992;16,127;1,348
2020/06/07 00:18:05;1177,992;16,120;1,348
2020/06/07 00:48:05;1178,342;16,093;1,348
2020/06/07 01:18:05;1178,342;16,060;1,348
2020/06/07 01:48:05;1178,808;15,993;1,344
2020/06/07 02:18:05;1179,275;15,957;1,344
2020/06/07 02:48:05;1179,275;15,990;1,344
2020/06/07 03:18:05;1179,742;15,977;1,344
2020/06/07 03:48:05;1180,383;15,980;1,344
2020/06/07 04:18:05;1180,675;15,950;1,340
2020/06/07 04:48:05;1181,142;15,923;1,344
2020/06/07 05:18:05;1181,958;15,867;1,340
2020/06/07 05:48:05;1182,250;15,863;1,372
2020/06/07 06:18:05;1182,717;15,800;1,376
2020/06/07 06:48:05;1183,242;15,803;1,372
2020/06/07 07:18:05;1184,058;15,810;1,372
2020/06/07 07:48:05;1184,175;15,830;1,376
2020/06/07 08:18:05;1184,933;15,830;1,376
2020/06/07 08:48:05;1170,642;15,933;1,368
2020/06/07 09:18:05;1175,133;15,910;1,356
2020/06/07 09:48:05;1178,167;15,883;1,348
2020/06/07 10:18:05;1179,450;15,897;1,348
2020/06/07 10:48:05;1178,342;15,913;1,344
2020/06/07 11:18:05;1178,808;15,987;1,352
2020/06/07 11:48:05;1179,917;16,053;1,356
2020/06/07 12:18:05;1180,908;15,987;1,360
2020/06/07 12:48:05;1180,558;15,993;1,356
2020/06/07 13:18:05;1181,317;15,930;1,348
2020/06/07 13:48:05;1181,667;16,000;1,352
2020/06/07 14:18:05;1181,842;15,980;1,352
2020/06/07 14:48:05;1182,250;15,983;1,352
2020/06/07 15:18:05;1182,717;15,930;1,348
2020/06/07 15:48:05;1183,008;16,047;1,352
2020/06/07 16:18:05;1182,892;16,017;1,352
2020/06/07 16:48:05;1183,475;16,020;1,352
2020/06/07 17:18:05;1183,417;16,023;1,352
2020/06/07 17:48:05;1184,933;16,037;1,352
2020/06/07 18:18:05;1184,525;15,970;1,348
2020/06/07 18:48:05;1185,225;15,973;1,348
2020/06/07 19:18:05;1185,633;15,960;1,348
2020/06/07 19:48:05;1185,925;16,217;1,360
2020/06/07 20:18:05;1186,683;16,120;1,360
2020/06/07 20:48:05;1186,683;16,180;1,364
2020/06/07 21:18:05;1186,975;16,197;1,364
2020/06/07 21:48:05;1187,325;16,410;1,376
2020/06/07 22:18:05;1187,617;16,523;1,384
2020/06/07 22:48:05;1188,142;16,597;1,392
2020/06/07 23:18:05;1188,142;16,617;1,392
2020/06/07 23:48:05;1188,317;16,650;1,400
2020/06/08 00:18:05;1188,900;16,593;1,396
2020/06/08 00:48:05;1188,608;16,530;1,388
2020/06/08 01:18:05;1188,958;16,583;1,396
2020/06/08 01:48:05;1189,425;16,607;1,400
2020/06/08 02:18:05;1189,367;16,550;1,396
2020/06/08 02:48:05;1189,542;16,553;1,400
2020/06/08 03:18:05;1189,542;16,533;1,400
2020/06/08 03:48:05;1189,658;16,487;1,396
2020/06/08 04:18:05;1189,542;16,460;1,388
2020/06/08 04:48:05;1189,658;16,460;1,396
2020/06/08 05:18:05;1190,300;16,433;1,396
2020/06/08 05:48:05;1190,650;16,360;1,388
2020/06/08 06:18:05;1190,650;16,397;1,392
2020/06/08 06:48:05;1191,000;16,360;1,392
2020/06/08 07:18:05;1191,583;16,350;1,392
2020/06/08 07:48:05;1192,050;16,337;1,392
2020/06/08 08:18:05;1192,400;16,317;1,392
2020/06/08 08:48:05;1192,692;16,297;1,508
2020/06/08 09:18:05;1192,867;16,260;1,496
2020/06/08 09:48:05;1189,367;16,257;1,484
2020/06/08 10:18:05;1191,000;16,227;1,476
2020/06/08 10:48:05;1190,650;16,233;1,476
2020/06/08 11:18:05;1186,508;16,230;1,488
2020/06/08 11:48:05;1189,717;16,253;1,488
2020/06/08 12:18:05;1190,825;16,270;1,488
2020/06/08 12:48:05;1190,008;16,260;1,484
2020/06/08 13:18:05;1189,367;16,257;1,484
2020/06/08 13:48:05;1190,300;16,257;1,484
2020/06/08 14:18:05;1191,000;16,263;1,484
2020/06/08 14:48:05;1190,767;16,267;1,484
2020/06/08 15:18:05;1191,000;16,253;1,444
2020/06/08 15:48:05;1191,292;16,247;1,444
2020/06/08 16:18:05;1191,700;16,240;1,440
2020/06/08 16:48:05;1191,233;16,223;1,448
2020/06/08 17:18:05;1191,117;16,210;1,444
2020/06/08 17:48:05;1191,408;16,203;1,444
2020/06/08 18:18:05;1191,408;16,203;1,444
2020/06/08 18:48:05;1191,583;16,193;1,444
2020/06/08 19:18:05;1191,875;16,177;1,444
2020/06/08 19:48:05;1191,758;16,163;1,444
2020/06/08 20:18:05;1192,108;16,140;1,444
2020/06/08 20:48:05;1192,108;16,130;1,440
2020/06/08 21:18:05;1192,517;16,120;1,440
2020/06/08 21:48:05;1192,342;16,107;1,440
2020/06/08 22:18:05;1192,692;16,087;1,440
2020/06/08 22:48:05;1192,692;16,073;1,440
2020/06/08 23:18:05;1192,867;16,050;1,440
2020/06/08 23:48:05;1193,158;16,030;1,436
2020/06/09 00:18:05;1193,275;16,020;1,436
2020/06/09 00:48:05;1193,333;16,007;1,436
2020/06/09 01:18:05;1192,867;15,987;1,436
2020/06/09 01:48:05;1193,100;15,983;1,436
2020/06/09 02:18:05;1192,925;15,963;1,436
2020/06/09 02:48:05;1192,808;15,950;1,436
2020/06/09 03:18:05;1192,517;15,930;1,436
2020/06/09 03:48:05;1192,575;15,917;1,436
2020/06/09 04:18:05;1192,692;15,900;1,436
2020/06/09 04:48:05;1192,225;15,887;1,432
2020/06/09 05:18:05;1192,692;15,883;1,432
2020/06/09 05:48:05;1192,983;15,873;1,432
2020/06/09 06:18:05;1193,333;15,853;1,432
2020/06/09 06:48:05;1192,983;15,803;1,432
2020/06/09 07:18:05;1193,392;15,753;1,428
2020/06/09 07:48:05;1193,625;15,760;1,428
2020/06/09 08:18:05;1193,625;15,777;1,428
2020/06/09 08:48:05;1193,800;15,797;1,432
