Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 10/09/2021
TIME       : 07:52:18
FILENAME   : E:\akl-lk sept 21\CSV\lk zeebrugge_210910075216_V6499.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..17-V6499  317.
  Instrument number       =                    
                          =0
  Location                =lk zeebrugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..17-V6499  317.
  Instrument number       =                    
  Location                =lk zeebrugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =31:14:14 09/03/21
  End date / time         =31:14:10 09/09/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2021/03/09 14:14:31;400,000;9,757;0,056
2021/03/09 14:44:31;400,000;6,450;9,404
2021/03/09 15:14:31;400,000;6,513;7,940
2021/03/09 15:44:31;400,000;6,737;10,124
2021/03/09 16:14:31;400,000;6,683;10,072
2021/03/09 16:44:31;400,000;6,583;10,852
2021/03/09 17:14:31;400,000;6,520;12,020
2021/03/09 17:44:31;400,000;6,527;11,652
2021/03/09 18:14:31;400,000;6,510;11,612
2021/03/09 18:44:31;400,000;6,507;11,520
2021/03/09 19:14:31;400,000;6,533;11,436
2021/03/09 19:44:31;400,000;6,583;10,848
2021/03/09 20:14:31;400,000;6,653;10,408
2021/03/09 20:44:31;400,000;6,653;10,328
2021/03/09 21:14:31;400,000;6,643;10,232
2021/03/09 21:44:31;400,000;6,590;10,144
2021/03/09 22:14:31;400,000;6,587;10,092
2021/03/09 22:44:31;400,000;6,600;9,920
2021/03/09 23:14:31;400,000;6,557;9,868
2021/03/09 23:44:31;400,000;6,540;9,748
2021/03/10 00:14:31;400,000;6,540;9,304
2021/03/10 00:44:31;400,000;6,617;8,872
2021/03/10 01:14:31;400,000;6,610;8,544
2021/03/10 01:44:31;400,000;6,627;8,200
2021/03/10 02:14:31;400,000;6,547;7,588
2021/03/10 02:44:31;400,000;6,393;7,008
2021/03/10 03:14:31;400,000;6,370;6,692
2021/03/10 03:44:31;400,000;6,350;6,408
2021/03/10 04:14:31;400,000;6,353;6,024
2021/03/10 04:44:31;400,000;6,437;5,904
2021/03/10 05:14:31;400,000;6,480;5,700
2021/03/10 05:44:31;400,000;6,497;5,484
2021/03/10 06:14:31;400,000;6,460;5,168
2021/03/10 06:44:31;400,000;6,397;4,960
2021/03/10 07:14:31;400,000;6,387;4,680
2021/03/10 07:44:31;400,000;6,377;4,456
2021/03/10 08:14:31;400,000;6,323;4,440
2021/03/10 08:44:31;400,000;6,303;4,268
2021/03/10 09:14:31;400,000;6,213;3,688
2021/03/10 09:44:31;400,000;6,157;3,256
2021/03/10 10:14:31;400,000;6,153;3,116
2021/03/10 10:44:31;400,000;6,177;3,012
2021/03/10 11:14:31;400,000;6,193;2,968
2021/03/10 11:44:31;400,000;6,227;2,924
2021/03/10 12:14:31;400,000;6,287;2,904
2021/03/10 12:44:31;400,000;6,303;2,876
2021/03/10 13:14:31;400,000;6,310;2,836
2021/03/10 13:44:31;400,000;6,343;2,808
2021/03/10 14:14:31;400,000;6,360;2,804
2021/03/10 14:44:31;400,000;6,350;2,816
2021/03/10 15:14:31;400,000;6,363;2,828
2021/03/10 15:44:31;400,000;6,370;2,820
2021/03/10 16:14:31;400,000;6,417;2,780
2021/03/10 16:44:31;400,000;6,530;3,112
2021/03/10 17:14:31;400,000;6,690;4,812
2021/03/10 17:44:31;400,000;6,720;5,116
2021/03/10 18:14:31;400,000;6,727;5,508
2021/03/10 18:44:31;400,000;6,717;5,668
2021/03/10 19:14:31;400,000;6,703;5,824
2021/03/10 19:44:31;400,000;6,697;5,856
2021/03/10 20:14:31;400,000;6,703;5,868
2021/03/10 20:44:31;400,000;6,707;5,876
2021/03/10 21:14:31;400,000;6,710;5,876
2021/03/10 21:44:31;400,000;6,703;5,880
2021/03/10 22:14:31;400,000;6,703;5,872
2021/03/10 22:44:31;400,000;6,703;5,872
2021/03/10 23:14:31;400,000;6,703;5,876
2021/03/10 23:44:31;400,000;6,703;5,876
2021/03/11 00:14:31;400,000;6,703;5,872
2021/03/11 00:44:31;400,000;6,707;5,868
2021/03/11 01:14:31;400,000;6,713;5,864
2021/03/11 01:44:31;400,000;6,717;5,868
2021/03/11 02:14:31;400,000;6,723;5,868
2021/03/11 02:44:31;400,000;6,730;5,868
2021/03/11 03:14:31;400,000;6,740;5,868
2021/03/11 03:44:31;400,000;6,750;5,872
2021/03/11 04:14:31;400,000;6,763;5,872
2021/03/11 04:44:31;400,000;6,777;5,876
2021/03/11 05:14:31;400,000;6,790;5,864
2021/03/11 05:44:31;400,000;6,833;5,828
2021/03/11 06:14:31;400,000;6,830;5,816
2021/03/11 06:44:31;400,000;6,950;5,780
2021/03/11 07:14:31;400,000;6,930;5,756
2021/03/11 07:44:31;400,000;6,953;5,752
2021/03/11 08:14:31;400,000;6,963;5,748
2021/03/11 08:44:31;400,000;6,977;5,736
2021/03/11 09:14:31;400,000;6,993;5,732
2021/03/11 09:44:31;400,000;7,027;5,724
2021/03/11 10:14:31;400,000;7,053;5,720
2021/03/11 10:44:31;400,000;7,123;5,724
2021/03/11 11:14:31;400,000;7,393;5,596
2021/03/11 11:44:31;400,000;7,490;5,632
2021/03/11 12:14:31;400,000;7,540;5,568
2021/03/11 12:44:31;400,000;7,777;5,592
2021/03/11 13:14:31;400,000;7,880;5,588
2021/03/11 13:44:31;400,000;7,840;5,588
2021/03/11 14:14:31;400,000;7,870;5,600
2021/03/11 14:44:31;400,000;7,987;5,628
2021/03/11 15:14:31;400,000;7,950;5,616
2021/03/11 15:44:31;400,000;7,950;5,624
2021/03/11 16:14:31;400,000;7,870;5,580
2021/03/11 16:44:31;400,000;7,873;5,560
2021/03/11 17:14:31;400,000;7,867;5,584
2021/03/11 17:44:31;400,000;7,850;5,580
2021/03/11 18:14:31;400,000;7,780;5,556
2021/03/11 18:44:31;400,000;7,810;5,408
2021/03/11 19:14:31;400,000;7,770;5,388
2021/03/11 19:44:31;400,000;7,717;5,384
2021/03/11 20:14:31;400,000;7,687;5,412
2021/03/11 20:44:31;400,000;7,663;5,468
2021/03/11 21:14:31;400,000;7,607;5,464
2021/03/11 21:44:31;400,000;7,560;5,288
2021/03/11 22:14:31;400,000;7,527;5,188
2021/03/11 22:44:31;400,000;7,503;5,192
2021/03/11 23:14:31;400,000;7,483;5,076
2021/03/11 23:44:31;400,000;7,493;5,072
2021/03/12 00:14:31;400,000;7,633;5,240
2021/03/12 00:44:31;400,000;7,533;5,172
2021/03/12 01:14:31;400,000;7,413;5,140
2021/03/12 01:44:31;400,000;7,370;5,100
2021/03/12 02:14:31;400,000;7,327;4,984
2021/03/12 02:44:31;400,000;7,277;5,008
2021/03/12 03:14:31;400,000;7,343;4,920
2021/03/12 03:44:31;400,000;7,190;4,956
2021/03/12 04:14:31;400,000;7,140;4,960
2021/03/12 04:44:31;400,000;7,030;4,916
2021/03/12 05:14:31;400,000;7,070;4,876
2021/03/12 05:44:31;400,000;7,363;5,008
2021/03/12 06:14:31;400,000;7,407;5,288
2021/03/12 06:44:31;400,000;7,420;5,404
2021/03/12 07:14:31;400,000;7,337;5,228
2021/03/12 07:44:31;400,000;7,103;4,768
2021/03/12 08:14:31;400,000;7,053;4,128
2021/03/12 08:44:31;400,000;7,037;3,816
2021/03/12 09:14:31;400,000;7,060;3,756
2021/03/12 09:44:31;400,000;7,063;3,356
2021/03/12 10:14:31;400,000;7,093;3,424
2021/03/12 10:44:31;400,000;7,110;3,696
2021/03/12 11:14:31;400,000;7,127;3,732
2021/03/12 11:44:31;400,000;7,143;3,724
2021/03/12 12:14:31;400,000;7,170;3,748
2021/03/12 12:44:31;400,000;7,160;3,736
2021/03/12 13:14:31;400,000;7,187;3,756
2021/03/12 13:44:31;400,000;7,100;3,736
2021/03/12 14:14:31;400,000;7,143;3,772
2021/03/12 14:44:31;400,000;7,200;3,744
