Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 16/03/2021
TIME       : 16:25:38
FILENAME   : C:\Users\emilie_gelaude\Desktop\Nieuwe map (2)\CSV\LK Rampskapelle_210316162538_V6997.CSV
CREATED BY : Diver-Office 11.1.0.4
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..13-V6997  317.
  Instrument number       =
                          =0
  Location                =LK Rampskapelle
  Sample period           =M30
  Sample method           =T
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..13-V6997  317.
  Instrument number       =
  Location                =LK Rampskapelle
  Sample period           =00 00:30:00 0
  Sample method           =T
  Start date / time       =06:47:10 05/06/20
  End date / time         =06:17:14 09/03/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2020/06/05 10:47:06;1013,958;13,447;0,068
2020/06/05 11:17:06;1142,933;17,323;4,852
2020/06/05 11:47:06;1143,108;17,270;4,840
2020/06/05 12:17:06;1143,400;17,283;4,852
2020/06/05 12:47:06;1143,925;17,270;4,856
2020/06/05 13:17:06;1144,100;17,277;4,864
2020/06/05 13:47:06;1144,800;17,290;4,876
2020/06/05 14:17:06;1145,442;17,297;4,860
2020/06/05 14:47:06;1146,433;17,277;4,888
2020/06/05 15:17:06;1147,250;17,273;4,864
2020/06/05 15:47:06;1147,425;17,303;4,888
2020/06/05 16:17:06;1149,058;17,263;4,876
2020/06/05 16:47:06;1148,767;17,257;4,876
2020/06/05 17:17:06;1149,583;17,267;4,884
2020/06/05 17:47:06;1149,233;17,297;4,900
2020/06/05 18:17:06;1149,525;17,293;4,896
2020/06/05 18:47:06;1150,050;17,260;4,904
2020/06/05 19:17:06;1137,275;17,173;4,860
2020/06/05 19:47:06;1146,200;17,173;4,776
2020/06/05 20:17:06;1146,958;17,170;4,772
2020/06/05 20:47:06;1146,608;17,157;4,772
2020/06/05 21:17:06;1147,250;17,137;4,764
2020/06/05 21:47:06;1148,125;17,113;4,752
2020/06/05 22:17:06;1148,067;17,090;4,752
2020/06/05 22:47:06;1146,608;17,047;4,744
2020/06/05 23:17:06;1146,608;17,020;4,752
2020/06/05 23:47:06;1146,958;16,987;4,744
2020/06/06 00:17:06;1147,600;16,987;4,748
2020/06/06 00:47:06;1148,067;16,963;4,752
2020/06/06 01:17:06;1148,358;16,980;4,752
2020/06/06 01:47:06;1148,883;16,907;4,740
2020/06/06 02:17:06;1148,242;16,817;4,732
2020/06/06 02:47:06;1148,358;16,797;4,740
2020/06/06 03:17:06;1148,592;16,787;4,744
2020/06/06 03:47:06;1149,058;16,790;4,744
2020/06/06 04:17:06;1149,350;16,740;4,740
2020/06/06 04:47:06;1149,233;16,710;4,736
2020/06/06 05:17:06;1149,233;16,687;4,728
2020/06/06 05:47:06;1149,875;16,660;4,724
2020/06/06 06:17:06;1149,583;16,643;4,724
2020/06/06 06:47:06;1149,875;16,590;4,720
2020/06/06 07:17:06;1150,517;16,587;4,720
2020/06/06 07:47:06;1146,725;16,440;4,592
2020/06/06 08:17:06;1147,075;16,450;4,568
2020/06/06 08:47:06;1147,367;16,503;4,572
2020/06/06 09:17:06;1148,592;16,483;4,584
2020/06/06 09:47:06;1148,533;16,490;4,604
2020/06/06 10:17:06;1149,058;16,447;4,592
2020/06/06 10:47:06;1148,708;16,457;4,588
2020/06/06 11:17:06;1148,358;16,507;4,608
2020/06/06 11:47:06;1149,875;16,490;4,636
2020/06/06 12:17:06;1150,050;16,503;4,652
2020/06/06 12:47:06;1149,875;16,433;4,604
2020/06/06 13:17:06;1149,758;16,433;4,604
2020/06/06 13:47:06;1150,750;16,527;4,596
2020/06/06 14:17:06;1150,400;16,710;4,620
2020/06/06 14:47:06;1150,517;16,763;4,648
2020/06/06 15:17:06;1150,400;16,737;4,640
2020/06/06 15:47:06;1151,217;16,783;4,636
2020/06/06 16:17:06;1151,392;16,740;4,616
2020/06/06 16:47:06;1151,742;16,680;4,616
2020/06/06 17:17:06;1152,033;16,840;4,660
2020/06/06 17:47:06;1151,683;16,850;4,680
