"Plot Title: leopodskanaal ramskapelle"
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 21737209, SEN S/N: 21737209)","Temp, °C (LGR S/N: 21737209, SEN S/N: 21737209)","Coupler Detached (LGR S/N: 21737209)","Coupler Attached (LGR S/N: 21737209)","Host Connected (LGR S/N: 21737209)","End Of File (LGR S/N: 21737209)"
1,04/04/25 09:45:00 AM,0.0,13.98,,,,
2,04/04/25 09:45:14 AM,,,Logged,,,
3,04/04/25 10:15:00 AM,3267.4,12.45,,,,
4,04/04/25 10:45:00 AM,3291.7,12.45,,,,
5,04/04/25 11:15:00 AM,3220.4,12.45,,,,
6,04/04/25 11:45:00 AM,3285.3,12.48,,,,
7,04/04/25 12:15:00 PM,3225.4,12.46,,,,
8,04/04/25 12:45:00 PM,3293.2,12.46,,,,
9,04/04/25 01:15:00 PM,3239.6,12.49,,,,
10,04/04/25 01:45:00 PM,3326.1,12.51,,,,
11,04/04/25 02:15:00 PM,3411.4,12.54,,,,
12,04/04/25 02:45:00 PM,3404.2,12.56,,,,
13,04/04/25 03:15:00 PM,3447.3,12.56,,,,
14,04/04/25 03:45:00 PM,3463.2,12.59,,,,
15,04/04/25 04:15:00 PM,3487.7,12.62,,,,
16,04/04/25 04:45:00 PM,3492.0,12.61,,,,
17,04/04/25 05:15:00 PM,3494.2,12.62,,,,
18,04/04/25 05:45:00 PM,3497.8,12.62,,,,
19,04/04/25 06:15:00 PM,3521.6,12.62,,,,
20,04/04/25 06:45:00 PM,3501.4,12.63,,,,
21,04/04/25 07:15:00 PM,3508.6,12.63,,,,
22,04/04/25 07:45:00 PM,3522.3,12.65,,,,
23,04/04/25 08:15:00 PM,3539.0,12.68,,,,
24,04/04/25 08:45:00 PM,3492.0,12.67,,,,
25,04/04/25 09:15:00 PM,3500.0,12.66,,,,
26,04/04/25 09:45:00 PM,3527.4,12.71,,,,
27,04/04/25 10:15:00 PM,3521.6,12.70,,,,
28,04/04/25 10:45:00 PM,3497.8,12.70,,,,
29,04/04/25 11:15:00 PM,3527.4,12.68,,,,
30,04/04/25 11:45:00 PM,3535.3,12.68,,,,
31,04/05/25 12:15:00 AM,2818.2,13.29,,,,
32,04/05/25 12:45:00 AM,2582.5,13.20,,,,
33,04/05/25 01:15:00 AM,2493.5,13.06,,,,
34,04/05/25 01:45:00 AM,2513.4,13.09,,,,
35,04/05/25 02:15:00 AM,2507.2,13.07,,,,
36,04/05/25 02:45:00 AM,2502.4,13.08,,,,
37,04/05/25 03:15:00 AM,2494.8,12.95,,,,
38,04/05/25 03:45:00 AM,2504.5,12.94,,,,
39,04/05/25 04:15:00 AM,2510.7,12.95,,,,
40,04/05/25 04:45:00 AM,2515.5,12.95,,,,
41,04/05/25 05:15:00 AM,2512.1,12.91,,,,
42,04/05/25 05:45:00 AM,2516.9,12.94,,,,
43,04/05/25 06:15:00 AM,2515.5,12.99,,,,
44,04/05/25 06:45:00 AM,2498.3,12.95,,,,
