"Plot Title: yserstar"
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 21362421, SEN S/N: 21362421)","Temp, °C (LGR S/N: 21362421, SEN S/N: 21362421)","Coupler Detached (LGR S/N: 21362421)","Coupler Attached (LGR S/N: 21362421)","Host Connected (LGR S/N: 21362421)","Stopped (LGR S/N: 21362421)","End Of File (LGR S/N: 21362421)"
1,06/02/23 10:31:36 AM,696.8,15.59,,,,,
2,06/02/23 10:31:53 AM,,,Logged,,,,
3,06/02/23 11:01:36 AM,4475.1,17.25,,,,,
4,06/02/23 11:31:36 AM,4730.0,17.32,,,,,
5,06/02/23 12:01:36 PM,5360.0,17.50,,,,,
6,06/02/23 12:31:36 PM,5616.7,17.48,,,,,
7,06/02/23 01:01:36 PM,5552.3,17.32,,,,,
8,06/02/23 01:31:36 PM,5709.3,17.32,,,,,
9,06/02/23 02:01:36 PM,5622.5,17.32,,,,,
10,06/02/23 02:31:36 PM,5300.7,17.30,,,,,
11,06/02/23 03:01:36 PM,5205.5,17.32,,,,,
12,06/02/23 03:31:36 PM,5058.2,17.33,,,,,
13,06/02/23 04:01:36 PM,4681.9,17.37,,,,,
14,06/02/23 04:31:36 PM,4604.2,17.39,,,,,
15,06/02/23 05:01:36 PM,4702.8,17.39,,,,,
16,06/02/23 05:31:36 PM,4512.2,17.39,,,,,
17,06/02/23 06:01:36 PM,4536.1,17.40,,,,,
18,06/02/23 06:31:36 PM,4556.3,17.43,,,,,
19,06/02/23 07:01:36 PM,4584.0,17.44,,,,,
20,06/02/23 07:31:36 PM,4702.8,17.60,,,,,
21,06/02/23 08:01:36 PM,4639.0,17.64,,,,,
22,06/02/23 08:31:36 PM,4955.5,17.69,,,,,
23,06/02/23 09:01:36 PM,4871.5,17.69,,,,,
24,06/02/23 09:31:36 PM,4846.1,17.66,,,,,
25,06/02/23 10:01:36 PM,4847.3,17.65,,,,,
26,06/02/23 10:31:36 PM,4910.9,17.65,,,,,
27,06/02/23 11:01:36 PM,4825.8,17.60,,,,,
28,06/02/23 11:31:36 PM,4749.0,17.58,,,,,
29,06/03/23 12:01:36 AM,5154.2,17.61,,,,,
30,06/03/23 12:31:36 AM,5785.9,17.60,,,,,
31,06/03/23 01:01:36 AM,5949.0,17.54,,,,,
32,06/03/23 01:31:36 AM,6076.0,17.53,,,,,
33,06/03/23 02:01:36 AM,6003.8,17.32,,,,,
34,06/03/23 02:31:36 AM,5867.3,17.32,,,,,
35,06/03/23 03:01:36 AM,5656.4,17.27,,,,,
36,06/03/23 03:31:36 AM,5609.5,17.18,,,,,
37,06/03/23 04:01:36 AM,5392.3,17.17,,,,,
38,06/03/23 04:31:36 AM,5358.7,17.24,,,,,
39,06/03/23 05:01:36 AM,5136.3,17.23,,,,,
40,06/03/23 05:31:36 AM,5314.2,17.18,,,,,
41,06/03/23 06:01:36 AM,5338.7,17.20,,,,,
42,06/03/23 06:31:36 AM,5212.0,17.07,,,,,
43,06/03/23 07:01:36 AM,5264.0,17.12,,,,,
44,06/03/23 07:31:36 AM,5317.4,17.13,,,,,
45,06/03/23 08:01:36 AM,5251.2,17.11,,,,,
46,06/03/23 08:31:36 AM,5222.2,17.12,,,,,
47,06/03/23 09:01:36 AM,5168.3,17.09,,,,,
48,06/03/23 09:31:36 AM,4964.4,17.12,,,,,
49,06/03/23 10:01:36 AM,4942.1,17.12,,,,,
50,06/03/23 10:31:36 AM,4904.6,17.07,,,,,
51,06/03/23 11:01:36 AM,4811.2,17.09,,,,,
52,06/03/23 11:31:36 AM,4992.5,17.04,,,,,
53,06/03/23 12:01:36 PM,5092.7,17.03,,,,,
54,06/03/23 12:31:36 PM,5674.0,17.23,,,,,
55,06/03/23 01:01:36 PM,5667.5,17.23,,,,,
56,06/03/23 01:31:36 PM,5754.4,17.24,,,,,
57,06/03/23 02:01:36 PM,5802.3,17.27,,,,,
58,06/03/23 02:31:36 PM,5710.0,17.28,,,,,
59,06/03/23 03:01:36 PM,5572.4,17.29,,,,,
60,06/03/23 03:31:36 PM,5561.4,17.34,,,,,
61,06/03/23 04:01:36 PM,5334.2,17.39,,,,,
62,06/03/23 04:31:36 PM,4935.1,17.38,,,,,
63,06/03/23 05:01:36 PM,4581.5,17.37,,,,,
64,06/03/23 05:31:36 PM,4541.2,17.44,,,,,
65,06/03/23 06:01:36 PM,4886.7,17.97,,,,,
66,06/03/23 06:31:36 PM,5173.5,18.31,,,,,
67,06/03/23 07:01:36 PM,5238.3,18.61,,,,,
68,06/03/23 07:31:36 PM,5624.5,18.64,,,,,
69,06/03/23 08:01:36 PM,5360.6,18.65,,,,,
70,06/03/23 08:31:36 PM,5517.9,18.73,,,,,
71,06/03/23 09:01:36 PM,5486.1,18.79,,,,,
72,06/03/23 09:31:36 PM,4951.7,18.87,,,,,
73,06/03/23 10:01:36 PM,4957.4,18.88,,,,,
74,06/03/23 10:31:36 PM,4944.7,18.88,,,,,
75,06/03/23 11:01:36 PM,5094.0,18.84,,,,,
76,06/03/23 11:31:36 PM,5121.5,18.84,,,,,
77,06/04/23 12:01:36 AM,5142.0,18.80,,,,,
78,06/04/23 12:31:36 AM,5514.0,18.72,,,,,
79,06/04/23 01:01:36 AM,6477.6,18.59,,,,,
80,06/04/23 01:31:36 AM,6355.0,18.61,,,,,
81,06/04/23 02:01:36 AM,6529.6,18.52,,,,,
82,06/04/23 02:31:36 AM,6571.0,18.49,,,,,
83,06/04/23 03:01:36 AM,6442.5,18.43,,,,,
84,06/04/23 03:31:36 AM,6407.4,18.34,,,,,
85,06/04/23 04:01:36 AM,6273.8,18.36,,,,,
86,06/04/23 04:31:36 AM,6251.8,18.34,,,,,
87,06/04/23 05:01:36 AM,6041.5,18.39,,,,,
88,06/04/23 05:31:36 AM,5818.7,18.39,,,,,
89,06/04/23 06:01:36 AM,5865.3,18.33,,,,,
90,06/04/23 06:31:36 AM,5871.9,18.31,,,,,
91,06/04/23 07:01:36 AM,5931.1,18.25,,,,,
92,06/04/23 07:31:36 AM,5816.0,18.20,,,,,
93,06/04/23 08:01:36 AM,5858.1,18.21,,,,,
94,06/04/23 08:31:36 AM,5679.9,18.25,,,,,
95,06/04/23 09:01:36 AM,5684.5,18.23,,,,,
96,06/04/23 09:31:36 AM,5591.9,18.23,,,,,
97,06/04/23 10:01:36 AM,5694.3,18.18,,,,,
98,06/04/23 10:31:36 AM,5545.8,18.15,,,,,
99,06/04/23 11:01:36 AM,5446.6,18.07,,,,,
100,06/04/23 11:31:36 AM,5378.7,18.05,,,,,
101,06/04/23 12:01:36 PM,5220.9,18.00,,,,,
102,06/04/23 12:31:36 PM,5187.6,17.96,,,,,
103,06/04/23 01:01:36 PM,5648.0,18.07,,,,,
104,06/04/23 01:31:36 PM,5752.5,18.08,,,,,
105,06/04/23 02:01:36 PM,5834.4,18.10,,,,,
106,06/04/23 02:31:36 PM,5811.5,18.12,,,,,
107,06/04/23 03:01:36 PM,5974.7,18.15,,,,,
108,06/04/23 03:31:36 PM,5939.1,18.37,,,,,
109,06/04/23 04:01:36 PM,5741.3,18.36,,,,,
110,06/04/23 04:31:36 PM,5640.8,18.34,,,,,
111,06/04/23 05:01:36 PM,5377.4,18.21,,,,,
112,06/04/23 05:31:36 PM,4809.3,18.11,,,,,
113,06/04/23 06:01:36 PM,5784.6,19.20,,,,,
114,06/04/23 06:31:36 PM,5633.6,19.06,,,,,
115,06/04/23 07:01:36 PM,5805.5,19.15,,,,,
116,06/04/23 07:31:36 PM,5772.1,19.18,,,,,
117,06/04/23 08:01:36 PM,5741.3,19.32,,,,,
118,06/04/23 08:31:36 PM,5795.7,19.30,,,,,
119,06/04/23 09:01:36 PM,5801.0,19.35,,,,,
120,06/04/23 09:31:36 PM,5711.9,19.42,,,,,
121,06/04/23 10:01:36 PM,5547.1,19.37,,,,,
122,06/04/23 10:31:36 PM,5532.2,19.37,,,,,
123,06/04/23 11:01:36 PM,5333.6,19.31,,,,,
124,06/04/23 11:31:36 PM,5335.5,19.26,,,,,
125,06/05/23 12:01:36 AM,5334.8,19.21,,,,,
126,06/05/23 12:31:36 AM,5327.1,19.19,,,,,
127,06/05/23 01:01:36 AM,5494.5,19.16,,,,,
128,06/05/23 01:31:36 AM,6453.3,19.09,,,,,
129,06/05/23 02:01:36 AM,6737.3,19.04,,,,,
130,06/05/23 02:31:36 AM,7006.0,18.96,,,,,
131,06/05/23 03:01:36 AM,7113.2,18.93,,,,,
132,06/05/23 03:31:36 AM,7024.1,18.92,,,,,
133,06/05/23 04:01:36 AM,6597.5,18.87,,,,,
134,06/05/23 04:31:36 AM,6535.7,18.63,,,,,
135,06/05/23 05:01:36 AM,6320.7,18.54,,,,,
136,06/05/23 05:31:36 AM,6179.0,18.52,,,,,
137,06/05/23 06:01:36 AM,5947.0,18.53,,,,,
138,06/05/23 06:31:36 AM,5856.1,18.51,,,,,
139,06/05/23 07:01:36 AM,5792.4,18.22,,,,,
140,06/05/23 07:31:36 AM,5614.1,18.27,,,,,
141,06/05/23 08:01:36 AM,5422.7,18.27,,,,,
142,06/05/23 08:31:36 AM,5167.7,18.16,,,,,
143,06/05/23 09:01:36 AM,5121.5,18.10,,,,,
144,06/05/23 09:31:36 AM,5092.7,18.02,,,,,
145,06/05/23 10:01:36 AM,5238.9,17.96,,,,,
146,06/05/23 10:31:36 AM,5085.1,17.94,,,,,
147,06/05/23 11:01:36 AM,5165.1,17.96,,,,,
