"Plot Title: diksmuide "
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 21362415, SEN S/N: 21362415)","Temp, °C (LGR S/N: 21362415, SEN S/N: 21362415)","Coupler Detached (LGR S/N: 21362415)","Coupler Attached (LGR S/N: 21362415)","Host Connected (LGR S/N: 21362415)","Stopped (LGR S/N: 21362415)","End Of File (LGR S/N: 21362415)"
1,06/02/23 09:28:30 AM,0.0,17.37,,,,,
2,06/02/23 09:28:46 AM,,,Logged,,,,
3,06/02/23 09:58:30 AM,854.5,18.62,,,,,
4,06/02/23 10:28:30 AM,853.5,18.59,,,,,
5,06/02/23 10:58:30 AM,853.5,18.54,,,,,
6,06/02/23 11:28:30 AM,853.5,18.49,,,,,
7,06/02/23 11:58:30 AM,854.5,18.53,,,,,
8,06/02/23 12:28:30 PM,854.5,18.54,,,,,
9,06/02/23 12:58:30 PM,855.1,18.54,,,,,
10,06/02/23 01:28:30 PM,855.1,18.56,,,,,
11,06/02/23 01:58:30 PM,856.7,18.64,,,,,
12,06/02/23 02:28:30 PM,855.1,18.52,,,,,
13,06/02/23 02:58:30 PM,856.1,18.58,,,,,
14,06/02/23 03:28:30 PM,856.7,18.63,,,,,
15,06/02/23 03:58:30 PM,858.8,18.75,,,,,
16,06/02/23 04:28:30 PM,863.6,18.93,,,,,
17,06/02/23 04:58:30 PM,860.9,18.83,,,,,
18,06/02/23 05:28:30 PM,861.5,18.83,,,,,
19,06/02/23 05:58:30 PM,861.5,18.84,,,,,
20,06/02/23 06:28:30 PM,861.5,18.80,,,,,
21,06/02/23 06:58:30 PM,862.0,18.80,,,,,
22,06/02/23 07:28:30 PM,861.5,18.78,,,,,
23,06/02/23 07:58:30 PM,859.9,18.73,,,,,
24,06/02/23 08:28:30 PM,858.3,18.63,,,,,
25,06/02/23 08:58:30 PM,856.7,18.56,,,,,
26,06/02/23 09:28:30 PM,855.1,18.52,,,,,
27,06/02/23 09:58:30 PM,855.1,18.44,,,,,
28,06/02/23 10:28:30 PM,854.0,18.42,,,,,
29,06/02/23 10:58:30 PM,853.5,18.46,,,,,
30,06/02/23 11:28:30 PM,853.5,18.43,,,,,
31,06/02/23 11:58:30 PM,853.5,18.41,,,,,
32,06/03/23 12:28:30 AM,851.9,18.38,,,,,
33,06/03/23 12:58:30 AM,850.3,18.36,,,,,
34,06/03/23 01:28:30 AM,849.7,18.33,,,,,
35,06/03/23 01:58:30 AM,849.2,18.30,,,,,
36,06/03/23 02:28:30 AM,847.6,18.27,,,,,
37,06/03/23 02:58:30 AM,846.5,18.20,,,,,
38,06/03/23 03:28:30 AM,846.0,18.17,,,,,
39,06/03/23 03:58:30 AM,846.5,18.11,,,,,
40,06/03/23 04:28:30 AM,846.5,18.07,,,,,
41,06/03/23 04:58:30 AM,841.2,18.05,,,,,
42,06/03/23 05:28:30 AM,841.2,18.04,,,,,
43,06/03/23 05:58:30 AM,845.5,18.01,,,,,
44,06/03/23 06:28:30 AM,843.9,18.01,,,,,
45,06/03/23 06:58:30 AM,843.3,18.00,,,,,
46,06/03/23 07:28:30 AM,842.8,17.96,,,,,
47,06/03/23 07:58:30 AM,842.8,18.00,,,,,
48,06/03/23 08:28:30 AM,843.3,18.04,,,,,
49,06/03/23 08:58:30 AM,843.9,18.05,,,,,
50,06/03/23 09:28:30 AM,843.9,18.05,,,,,
51,06/03/23 09:58:30 AM,843.9,18.07,,,,,
52,06/03/23 10:28:30 AM,844.4,18.11,,,,,
53,06/03/23 10:58:30 AM,844.9,18.15,,,,,
54,06/03/23 11:28:30 AM,846.5,18.22,,,,,
55,06/03/23 11:58:30 AM,846.5,18.25,,,,,
56,06/03/23 12:28:30 PM,847.6,18.18,,,,,
57,06/03/23 12:58:30 PM,849.2,18.43,,,,,
58,06/03/23 01:28:30 PM,851.9,18.52,,,,,
59,06/03/23 01:58:30 PM,850.8,18.40,,,,,
60,06/03/23 02:28:30 PM,859.9,18.85,,,,,
61,06/03/23 02:58:30 PM,860.9,18.83,,,,,
62,06/03/23 03:28:30 PM,860.4,18.85,,,,,
63,06/03/23 03:58:30 PM,898.8,20.61,,,,,
64,06/03/23 04:28:30 PM,887.1,20.03,,,,,
65,06/03/23 04:58:30 PM,883.9,19.95,,,,,
66,06/03/23 05:28:30 PM,877.5,19.64,,,,,
67,06/03/23 05:58:30 PM,878.0,19.64,,,,,
68,06/03/23 06:28:30 PM,878.5,19.67,,,,,
69,06/03/23 06:58:30 PM,877.5,19.61,,,,,
70,06/03/23 07:28:30 PM,874.3,19.55,,,,,
71,06/03/23 07:58:30 PM,873.2,19.56,,,,,
72,06/03/23 08:28:30 PM,866.3,19.48,,,,,
73,06/03/23 08:58:30 PM,859.9,19.38,,,,,
74,06/03/23 09:28:30 PM,858.3,19.35,,,,,
75,06/03/23 09:58:30 PM,855.1,19.29,,,,,
76,06/03/23 10:28:30 PM,852.9,19.24,,,,,
77,06/03/23 10:58:30 PM,849.7,19.19,,,,,
78,06/03/23 11:28:30 PM,847.6,19.12,,,,,
79,06/03/23 11:58:30 PM,843.3,19.05,,,,,
80,06/04/23 12:28:30 AM,839.6,18.99,,,,,
81,06/04/23 12:58:30 AM,838.0,18.95,,,,,
82,06/04/23 01:28:30 AM,835.4,18.89,,,,,
83,06/04/23 01:58:30 AM,834.3,18.82,,,,,
84,06/04/23 02:28:30 AM,834.3,18.78,,,,,
85,06/04/23 02:58:30 AM,834.3,18.74,,,,,
86,06/04/23 03:28:30 AM,834.3,18.72,,,,,
87,06/04/23 03:58:30 AM,832.7,18.69,,,,,
88,06/04/23 04:28:30 AM,832.2,18.65,,,,,
89,06/04/23 04:58:30 AM,831.6,18.63,,,,,
90,06/04/23 05:28:30 AM,832.2,18.58,,,,,
91,06/04/23 05:58:30 AM,829.5,18.53,,,,,
92,06/04/23 06:28:30 AM,830.6,18.52,,,,,
93,06/04/23 06:58:30 AM,830.6,18.52,,,,,
94,06/04/23 07:28:30 AM,830.6,18.52,,,,,
95,06/04/23 07:58:30 AM,831.1,18.51,,,,,
96,06/04/23 08:28:30 AM,830.0,18.51,,,,,
97,06/04/23 08:58:30 AM,831.6,18.54,,,,,
98,06/04/23 09:28:30 AM,830.6,18.53,,,,,
