"Plot Title: Nieuwpoort-Plassendale"
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 20845000, SEN S/N: 20845000)","Temp, °C (LGR S/N: 20845000, SEN S/N: 20845000)","Coupler Detached (LGR S/N: 20845000)","Coupler Attached (LGR S/N: 20845000)","Host Connected (LGR S/N: 20845000)","Stopped (LGR S/N: 20845000)","End Of File (LGR S/N: 20845000)"
1,08/26/22 09:02:22 AM,0.0,21.65,,,,,
2,08/26/22 09:02:53 AM,,,Logged,,,,
3,08/26/22 09:32:22 AM,91.6,23.32,,,,,
4,08/26/22 10:02:22 AM,91.6,23.30,,,,,
5,08/26/22 10:32:22 AM,91.6,23.30,,,,,
6,08/26/22 11:02:22 AM,92.5,23.30,,,,,
7,08/26/22 11:32:22 AM,91.6,23.32,,,,,
8,08/26/22 12:02:22 PM,92.5,23.33,,,,,
9,08/26/22 12:32:22 PM,91.6,23.40,,,,,
10,08/26/22 01:02:22 PM,92.5,23.58,,,,,
11,08/26/22 01:32:22 PM,92.5,23.53,,,,,
12,08/26/22 02:02:22 PM,91.6,23.61,,,,,
13,08/26/22 02:32:22 PM,91.6,23.72,,,,,
14,08/26/22 03:02:22 PM,92.5,23.75,,,,,
15,08/26/22 03:32:22 PM,91.6,23.82,,,,,
16,08/26/22 04:02:22 PM,92.5,23.83,,,,,
17,08/26/22 04:32:22 PM,92.5,23.86,,,,,
18,08/26/22 05:02:22 PM,91.6,23.85,,,,,
19,08/26/22 05:32:22 PM,92.5,23.92,,,,,
20,08/26/22 06:02:22 PM,92.5,23.93,,,,,
21,08/26/22 06:32:22 PM,91.6,23.95,,,,,
22,08/26/22 07:02:22 PM,92.5,23.88,,,,,
23,08/26/22 07:32:22 PM,92.5,23.85,,,,,
24,08/26/22 08:02:22 PM,92.5,23.83,,,,,
25,08/26/22 08:32:22 PM,91.6,23.82,,,,,
26,08/26/22 09:02:22 PM,91.6,23.80,,,,,
27,08/26/22 09:32:22 PM,92.5,23.68,,,,,
28,08/26/22 10:02:22 PM,92.5,23.64,,,,,
29,08/26/22 10:32:22 PM,92.5,23.61,,,,,
30,08/26/22 11:02:22 PM,91.6,23.56,,,,,
31,08/26/22 11:32:22 PM,91.6,23.54,,,,,
32,08/27/22 12:02:22 AM,91.6,23.48,,,,,
33,08/27/22 12:32:22 AM,91.6,23.44,,,,,
34,08/27/22 01:02:22 AM,92.5,23.42,,,,,
35,08/27/22 01:32:22 AM,91.6,23.38,,,,,
36,08/27/22 02:02:22 AM,91.6,23.35,,,,,
37,08/27/22 02:32:22 AM,91.6,23.28,,,,,
38,08/27/22 03:02:22 AM,91.6,23.25,,,,,
39,08/27/22 03:32:22 AM,91.6,23.23,,,,,
40,08/27/22 04:02:22 AM,92.0,23.19,,,,,
41,08/27/22 04:32:22 AM,90.7,23.14,,,,,
42,08/27/22 05:02:22 AM,91.6,23.11,,,,,
43,08/27/22 05:32:22 AM,92.5,23.10,,,,,
44,08/27/22 06:02:22 AM,92.0,23.06,,,,,
45,08/27/22 06:32:22 AM,92.0,23.06,,,,,
46,08/27/22 07:02:22 AM,91.6,23.05,,,,,
47,08/27/22 07:32:22 AM,91.6,23.01,,,,,
48,08/27/22 08:02:22 AM,91.6,23.00,,,,,
49,08/27/22 08:32:22 AM,91.6,22.98,,,,,
50,08/27/22 09:02:22 AM,90.7,23.00,,,,,
51,08/27/22 09:32:22 AM,91.6,23.01,,,,,
52,08/27/22 10:02:22 AM,91.6,23.08,,,,,
53,08/27/22 10:32:22 AM,92.0,23.10,,,,,
54,08/27/22 11:02:22 AM,91.6,23.17,,,,,
55,08/27/22 11:32:22 AM,91.6,23.22,,,,,
56,08/27/22 12:02:22 PM,91.6,23.28,,,,,
57,08/27/22 12:32:22 PM,91.6,23.40,,,,,
58,08/27/22 01:02:22 PM,91.6,23.37,,,,,
59,08/27/22 01:32:22 PM,91.6,23.44,,,,,
60,08/27/22 02:02:22 PM,91.6,23.35,,,,,
61,08/27/22 02:32:22 PM,91.6,23.53,,,,,
62,08/27/22 03:02:22 PM,91.6,23.73,,,,,
63,08/27/22 03:32:22 PM,91.6,23.77,,,,,
64,08/27/22 04:02:22 PM,91.6,23.82,,,,,
65,08/27/22 04:32:22 PM,92.5,23.85,,,,,
66,08/27/22 05:02:22 PM,91.6,23.87,,,,,
67,08/27/22 05:32:22 PM,91.6,23.85,,,,,
68,08/27/22 06:02:22 PM,91.6,23.83,,,,,
69,08/27/22 06:32:22 PM,92.5,23.81,,,,,
70,08/27/22 07:02:22 PM,91.6,23.78,,,,,
71,08/27/22 07:32:22 PM,91.6,23.76,,,,,
72,08/27/22 08:02:22 PM,91.6,23.73,,,,,
73,08/27/22 08:32:22 PM,92.5,23.71,,,,,
74,08/27/22 09:02:22 PM,91.6,23.59,,,,,
75,08/27/22 09:32:22 PM,91.6,23.57,,,,,
76,08/27/22 10:02:22 PM,91.6,23.54,,,,,
77,08/27/22 10:32:22 PM,91.6,23.49,,,,,
78,08/27/22 11:02:22 PM,91.6,23.51,,,,,
79,08/27/22 11:32:22 PM,91.6,23.43,,,,,
80,08/28/22 12:02:22 AM,91.6,23.39,,,,,
81,08/28/22 12:32:22 AM,91.6,23.37,,,,,
82,08/28/22 01:02:22 AM,91.6,23.28,,,,,
83,08/28/22 01:32:22 AM,91.6,23.22,,,,,
84,08/28/22 02:02:22 AM,91.6,23.17,,,,,
85,08/28/22 02:32:22 AM,91.6,23.17,,,,,
86,08/28/22 03:02:22 AM,91.6,23.15,,,,,
87,08/28/22 03:32:22 AM,91.6,23.04,,,,,
88,08/28/22 04:02:22 AM,92.0,23.01,,,,,
89,08/28/22 04:32:22 AM,92.0,22.93,,,,,
90,08/28/22 05:02:22 AM,92.0,22.90,,,,,
91,08/28/22 05:32:22 AM,91.6,22.88,,,,,
92,08/28/22 06:02:22 AM,92.0,22.84,,,,,
93,08/28/22 06:32:22 AM,91.1,22.76,,,,,
94,08/28/22 07:02:22 AM,92.0,22.74,,,,,
95,08/28/22 07:32:22 AM,92.0,22.71,,,,,
96,08/28/22 08:02:22 AM,91.1,22.72,,,,,
97,08/28/22 08:32:22 AM,91.1,22.64,,,,,
98,08/28/22 09:02:22 AM,91.1,22.67,,,,,
99,08/28/22 09:32:22 AM,91.1,22.66,,,,,
100,08/28/22 10:02:22 AM,91.1,22.67,,,,,
101,08/28/22 10:32:22 AM,91.1,22.71,,,,,
102,08/28/22 11:02:22 AM,91.1,22.77,,,,,
103,08/28/22 11:32:22 AM,92.0,22.77,,,,,
104,08/28/22 12:02:22 PM,92.0,22.82,,,,,
105,08/28/22 12:32:22 PM,91.1,22.89,,,,,
106,08/28/22 01:02:22 PM,91.6,22.91,,,,,
107,08/28/22 01:32:22 PM,90.7,22.96,,,,,
108,08/28/22 02:02:22 PM,91.1,23.14,,,,,
109,08/28/22 02:32:22 PM,91.1,23.18,,,,,
110,08/28/22 03:02:22 PM,91.1,23.29,,,,,
111,08/28/22 03:32:22 PM,91.6,23.43,,,,,
112,08/28/22 04:02:22 PM,92.0,23.46,,,,,
113,08/28/22 04:32:22 PM,91.6,23.46,,,,,
114,08/28/22 05:02:22 PM,91.6,23.48,,,,,
115,08/28/22 05:32:22 PM,91.6,23.44,,,,,
116,08/28/22 06:02:22 PM,91.6,23.46,,,,,
117,08/28/22 06:32:22 PM,91.6,23.40,,,,,
118,08/28/22 07:02:22 PM,91.6,23.34,,,,,
119,08/28/22 07:32:22 PM,91.6,23.30,,,,,
120,08/28/22 08:02:22 PM,91.6,23.27,,,,,
