"Plot Title: Schoorbakkebrug"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 21362426, SEN S/N: 21362426)","Temp, °C (LGR S/N: 21362426, SEN S/N: 21362426)","Coupler Detached (LGR S/N: 21362426)","Coupler Attached (LGR S/N: 21362426)","Host Connected (LGR S/N: 21362426)","End Of File (LGR S/N: 21362426)"
1,03/27/25 11:14:42 AM,0.0,14.38,,,,
2,03/27/25 11:14:57 AM,,,Logged,,,
3,03/27/25 11:44:42 AM,2167.6,11.50,,,,
4,03/27/25 12:14:42 PM,2101.1,11.61,,,,
5,03/27/25 12:44:42 PM,2088.6,11.71,,,,
6,03/27/25 01:14:42 PM,2116.7,11.71,,,,
7,03/27/25 01:44:42 PM,2055.8,11.84,,,,
8,03/27/25 02:14:42 PM,2132.8,11.74,,,,
9,03/27/25 02:44:42 PM,2168.8,11.75,,,,
10,03/27/25 03:14:42 PM,2085.6,11.87,,,,
11,03/27/25 03:44:42 PM,2066.5,11.86,,,,
12,03/27/25 04:14:42 PM,2238.5,11.92,,,,
13,03/27/25 04:44:42 PM,2183.2,12.06,,,,
14,03/27/25 05:14:42 PM,2283.2,12.05,,,,
15,03/27/25 05:44:42 PM,2262.0,11.95,,,,
16,03/27/25 06:14:42 PM,2244.0,11.95,,,,
17,03/27/25 06:44:42 PM,2304.9,11.90,,,,
18,03/27/25 07:14:42 PM,2362.4,11.97,,,,
19,03/27/25 07:44:42 PM,2324.9,12.31,,,,
20,03/27/25 08:14:42 PM,2299.5,12.31,,,,
21,03/27/25 08:44:42 PM,2379.4,12.16,,,,
22,03/27/25 09:14:42 PM,2359.4,12.18,,,,
23,03/27/25 09:44:42 PM,2362.4,12.15,,,,
24,03/27/25 10:14:42 PM,2339.4,12.23,,,,
25,03/27/25 10:44:42 PM,2309.2,12.31,,,,
26,03/27/25 11:14:42 PM,2283.8,12.31,,,,
27,03/27/25 11:44:42 PM,2304.9,12.29,,,,
28,03/28/25 12:14:42 AM,2276.5,12.28,,,,
29,03/28/25 12:44:42 AM,2252.4,12.24,,,,
30,03/28/25 01:14:42 AM,2324.9,12.23,,,,
31,03/28/25 01:44:42 AM,2310.4,12.18,,,,
32,03/28/25 02:14:42 AM,2324.9,12.15,,,,
33,03/28/25 02:44:42 AM,2322.5,12.11,,,,
34,03/28/25 03:14:42 AM,2313.4,12.08,,,,
35,03/28/25 03:44:42 AM,2294.6,12.02,,,,
36,03/28/25 04:14:42 AM,2272.9,12.00,,,,
37,03/28/25 04:44:42 AM,2255.4,11.95,,,,
38,03/28/25 05:14:42 AM,2221.7,11.94,,,,
39,03/28/25 05:44:42 AM,2266.3,11.89,,,,
40,03/28/25 06:14:42 AM,2258.4,11.85,,,,
41,03/28/25 06:44:42 AM,2261.4,11.80,,,,
42,03/28/25 07:14:42 AM,2300.1,11.76,,,,
43,03/28/25 07:44:42 AM,2402.5,11.64,,,,
44,03/28/25 08:14:42 AM,2446.9,11.63,,,,
45,03/28/25 08:44:42 AM,2476.8,11.63,,,,
46,03/28/25 09:14:42 AM,2296.5,11.73,,,,
47,03/28/25 09:44:42 AM,2341.2,11.73,,,,
48,03/28/25 10:14:42 AM,2412.8,11.66,,,,
49,03/28/25 10:44:42 AM,2414.7,11.69,,,,
50,03/28/25 11:14:42 AM,2422.6,11.68,,,,
51,03/28/25 11:44:42 AM,2432.3,11.69,,,,
52,03/28/25 12:14:42 PM,2422.0,11.69,,,,
53,03/28/25 12:44:42 PM,2378.8,11.68,,,,
54,03/28/25 01:14:42 PM,2436.0,11.69,,,,
55,03/28/25 01:44:42 PM,2431.7,11.69,,,,
56,03/28/25 02:14:42 PM,2429.9,11.69,,,,
57,03/28/25 02:44:42 PM,2427.4,11.70,,,,
58,03/28/25 03:14:42 PM,2424.4,11.70,,,,
59,03/28/25 03:44:42 PM,2407.4,11.74,,,,
60,03/28/25 04:14:42 PM,2399.5,11.74,,,,
61,03/28/25 04:44:42 PM,2377.0,11.75,,,,
62,03/28/25 05:14:42 PM,2374.0,11.73,,,,
63,03/28/25 05:44:42 PM,2414.7,11.69,,,,
64,03/28/25 06:14:42 PM,2374.0,11.91,,,,
65,03/28/25 06:44:42 PM,2334.0,12.01,,,,
66,03/28/25 07:14:42 PM,2300.1,12.10,,,,
67,03/28/25 07:44:42 PM,2295.9,12.06,,,,
68,03/28/25 08:14:42 PM,2257.8,12.00,,,,
69,03/28/25 08:44:42 PM,2245.2,11.95,,,,
70,03/28/25 09:14:42 PM,2231.3,11.89,,,,
71,03/28/25 09:44:42 PM,2190.4,11.85,,,,
72,03/28/25 10:14:42 PM,2140.6,11.89,,,,
73,03/28/25 10:44:42 PM,2200.0,11.87,,,,
74,03/28/25 11:14:42 PM,2184.4,11.85,,,,
75,03/28/25 11:44:42 PM,2192.8,11.82,,,,
76,03/29/25 12:14:42 AM,2173.0,11.79,,,,
77,03/29/25 12:44:42 AM,2139.4,11.75,,,,
78,03/29/25 01:14:42 AM,2153.8,11.70,,,,
79,03/29/25 01:44:42 AM,2146.0,11.68,,,,
80,03/29/25 02:14:42 AM,2140.0,11.64,,,,
81,03/29/25 02:44:42 AM,2143.0,11.63,,,,
82,03/29/25 03:14:42 AM,2123.3,11.53,,,,
