"Plot Title: nieuwpoort plassendal"
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 21362414, SEN S/N: 21362414)","Temp, °C (LGR S/N: 21362414, SEN S/N: 21362414)","Coupler Detached (LGR S/N: 21362414)","Coupler Attached (LGR S/N: 21362414)","Host Connected (LGR S/N: 21362414)","Stopped (LGR S/N: 21362414)","End Of File (LGR S/N: 21362414)"
1,07/15/24 01:06:43 PM,0.0,24.23,,,,,
2,07/15/24 01:07:21 PM,,,Logged,,,,
3,07/15/24 01:36:43 PM,1934.9,21.35,,,,,
4,07/15/24 02:06:43 PM,1955.0,21.39,,,,,
5,07/15/24 02:36:43 PM,1945.5,21.49,,,,,
6,07/15/24 03:06:43 PM,2053.7,21.46,,,,,
7,07/15/24 03:36:43 PM,1996.5,21.50,,,,,
8,07/15/24 04:06:43 PM,1960.3,21.64,,,,,
9,07/15/24 04:36:43 PM,1924.8,21.68,,,,,
10,07/15/24 05:06:43 PM,1922.5,21.75,,,,,
11,07/15/24 05:36:43 PM,2016.7,21.68,,,,,
12,07/15/24 06:06:43 PM,2072.7,21.60,,,,,
13,07/15/24 06:36:43 PM,2034.0,21.66,,,,,
14,07/15/24 07:06:43 PM,2031.0,21.65,,,,,
15,07/15/24 07:36:43 PM,2090.7,21.61,,,,,
16,07/15/24 08:06:43 PM,2133.7,21.61,,,,,
17,07/15/24 08:36:43 PM,2179.3,21.57,,,,,
18,07/15/24 09:06:43 PM,2194.9,21.61,,,,,
19,07/15/24 09:36:43 PM,2258.0,21.59,,,,,
20,07/15/24 10:06:43 PM,2253.2,21.57,,,,,
21,07/15/24 10:36:43 PM,2331.0,21.61,,,,,
22,07/15/24 11:06:43 PM,2315.3,21.62,,,,,
23,07/15/24 11:36:43 PM,2309.9,21.61,,,,,
24,07/16/24 12:06:43 AM,2329.2,21.59,,,,,
25,07/16/24 12:36:43 AM,2313.5,21.60,,,,,
26,07/16/24 01:06:43 AM,2340.7,21.56,,,,,
27,07/16/24 01:36:43 AM,2293.0,21.60,,,,,
28,07/16/24 02:06:43 AM,2279.7,21.61,,,,,
29,07/16/24 02:36:43 AM,2246.0,21.59,,,,,
30,07/16/24 03:06:43 AM,2034.0,21.49,,,,,
31,07/16/24 03:36:43 AM,1973.4,21.43,,,,,
32,07/16/24 04:06:43 AM,1969.8,21.40,,,,,
33,07/16/24 04:36:43 AM,2016.7,21.35,,,,,
34,07/16/24 05:06:43 AM,1976.4,21.30,,,,,
35,07/16/24 05:36:43 AM,1969.8,21.24,,,,,
36,07/16/24 06:06:43 AM,1990.6,21.21,,,,,
37,07/16/24 06:36:43 AM,1992.4,21.12,,,,,
38,07/16/24 07:06:43 AM,1965.7,21.09,,,,,
39,07/16/24 07:36:43 AM,1957.4,21.05,,,,,
40,07/16/24 08:06:43 AM,1955.6,21.05,,,,,
41,07/16/24 08:36:43 AM,1946.7,21.02,,,,,
42,07/16/24 09:06:43 AM,1952.0,21.04,,,,,
43,07/16/24 09:36:43 AM,1950.9,21.05,,,,,
44,07/16/24 10:06:43 AM,1963.3,21.08,,,,,
45,07/16/24 10:36:43 AM,1969.8,21.09,,,,,
46,07/16/24 11:06:43 AM,1966.3,21.09,,,,,
47,07/16/24 11:36:43 AM,1960.9,21.08,,,,,
48,07/16/24 12:06:43 PM,1949.1,21.07,,,,,
49,07/16/24 12:36:43 PM,1936.6,21.05,,,,,
50,07/16/24 01:06:43 PM,1938.4,21.10,,,,,
51,07/16/24 01:36:43 PM,1949.1,21.23,,,,,
52,07/16/24 02:06:43 PM,1953.8,21.26,,,,,
53,07/16/24 02:36:43 PM,1959.7,21.34,,,,,
54,07/16/24 03:06:43 PM,1965.7,21.34,,,,,
55,07/16/24 03:36:43 PM,1983.5,21.34,,,,,
