Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 13/05/2024
TIME       : 17:42:44
FILENAME   : C:\Users\simon_plaetinck\AppData\Roaming\DiverOffice\test\CSV\akl Ramskapelle_240513174244_T9258.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..36-T9258  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =akl Ramskapelle
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..36-T9258  317.
  Instrument number       =          UTC+1     
  Location                =akl Ramskapelle
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =56:00:13 26/02/24
  End date / time         =56:00:14 13/05/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2024/02/26 13:00:56;1027,142;7,370;0,004
2024/02/26 13:30:56;1230,200;8,370;0,492
2024/02/26 14:00:56;1225,067;8,403;0,496
2024/02/26 14:30:56;1232,533;8,410;0,496
2024/02/26 15:00:56;1240,525;8,420;0,496
2024/02/26 15:30:56;1246,650;8,417;0,496
2024/02/26 16:00:56;1252,250;8,417;0,496
2024/02/26 16:30:56;1258,550;8,417;0,496
2024/02/26 17:00:56;1264,617;8,417;0,496
2024/02/26 17:30:56;1270,275;8,420;0,496
2024/02/26 18:00:56;1276,867;8,420;0,500
2024/02/26 18:30:56;1257,442;8,173;0,880
2024/02/26 19:00:56;1236,150;8,240;0,752
2024/02/26 19:30:56;1221,275;8,303;0,624
2024/02/26 20:00:56;1207,800;8,380;0,536
2024/02/26 20:30:56;1200,158;8,363;0,540
2024/02/26 21:00:56;1193,858;8,343;0,552
2024/02/26 21:30:56;1188,433;8,313;0,560
2024/02/26 22:00:56;1183,417;8,283;0,564
2024/02/26 22:30:56;1179,800;8,330;0,492
2024/02/26 23:00:56;1179,042;8,330;0,480
2024/02/26 23:30:56;1181,025;8,323;0,476
2024/02/27 00:00:56;1189,192;8,303;0,472
2024/02/27 00:30:56;1201,558;8,273;0,468
2024/02/27 01:00:56;1223,608;8,180;0,560
2024/02/27 01:30:56;1251,550;8,200;0,520
2024/02/27 02:00:56;1252,250;8,180;0,484
2024/02/27 02:30:56;1261,117;8,160;0,496
2024/02/27 03:00:56;1268,408;8,123;0,536
2024/02/27 03:30:56;1274,883;8,063;0,568
2024/02/27 04:00:56;1280,658;8,030;0,584
2024/02/27 04:30:56;1286,317;7,990;0,588
