"Plot Title: Schoorbakkebrug"
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 21362426, SEN S/N: 21362426)","Temp, °C (LGR S/N: 21362426, SEN S/N: 21362426)","Coupler Detached (LGR S/N: 21362426)","Coupler Attached (LGR S/N: 21362426)","Host Connected (LGR S/N: 21362426)","End Of File (LGR S/N: 21362426)"
1,14/10/24 10:50:57,0.0,13.04,,,,
2,14/10/24 10:51:25,,,Logged,,,
3,14/10/24 11:20:57,672.9,12.76,,,,
4,14/10/24 11:50:57,671.3,12.76,,,,
5,14/10/24 12:20:57,669.8,12.75,,,,
6,14/10/24 12:50:57,670.8,12.73,,,,
7,14/10/24 13:20:57,668.8,12.71,,,,
8,14/10/24 13:50:57,667.2,12.70,,,,
9,14/10/24 14:20:57,667.8,12.75,,,,
10,14/10/24 14:50:57,669.3,12.79,,,,
11,14/10/24 15:20:57,669.8,12.80,,,,
12,14/10/24 15:50:57,670.8,12.84,,,,
13,14/10/24 16:20:57,670.8,12.84,,,,
14,14/10/24 16:50:57,671.3,12.79,,,,
15,14/10/24 17:20:57,672.4,12.76,,,,
16,14/10/24 17:50:57,672.4,12.75,,,,
17,14/10/24 18:20:57,672.9,12.76,,,,
18,14/10/24 18:50:57,675.4,12.79,,,,
19,14/10/24 19:20:57,675.9,12.80,,,,
20,14/10/24 19:50:57,679.5,12.81,,,,
21,14/10/24 20:20:57,680.5,12.81,,,,
22,14/10/24 20:50:57,681.1,12.80,,,,
23,14/10/24 21:20:57,683.1,12.80,,,,
24,14/10/24 21:50:57,684.1,12.79,,,,
25,14/10/24 22:20:57,684.6,12.78,,,,
26,14/10/24 22:50:57,691.8,12.80,,,,
27,14/10/24 23:20:57,698.0,12.78,,,,
28,14/10/24 23:50:57,698.5,12.71,,,,
29,15/10/24 00:20:57,700.6,12.68,,,,
30,15/10/24 00:50:57,702.6,12.69,,,,
31,15/10/24 01:20:57,705.7,12.68,,,,
32,15/10/24 01:50:57,707.8,12.66,,,,
33,15/10/24 02:20:57,709.3,12.66,,,,
34,15/10/24 02:50:57,709.8,12.64,,,,
35,15/10/24 03:20:57,712.4,12.62,,,,
36,15/10/24 03:50:57,717.6,12.66,,,,
37,15/10/24 04:20:57,719.6,12.64,,,,
38,15/10/24 04:50:57,722.7,12.62,,,,
39,15/10/24 05:20:57,733.6,12.63,,,,
40,15/10/24 05:50:57,751.2,12.64,,,,
41,15/10/24 06:20:57,777.2,12.63,,,,
42,15/10/24 06:50:57,797.5,12.59,,,,
43,15/10/24 07:20:57,809.1,12.53,,,,
44,15/10/24 07:50:57,815.4,12.48,,,,
45,15/10/24 08:20:57,815.9,12.43,,,,
46,15/10/24 08:50:57,813.3,12.38,,,,
47,15/10/24 09:20:57,810.6,12.38,,,,
48,15/10/24 09:50:57,814.8,12.42,,,,
49,15/10/24 10:20:57,825.9,12.45,,,,
50,15/10/24 10:50:57,835.8,12.48,,,,
51,15/10/24 11:20:57,845.3,12.52,,,,
52,15/10/24 11:50:57,849.5,12.55,,,,
53,15/10/24 12:20:57,853.2,12.59,,,,
54,15/10/24 12:50:57,856.9,12.73,,,,
55,15/10/24 13:20:57,860.6,12.73,,,,
56,15/10/24 13:50:57,861.2,12.86,,,,
57,15/10/24 14:20:57,860.6,12.91,,,,
58,15/10/24 14:50:57,857.5,12.91,,,,
59,15/10/24 15:20:57,852.2,12.86,,,,
60,15/10/24 15:50:57,851.7,12.96,,,,
61,15/10/24 16:20:57,851.7,12.92,,,,
62,15/10/24 16:50:57,849.0,12.90,,,,
63,15/10/24 17:20:57,844.3,12.91,,,,
64,15/10/24 17:50:57,841.6,12.90,,,,
65,15/10/24 18:20:57,839.0,12.87,,,,
66,15/10/24 18:50:57,837.4,12.84,,,,
67,15/10/24 19:20:57,840.1,12.83,,,,
68,15/10/24 19:50:57,839.0,12.84,,,,
69,15/10/24 20:20:57,836.4,12.83,,,,
70,15/10/24 20:50:57,830.6,12.81,,,,
71,15/10/24 21:20:57,822.2,12.80,,,,
72,15/10/24 21:50:57,813.8,12.79,,,,
73,15/10/24 22:20:57,808.0,12.79,,,,
