Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 23/05/2022
TIME       : 12:57:33
FILENAME   : C:\Users\aquaman\AppData\Roaming\DiverOffice\Leopoldkanaal\CSV\akl Ramskapelle_220523125733_T9258.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..26-T9258  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =akl Ramskapelle
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..26-T9258  317.
  Instrument number       =          UTC+1     
  Location                =akl Ramskapelle
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =03:35:09 22/02/22
  End date / time         =03:05:08 16/05/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2022/02/22 09:35:03;1038,808;10,883;0,000
2022/02/22 10:05:03;1171,167;7,310;0,976
2022/02/22 10:35:03;1160,200;7,233;1,308
2022/02/22 11:05:03;1151,625;7,343;1,160
2022/02/22 11:35:03;1144,100;7,563;0,740
2022/02/22 12:05:03;1138,325;7,733;0,420
2022/02/22 12:35:03;1133,017;7,797;0,380
2022/02/22 13:05:03;1128,933;7,817;0,384
2022/02/22 13:35:03;1125,492;7,830;0,392
2022/02/22 14:05:03;1122,050;7,823;0,388
2022/02/22 14:35:03;1119,717;7,827;0,384
2022/02/22 15:05:03;1128,175;7,813;0,384
2022/02/22 15:35:03;1135,000;7,833;0,384
2022/02/22 16:05:03;1140,367;7,823;0,384
2022/02/22 16:35:03;1144,100;7,840;0,384
2022/02/22 17:05:03;1148,183;7,863;0,384
2022/02/22 17:35:03;1150,867;7,870;0,384
2022/02/22 18:05:03;1153,958;7,873;0,384
2022/02/22 18:35:03;1157,400;7,877;0,384
2022/02/22 19:05:03;1159,908;7,860;0,384
2022/02/22 19:35:03;1162,242;7,857;0,380
2022/02/22 20:05:03;1164,633;7,853;0,380
2022/02/22 20:35:03;1166,325;7,830;0,380
2022/02/22 21:05:03;1168,192;7,813;0,380
2022/02/22 21:35:03;1169,358;7,797;0,380
2022/02/22 22:05:03;1170,350;7,783;0,380
2022/02/22 22:35:03;1158,042;7,733;0,376
2022/02/22 23:05:03;1146,783;7,660;0,372
2022/02/22 23:35:03;1138,792;7,620;0,376
2022/02/23 00:05:03;1132,667;7,567;0,384
2022/02/23 00:35:03;1130,042;7,520;0,388
2022/02/23 01:05:03;1139,842;7,490;0,388
