Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 29/08/2022
TIME       : 10:34:50
FILENAME   : C:\Users\aquaman\AppData\Roaming\DiverOffice\Noordede\CSV\blauwe sluis_220829103449_V7155.CSV
CREATED BY : Diver-Office 12.0.1.3
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..21-V7155  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =blauwe sluis
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..21-V7155  317.
  Instrument number       =          UTC+1     
  Location                =blauwe sluis
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =40:09:14 22/02/22
  End date / time         =40:09:09 29/08/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2022/02/22 14:09:40;1037,875;13,513;0,056
2022/02/22 14:39:40;1127,767;7,143;1,572
2022/02/22 15:09:40;1127,942;7,253;1,576
2022/02/22 15:39:40;1128,233;7,283;1,564
2022/02/22 16:09:40;1129,400;7,353;1,568
2022/02/22 16:39:40;1129,283;7,423;1,568
2022/02/22 17:09:40;1130,450;7,487;1,568
2022/02/22 17:39:40;1131,500;7,547;1,568
2022/02/22 18:09:40;1133,133;7,600;1,568
2022/02/22 18:39:40;1133,600;7,687;1,620
2022/02/22 19:09:40;1134,942;7,677;1,596
2022/02/22 19:39:40;1135,525;7,687;1,592
2022/02/22 20:09:40;1136,575;7,717;1,596
2022/02/22 20:39:40;1137,158;7,697;1,584
2022/02/22 21:09:40;1138,208;7,720;1,576
2022/02/22 21:39:40;1139,375;7,690;1,560
2022/02/22 22:09:40;1140,133;7,693;1,568
2022/02/22 22:39:40;1140,600;7,680;1,560
2022/02/22 23:09:40;1123,333;7,677;1,588
2022/02/22 23:39:40;1119,775;7,637;1,672
2022/02/23 00:09:40;1120,067;7,583;1,696
2022/02/23 00:39:40;1121,525;7,553;1,716
2022/02/23 01:09:40;1121,700;7,507;1,720
2022/02/23 01:39:40;1122,283;7,527;1,676
2022/02/23 02:09:40;1123,158;7,483;1,628
2022/02/23 02:39:40;1123,625;7,293;1,548
2022/02/23 03:09:40;1124,092;7,200;1,524
2022/02/23 03:39:40;1124,792;7,167;1,524
2022/02/23 04:09:40;1125,258;7,170;1,528
2022/02/23 04:39:40;1126,017;6,997;1,492
2022/02/23 05:09:40;1126,425;6,937;1,512
2022/02/23 05:39:40;1127,183;6,877;1,452
2022/02/23 06:09:40;1127,358;6,827;1,472
2022/02/23 06:39:40;1127,825;6,723;1,488
2022/02/23 07:09:40;1128,525;6,630;1,492
2022/02/23 07:39:40;1129,283;6,563;1,488
2022/02/23 08:09:40;1129,867;6,527;1,484
2022/02/23 08:39:40;1130,275;6,547;1,480
2022/02/23 09:09:40;1131,033;6,443;1,332
2022/02/23 09:39:40;1131,500;6,420;1,340
2022/02/23 10:09:40;1131,967;6,430;1,396
2022/02/23 10:39:40;1132,083;6,473;1,468
2022/02/23 11:09:40;1124,383;6,537;1,488
2022/02/23 11:39:40;1108,458;6,857;1,536
2022/02/23 12:09:40;1106,825;6,970;1,548
2022/02/23 12:39:40;1106,942;7,260;1,708
2022/02/23 13:09:40;1107,233;7,313;1,712
2022/02/23 13:39:40;1106,942;7,447;1,496
2022/02/23 14:09:40;1106,942;7,683;1,480
2022/02/23 14:39:40;1106,825;7,777;1,504
2022/02/23 15:09:40;1106,825;7,860;1,492
2022/02/23 15:39:40;1106,825;7,947;1,544
2022/02/23 16:09:40;1107,292;8,067;1,540
2022/02/23 16:39:40;1107,292;8,197;1,496
2022/02/23 17:09:40;1107,408;8,260;1,488
2022/02/23 17:39:40;1107,875;8,257;1,496
2022/02/23 18:09:40;1108,283;8,293;1,544
2022/02/23 18:39:40;1108,575;8,277;1,460
2022/02/23 19:09:40;1109,217;8,260;1,520
2022/02/23 19:39:40;1109,333;8,200;1,476
2022/02/23 20:09:40;1109,508;8,103;1,372
2022/02/23 20:39:40;1109,800;8,083;1,528
2022/02/23 21:09:40;1109,508;8,050;1,520
2022/02/23 21:39:40;1109,333;7,950;1,516
2022/02/23 22:09:40;1109,508;7,887;1,500
2022/02/23 22:39:40;1109,333;7,860;1,500
2022/02/23 23:09:40;1109,508;7,837;1,512
