Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 16/01/2022
TIME       : 13:35:55
FILENAME   : C:\Users\emilie_gelaude\Desktop\jan 2022\CSV\akl ramskapelle_220116133554_M4990.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..43-M4990  317.
  Instrument number       =                    
                          =0
  Location                =akl ramskapelle
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..43-M4990  317.
  Instrument number       =                    
  Location                =akl ramskapelle
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =23:48:09 09/09/21
  End date / time         =23:18:16 14/01/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2021/09/09 09:48:23;1029,825;19,297;0,028
2021/09/09 10:18:23;1166,908;18,847;0,688
2021/09/09 10:48:23;1074,625;18,853;0,688
2021/09/09 11:18:23;1075,033;19,007;0,692
2021/09/09 11:48:23;1082,792;18,937;0,692
2021/09/09 12:18:23;1083,433;18,993;0,692
2021/09/09 12:48:23;1083,025;19,123;0,692
2021/09/09 13:18:23;1083,200;19,317;0,696
2021/09/09 13:48:23;1082,967;19,717;0,704
2021/09/09 14:18:23;1082,967;19,593;0,700
2021/09/09 14:48:23;1082,967;19,863;0,704
2021/09/09 15:18:23;1082,967;20,727;0,716
2021/09/09 15:48:23;1082,967;21,460;0,724
2021/09/09 16:18:23;1083,200;21,463;0,724
2021/09/09 16:48:23;1083,667;21,340;0,720
2021/09/09 17:18:23;1083,900;21,337;0,720
2021/09/09 17:48:23;1083,900;20,677;0,712
2021/09/09 18:18:23;1084,308;19,730;0,696
2021/09/09 18:48:23;1084,308;19,640;0,696
2021/09/09 19:18:23;1085,650;21,257;0,716
2021/09/09 19:48:23;1086,525;20,500;0,708
2021/09/09 20:18:23;1087,633;20,247;0,704
2021/09/09 20:48:23;1088,742;20,040;0,704
2021/09/09 21:18:23;1088,742;19,883;0,700
2021/09/09 21:48:23;1088,742;19,470;0,700
2021/09/09 22:18:23;1088,742;19,490;0,700
2021/09/09 22:48:23;1088,917;19,513;0,700
2021/09/09 23:18:23;1089,150;19,567;0,700
2021/09/09 23:48:23;1074,158;19,657;0,700
2021/09/10 00:18:23;1077,017;19,443;0,696
2021/09/10 00:48:23;1079,000;19,373;0,696
2021/09/10 01:18:23;1080,575;19,347;0,696
2021/09/10 01:48:23;1081,683;19,347;0,696
2021/09/10 02:18:23;1082,558;19,337;0,696
2021/09/10 02:48:23;1082,967;19,330;0,696
2021/09/10 03:18:23;1083,200;19,310;0,696
2021/09/10 03:48:23;1083,900;19,307;0,700
2021/09/10 04:18:23;1084,308;19,283;0,696
2021/09/10 04:48:23;1084,308;19,290;0,700
2021/09/10 05:18:23;1084,308;19,280;0,700
2021/09/10 05:48:23;1084,542;19,267;0,700
2021/09/10 06:18:23;1084,950;19,257;0,696
2021/09/10 06:48:23;1084,950;19,247;0,692
2021/09/10 07:18:23;1084,775;19,260;0,696
2021/09/10 07:48:23;1085,417;19,247;0,696
2021/09/10 08:18:23;1085,650;19,250;0,696
2021/09/10 08:48:23;1086,058;19,233;0,696
2021/09/10 09:18:23;1086,058;19,227;0,696
2021/09/10 09:48:23;1086,058;19,200;0,692
2021/09/10 10:18:23;1086,525;19,207;0,696
2021/09/10 10:48:23;1086,292;19,247;0,696
2021/09/10 11:18:23;1086,525;19,277;0,700
2021/09/10 11:48:23;1086,758;19,370;0,696
2021/09/10 12:18:23;1086,758;19,367;0,696
2021/09/10 12:48:23;1087,167;19,577;0,700
2021/09/10 13:18:23;1087,633;19,403;0,704
2021/09/10 13:48:23;1089,383;19,810;0,708
2021/09/10 14:18:23;1089,617;19,817;0,708
2021/09/10 14:48:23;1089,617;19,847;0,708
2021/09/10 15:18:23;1089,383;19,917;0,704
2021/09/10 15:48:23;1089,150;19,890;0,708
2021/09/10 16:18:23;1089,383;19,903;0,708
2021/09/10 16:48:23;1089,383;19,997;0,704
