Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 06/03/2020
TIME       : 13:02:18
FILENAME   : C:\Users\emilie_gelaude\Desktop\Divers 2020\CSV\paaiplaats 2_200306130218_M4996.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..34-M4996  317.
  Instrument number       =
                          =0
  Location                =paaiplaats 2
  Sample period           =M30
  Sample method           =T
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..34-M4996  317.
  Instrument number       =
  Location                =paaiplaats 2
  Sample period           =00 00:30:00 0
  Sample method           =T
  Start date / time       =52:49:09 23/01/20
  End date / time         =52:19:09 05/03/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/01/23 09:49:52;1052,225;15,560;0,000
2020/01/23 10:19:52;1246,708;6,470;0,220
2020/01/23 10:49:52;1243,092;5,280;0,212
2020/01/23 11:19:52;1244,492;5,290;0,216
2020/01/23 11:49:52;1245,192;5,293;0,224
2020/01/23 12:19:52;1245,833;5,300;0,224
2020/01/23 12:49:52;1246,067;5,307;0,228
2020/01/23 13:19:52;1246,242;5,307;0,228
2020/01/23 13:49:52;1246,242;5,313;0,236
2020/01/23 14:19:52;1245,892;5,323;0,244
2020/01/23 14:49:52;1245,833;5,333;0,264
2020/01/23 15:19:52;1245,367;5,383;0,252
2020/01/23 15:49:52;1244,083;5,353;0,240
2020/01/23 16:19:52;1242,567;5,380;0,244
2020/01/23 16:49:52;1239,942;5,400;0,244
2020/01/23 17:19:52;1237,083;5,603;0,248
2020/01/23 17:49:52;1235,333;5,533;0,248
2020/01/23 18:19:52;1234,050;5,460;0,248
2020/01/23 18:49:52;1232,300;5,460;0,248
2020/01/23 19:19:52;1230,783;5,470;0,248
2020/01/23 19:49:52;1229,442;5,457;0,248
2020/01/23 20:19:52;1228,333;5,443;0,248
2020/01/23 20:49:52;1227,050;5,443;0,248
2020/01/23 21:19:52;1225,592;5,447;0,252
2020/01/23 21:49:52;1226,817;5,453;0,252
2020/01/23 22:19:52;1229,208;5,457;0,256
2020/01/23 22:49:52;1231,658;5,467;0,256
2020/01/23 23:19:52;1233,175;5,470;0,256
2020/01/23 23:49:52;1234,692;5,467;0,260
2020/01/24 00:19:52;1235,567;5,473;0,260
2020/01/24 00:49:52;1236,208;5,473;0,264
2020/01/24 01:19:52;1236,850;5,477;0,264
2020/01/24 01:49:52;1237,083;5,477;0,268
2020/01/24 02:19:52;1236,675;5,470;0,264
2020/01/24 02:49:52;1236,675;5,477;0,268
2020/01/24 03:19:52;1236,850;5,473;0,268
2020/01/24 03:49:52;1236,208;5,467;0,264
2020/01/24 04:19:52;1234,925;5,470;0,260
2020/01/24 04:49:52;1234,225;5,457;0,260
2020/01/24 05:19:52;1233,350;5,433;0,260
2020/01/24 05:49:52;1232,475;5,433;0,260
2020/01/24 06:19:52;1230,958;5,453;0,264
2020/01/24 06:49:52;1230,550;5,453;0,264
2020/01/24 07:19:52;1230,958;5,457;0,268
2020/01/24 07:49:52;1230,317;5,453;0,268
2020/01/24 08:19:52;1230,317;5,443;0,272
2020/01/24 08:49:52;1229,908;5,450;0,272
2020/01/24 09:19:52;1231,075;5,440;0,272
2020/01/24 09:49:52;1232,942;5,433;0,272
2020/01/24 10:19:52;1234,225;5,430;0,272
2020/01/24 10:49:52;1235,333;5,427;0,272
2020/01/24 11:19:52;1236,208;5,430;0,272
2020/01/24 11:49:52;1236,675;5,433;0,272
2020/01/24 12:19:52;1237,725;5,433;0,272
2020/01/24 12:49:52;1237,958;5,437;0,272
2020/01/24 13:19:52;1238,192;5,433;0,272
2020/01/24 13:49:52;1237,725;5,433;0,272
2020/01/24 14:19:52;1238,833;5,443;0,272
2020/01/24 14:49:52;1238,483;5,440;0,272
2020/01/24 15:19:52;1238,833;5,433;0,272
2020/01/24 15:49:52;1239,067;5,433;0,272
2020/01/24 16:19:52;1238,192;5,433;0,268
2020/01/24 16:49:52;1237,317;5,407;0,268
2020/01/24 17:19:52;1236,850;5,400;0,268
2020/01/24 17:49:52;1236,208;5,397;0,268
2020/01/24 18:19:52;1235,217;5,403;0,268
2020/01/24 18:49:52;1234,983;5,403;0,268
2020/01/24 19:19:52;1234,225;5,410;0,268
2020/01/24 19:49:52;1231,833;5,397;0,264
2020/01/24 20:19:52;1230,083;5,380;0,264
2020/01/24 20:49:52;1228,800;5,373;0,260
2020/01/24 21:19:52;1226,817;5,340;0,260
2020/01/24 21:49:52;1225,300;5,320;0,260
