Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 15/02/2023
TIME       : 11:11:13
FILENAME   : C:\Users\aquaman\AppData\Roaming\DiverOffice\Noordede\CSV\CLEMENSHEULE_230215111113_M4998.CSV
CREATED BY : Diver-Office 12.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..43-M4998  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =CLEMENSHEULE
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..43-M4998  317.
  Instrument number       =          UTC+1     
  Location                =CLEMENSHEULE
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =49:39:09 18/11/22
  End date / time         =49:39:10 15/02/23
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2022/11/18 09:39:49;1022,183;12,410;0,060
2022/11/18 10:09:49;1240,175;9,193;1,928
2022/11/18 10:39:49;1241,633;9,207;1,936
2022/11/18 11:09:49;1243,033;9,210;1,936
2022/11/18 11:39:49;1244,142;9,213;1,916
2022/11/18 12:09:49;1245,075;9,217;1,888
2022/11/18 12:39:49;1245,308;9,230;1,904
2022/11/18 13:09:49;1245,950;9,247;1,900
2022/11/18 13:39:49;1246,125;9,260;1,912
2022/11/18 14:09:49;1237,258;9,263;1,868
2022/11/18 14:39:49;1226,175;9,380;1,816
2022/11/18 15:09:49;1222,558;9,430;1,672
2022/11/18 15:39:49;1225,942;9,483;1,664
2022/11/18 16:09:49;1228,683;9,520;1,644
2022/11/18 16:39:49;1231,192;9,527;1,644
2022/11/18 17:09:49;1233,233;9,523;1,628
2022/11/18 17:39:49;1234,808;9,537;1,628
2022/11/18 18:09:49;1235,742;9,540;1,616
2022/11/18 18:39:49;1236,675;9,540;1,616
2022/11/18 19:09:49;1237,317;9,553;1,640
2022/11/18 19:39:49;1238,250;9,547;1,636
2022/11/18 20:09:49;1238,717;9,537;1,616
2022/11/18 20:39:49;1239,592;9,537;1,624
2022/11/18 21:09:49;1240,758;9,527;1,604
2022/11/18 21:39:49;1241,342;9,530;1,596
2022/11/18 22:09:49;1242,333;9,527;1,592
2022/11/18 22:39:49;1243,267;9,493;1,588
2022/11/18 23:09:49;1244,142;9,497;1,568
2022/11/18 23:39:49;1245,075;9,513;1,568
2022/11/19 00:09:49;1245,775;9,520;1,572
2022/11/19 00:39:49;1246,417;9,523;1,564
2022/11/19 01:09:49;1247,350;9,520;1,552
2022/11/19 01:39:49;1247,700;9,533;1,548
2022/11/19 02:09:49;1248,458;9,520;1,536
2022/11/19 02:39:49;1248,925;9,537;1,540
2022/11/19 03:09:49;1249,625;9,537;1,532
2022/11/19 03:39:49;1250,092;9,543;1,516
2022/11/19 04:09:49;1250,500;9,553;1,504
2022/11/19 04:39:49;1250,267;9,537;1,504
2022/11/19 05:09:49;1250,267;9,540;1,476
2022/11/19 05:39:49;1250,267;9,553;1,488
2022/11/19 06:09:49;1250,500;9,543;1,500
2022/11/19 06:39:49;1250,267;9,547;1,488
2022/11/19 07:09:49;1250,500;9,520;1,500
2022/11/19 07:39:49;1250,733;9,510;1,504
2022/11/19 08:09:49;1250,967;9,527;1,532
2022/11/19 08:39:49;1250,967;9,540;1,528
2022/11/19 09:09:49;1251,667;9,540;1,512
2022/11/19 09:39:49;1251,900;9,553;1,524
2022/11/19 10:09:49;1252,775;9,543;1,496
2022/11/19 10:39:49;1253,242;9,557;1,492
2022/11/19 11:09:49;1253,708;9,557;1,496
2022/11/19 11:39:49;1254,175;9,583;1,512
2022/11/19 12:09:49;1254,175;9,583;1,524
2022/11/19 12:39:49;1254,817;9,510;1,524
2022/11/19 13:09:49;1255,283;9,503;1,520
2022/11/19 13:39:49;1255,283;9,543;1,516
2022/11/19 14:09:49;1255,517;9,550;1,532
2022/11/19 14:39:49;1243,908;9,473;1,488
2022/11/19 15:09:49;1233,233;9,523;1,480
2022/11/19 15:39:49;1223,900;9,593;1,488
2022/11/19 16:09:49;1216,667;9,763;1,448
2022/11/19 16:39:49;1215,967;9,623;1,356
2022/11/19 17:09:49;1218,242;9,657;1,232
2022/11/19 17:39:49;1220,983;9,617;1,216
2022/11/19 18:09:49;1224,600;9,553;1,232
2022/11/19 18:39:49;1227,575;9,500;1,268
2022/11/19 19:09:49;1230,258;9,450;1,296
2022/11/19 19:39:49;1232,358;9,413;1,296
2022/11/19 20:09:49;1234,575;9,390;1,320
2022/11/19 20:39:49;1236,675;9,370;1,292
2022/11/19 21:09:49;1238,250;9,357;1,288
2022/11/19 21:39:49;1239,825;9,343;1,284
2022/11/19 22:09:49;1240,992;9,323;1,276
2022/11/19 22:39:49;1242,333;9,277;1,272
2022/11/19 23:09:49;1243,500;9,243;1,272
2022/11/19 23:39:49;1244,842;9,210;1,264
2022/11/20 00:09:49;1245,658;9,197;1,276
2022/11/20 00:39:49;1246,650;9,167;1,280
2022/11/20 01:09:49;1247,350;9,143;1,272
2022/11/20 01:39:49;1248,167;9,127;1,276
2022/11/20 02:09:49;1248,925;9,120;1,276
2022/11/20 02:39:49;1249,625;9,100;1,272
2022/11/20 03:09:49;1249,975;9,063;1,264
2022/11/20 03:39:49;1250,208;9,063;1,284
2022/11/20 04:09:49;1250,675;9,060;1,288
2022/11/20 04:39:49;1250,500;9,040;1,280
2022/11/20 05:09:49;1250,267;9,027;1,280
2022/11/20 05:39:49;1249,975;8,987;1,280
2022/11/20 06:09:49;1249,858;8,980;1,272
2022/11/20 06:39:49;1249,625;8,960;1,288
2022/11/20 07:09:49;1249,625;8,947;1,292
2022/11/20 07:39:49;1249,625;8,963;1,284
2022/11/20 08:09:49;1249,392;8,950;1,288
2022/11/20 08:39:49;1251,083;8,940;1,300
2022/11/20 09:09:49;1251,433;8,877;1,292
2022/11/20 09:39:49;1251,667;8,883;1,284
2022/11/20 10:09:49;1251,317;8,860;1,292
2022/11/20 10:39:49;1251,317;8,857;1,292
2022/11/20 11:09:49;1250,967;8,877;1,312
2022/11/20 11:39:49;1250,733;8,890;1,300
2022/11/20 12:09:49;1250,267;8,903;1,304
2022/11/20 12:39:49;1249,625;8,917;1,300
2022/11/20 13:09:49;1249,042;8,930;1,300
2022/11/20 13:39:49;1248,808;8,927;1,300
2022/11/20 14:09:49;1248,400;8,940;1,316
2022/11/20 14:39:49;1248,400;8,937;1,308
2022/11/20 15:09:49;1248,633;9,000;1,284
2022/11/20 15:39:49;1248,400;9,003;1,288
2022/11/20 16:09:49;1231,658;9,080;1,296
2022/11/20 16:39:49;1222,325;9,037;1,256
2022/11/20 17:09:49;1213,808;9,060;1,264
2022/11/20 17:39:49;1207,333;9,027;1,288
2022/11/20 18:09:49;1206,808;8,937;1,248
2022/11/20 18:39:49;1209,375;8,903;1,220
2022/11/20 19:09:49;1212,233;8,873;1,200
2022/11/20 19:39:49;1215,033;8,830;1,200
2022/11/20 20:09:49;1216,783;8,797;1,204
2022/11/20 20:39:49;1219,117;8,770;1,208
2022/11/20 21:09:49;1220,983;8,760;1,196
2022/11/20 21:39:49;1222,792;8,753;1,208
2022/11/20 22:09:49;1224,600;8,750;1,200
2022/11/20 22:39:49;1225,883;8,733;1,204
