#station_name;Oudenburg/Kl Gent-Oostende/EC/Plassendale
#station_no;IMM0005_IOW13
#stationparameter_name;EC20
#parametertype_name;EC
#ts_name;Pv.15
#ts_unitname;microsiemens per centimeter
#rows;71435
#Timestamp;Value;Quality Code;Absolute Value;AV Quality Code
2023-01-01T00:00:00.000+01:00;488,34;130;;
2023-01-01T00:15:00.000+01:00;497,51;130;;
2023-01-01T00:30:00.000+01:00;501,62;130;;
2023-01-01T00:45:00.000+01:00;509,07;130;;
2023-01-01T01:00:00.000+01:00;524,33;130;;
2023-01-01T01:15:00.000+01:00;538,32;130;;
2023-01-01T01:30:00.000+01:00;559,82;130;;
2023-01-01T01:45:00.000+01:00;588,30;130;;
2023-01-01T02:00:00.000+01:00;625,24;130;;
2023-01-01T02:15:00.000+01:00;642,18;130;;
2023-01-01T02:30:00.000+01:00;638,56;130;;
2023-01-01T02:45:00.000+01:00;608,62;130;;
2023-01-01T03:00:00.000+01:00;566,67;130;;
2023-01-01T03:15:00.000+01:00;531,54;130;;
2023-01-01T03:30:00.000+01:00;511,68;130;;
2023-01-01T03:45:00.000+01:00;500,92;130;;
2023-01-01T04:00:00.000+01:00;494,83;130;;
2023-01-01T04:15:00.000+01:00;486,58;130;;
2023-01-01T04:30:00.000+01:00;470,35;130;;
2023-01-01T04:45:00.000+01:00;451,30;130;;
2023-01-01T05:00:00.000+01:00;427,83;130;;
2023-01-01T05:15:00.000+01:00;410,50;130;;
2023-01-01T05:30:00.000+01:00;401,74;130;;
2023-01-01T05:45:00.000+01:00;399,27;130;;
2023-01-01T06:00:00.000+01:00;397,57;130;;
2023-01-01T06:15:00.000+01:00;397,61;130;;
2023-01-01T06:30:00.000+01:00;398,11;130;;
2023-01-01T06:45:00.000+01:00;398,66;130;;
2023-01-01T07:00:00.000+01:00;398,65;130;;
2023-01-01T07:15:00.000+01:00;398,85;130;;
2023-01-01T07:30:00.000+01:00;398,87;130;;
2023-01-01T07:45:00.000+01:00;397,71;130;;
2023-01-01T08:00:00.000+01:00;397,63;130;;
