Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 16/03/2021
TIME       : 15:18:02
FILENAME   : C:\Users\emilie_gelaude\Desktop\Nieuwe map (2)\CSV\tervatebrug_210316151802_V7158.CSV
CREATED BY : Diver-Office 11.1.0.4
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..16-V7158  317.
  Instrument number       =                    
                          =0
  Location                =tervatebrug
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..16-V7158  317.
  Instrument number       =                    
  Location                =tervatebrug
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =13:23:10 26/01/21
  End date / time         =13:23:10 16/03/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2021/01/26 10:23:13;1042,133;5,280;0,032
2021/01/26 10:53:13;1149,933;3,483;0,436
2021/01/26 11:23:13;1153,608;3,477;0,436
2021/01/26 11:53:13;1158,917;3,477;0,436
2021/01/26 12:23:13;1163,117;3,493;0,436
2021/01/26 12:53:13;1167,492;3,510;0,436
2021/01/26 13:23:13;1172,275;3,530;0,440
2021/01/26 13:53:13;1176,475;3,543;0,440
2021/01/26 14:23:13;1181,433;3,567;0,440
2021/01/26 14:53:13;1185,808;3,570;0,440
2021/01/26 15:23:13;1180,967;3,573;0,444
2021/01/26 15:53:13;1174,842;3,567;0,444
2021/01/26 16:23:13;1168,600;3,553;0,444
2021/01/26 16:53:13;1162,183;3,543;0,448
2021/01/26 17:23:13;1156,817;3,530;0,448
2021/01/26 17:53:13;1152,208;3,483;0,448
2021/01/26 18:23:13;1148,475;3,427;0,448
2021/01/26 18:53:13;1143,867;3,363;0,448
2021/01/26 19:23:13;1140,017;3,287;0,444
2021/01/26 19:53:13;1137,275;3,250;0,444
2021/01/26 20:23:13;1134,533;3,223;0,440
2021/01/26 20:53:13;1130,800;3,183;0,440
2021/01/26 21:23:13;1128,875;3,150;0,440
2021/01/26 21:53:13;1126,192;3,120;0,436
2021/01/26 22:23:13;1127,125;3,110;0,436
2021/01/26 22:53:13;1131,150;3,123;0,436
2021/01/26 23:23:13;1132,433;3,110;0,436
2021/01/26 23:53:13;1136,575;3,090;0,436
2021/01/27 00:23:13;1140,600;3,063;0,436
2021/01/27 00:53:13;1144,450;3,060;0,432
2021/01/27 01:23:13;1148,825;3,070;0,432
2021/01/27 01:53:13;1152,383;3,083;0,432
2021/01/27 02:23:13;1156,817;3,100;0,432
2021/01/27 02:53:13;1160,375;3,110;0,436
2021/01/27 03:23:13;1163,933;3,120;0,436
2021/01/27 03:53:13;1161,017;3,133;0,436
2021/01/27 04:23:13;1156,992;3,147;0,436
2021/01/27 04:53:13;1152,150;3,173;0,440
2021/01/27 05:23:13;1148,183;3,190;0,440
2021/01/27 05:53:13;1144,625;3,200;0,440
2021/01/27 06:23:13;1140,833;3,213;0,444
2021/01/27 06:53:13;1138,383;3,217;0,444
2021/01/27 07:23:13;1135,933;3,217;0,444
2021/01/27 07:53:13;1133,192;3,220;0,440
2021/01/27 08:23:13;1131,325;3,230;0,440
2021/01/27 08:53:13;1129,517;3,247;0,440
2021/01/27 09:23:13;1128,583;3,263;0,440
2021/01/27 09:53:13;1127,125;3,283;0,440
2021/01/27 10:23:13;1127,300;3,313;0,440
2021/01/27 10:53:13;1129,692;3,350;0,444
2021/01/27 11:23:13;1133,717;3,367;0,440
2021/01/27 11:53:13;1138,383;3,397;0,440
2021/01/27 12:23:13;1143,225;3,413;0,440
2021/01/27 12:53:13;1147,717;3,423;0,440
2021/01/27 13:23:13;1152,675;3,453;0,444
2021/01/27 13:53:13;1157,517;3,490;0,444
2021/01/27 14:23:13;1162,592;3,513;0,444
2021/01/27 14:53:13;1167,608;3,530;0,444
2021/01/27 15:23:13;1171,342;3,547;0,444
2021/01/27 15:53:13;1176,242;3,577;0,444
2021/01/27 16:23:13;1173,092;3,600;0,448
2021/01/27 16:53:13;1167,667;3,607;0,448
2021/01/27 17:23:13;1163,408;3,623;0,452
2021/01/27 17:53:13;1158,800;3,657;0,452
2021/01/27 18:23:13;1154,950;3,693;0,456
