Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 16/03/2020
TIME       : 10:01:48
FILENAME   : C:\Users\nico_demaerteleire\Documents\DiverOffice\IJzer\CSV\tervatebrug_200316100148_V7158.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..11-V7158  317.
  Instrument number       =                    
                          =0
  Location                =tervatebrug
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..11-V7158  317.
  Instrument number       =                    
  Location                =tervatebrug
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =48:12:11 10/01/20
  End date / time         =48:12:10 11/03/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/01/10 11:12:48;1043,592;9,060;0,140
2020/01/10 11:42:48;1165,800;8,637;0,732
2020/01/10 12:12:48;1168,075;8,653;0,732
2020/01/10 12:42:48;1170,350;8,680;0,732
2020/01/10 13:12:48;1172,333;8,697;0,736
2020/01/10 13:42:48;1173,850;8,707;0,736
2020/01/10 14:12:48;1175,775;8,727;0,736
2020/01/10 14:42:48;1177,233;8,737;0,736
2020/01/10 15:12:48;1178,167;8,740;0,736
2020/01/10 15:42:48;1179,975;8,747;0,736
2020/01/10 16:12:48;1181,900;8,757;0,736
2020/01/10 16:42:48;1179,508;8,763;0,732
2020/01/10 17:12:48;1177,700;8,767;0,728
2020/01/10 17:42:48;1173,733;8,773;0,724
2020/01/10 18:12:48;1170,467;8,790;0,720
2020/01/10 18:42:48;1167,900;8,820;0,720
2020/01/10 19:12:48;1165,800;8,887;0,720
2020/01/10 19:42:48;1163,408;8,940;0,720
2020/01/10 20:12:48;1160,958;8,980;0,720
2020/01/10 20:42:48;1158,742;8,947;0,720
2020/01/10 21:12:48;1157,575;8,897;0,716
2020/01/10 21:42:48;1155,650;8,860;0,720
2020/01/10 22:12:48;1155,650;8,843;0,720
2020/01/10 22:42:48;1156,758;8,850;0,728
2020/01/10 23:12:48;1160,317;8,880;0,732
2020/01/10 23:42:48;1163,525;8,907;0,732
2020/01/11 00:12:48;1165,800;8,933;0,732
2020/01/11 00:42:48;1168,017;8,950;0,736
2020/01/11 01:12:48;1170,117;8,950;0,740
2020/01/11 01:42:48;1171,633;8,930;0,744
2020/01/11 02:12:48;1172,858;8,933;0,748
