Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/08/2020
TIME       : 14:32:23
FILENAME   : C:\Users\nico_demaerteleire\Desktop\CSV\ysermonde_200820143223_V7155.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..13-V7155  317.
  Instrument number       =                    
                          =0
  Location                =ysermonde
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..13-V7155  317.
  Instrument number       =                    
  Location                =ysermonde
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =40:50:09 02/07/20
  End date / time         =40:20:09 20/08/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/07/02 09:50:40;1033,383;17,243;0,500
2020/07/02 10:20:40;1246,067;19,750;8,804
2020/07/02 10:50:40;1246,475;19,753;8,824
2020/07/02 11:20:40;1245,892;19,757;8,848
2020/07/02 11:50:40;1246,008;19,760;8,864
2020/07/02 12:20:40;1246,067;19,750;8,912
2020/07/02 12:50:40;1245,542;19,737;8,992
2020/07/02 13:20:40;1245,192;19,727;9,068
2020/07/02 13:50:40;1245,133;19,737;9,108
2020/07/02 14:20:40;1245,950;19,733;9,048
2020/07/02 14:50:40;1244,375;19,737;9,052
2020/07/02 15:20:40;1243,850;19,720;9,036
2020/07/02 15:50:40;1243,908;19,700;9,420
2020/07/02 16:20:40;1243,442;19,730;9,144
2020/07/02 16:50:40;1242,917;19,770;8,992
2020/07/02 17:20:40;1243,267;19,867;8,956
2020/07/02 17:50:40;1243,092;19,950;8,940
2020/07/02 18:20:40;1242,042;20,003;8,948
2020/07/02 18:50:40;1244,783;19,853;9,108
2020/07/02 19:20:40;1245,308;19,990;8,928
2020/07/02 19:50:40;1246,358;20,033;8,944
2020/07/02 20:20:40;1246,533;20,077;8,928
2020/07/02 20:50:40;1246,358;20,067;8,908
2020/07/02 21:20:40;1246,592;20,070;8,904
2020/07/02 21:50:40;1246,417;20,070;8,896
2020/07/02 22:20:40;1246,358;20,090;8,880
2020/07/02 22:50:40;1246,067;20,067;8,876
2020/07/02 23:20:40;1246,475;20,057;8,884
2020/07/02 23:50:40;1246,417;20,047;8,912
2020/07/03 00:20:40;1246,592;20,047;8,944
2020/07/03 00:50:40;1246,942;19,993;9,012
