"Plot Title: Yserstar"
"#","Date Time, GMT+01:00","Low Range, μS/cm (LGR S/N: 20845044, SEN S/N: 20845044)","High Range, μS/cm (LGR S/N: 20845044, SEN S/N: 20845044)","Temp, °C (LGR S/N: 20845044, SEN S/N: 20845044)","Coupler Detached (LGR S/N: 20845044)","Coupler Attached (LGR S/N: 20845044)","Host Connected (LGR S/N: 20845044)","Stopped (LGR S/N: 20845044)","End Of File (LGR S/N: 20845044)"
1133,03/27/22 02:51:20 AM,7679.4,8699.4,12.40,,,,,
1134,03/27/22 03:21:20 AM,7074.1,7991.6,12.36,,,,,
1135,03/27/22 03:51:20 AM,6723.0,7578.1,12.31,,,,,
1136,03/27/22 04:21:20 AM,6781.8,7641.3,12.28,,,,,
1137,03/27/22 04:51:20 AM,6713.1,7561.5,12.30,,,,,
1138,03/27/22 05:21:20 AM,6248.6,7013.7,12.38,,,,,
1139,03/27/22 05:51:20 AM,6412.9,7202.4,12.35,,,,,
1140,03/27/22 06:21:20 AM,6217.4,6984.6,12.32,,,,,
1141,03/27/22 06:51:20 AM,6275.1,7041.3,12.32,,,,,
1142,03/27/22 07:21:20 AM,8315.5,9467.6,11.93,,,,,
1143,03/27/22 07:51:20 AM,9025.7,10310.7,11.89,,,,,
1144,03/27/22 08:21:20 AM,9064.9,10346.5,11.99,,,,,
1145,03/27/22 08:51:20 AM,9079.3,10384.3,11.97,,,,,
1146,03/27/22 09:21:20 AM,9030.4,10325.4,12.02,,,,,
1147,03/27/22 09:51:20 AM,8982.7,10285.0,12.08,,,,,
1148,03/27/22 10:21:20 AM,8729.0,9968.0,12.13,,,,,
1149,03/27/22 10:51:20 AM,6112.2,6854.0,12.31,,,,,
1150,03/27/22 11:21:20 AM,5484.6,6134.1,12.30,,,,,
1151,03/27/22 11:51:20 AM,5176.1,5777.2,12.30,,,,,
1152,03/27/22 12:21:20 PM,5286.3,5904.9,12.30,,,,,
1153,03/27/22 12:51:20 PM,5439.7,6082.5,12.30,,,,,
1154,03/27/22 01:21:20 PM,5745.9,6437.8,12.27,,,,,
1155,03/27/22 01:51:20 PM,5948.8,6675.1,12.26,,,,,
1156,03/27/22 02:21:20 PM,6316.1,7096.7,12.24,,,,,
1157,03/27/22 02:51:20 PM,6124.9,6873.8,12.26,,,,,
1158,03/27/22 03:21:20 PM,6098.0,6845.7,12.27,,,,,
1159,03/27/22 03:51:20 PM,5593.2,6253.9,12.31,,,,,
1160,03/27/22 04:21:20 PM,6223.8,6990.7,12.26,,,,,
1161,03/27/22 04:51:20 PM,6171.1,6934.1,12.23,,,,,
1162,03/27/22 05:21:20 PM,6480.3,7292.4,12.22,,,,,
1163,03/27/22 05:51:20 PM,6142.4,6899.0,12.32,,,,,
1164,03/27/22 06:21:20 PM,5997.5,6724.3,12.35,,,,,
1165,03/27/22 06:51:20 PM,6121.8,6869.3,12.37,,,,,
1166,03/27/22 07:21:20 PM,6164.7,6921.1,12.37,,,,,
1167,03/27/22 07:51:20 PM,6275.1,7039.0,12.35,,,,,
1168,03/27/22 08:21:20 PM,6773.5,7634.1,12.17,,,,,
1169,03/27/22 08:51:20 PM,8810.9,10059.1,11.79,,,,,
1170,03/27/22 09:21:20 PM,9047.7,10323.5,12.05,,,,,
1171,03/27/22 09:51:20 PM,9290.8,10609.7,12.13,,,,,
1172,03/27/22 10:21:20 PM,9347.3,10693.0,12.14,,,,,
1173,03/27/22 10:51:20 PM,8498.7,9669.9,12.22,,,,,
1174,03/27/22 11:21:20 PM,6582.3,7399.1,12.37,,,,,
1175,03/27/22 11:51:20 PM,5600.1,6255.4,12.43,,,,,
1176,03/28/22 12:21:20 AM,5445.0,6078.8,12.46,,,,,
1177,03/28/22 12:51:20 AM,5827.5,6527.6,12.40,,,,,
1178,03/28/22 01:21:20 AM,6238.2,6995.3,12.37,,,,,
1179,03/28/22 01:51:20 AM,6918.5,7794.5,12.31,,,,,
1180,03/28/22 02:21:20 AM,7298.1,8236.5,12.30,,,,,
1181,03/28/22 02:51:20 AM,7212.5,8131.5,12.31,,,,,
1182,03/28/22 03:21:20 AM,7212.5,8134.7,12.30,,,,,
1183,03/28/22 03:51:20 AM,7256.1,8183.5,12.31,,,,,
1184,03/28/22 04:21:20 AM,7269.8,8198.2,12.30,,,,,
1185,03/28/22 04:51:20 AM,7114.7,8020.6,12.30,,,,,
1186,03/28/22 05:21:20 AM,6741.2,7584.4,12.23,,,,,
1187,03/28/22 05:51:20 AM,6715.6,7560.7,12.22,,,,,
1188,03/28/22 06:21:20 AM,6815.0,7665.0,12.23,,,,,
1189,03/28/22 06:51:20 AM,6155.2,6899.8,12.22,,,,,
1190,03/28/22 07:21:20 AM,6059.9,6790.2,12.14,,,,,
1191,03/28/22 07:51:20 AM,6011.7,6740.2,12.12,,,,,
1192,03/28/22 08:21:20 AM,6203.0,6972.4,12.10,,,,,
1193,03/28/22 08:51:20 AM,8852.5,10112.6,11.91,,,,,
1194,03/28/22 09:21:20 AM,9512.9,10896.9,11.93,,,,,
1195,03/28/22 09:51:20 AM,9749.0,11185.9,11.88,,,,,
1196,03/28/22 10:21:20 AM,10096.1,11620.6,11.85,,,,,
1197,03/28/22 10:51:20 AM,10154.3,11690.9,11.85,,,,,
1198,03/28/22 11:21:20 AM,9875.3,11348.8,11.93,,,,,
1199,03/28/22 11:51:20 AM,9619.6,11031.3,12.04,,,,,
1200,03/28/22 12:21:20 PM,9465.7,10841.9,12.07,,,,,
1201,03/28/22 12:51:20 PM,7977.6,9043.4,12.19,,,,,
1202,03/28/22 01:21:20 PM,7056.4,7957.0,12.30,,,,,
1203,03/28/22 01:51:20 PM,6532.5,7343.8,12.36,,,,,
1204,03/28/22 02:21:20 PM,6276.7,7045.2,12.35,,,,,
1205,03/28/22 02:51:20 PM,6207.0,6970.1,12.35,,,,,
1206,03/28/22 03:21:20 PM,6232.6,6996.9,12.36,,,,,
1207,03/28/22 03:51:20 PM,6948.6,7828.0,12.46,,,,,
1208,03/28/22 04:21:20 PM,7201.5,8136.4,12.42,,,,,
1209,03/28/22 04:51:20 PM,6860.0,7722.9,12.47,,,,,
1210,03/28/22 05:21:20 PM,6321.7,7096.7,12.54,,,,,
1211,03/28/22 05:51:20 PM,6352.3,7131.4,12.49,,,,,
1212,03/28/22 06:21:20 PM,6220.6,6980.0,12.47,,,,,
1213,03/28/22 06:51:20 PM,6067.0,6804.6,12.47,,,,,
1214,03/28/22 07:21:20 PM,6177.5,6927.2,12.45,,,,,
1215,03/28/22 07:51:20 PM,6314.5,7091.3,12.33,,,,,
1216,03/28/22 08:21:20 PM,6038.6,6768.2,12.37,,,,,
1217,03/28/22 08:51:20 PM,6158.4,6912.7,12.35,,,,,
1218,03/28/22 09:21:20 PM,7875.8,8958.3,12.07,,,,,
1219,03/28/22 09:51:20 PM,9321.9,10663.0,11.94,,,,,
1220,03/28/22 10:21:20 PM,9767.0,11180.1,12.14,,,,,
1221,03/28/22 10:51:20 PM,9983.3,11464.1,12.19,,,,,
1222,03/28/22 11:21:20 PM,9855.2,11306.0,12.21,,,,,
1223,03/28/22 11:51:20 PM,9594.9,10979.7,12.22,,,,,
1224,03/29/22 12:21:20 AM,9448.0,10803.2,12.28,,,,,
1225,03/29/22 12:51:20 AM,8526.5,9691.2,12.37,,,,,
1226,03/29/22 01:21:20 AM,5933.8,6637.4,12.52,,,,,
1227,03/29/22 01:51:20 AM,5149.2,5732.1,12.63,,,,,
1228,03/29/22 02:21:20 AM,5247.2,5844.2,12.64,,,,,
1229,03/29/22 02:51:20 AM,5512.8,6157.7,12.59,,,,,
1230,03/29/22 03:21:20 AM,5403.3,6027.3,12.59,,,,,
1231,03/29/22 03:51:20 AM,6402.4,7200.9,12.47,,,,,
1232,03/29/22 04:21:20 AM,7710.2,8726.2,12.27,,,,,
1233,03/29/22 04:51:20 AM,7576.9,8560.9,12.30,,,,,
1234,03/29/22 05:21:20 AM,7697.9,8700.2,12.22,,,,,
1235,03/29/22 05:51:20 AM,6581.5,7401.5,12.35,,,,,
1236,03/29/22 06:21:20 AM,6969.6,7860.0,12.32,,,,,
1237,03/29/22 06:51:20 AM,6475.4,7273.0,12.36,,,,,
1238,03/29/22 07:21:20 AM,6662.0,7492.3,12.32,,,,,
1239,03/29/22 07:51:20 AM,6620.0,7440.6,12.33,,,,,
1240,03/29/22 08:21:20 AM,6508.0,7300.9,12.35,,,,,
1241,03/29/22 08:51:20 AM,6342.6,7118.3,12.37,,,,,
1242,03/29/22 09:21:20 AM,5988.9,6700.1,12.38,,,,,
1243,03/29/22 09:51:20 AM,5973.9,6679.7,12.37,,,,,
1244,03/29/22 10:21:20 AM,7365.2,8306.0,12.22,,,,,
1245,03/29/22 10:51:20 AM,7777.3,8794.2,12.14,,,,,
1246,03/29/22 11:21:20 AM,8026.1,9086.1,12.13,,,,,
1247,03/29/22 11:51:20 AM,7774.6,8782.4,12.19,,,,,
1248,03/29/22 12:21:20 PM,7175.1,8072.3,12.30,,,,,
1249,03/29/22 12:51:20 PM,6816.7,7649.2,12.33,,,,,
1250,03/29/22 01:21:20 PM,6851.6,7691.9,12.33,,,,,
1251,03/29/22 01:51:20 PM,6643.9,7449.2,12.38,,,,,
1252,03/29/22 02:21:20 PM,5950.3,6636.7,12.49,,,,,
1253,03/29/22 02:51:20 PM,5903.3,6587.7,12.46,,,,,
1254,03/29/22 03:21:20 PM,5761.4,6422.8,12.47,,,,,
1255,03/29/22 03:51:20 PM,6564.3,7354.7,12.75,,,,,
1256,03/29/22 04:21:20 PM,6515.3,7297.8,12.73,,,,,
1257,03/29/22 04:51:20 PM,5946.4,6638.2,12.76,,,,,
1258,03/29/22 05:21:20 PM,5910.3,6596.0,12.75,,,,,
1259,03/29/22 05:51:20 PM,5829.0,6502.1,12.75,,,,,
1260,03/29/22 06:21:20 PM,5764.5,6416.9,12.84,,,,,
1261,03/29/22 06:51:20 PM,6087.6,6793.2,12.76,,,,,
1262,03/29/22 07:21:20 PM,5815.0,6475.9,12.78,,,,,
1263,03/29/22 07:51:20 PM,6271.1,7000.7,12.78,,,,,
1264,03/29/22 08:21:20 PM,6559.4,7333.6,12.73,,,,,
1265,03/29/22 08:51:20 PM,6598.7,7380.4,12.68,,,,,
1266,03/29/22 09:21:20 PM,6755.3,7558.4,12.65,,,,,
1267,03/29/22 09:51:20 PM,6684.2,7471.2,12.68,,,,,
1268,03/29/22 10:21:20 PM,8944.6,10158.0,12.16,,,,,
1269,03/29/22 10:51:20 PM,9370.7,10651.8,12.27,,,,,
1270,03/29/22 11:21:20 PM,9999.5,11418.1,12.24,,,,,
1271,03/29/22 11:51:20 PM,10199.4,11669.1,12.26,,,,,
1272,03/30/22 12:21:20 AM,10084.9,11514.1,12.28,,,,,
1273,03/30/22 12:51:20 AM,9876.3,11271.1,12.30,,,,,
1274,03/30/22 01:21:20 AM,9558.3,10883.6,12.31,,,,,
1275,03/30/22 01:51:20 AM,9219.0,10486.9,12.31,,,,,
1276,03/30/22 02:21:20 AM,7125.8,7986.8,12.60,,,,,
1277,03/30/22 02:51:20 AM,5057.1,5603.8,12.75,,,,,
1278,03/30/22 03:21:20 AM,4989.0,5535.8,12.73,,,,,
1279,03/30/22 03:51:20 AM,5322.4,5917.3,12.70,,,,,
1280,03/30/22 04:21:20 AM,5697.9,6348.3,12.65,,,,,
1281,03/30/22 04:51:20 AM,6830.0,7657.9,12.54,,,,,
1282,03/30/22 05:21:20 AM,7198.1,8078.0,12.51,,,,,
1283,03/30/22 05:51:20 AM,6683.4,7481.4,12.55,,,,,
1284,03/30/22 06:21:20 AM,6533.3,7316.5,12.42,,,,,
1285,03/30/22 06:51:20 AM,6001.5,6705.4,12.42,,,,,
1286,03/30/22 07:21:20 AM,6058.3,6775.0,12.41,,,,,
1287,03/30/22 07:51:20 AM,6040.2,6758.4,12.40,,,,,
1288,03/30/22 08:21:20 AM,5917.4,6613.3,12.41,,,,,
1289,03/30/22 08:51:20 AM,5681.7,6334.9,12.43,,,,,
1290,03/30/22 09:21:20 AM,5617.8,6262.8,12.43,,,,,
1291,03/30/22 09:51:20 AM,5388.9,5999.4,12.47,,,,,
1292,03/30/22 10:21:20 AM,4973.6,5522.9,12.40,,,,,
1293,03/30/22 10:51:20 AM,5587.0,6233.2,12.45,,,,,
1294,03/30/22 11:21:20 AM,6497.4,7287.7,12.36,,,,,
1295,03/30/22 11:51:20 AM,7038.6,7906.4,12.33,,,,,
1296,03/30/22 12:21:20 PM,7175.1,8069.9,12.31,,,,,
1297,03/30/22 12:51:20 PM,6947.8,7802.5,12.32,,,,,
1298,03/30/22 01:21:20 PM,6994.8,7848.8,12.31,,,,,
1299,03/30/22 01:51:20 PM,6675.1,7483.7,12.31,,,,,
1300,03/30/22 02:21:20 PM,6535.7,7320.4,12.30,,,,,
1301,03/30/22 02:51:20 PM,6405.7,7166.1,12.32,,,,,
1302,03/30/22 03:21:20 PM,6003.1,6697.8,12.38,,,,,
1303,03/30/22 03:51:20 PM,5674.7,6317.0,12.40,,,,,
1304,03/30/22 04:21:20 PM,5428.3,6039.1,12.41,,,,,
1305,03/30/22 04:51:20 PM,5524.3,6152.5,12.40,,,,,
1306,03/30/22 05:21:20 PM,5897.8,6583.2,12.37,,,,,
1307,03/30/22 05:51:20 PM,5704.9,6358.0,12.40,,,,,
1308,03/30/22 06:21:20 PM,5663.2,6305.1,12.38,,,,,
1309,03/30/22 06:51:20 PM,5868.1,6549.4,12.37,,,,,
1310,03/30/22 07:21:20 PM,6031.5,6734.9,12.36,,,,,
1311,03/30/22 07:51:20 PM,5799.5,6463.2,12.37,,,,,
1312,03/30/22 08:21:20 PM,5955.8,6645.7,12.37,,,,,
1313,03/30/22 08:51:20 PM,5860.3,6537.4,12.37,,,,,
1314,03/30/22 09:21:20 PM,5941.7,6631.4,12.37,,,,,
1315,03/30/22 09:51:20 PM,5363.2,5957.6,12.38,,,,,
1316,03/30/22 10:21:20 PM,6172.7,6895.2,12.36,,,,,
1317,03/30/22 10:51:20 PM,6754.4,7572.6,12.27,,,,,
1318,03/30/22 11:21:20 PM,7411.8,8332.2,12.22,,,,,
1319,03/30/22 11:51:20 PM,7749.9,8723.7,12.21,,,,,
1320,03/31/22 12:21:20 AM,7855.3,8840.6,12.19,,,,,
1321,03/31/22 12:51:20 AM,7836.7,8820.3,12.19,,,,,
1322,03/31/22 01:21:20 AM,7372.9,8271.6,12.24,,,,,
1323,03/31/22 01:51:20 AM,7233.0,8108.8,12.26,,,,,
1324,03/31/22 02:21:20 AM,6563.5,7336.0,12.30,,,,,
1325,03/31/22 02:51:20 AM,6164.7,6876.1,12.28,,,,,
1326,03/31/22 03:21:20 AM,5480.0,6087.6,12.28,,,,,
1327,03/31/22 03:51:20 AM,5442.7,6051.6,12.16,,,,,
1328,03/31/22 04:21:20 AM,5246.4,5828.2,11.97,,,,,
1329,03/31/22 04:51:20 AM,5169.4,5745.2,12.07,,,,,
1330,03/31/22 05:21:20 AM,5057.8,5621.1,11.85,,,,,
1331,03/31/22 05:51:20 AM,4915.4,5463.8,11.66,,,,,
1332,03/31/22 06:21:20 AM,5431.4,6062.6,11.60,,,,,
1333,03/31/22 06:51:20 AM,5837.6,6540.4,11.62,,,,,
1334,03/31/22 07:21:20 AM,6493.3,7292.4,11.52,,,,,
1335,03/31/22 07:51:20 AM,5822.8,6518.6,11.50,,,,,
1336,03/31/22 08:21:20 AM,5306.6,5918.8,11.41,,,,,
1337,03/31/22 08:51:20 AM,5618.5,6282.1,11.39,,,,,
1338,03/31/22 09:21:20 AM,5150.7,5745.9,11.36,,,,,
1339,03/31/22 09:51:20 AM,5095.7,5679.8,11.37,,,,,
1340,03/31/22 10:21:20 AM,5001.6,5571.9,11.37,,,,,
1341,03/31/22 10:51:20 AM,5203.7,5806.3,11.41,,,,,
1342,03/31/22 11:21:20 AM,5554.9,6213.9,11.47,,,,,
1343,03/31/22 11:51:20 AM,7037.8,7913.7,11.56,,,,,
1344,03/31/22 12:21:20 PM,7913.3,8943.8,11.70,,,,,
1345,03/31/22 12:51:20 PM,8485.7,9597.5,11.74,,,,,
1346,03/31/22 01:21:20 PM,8478.3,9580.8,11.72,,,,,
1347,03/31/22 01:51:20 PM,8185.1,9221.9,11.70,,,,,
1348,03/31/22 02:21:20 PM,7996.5,8990.6,11.67,,,,,
1349,03/31/22 02:51:20 PM,7928.4,8914.1,11.70,,,,,
1350,03/31/22 03:21:20 PM,7989.3,8987.2,11.69,,,,,
1351,03/31/22 03:51:20 PM,7974.1,8971.0,11.67,,,,,
1352,03/31/22 04:21:20 PM,6174.3,6889.1,11.66,,,,,
1353,03/31/22 04:51:20 PM,5527.3,6153.3,11.66,,,,,
1354,03/31/22 05:21:20 PM,5426.0,6040.5,11.66,,,,,
1355,03/31/22 05:51:20 PM,5251.7,5837.7,11.69,,,,,
1356,03/31/22 06:21:20 PM,5325.4,5922.4,11.69,,,,,
1357,03/31/22 06:51:20 PM,5361.7,5966.4,11.70,,,,,
1358,03/31/22 07:21:20 PM,5230.7,5813.6,11.71,,,,,
1359,03/31/22 07:51:20 PM,5172.4,5750.3,11.65,,,,,
1360,03/31/22 08:21:20 PM,5172.4,5751.7,11.55,,,,,
1361,03/31/22 08:51:20 PM,5082.3,5654.4,11.25,,,,,
1362,03/31/22 09:21:20 PM,5304.3,5912.9,11.39,,,,,
1363,03/31/22 09:51:20 PM,5208.2,5802.7,11.29,,,,,
1364,03/31/22 10:21:20 PM,5461.0,6092.0,11.36,,,,,
1365,03/31/22 10:51:20 PM,5679.4,6337.1,11.36,,,,,
1366,03/31/22 11:21:20 PM,5739.7,6411.6,11.36,,,,,
1367,03/31/22 11:51:20 PM,5762.9,6440.0,11.36,,,,,
1368,04/01/22 12:21:20 AM,5986.5,6700.8,11.37,,,,,
1369,04/01/22 12:51:20 AM,5861.0,6548.6,11.34,,,,,
1370,04/01/22 01:21:20 AM,5855.6,6542.6,11.33,,,,,
1371,04/01/22 01:51:20 AM,5700.2,6366.2,11.19,,,,,
1372,04/01/22 02:21:20 AM,5155.2,5753.9,10.61,,,,,
1373,04/01/22 02:51:20 AM,5037.1,5619.0,10.38,,,,,
1374,04/01/22 03:21:20 AM,5017.8,5600.9,10.25,,,,,
1375,04/01/22 03:51:20 AM,4989.8,5569.8,10.15,,,,,
1376,04/01/22 04:21:20 AM,5461.8,6118.6,10.48,,,,,
1377,04/01/22 04:51:20 AM,6455.9,7262.9,10.52,,,,,
1378,04/01/22 05:21:20 AM,6395.9,7211.0,9.96,,,,,
1379,04/01/22 05:51:20 AM,6155.2,6934.1,9.69,,,,,
1380,04/01/22 06:21:20 AM,6185.5,6968.5,9.69,,,,,
1381,04/01/22 06:51:20 AM,6131.3,6910.4,9.67,,,,,
1382,04/01/22 07:21:20 AM,6082.1,6848.7,9.59,,,,,
1383,04/01/22 07:51:20 AM,6036.2,6799.3,9.52,,,,,
1384,04/01/22 08:21:20 AM,6004.6,6760.6,9.52,,,,,
1385,04/01/22 08:51:20 AM,5969.2,6719.7,9.46,,,,,
1386,04/01/22 09:21:20 AM,5981.8,6731.1,9.46,,,,,
1387,04/01/22 09:51:20 AM,5940.9,6687.2,9.41,,,,,
1388,04/01/22 10:21:20 AM,5924.4,6663.1,9.40,,,,,
1389,04/01/22 10:51:20 AM,5868.8,6599.8,9.40,,,,,
1390,04/01/22 11:21:20 AM,5826.7,6548.6,9.40,,,,,
1391,04/01/22 11:51:20 AM,5781.6,6501.4,9.35,,,,,
1392,04/01/22 12:21:20 PM,5766.1,6477.4,9.35,,,,,
1393,04/01/22 12:51:20 PM,5766.1,6477.4,9.36,,,,,
1394,04/01/22 01:21:20 PM,5764.5,6475.9,9.38,,,,,
1395,04/01/22 01:51:20 PM,5978.6,6719.0,9.40,,,,,
1396,04/01/22 02:21:20 PM,5883.7,6604.3,9.44,,,,,
1397,04/01/22 02:51:20 PM,5753.6,6455.0,9.43,,,,,
1398,04/01/22 03:21:20 PM,5674.7,6362.4,9.46,,,,,
1399,04/01/22 03:51:20 PM,5481.6,6145.9,9.49,,,,,
1400,04/01/22 04:21:20 PM,5607.8,6282.9,9.50,,,,,
1401,04/01/22 04:51:20 PM,5749.8,6448.3,9.49,,,,,
1402,04/01/22 05:21:20 PM,5999.9,6742.4,9.41,,,,,
1403,04/01/22 05:51:20 PM,5819.7,6533.6,9.36,,,,,
1404,04/01/22 06:21:20 PM,5925.2,6648.0,9.43,,,,,
1405,04/01/22 06:51:20 PM,5856.4,6571.9,9.34,,,,,
1406,04/01/22 07:21:20 PM,5826.7,6537.4,9.27,,,,,
1407,04/01/22 07:51:20 PM,5762.9,6466.2,9.27,,,,,
1408,04/01/22 08:21:20 PM,5695.6,6388.5,9.24,,,,,
1409,04/01/22 08:51:20 PM,5590.9,6268.8,9.16,,,,,
1410,04/01/22 09:21:20 PM,5549.5,6226.5,9.17,,,,,
1411,04/01/22 09:51:20 PM,5630.1,6310.3,9.13,,,,,
1412,04/01/22 10:21:20 PM,5408.6,6070.7,9.05,,,,,
1413,04/01/22 10:51:20 PM,5314.9,5963.4,8.97,,,,,
1414,04/01/22 11:21:20 PM,5514.3,6168.8,8.97,,,,,
1415,04/01/22 11:51:20 PM,5453.4,6104.6,8.86,,,,,
1416,04/02/22 12:21:20 AM,5464.0,6114.2,8.87,,,,,
1417,04/02/22 12:51:20 AM,5460.2,6103.8,8.84,,,,,
1418,04/02/22 01:21:20 AM,5474.7,6122.3,8.86,,,,,
1419,04/02/22 01:51:20 AM,5470.9,6117.8,8.84,,,,,
1420,04/02/22 02:21:20 AM,5470.1,6116.4,8.84,,,,,
1421,04/02/22 02:51:20 AM,5476.2,6115.6,8.87,,,,,
1422,04/02/22 03:21:20 AM,5479.3,6126.7,8.79,,,,,
1423,04/02/22 03:51:20 AM,5509.8,6154.8,8.86,,,,,
1424,04/02/22 04:21:20 AM,5464.0,6106.1,8.78,,,,,
1425,04/02/22 04:51:20 AM,5493.7,6140.0,8.83,,,,,
1426,04/02/22 05:21:20 AM,5489.9,6132.6,8.80,,,,,
1427,04/02/22 05:51:20 AM,5529.6,6176.9,8.75,,,,,
1428,04/02/22 06:21:20 AM,5544.1,6197.6,8.61,,,,,
1429,04/02/22 06:51:20 AM,5461.8,6109.7,8.46,,,,,
1430,04/02/22 07:21:20 AM,5354.9,5984.7,8.36,,,,,
1431,04/02/22 07:51:20 AM,5317.1,5946.6,8.33,,,,,
1432,04/02/22 08:21:20 AM,5360.1,5992.0,8.37,,,,,
1433,04/02/22 08:51:20 AM,5368.5,5998.7,8.40,,,,,
1434,04/02/22 09:21:20 AM,5336.0,5960.5,8.36,,,,,
1435,04/02/22 09:51:20 AM,5290.0,5910.7,8.32,,,,,
1436,04/02/22 10:21:20 AM,5233.7,5845.7,8.31,,,,,
1437,04/02/22 10:51:20 AM,5260.7,5874.9,8.33,,,,,
1438,04/02/22 11:21:20 AM,5250.2,5863.2,8.35,,,,,
1439,04/02/22 11:51:20 AM,5246.4,5855.9,8.37,,,,,
1440,04/02/22 12:21:20 PM,5233.7,5835.5,8.50,,,,,
1441,04/02/22 12:51:20 PM,5218.0,5817.2,8.58,,,,,
1442,04/02/22 01:21:20 PM,5240.4,5844.2,8.55,,,,,
1443,04/02/22 01:51:20 PM,5277.2,5888.0,8.45,,,,,
1444,04/02/22 02:21:20 PM,5240.4,5845.7,8.54,,,,,
1445,04/02/22 02:51:20 PM,5219.5,5811.4,8.75,,,,,
1446,04/02/22 03:21:20 PM,5158.9,5738.6,9.02,,,,,
1447,04/02/22 03:51:20 PM,5155.9,5732.8,9.06,,,,,
1448,04/02/22 04:21:20 PM,5120.2,5692.1,9.13,,,,,
1449,04/02/22 04:51:20 PM,5084.5,5651.5,9.17,,,,,
1450,04/02/22 05:21:20 PM,5087.5,5651.5,9.13,,,,,
1451,04/02/22 05:51:20 PM,5144.8,5719.7,9.06,,,,,
1452,04/02/22 06:21:20 PM,5187.3,5768.4,9.05,,,,,
1453,04/02/22 06:51:20 PM,5219.5,5804.1,8.98,,,,,
1454,04/02/22 07:21:20 PM,5099.4,5667.5,9.01,,,,,
1455,04/02/22 07:51:20 PM,5102.3,5668.9,8.99,,,,,
1456,04/02/22 08:21:20 PM,5068.9,5632.7,8.93,,,,,
1457,04/02/22 08:51:20 PM,5038.6,5596.5,8.87,,,,,
1458,04/02/22 09:21:20 PM,4982.4,5532.2,8.80,,,,,
1459,04/02/22 09:51:20 PM,4916.9,5461.6,8.74,,,,,
1460,04/02/22 10:21:20 PM,4914.0,5455.1,8.73,,,,,
1461,04/02/22 10:51:20 PM,4815.2,5343.8,8.66,,,,,
1462,04/02/22 11:21:20 PM,4853.2,5387.6,8.69,,,,,
1463,04/02/22 11:51:20 PM,4786.8,5307.3,8.64,,,,,
1464,04/03/22 12:21:20 AM,4725.7,5239.3,8.59,,,,,
1465,04/03/22 12:51:20 AM,4689.5,5197.2,8.49,,,,,
1466,04/03/22 01:21:20 AM,4783.8,5304.4,8.68,,,,,
1467,04/03/22 01:51:20 AM,4886.8,5420.6,8.70,,,,,
1468,04/03/22 02:21:20 AM,4858.3,5388.3,8.68,,,,,
1469,04/03/22 02:51:20 AM,4848.8,5375.4,8.65,,,,,
1470,04/03/22 03:21:20 AM,4870.7,5399.1,8.68,,,,,
1471,04/03/22 03:51:20 AM,4883.2,5412.7,8.72,,,,,
1472,04/03/22 04:21:20 AM,5147.7,5714.6,8.80,,,,,
1473,04/03/22 04:51:20 AM,5382.1,5978.8,8.79,,,,,
1474,04/03/22 05:21:20 AM,5563.3,6189.5,8.82,,,,,
1475,04/03/22 05:51:20 AM,5647.8,6281.4,8.84,,,,,
1476,04/03/22 06:21:20 AM,5620.1,6245.8,8.83,,,,,
1477,04/03/22 06:51:20 AM,5475.5,6082.5,8.77,,,,,
1478,04/03/22 07:21:20 AM,5290.8,5877.1,8.63,,,,,
1479,04/03/22 07:51:20 AM,5395.0,5995.7,8.65,,,,,
1480,04/03/22 08:21:20 AM,5423.8,6025.1,8.69,,,,,
1481,04/03/22 08:51:20 AM,5484.6,6092.8,8.74,,,,,
1482,04/03/22 09:21:20 AM,5366.2,5956.8,8.69,,,,,
1483,04/03/22 09:51:20 AM,5157.4,5722.6,8.63,,,,,
1484,04/03/22 10:21:20 AM,5193.3,5766.3,8.64,,,,,
1485,04/03/22 10:51:20 AM,5126.1,5686.3,8.59,,,,,
1486,04/03/22 11:21:20 AM,5189.5,5760.4,8.64,,,,,
1487,04/03/22 11:51:20 AM,4852.4,5378.2,8.56,,,,,
1488,04/03/22 12:21:20 PM,5123.2,5682.0,8.66,,,,,
1489,04/03/22 12:51:20 PM,5080.8,5634.2,8.66,,,,,
1490,04/03/22 01:21:20 PM,5212.7,5782.3,8.73,,,,,
1491,04/03/22 01:51:20 PM,5443.5,6041.3,8.80,,,,,
1492,04/03/22 02:21:20 PM,5528.9,6138.5,8.83,,,,,
1493,04/03/22 02:51:20 PM,5603.2,6222.1,8.86,,,,,
1494,04/03/22 03:21:20 PM,5699.4,6326.7,8.89,,,,,
1495,04/03/22 03:51:20 PM,5574.0,6182.8,8.86,,,,,
1496,04/03/22 04:21:20 PM,5546.4,6152.5,8.86,,,,,
1497,04/03/22 04:51:20 PM,5464.0,6058.9,8.83,,,,,
1498,04/03/22 05:21:20 PM,5397.2,5980.3,8.80,,,,,
1499,04/03/22 05:51:20 PM,5297.5,5872.0,8.77,,,,,
1500,04/03/22 06:21:20 PM,5260.7,5829.6,8.77,,,,,
1501,04/03/22 06:51:20 PM,5384.3,5963.4,8.82,,,,,
1502,04/03/22 07:21:20 PM,5399.5,5981.0,8.80,,,,,
1503,04/03/22 07:51:20 PM,5336.7,5910.0,8.79,,,,,
1504,04/03/22 08:21:20 PM,5247.9,5810.7,8.77,,,,,
