Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 09/03/2021
TIME       : 16:45:36
FILENAME   : E:\9maart21\CSV\akl ramskapelle_210309164534_M4990.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..37-M4990  317.
  Instrument number       =                    
                          =0
  Location                =akl ramskapelle
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..37-M4990  317.
  Instrument number       =                    
  Location                =akl ramskapelle
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =53:17:10 05/06/20
  End date / time         =53:17:14 09/03/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/06/05 10:17:53;1013,200;11,953;0,024
2020/06/05 10:47:53;1101,283;16,997;0,852
2020/06/05 11:17:53;1101,750;17,120;0,852
2020/06/05 11:47:53;1102,158;17,143;0,852
2020/06/05 12:17:53;1101,517;17,267;0,856
2020/06/05 12:47:53;1101,517;17,320;0,856
2020/06/05 13:17:53;1101,750;17,350;0,856
2020/06/05 13:47:53;1104,142;17,230;0,852
2020/06/05 14:17:53;1104,608;17,153;0,852
2020/06/05 14:47:53;1105,892;17,133;0,852
2020/06/05 15:17:53;1106,358;17,163;0,852
2020/06/05 15:47:53;1107,875;17,183;0,852
2020/06/05 16:17:53;1108,575;17,153;0,852
2020/06/05 16:47:53;1108,575;17,147;0,852
2020/06/05 17:17:53;1108,808;17,027;0,852
2020/06/05 17:47:53;1109,217;17,093;0,852
2020/06/05 18:17:53;1109,450;17,063;0,848
2020/06/05 18:47:53;1109,683;17,063;0,852
2020/06/05 19:17:53;1110,733;17,080;0,848
2020/06/05 19:47:53;1110,967;17,023;0,852
2020/06/05 20:17:53;1111,667;16,923;0,848
2020/06/05 20:47:53;1112,308;16,880;0,848
2020/06/05 21:17:53;1113,592;16,800;0,844
2020/06/05 21:47:53;1114,058;16,740;0,844
2020/06/05 22:17:53;1115,167;16,713;0,844
2020/06/05 22:47:53;1114,525;16,740;0,844
2020/06/05 23:17:53;1114,292;16,777;0,848
2020/06/05 23:47:53;1114,058;16,783;0,848
2020/06/06 00:17:53;1114,467;16,743;0,844
2020/06/06 00:47:53;1114,467;16,707;0,844
2020/06/06 01:17:53;1114,292;16,710;0,844
