Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 10/09/2021
TIME       : 07:52:07
FILENAME   : E:\akl-lk sept 21\CSV\akl zeebrugge_210910075205_K6810.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..44-K6810  317.
  Instrument number       =                    
                          =0
  Location                =akl zeebrugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..44-K6810  317.
  Instrument number       =                    
  Location                =akl zeebrugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =22:06:14 09/03/21
  End date / time         =22:06:10 09/09/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2021/03/09 14:06:22;1034,725;9,327;0,080
2021/03/09 14:36:22;1095,683;6,993;120,000
2021/03/09 15:06:22;1093,292;7,050;120,000
2021/03/09 15:36:22;1076,492;6,703;120,000
2021/03/09 16:06:22;1082,325;6,763;120,000
2021/03/09 16:36:22;1083,842;6,797;120,000
2021/03/09 17:06:22;1086,175;6,833;120,000
2021/03/09 17:36:22;1086,817;6,953;120,000
2021/03/09 18:06:22;1087,458;6,920;120,000
2021/03/09 18:36:22;1088,333;6,903;120,000
2021/03/09 19:06:22;1088,800;6,940;120,000
2021/03/09 19:36:22;1089,442;6,943;120,000
2021/03/09 20:06:22;1089,617;6,950;120,000
2021/03/09 20:36:22;1088,975;6,940;120,000
2021/03/09 21:06:22;1089,208;6,920;120,000
2021/03/09 21:36:22;1088,975;6,953;120,000
2021/03/09 22:06:22;1088,975;6,963;120,000
2021/03/09 22:36:22;1088,975;6,803;120,000
2021/03/09 23:06:22;1089,208;7,007;120,000
2021/03/09 23:36:22;1089,208;6,930;120,000
2021/03/10 00:06:22;1089,208;6,870;120,000
2021/03/10 00:36:22;1090,900;6,797;120,000
2021/03/10 01:06:22;1091,600;6,407;120,000
2021/03/10 01:36:22;1092,417;6,393;120,000
2021/03/10 02:06:22;1093,292;6,367;120,000
2021/03/10 02:36:22;1092,883;6,317;120,000
2021/03/10 03:06:22;1092,417;6,327;120,000
2021/03/10 03:36:22;1076,492;6,323;120,000
2021/03/10 04:06:22;1080,808;6,463;120,000
2021/03/10 04:36:22;1082,733;6,660;120,000
2021/03/10 05:06:22;1083,608;6,647;120,000
