Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 09/03/2021
TIME       : 16:45:42
FILENAME   : E:\9maart21\CSV\akl zeebrugge_210309164539_K6810.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..41-K6810  317.
  Instrument number       =                    
                          =0
  Location                =akl zeebrugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..41-K6810  317.
  Instrument number       =                    
  Location                =akl zeebrugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =28:04:11 05/06/20
  End date / time         =28:34:14 09/03/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/06/05 11:04:28;1003,517;13,413;0,048
2020/06/05 11:34:28;1091,367;17,720;1,232
2020/06/05 12:04:28;1090,725;17,837;1,232
2020/06/05 12:34:28;1091,367;17,790;1,304
2020/06/05 13:04:28;1091,133;17,780;1,252
2020/06/05 13:34:28;1092,183;17,737;1,340
2020/06/05 14:04:28;1093,292;17,650;1,340
2020/06/05 14:34:28;1094,983;17,767;1,304
2020/06/05 15:04:28;1095,683;17,753;1,320
2020/06/05 15:34:28;1096,325;17,820;1,320
2020/06/05 16:04:28;1097,142;17,863;1,288
2020/06/05 16:34:28;1097,608;17,787;1,320
2020/06/05 17:04:28;1098,250;17,770;1,268
2020/06/05 17:34:28;1098,483;17,820;1,264
2020/06/05 18:04:28;1098,658;17,803;1,284
2020/06/05 18:34:28;1099,125;17,823;1,264
2020/06/05 19:04:28;1099,533;17,717;1,224
2020/06/05 19:34:28;1100,000;17,737;1,232
2020/06/05 20:04:28;1100,642;17,750;1,232
2020/06/05 20:34:28;1101,692;17,627;1,156
2020/06/05 21:04:28;1102,742;17,557;1,140
2020/06/05 21:34:28;1103,208;17,437;1,116
2020/06/05 22:04:28;1104,667;17,410;1,108
2020/06/05 22:34:28;1104,492;17,320;1,108
2020/06/05 23:04:28;1104,492;17,290;1,104
2020/06/05 23:34:28;1104,258;17,217;1,064
2020/06/06 00:04:28;1104,258;17,233;1,016
2020/06/06 00:34:28;1104,492;17,217;1,012
2020/06/06 01:04:28;1104,492;17,213;1,012
2020/06/06 01:34:28;1104,900;17,073;1,020
2020/06/06 02:04:28;1104,900;17,097;1,028
2020/06/06 02:34:28;1105,542;17,083;1,032
2020/06/06 03:04:28;1105,133;17,103;1,048
2020/06/06 03:34:28;1105,367;17,133;1,052
2020/06/06 04:04:28;1105,367;17,113;1,056
2020/06/06 04:34:28;1105,133;17,083;1,064
2020/06/06 05:04:28;1104,900;16,993;1,064
2020/06/06 05:34:28;1104,667;16,987;1,064
2020/06/06 06:04:28;1105,542;16,960;1,060
2020/06/06 06:34:28;1105,542;16,973;1,068
2020/06/06 07:04:28;1105,367;16,973;1,072
2020/06/06 07:34:28;1105,367;16,993;1,068
2020/06/06 08:04:28;1105,542;17,020;1,072
2020/06/06 08:34:28;1105,775;17,080;1,084
2020/06/06 09:04:28;1105,308;17,137;1,104
2020/06/06 09:34:28;1064,825;17,027;1,448
2020/06/06 10:04:28;1090,492;16,913;1,016
