Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 16/03/2021
TIME       : 15:18:02
FILENAME   : C:\Users\emilie_gelaude\Desktop\Nieuwe map (2)\CSV\stinker moerkerke_210316151801_V7166.CSV
CREATED BY : Diver-Office 11.1.0.4
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..13-V7166  317.
  Instrument number       =                    
                          =0
  Location                =stinker moerkerke
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..13-V7166  317.
  Instrument number       =                    
  Location                =stinker moerkerke
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =04:01:10 05/06/20
  End date / time         =04:31:13 16/03/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2020/06/05 10:01:04;1015,183;13,173;0,000
2020/06/05 10:31:04;1108,225;16,140;0,536
2020/06/05 11:01:04;1108,400;16,060;0,528
2020/06/05 11:31:04;1108,808;16,150;0,528
2020/06/05 12:01:04;1109,275;16,177;0,532
2020/06/05 12:31:04;1108,983;16,227;0,532
2020/06/05 13:01:04;1110,908;16,200;0,528
2020/06/05 13:31:04;1111,025;16,193;0,532
2020/06/05 14:01:04;1112,075;16,103;0,536
2020/06/05 14:31:04;1112,367;16,150;0,536
2020/06/05 15:01:04;1113,592;16,140;0,532
2020/06/05 15:31:04;1114,583;16,200;0,512
2020/06/05 16:01:04;1114,875;16,220;0,508
2020/06/05 16:31:04;1115,458;16,203;0,512
2020/06/05 17:01:04;1115,750;16,063;0,512
2020/06/05 17:31:04;1116,042;16,120;0,504
2020/06/05 18:01:04;1116,508;16,140;0,508
2020/06/05 18:31:04;1116,508;16,113;0,536
2020/06/05 19:01:04;1117,675;16,110;0,512
2020/06/05 19:31:04;1117,675;15,953;0,516
2020/06/05 20:01:04;1118,433;16,157;0,516
2020/06/05 20:31:04;1119,192;16,140;0,508
2020/06/05 21:01:04;1119,308;16,193;0,516
2020/06/05 21:31:04;1120,475;16,180;0,516
2020/06/05 22:01:04;1120,650;16,203;0,516
2020/06/05 22:31:04;1121,058;16,137;0,540
2020/06/05 23:01:04;1121,350;16,103;0,516
2020/06/05 23:31:04;1121,233;16,050;0,512
2020/06/06 00:01:04;1120,767;16,003;0,520
2020/06/06 00:31:04;1121,117;15,893;0,516
2020/06/06 01:01:04;1120,942;15,870;0,516
2020/06/06 01:31:04;1121,233;15,907;0,516
