Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 01/12/2020
TIME       : 16:55:13
FILENAME   : C:\Users\nico_demaerteleire\Documents\DiverOffice\IJzer\CSV\diksmuide sa_201201165513_T9258.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..19-T9258  317.
  Instrument number       =                    
                          =0
  Location                =diksmuide sa
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..19-T9258  317.
  Instrument number       =                    
  Location                =diksmuide sa
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =25:25:11 20/08/20
  End date / time         =25:25:11 01/12/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/08/20 11:25:25;1027,375;23,503;0,084
2020/08/20 11:55:25;1105,017;22,663;2,444
2020/08/20 12:25:25;1105,775;22,827;2,992
2020/08/20 12:55:25;1105,600;22,850;2,880
2020/08/20 13:25:25;1105,950;23,163;2,568
2020/08/20 13:55:25;1105,950;23,147;2,928
2020/08/20 14:25:25;1106,417;23,620;2,784
2020/08/20 14:55:25;1107,058;23,300;3,268
2020/08/20 15:25:25;1106,592;24,010;3,008
2020/08/20 15:55:25;1105,600;23,467;3,332
2020/08/20 16:25:25;1105,950;23,550;3,312
2020/08/20 16:55:25;1106,125;24,193;3,192
2020/08/20 17:25:25;1106,242;23,777;3,296
2020/08/20 17:55:25;1106,708;23,687;3,312
2020/08/20 18:25:25;1106,708;24,020;3,296
2020/08/20 18:55:25;1106,242;23,923;3,380
2020/08/20 19:25:25;1105,133;23,837;3,420
2020/08/20 19:55:25;1105,600;23,777;3,424
2020/08/20 20:25:25;1105,600;23,740;3,472
2020/08/20 20:55:25;1105,600;23,597;3,468
2020/08/20 21:25:25;1105,483;23,577;3,480
2020/08/20 21:55:25;1105,600;23,573;3,384
2020/08/20 22:25:25;1105,775;23,570;3,316
2020/08/20 22:55:25;1105,483;23,610;3,372
2020/08/20 23:25:25;1105,017;23,603;3,340
2020/08/20 23:55:25;1104,842;23,610;3,364
2020/08/21 00:25:25;1104,550;23,600;3,376
2020/08/21 00:55:25;1104,550;23,557;3,360
2020/08/21 01:25:25;1104,375;23,543;3,388
2020/08/21 01:55:25;1103,908;23,553;3,412
2020/08/21 02:25:25;1103,267;23,517;3,388
2020/08/21 02:55:25;1103,267;23,480;3,372
2020/08/21 03:25:25;1103,092;23,427;3,340
2020/08/21 03:55:25;1103,908;23,063;2,956
2020/08/21 04:25:25;1104,025;22,887;2,516
2020/08/21 04:55:25;1104,025;22,933;2,728
2020/08/21 05:25:25;1104,550;22,800;2,716
2020/08/21 05:55:25;1105,308;22,710;2,592
2020/08/21 06:25:25;1105,483;22,900;2,848
2020/08/21 06:55:25;1106,242;22,867;2,876
2020/08/21 07:25:25;1106,417;22,873;2,948
2020/08/21 07:55:25;1106,417;22,807;2,904
2020/08/21 08:25:25;1106,592;22,740;2,900
2020/08/21 08:55:25;1104,842;22,727;2,900
2020/08/21 09:25:25;1104,200;22,767;2,836
2020/08/21 09:55:25;1103,442;22,920;2,936
