Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 01/12/2020
TIME       : 16:56:00
FILENAME   : C:\Users\nico_demaerteleire\Documents\DiverOffice\IJzer\CSV\tervatebrug_201201165559_V7158.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..14-V7158  317.
  Instrument number       =                    
                          =0
  Location                =tervatebrug
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..14-V7158  317.
  Instrument number       =                    
  Location                =tervatebrug
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =08:00:11 20/08/20
  End date / time         =08:00:11 01/12/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/08/20 11:00:08;1027,317;23,373;0,256
2020/08/20 11:30:08;1160,258;23,193;5,296
2020/08/20 12:00:08;1160,142;23,243;5,556
2020/08/20 12:30:08;1161,075;23,273;5,392
2020/08/20 13:00:08;1160,900;23,387;5,924
2020/08/20 13:30:08;1160,900;23,397;5,984
2020/08/20 14:00:08;1161,075;23,393;5,672
2020/08/20 14:30:08;1161,250;23,407;5,768
2020/08/20 15:00:08;1160,958;23,500;5,612
2020/08/20 15:30:08;1161,133;23,580;6,084
2020/08/20 16:00:08;1160,900;23,793;5,604
2020/08/20 16:30:08;1161,892;23,657;5,872
2020/08/20 17:00:08;1160,958;23,763;5,524
2020/08/20 17:30:08;1161,775;23,920;6,068
2020/08/20 18:00:08;1161,775;24,140;5,920
2020/08/20 18:30:08;1161,133;24,180;6,016
2020/08/20 19:00:08;1160,433;24,180;6,080
2020/08/20 19:30:08;1159,792;24,310;6,224
2020/08/20 20:00:08;1159,850;24,353;6,108
2020/08/20 20:30:08;1159,792;24,370;6,040
2020/08/20 21:00:08;1159,967;24,357;5,588
2020/08/20 21:30:08;1160,025;24,373;5,896
2020/08/20 22:00:08;1160,083;24,360;6,188
2020/08/20 22:30:08;1160,492;24,317;6,132
2020/08/20 23:00:08;1160,258;24,313;6,168
2020/08/20 23:30:08;1159,675;24,307;6,168
2020/08/21 00:00:08;1159,675;24,297;6,176
2020/08/21 00:30:08;1159,792;24,293;6,176
2020/08/21 01:00:08;1159,383;24,280;6,172
2020/08/21 01:30:08;1159,033;24,263;6,220
2020/08/21 02:00:08;1158,683;24,267;6,228
