"Plot Title: clemensheule"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 21362420, SEN S/N: 21362420)","Temp, °C (LGR S/N: 21362420, SEN S/N: 21362420)","Coupler Detached (LGR S/N: 21362420)","Coupler Attached (LGR S/N: 21362420)","Host Connected (LGR S/N: 21362420)","Stopped (LGR S/N: 21362420)","End Of File (LGR S/N: 21362420)"
1,26/02/24 10:30:09,143.4,6.45,,,,,
2,26/02/24 10:30:56,,,Logged,,,,
3,26/02/24 11:00:09,1112.2,7.10,,,,,
4,26/02/24 11:30:09,1096.8,7.10,,,,,
5,26/02/24 12:00:09,1078.8,7.11,,,,,
6,26/02/24 12:30:09,1060.7,7.13,,,,,
7,26/02/24 13:00:09,1045.5,7.14,,,,,
8,26/02/24 13:30:09,1025.9,7.15,,,,,
9,26/02/24 14:00:09,1011.2,7.17,,,,,
10,26/02/24 14:30:09,990.7,7.19,,,,,
11,26/02/24 15:00:09,962.1,7.22,,,,,
12,26/02/24 15:30:09,942.2,7.25,,,,,
13,26/02/24 16:00:09,926.7,7.27,,,,,
14,26/02/24 16:30:09,916.5,7.30,,,,,
15,26/02/24 17:00:09,911.2,7.33,,,,,
16,26/02/24 17:30:09,906.4,7.33,,,,,
17,26/02/24 18:00:09,906.4,7.32,,,,,
18,26/02/24 18:30:09,905.3,7.30,,,,,
19,26/02/24 19:00:09,902.1,7.28,,,,,
20,26/02/24 19:30:09,896.3,7.24,,,,,
21,26/02/24 20:00:09,874.5,7.21,,,,,
22,26/02/24 20:30:09,833.3,7.16,,,,,
23,26/02/24 21:00:09,830.6,7.13,,,,,
24,26/02/24 21:30:09,839.6,7.05,,,,,
25,26/02/24 22:00:09,870.3,6.99,,,,,
26,26/02/24 22:30:09,874.5,6.94,,,,,
27,26/02/24 23:00:09,849.6,6.88,,,,,
28,26/02/24 23:30:09,823.3,6.83,,,,,
29,27/02/24 00:00:09,807.0,6.77,,,,,
30,27/02/24 00:30:09,798.1,6.71,,,,,
31,27/02/24 01:00:09,787.1,6.66,,,,,
32,27/02/24 01:30:09,780.3,6.62,,,,,
33,27/02/24 02:00:09,771.5,6.57,,,,,
34,27/02/24 02:30:09,764.7,6.52,,,,,
35,27/02/24 03:00:09,757.4,6.46,,,,,
36,27/02/24 03:30:09,749.1,6.42,,,,,
37,27/02/24 04:00:09,742.4,6.37,,,,,
38,27/02/24 04:30:09,734.6,6.34,,,,,
39,27/02/24 05:00:09,728.9,6.30,,,,,
40,27/02/24 05:30:09,723.8,6.29,,,,,
41,27/02/24 06:00:09,720.7,6.25,,,,,
42,27/02/24 06:30:09,716.6,6.23,,,,,
43,27/02/24 07:00:09,714.0,6.20,,,,,
44,27/02/24 07:30:09,710.4,6.18,,,,,
45,27/02/24 08:00:09,712.4,6.12,,,,,
46,27/02/24 08:30:09,707.8,6.11,,,,,
47,27/02/24 09:00:09,712.9,6.09,,,,,
48,27/02/24 09:30:09,717.1,6.09,,,,,
49,27/02/24 10:00:09,753.8,6.14,,,,,
50,27/02/24 10:30:09,773.0,6.26,,,,,
51,27/02/24 11:00:09,773.5,6.35,,,,,
52,27/02/24 11:30:09,768.9,6.48,,,,,
53,27/02/24 12:00:09,775.6,6.69,,,,,
54,27/02/24 12:30:09,786.1,6.93,,,,,
55,27/02/24 13:00:09,798.1,7.16,,,,,
56,27/02/24 13:30:09,807.0,7.33,,,,,
57,27/02/24 14:00:09,812.8,7.53,,,,,
58,27/02/24 14:30:09,812.8,7.67,,,,,
59,27/02/24 15:00:09,813.3,7.82,,,,,
60,27/02/24 15:30:09,810.7,7.93,,,,,
61,27/02/24 16:00:09,808.6,8.00,,,,,
62,27/02/24 16:30:09,807.5,8.03,,,,,
63,27/02/24 17:00:09,805.9,8.03,,,,,
64,27/02/24 17:30:09,807.0,8.01,,,,,
65,27/02/24 18:00:09,804.4,7.99,,,,,
66,27/02/24 18:30:09,805.9,7.96,,,,,
67,27/02/24 19:00:09,805.9,7.93,,,,,
68,27/02/24 19:30:09,805.9,7.90,,,,,
69,27/02/24 20:00:09,805.9,7.88,,,,,
70,27/02/24 20:30:09,819.6,7.88,,,,,
71,27/02/24 21:00:09,827.5,7.83,,,,,
72,27/02/24 21:30:09,831.7,7.76,,,,,
73,27/02/24 22:00:09,849.1,7.66,,,,,
74,27/02/24 22:30:09,863.4,7.56,,,,,
