Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 10/03/2020
TIME       : 10:45:25
FILENAME   : C:\Users\aqua.veldwerk\Desktop\CSV\plassendale_200310104525_V7000.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..11-V7000  317.
  Instrument number       =                    
                          =0
  Location                =plassendale
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..11-V7000  317.
  Instrument number       =                    
  Location                =plassendale
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =52:39:08 12/02/20
  End date / time         =52:39:10 10/03/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/02/12 08:39:52;1034,842;8,693;0,044
2020/02/12 09:09:52;1124,500;6,343;0,348
2020/02/12 09:39:52;1124,792;6,357;0,344
2020/02/12 10:09:52;1123,683;6,373;0,344
2020/02/12 10:39:52;1127,358;6,407;0,344
2020/02/12 11:09:52;1126,250;6,453;0,344
2020/02/12 11:39:52;1127,533;6,497;0,340
2020/02/12 12:09:52;1129,575;6,513;0,340
2020/02/12 12:39:52;1132,900;6,517;0,344
2020/02/12 13:09:52;1135,583;6,553;0,348
2020/02/12 13:39:52;1139,900;6,607;0,352
2020/02/12 14:09:52;1138,967;6,580;0,352
2020/02/12 14:39:52;1139,608;6,590;0,352
2020/02/12 15:09:52;1141,008;6,617;0,356
2020/02/12 15:39:52;1141,650;6,580;0,352
2020/02/12 16:09:52;1144,217;6,550;0,352
2020/02/12 16:39:52;1142,467;6,540;0,352
2020/02/12 17:09:52;1145,150;6,527;0,352
2020/02/12 17:39:52;1145,792;6,487;0,352
2020/02/12 18:09:52;1145,967;6,447;0,348
2020/02/12 18:39:52;1146,258;6,420;0,348
2020/02/12 19:09:52;1144,683;6,420;0,348
2020/02/12 19:39:52;1142,467;6,387;0,348
2020/02/12 20:09:52;1141,825;6,380;0,344
2020/02/12 20:39:52;1138,967;6,363;0,336
2020/02/12 21:09:52;1136,750;6,337;0,336
2020/02/12 21:39:52;1134,358;6,327;0,340
2020/02/12 22:09:52;1132,725;6,280;0,344
2020/02/12 22:39:52;1134,008;6,217;0,344
2020/02/12 23:09:52;1133,367;6,167;0,344
2020/02/12 23:39:52;1128,292;6,140;0,348
2020/02/13 00:09:52;1127,650;6,130;0,360
2020/02/13 00:39:52;1129,108;6,107;0,360
2020/02/13 01:09:52;1129,225;6,090;0,364
2020/02/13 01:39:52;1128,117;6,027;0,364
2020/02/13 02:09:52;1128,000;5,913;0,364
2020/02/13 02:39:52;1126,717;5,907;0,364
2020/02/13 03:09:52;1126,833;5,883;0,364
2020/02/13 03:39:52;1126,892;5,893;0,364
2020/02/13 04:09:52;1126,833;5,883;0,368
2020/02/13 04:39:52;1125,900;5,890;0,368
2020/02/13 05:09:52;1124,967;5,900;0,372
2020/02/13 05:39:52;1124,617;5,897;0,372
2020/02/13 06:09:52;1123,333;5,913;0,372
2020/02/13 06:39:52;1124,150;5,930;0,372
2020/02/13 07:09:52;1122,400;5,937;0,372
2020/02/13 07:39:52;1120,825;5,970;0,376
2020/02/13 08:09:52;1117,325;5,997;0,380
2020/02/13 08:39:52;1114,467;5,987;0,384
2020/02/13 09:09:52;1112,075;6,030;0,384
2020/02/13 09:39:52;1109,975;6,103;0,384
2020/02/13 10:09:52;1107,467;6,140;0,388
2020/02/13 10:39:52;1105,542;6,150;0,392
2020/02/13 11:09:52;1103,967;6,190;0,392
2020/02/13 11:39:52;1100,000;6,240;0,404
2020/02/13 12:09:52;1102,858;6,220;0,408
2020/02/13 12:39:52;1101,750;6,213;0,404
2020/02/13 13:09:52;1099,183;6,230;0,392
2020/02/13 13:39:52;1099,067;6,287;0,388
2020/02/13 14:09:52;1098,425;6,377;0,392
2020/02/13 14:39:52;1097,958;6,383;0,396
2020/02/13 15:09:52;1102,508;6,353;0,400
2020/02/13 15:39:52;1102,042;6,377;0,400
2020/02/13 16:09:52;1105,367;6,353;0,404
2020/02/13 16:39:52;1106,358;6,353;0,412
2020/02/13 17:09:52;1109,333;6,350;0,420
2020/02/13 17:39:52;1114,933;6,377;0,424
2020/02/13 18:09:52;1115,867;6,353;0,424
2020/02/13 18:39:52;1119,892;6,317;0,440
2020/02/13 19:09:52;1124,792;6,323;0,444
2020/02/13 19:39:52;1126,892;6,323;0,452
2020/02/13 20:09:52;1129,108;6,347;0,464
2020/02/13 20:39:52;1132,725;6,370;0,476
2020/02/13 21:09:52;1132,258;6,383;0,492
2020/02/13 21:39:52;1132,142;6,390;0,504
2020/02/13 22:09:52;1129,750;6,410;0,524
2020/02/13 22:39:52;1129,108;6,447;0,596
2020/02/13 23:09:52;1129,283;6,440;0,612
2020/02/13 23:39:52;1127,650;6,443;0,632
2020/02/14 00:09:52;1127,008;6,430;0,648
2020/02/14 00:39:52;1127,183;6,417;0,656
2020/02/14 01:09:52;1124,325;6,400;0,680
2020/02/14 01:39:52;1123,683;6,383;0,704
2020/02/14 02:09:52;1125,900;6,370;0,712
2020/02/14 02:39:52;1126,717;6,347;0,716
2020/02/14 03:09:52;1131,792;6,347;0,724
2020/02/14 03:39:52;1135,292;6,353;0,744
2020/02/14 04:09:52;1133,542;6,350;0,748
2020/02/14 04:39:52;1138,325;6,343;0,752
2020/02/14 05:09:52;1139,725;6,343;0,752
2020/02/14 05:39:52;1141,008;6,333;0,752
2020/02/14 06:09:52;1144,975;6,327;0,764
2020/02/14 06:39:52;1145,967;6,323;0,768
2020/02/14 07:09:52;1150,108;6,327;0,768
2020/02/14 07:39:52;1146,783;6,333;0,780
2020/02/14 08:09:52;1147,833;6,330;0,780
2020/02/14 08:39:52;1146,900;6,333;0,784
2020/02/14 09:09:52;1146,083;6,360;0,788
2020/02/14 09:39:52;1143,400;6,427;0,792
2020/02/14 10:09:52;1143,925;6,497;0,792
2020/02/14 10:39:52;1139,783;6,583;0,788
2020/02/14 11:09:52;1135,175;6,640;0,780
2020/02/14 11:39:52;1138,150;6,747;0,772
2020/02/14 12:09:52;1129,867;6,783;0,752
2020/02/14 12:39:52;1129,283;6,820;0,732
2020/02/14 13:09:52;1128,292;6,810;0,720
2020/02/14 13:39:52;1128,933;6,870;0,716
2020/02/14 14:09:52;1131,967;6,893;0,716
2020/02/14 14:39:52;1129,750;6,880;0,720
2020/02/14 15:09:52;1132,900;6,920;0,720
2020/02/14 15:39:52;1134,650;6,950;0,720
2020/02/14 16:09:52;1134,183;6,993;0,724
2020/02/14 16:39:52;1139,608;6,980;0,724
2020/02/14 17:09:52;1136,750;6,950;0,720
2020/02/14 17:39:52;1136,575;6,913;0,720
2020/02/14 18:09:52;1138,967;6,877;0,720
2020/02/14 18:39:52;1141,183;6,867;0,724
2020/02/14 19:09:52;1141,358;6,847;0,716
2020/02/14 19:39:52;1140,425;6,823;0,696
2020/02/14 20:09:52;1138,500;6,800;0,720
2020/02/14 20:39:52;1136,283;6,763;0,720
2020/02/14 21:09:52;1137,683;6,797;0,728
2020/02/14 21:39:52;1139,258;6,797;0,732
2020/02/14 22:09:52;1137,217;6,797;0,732
2020/02/14 22:39:52;1138,617;6,800;0,720
2020/02/14 23:09:52;1136,283;6,807;0,712
2020/02/14 23:39:52;1137,392;6,803;0,700
2020/02/15 00:09:52;1137,042;6,803;0,684
