"Plot Title: schoorbakkebrug"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 21362430, SEN S/N: 21362430)","Temp, °C (LGR S/N: 21362430, SEN S/N: 21362430)","Coupler Detached (LGR S/N: 21362430)","Coupler Attached (LGR S/N: 21362430)","Host Connected (LGR S/N: 21362430)","End Of File (LGR S/N: 21362430)"
1,02/23/24 12:12:30 PM,0.0,8.84,,,,
2,02/23/24 12:12:36 PM,,,Logged,,,
3,02/23/24 12:42:30 PM,508.5,9.47,,,,
4,02/23/24 01:12:30 PM,509.5,9.47,,,,
5,02/23/24 01:42:30 PM,511.6,9.47,,,,
6,02/23/24 02:12:30 PM,512.6,9.47,,,,
7,02/23/24 02:42:30 PM,513.1,9.47,,,,
8,02/23/24 03:12:30 PM,512.6,9.46,,,,
9,02/23/24 03:42:30 PM,512.1,9.44,,,,
10,02/23/24 04:12:30 PM,512.6,9.44,,,,
11,02/23/24 04:42:30 PM,512.6,9.44,,,,
12,02/23/24 05:12:30 PM,512.6,9.40,,,,
13,02/23/24 05:42:30 PM,511.6,9.36,,,,
14,02/23/24 06:12:30 PM,510.6,9.32,,,,
15,02/23/24 06:42:30 PM,510.6,9.28,,,,
16,02/23/24 07:12:30 PM,509.5,9.23,,,,
17,02/23/24 07:42:30 PM,504.9,9.15,,,,
18,02/23/24 08:12:30 PM,500.2,9.10,,,,
19,02/23/24 08:42:30 PM,494.6,9.01,,,,
20,02/23/24 09:12:30 PM,491.0,8.95,,,,
21,02/23/24 09:42:30 PM,488.4,8.87,,,,
22,02/23/24 10:12:30 PM,488.4,8.81,,,,
23,02/23/24 10:42:30 PM,488.4,8.76,,,,
24,02/23/24 11:12:30 PM,490.5,8.73,,,,
25,02/23/24 11:42:30 PM,489.4,8.72,,,,
26,02/24/24 12:12:30 AM,485.8,8.68,,,,
27,02/24/24 12:42:30 AM,480.2,8.64,,,,
28,02/24/24 01:12:30 AM,474.0,8.61,,,,
29,02/24/24 01:42:30 AM,467.3,8.58,,,,
30,02/24/24 02:12:30 AM,463.2,8.54,,,,
31,02/24/24 02:42:30 AM,458.6,8.50,,,,
32,02/24/24 03:12:30 AM,454.5,8.49,,,,
33,02/24/24 03:42:30 AM,450.9,8.48,,,,
34,02/24/24 04:12:30 AM,447.3,8.48,,,,
35,02/24/24 04:42:30 AM,444.3,8.43,,,,
36,02/24/24 05:12:30 AM,441.2,8.41,,,,
37,02/24/24 05:42:30 AM,439.2,8.38,,,,
38,02/24/24 06:12:30 AM,439.2,8.35,,,,
39,02/24/24 06:42:30 AM,441.2,8.34,,,,
40,02/24/24 07:12:30 AM,443.8,8.30,,,,
