"Plot Title: yserstar"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 21362416, SEN S/N: 21362416)","Temp, °C (LGR S/N: 21362416, SEN S/N: 21362416)","Coupler Detached (LGR S/N: 21362416)","Coupler Attached (LGR S/N: 21362416)","Host Connected (LGR S/N: 21362416)","Stopped (LGR S/N: 21362416)","End Of File (LGR S/N: 21362416)"
1,02/23/24 12:55:47 PM,0.0,8.45,,,,,
2,02/23/24 12:56:07 PM,,,Logged,,,,
3,02/23/24 01:25:47 PM,595.6,9.38,,,,,
4,02/23/24 01:55:47 PM,907.8,9.39,,,,,
5,02/23/24 02:25:47 PM,1010.5,9.38,,,,,
6,02/23/24 02:55:47 PM,1233.5,9.38,,,,,
7,02/23/24 03:25:47 PM,503.8,9.39,,,,,
8,02/23/24 03:55:47 PM,499.1,9.41,,,,,
9,02/23/24 04:25:47 PM,1765.0,9.39,,,,,
10,02/23/24 04:55:47 PM,478.0,9.41,,,,,
11,02/23/24 05:25:47 PM,475.7,9.41,,,,,
12,02/23/24 05:55:47 PM,474.3,9.41,,,,,
13,02/23/24 06:25:47 PM,475.7,9.41,,,,,
14,02/23/24 06:55:47 PM,474.7,9.40,,,,,
15,02/23/24 07:25:47 PM,475.7,9.38,,,,,
16,02/23/24 07:55:47 PM,474.7,9.37,,,,,
17,02/23/24 08:25:47 PM,474.7,9.35,,,,,
18,02/23/24 08:55:47 PM,474.7,9.35,,,,,
19,02/23/24 09:25:47 PM,475.7,9.29,,,,,
20,02/23/24 09:55:47 PM,475.2,9.27,,,,,
21,02/23/24 10:25:47 PM,475.2,9.22,,,,,
22,02/23/24 10:55:47 PM,475.2,9.20,,,,,
23,02/23/24 11:25:47 PM,475.2,9.19,,,,,
24,02/23/24 11:55:47 PM,475.2,9.15,,,,,
25,02/24/24 12:25:47 AM,474.3,9.09,,,,,
26,02/24/24 12:55:47 AM,474.3,9.11,,,,,
27,02/24/24 01:25:47 AM,478.0,9.12,,,,,
28,02/24/24 01:55:47 AM,538.0,9.14,,,,,
29,02/24/24 02:25:47 AM,518.5,9.13,,,,,
30,02/24/24 02:55:47 AM,528.5,9.11,,,,,
31,02/24/24 03:25:47 AM,582.0,9.11,,,,,
32,02/24/24 03:55:47 AM,505.7,9.04,,,,,
33,02/24/24 04:25:47 AM,671.5,9.01,,,,,
34,02/24/24 04:55:47 AM,471.0,8.82,,,,,
35,02/24/24 05:25:47 AM,466.4,8.80,,,,,
36,02/24/24 05:55:47 AM,463.1,8.75,,,,,
37,02/24/24 06:25:47 AM,465.0,8.76,,,,,
38,02/24/24 06:55:47 AM,460.3,8.65,,,,,
39,02/24/24 07:25:47 AM,455.2,8.54,,,,,
40,02/24/24 07:55:47 AM,450.2,8.54,,,,,
41,02/24/24 08:25:47 AM,447.0,8.49,,,,,
42,02/24/24 08:55:47 AM,441.9,8.44,,,,,
43,02/24/24 09:25:47 AM,441.9,8.42,,,,,
44,02/24/24 09:55:47 AM,437.8,8.39,,,,,
45,02/24/24 10:25:47 AM,434.1,8.37,,,,,
46,02/24/24 10:55:47 AM,431.8,8.37,,,,,
47,02/24/24 11:25:47 AM,431.8,8.39,,,,,
48,02/24/24 11:55:47 AM,432.3,8.39,,,,,
49,02/24/24 12:25:47 PM,434.1,8.46,,,,,
50,02/24/24 12:55:47 PM,434.1,8.50,,,,,
51,02/24/24 01:25:47 PM,436.4,8.44,,,,,
52,02/24/24 01:55:47 PM,443.7,8.44,,,,,
53,02/24/24 02:25:47 PM,452.5,8.45,,,,,
54,02/24/24 02:55:47 PM,442.4,8.41,,,,,
55,02/24/24 03:25:47 PM,485.5,8.40,,,,,
56,02/24/24 03:55:47 PM,455.2,8.42,,,,,
57,02/24/24 04:25:47 PM,441.9,8.42,,,,,
58,02/24/24 04:55:47 PM,912.1,8.51,,,,,
59,02/24/24 05:25:47 PM,436.9,8.55,,,,,
60,02/24/24 05:55:47 PM,433.2,8.45,,,,,
61,02/24/24 06:25:47 PM,431.8,8.41,,,,,
62,02/24/24 06:55:47 PM,430.5,8.41,,,,,
63,02/24/24 07:25:47 PM,428.2,8.36,,,,,
64,02/24/24 07:55:47 PM,426.8,8.33,,,,,
65,02/24/24 08:25:47 PM,423.2,8.28,,,,,
66,02/24/24 08:55:47 PM,420.9,8.23,,,,,
67,02/24/24 09:25:47 PM,420.9,8.20,,,,,
68,02/24/24 09:55:47 PM,418.6,8.16,,,,,
69,02/24/24 10:25:47 PM,416.8,8.10,,,,,
70,02/24/24 10:55:47 PM,415.9,8.08,,,,,
71,02/24/24 11:25:47 PM,416.4,8.07,,,,,
72,02/24/24 11:55:47 PM,415.9,8.08,,,,,
73,02/25/24 12:25:47 AM,416.4,8.07,,,,,
74,02/25/24 12:55:47 AM,416.8,8.04,,,,,
75,02/25/24 01:25:47 AM,416.4,7.99,,,,,
76,02/25/24 01:55:47 AM,418.2,8.00,,,,,
77,02/25/24 02:25:47 AM,461.7,8.04,,,,,
78,02/25/24 02:55:47 AM,456.2,8.02,,,,,
79,02/25/24 03:25:47 AM,432.7,7.98,,,,,
80,02/25/24 03:55:47 AM,469.6,8.02,,,,,
81,02/25/24 04:25:47 AM,432.7,7.97,,,,,
82,02/25/24 04:55:47 AM,420.9,7.92,,,,,
83,02/25/24 05:25:47 AM,455.7,7.87,,,,,
84,02/25/24 05:55:47 AM,412.3,7.79,,,,,
85,02/25/24 06:25:47 AM,411.4,7.78,,,,,
86,02/25/24 06:55:47 AM,411.8,7.79,,,,,
87,02/25/24 07:25:47 AM,411.8,7.77,,,,,
88,02/25/24 07:55:47 AM,412.7,7.71,,,,,
89,02/25/24 08:25:47 AM,414.5,7.69,,,,,
90,02/25/24 08:55:47 AM,415.9,7.69,,,,,
91,02/25/24 09:25:47 AM,416.8,7.69,,,,,
92,02/25/24 09:55:47 AM,419.1,7.72,,,,,
93,02/25/24 10:25:47 AM,420.9,7.74,,,,,
94,02/25/24 10:55:47 AM,420.0,7.74,,,,,
95,02/25/24 11:25:47 AM,421.4,7.76,,,,,
96,02/25/24 11:55:47 AM,421.8,7.77,,,,,
97,02/25/24 12:25:47 PM,421.8,7.78,,,,,
98,02/25/24 12:55:47 PM,422.3,7.77,,,,,
99,02/25/24 01:25:47 PM,422.3,7.78,,,,,
100,02/25/24 01:55:47 PM,422.3,7.79,,,,,
101,02/25/24 02:25:47 PM,430.0,7.78,,,,,
102,02/25/24 02:55:47 PM,447.4,7.79,,,,,
103,02/25/24 03:25:47 PM,452.5,7.81,,,,,
104,02/25/24 03:55:47 PM,452.5,7.81,,,,,
105,02/25/24 04:25:47 PM,453.4,7.81,,,,,
106,02/25/24 04:55:47 PM,442.8,7.82,,,,,
107,02/25/24 05:25:47 PM,691.2,7.87,,,,,
108,02/25/24 05:55:47 PM,430.9,7.99,,,,,
109,02/25/24 06:25:47 PM,432.3,7.99,,,,,
110,02/25/24 06:55:47 PM,431.4,7.98,,,,,
111,02/25/24 07:25:47 PM,433.7,8.02,,,,,
112,02/25/24 07:55:47 PM,434.1,8.00,,,,,
113,02/25/24 08:25:47 PM,437.3,8.04,,,,,
114,02/25/24 08:55:47 PM,437.8,8.07,,,,,
115,02/25/24 09:25:47 PM,437.3,8.04,,,,,
116,02/25/24 09:55:47 PM,437.3,8.04,,,,,
117,02/25/24 10:25:47 PM,435.5,8.02,,,,,
118,02/25/24 10:55:47 PM,434.1,8.03,,,,,
119,02/25/24 11:25:47 PM,434.1,8.00,,,,,
120,02/25/24 11:55:47 PM,434.1,7.99,,,,,
121,02/26/24 12:25:47 AM,434.1,7.99,,,,,
122,02/26/24 12:55:47 AM,434.1,7.98,,,,,
123,02/26/24 01:25:47 AM,434.6,7.98,,,,,
124,02/26/24 01:55:47 AM,434.1,7.97,,,,,
125,02/26/24 02:25:47 AM,455.2,7.99,,,,,
126,02/26/24 02:55:47 AM,473.8,7.98,,,,,
127,02/26/24 03:25:47 AM,491.6,7.97,,,,,
128,02/26/24 03:55:47 AM,566.9,7.97,,,,,
129,02/26/24 04:25:47 AM,500.5,7.95,,,,,
130,02/26/24 04:55:47 AM,497.7,7.93,,,,,
131,02/26/24 05:25:47 AM,553.9,7.90,,,,,
132,02/26/24 05:55:47 AM,415.5,7.85,,,,,
133,02/26/24 06:25:47 AM,415.0,7.85,,,,,
134,02/26/24 06:55:47 AM,415.0,7.84,,,,,
135,02/26/24 07:25:47 AM,415.9,7.82,,,,,
136,02/26/24 07:55:47 AM,406.4,7.81,,,,,
137,02/26/24 08:25:47 AM,404.2,7.79,,,,,
138,02/26/24 08:55:47 AM,406.0,7.78,,,,,
139,02/26/24 09:25:47 AM,406.0,7.77,,,,,
140,02/26/24 09:55:47 AM,403.7,7.77,,,,,
141,02/26/24 10:25:47 AM,402.4,7.77,,,,,
142,02/26/24 10:55:47 AM,402.8,7.77,,,,,
143,02/26/24 11:25:47 AM,402.4,7.77,,,,,
144,02/26/24 11:55:47 AM,402.8,7.76,,,,,
145,02/26/24 12:25:47 PM,402.8,7.74,,,,,
146,02/26/24 12:55:47 PM,402.8,7.73,,,,,
147,02/26/24 01:25:47 PM,402.8,7.72,,,,,
148,02/26/24 01:55:47 PM,402.8,7.73,,,,,
149,02/26/24 02:25:47 PM,403.7,7.72,,,,,
150,02/26/24 02:55:47 PM,459.4,7.74,,,,,
151,02/26/24 03:25:47 PM,469.6,7.76,,,,,
152,02/26/24 03:55:47 PM,478.9,7.74,,,,,
153,02/26/24 04:25:47 PM,540.4,7.74,,,,,
154,02/26/24 04:55:47 PM,476.6,7.73,,,,,
155,02/26/24 05:25:47 PM,496.3,7.72,,,,,
156,02/26/24 05:55:47 PM,409.1,7.79,,,,,
157,02/26/24 06:25:47 PM,408.2,7.77,,,,,
158,02/26/24 06:55:47 PM,408.2,7.76,,,,,
159,02/26/24 07:25:47 PM,412.3,7.81,,,,,
160,02/26/24 07:55:47 PM,412.3,7.76,,,,,
161,02/26/24 08:25:47 PM,414.5,7.76,,,,,
162,02/26/24 08:55:47 PM,414.5,7.72,,,,,
163,02/26/24 09:25:47 PM,414.1,7.71,,,,,
164,02/26/24 09:55:47 PM,409.1,7.67,,,,,
165,02/26/24 10:25:47 PM,405.1,7.63,,,,,
166,02/26/24 10:55:47 PM,401.0,7.59,,,,,
167,02/26/24 11:25:47 PM,394.7,7.56,,,,,
168,02/26/24 11:55:47 PM,394.7,7.53,,,,,
169,02/27/24 12:25:47 AM,392.0,7.50,,,,,
170,02/27/24 12:55:47 AM,393.8,7.48,,,,,
171,02/27/24 01:25:47 AM,392.9,7.43,,,,,
172,02/27/24 01:55:47 AM,393.8,7.46,,,,,
173,02/27/24 02:25:47 AM,393.4,7.45,,,,,
174,02/27/24 02:55:47 AM,393.8,7.42,,,,,
175,02/27/24 03:25:47 AM,407.3,7.47,,,,,
176,02/27/24 03:55:47 AM,424.1,7.46,,,,,
177,02/27/24 04:25:47 AM,431.4,7.47,,,,,
178,02/27/24 04:55:47 AM,432.7,7.46,,,,,
179,02/27/24 05:25:47 AM,529.9,7.35,,,,,
180,02/27/24 05:55:47 AM,364.5,7.20,,,,,
181,02/27/24 06:25:47 AM,354.8,7.15,,,,,
182,02/27/24 06:55:47 AM,336.0,7.12,,,,,
183,02/27/24 07:25:47 AM,315.8,7.04,,,,,
184,02/27/24 07:55:47 AM,320.1,7.03,,,,,
185,02/27/24 08:25:47 AM,327.4,7.03,,,,,
186,02/27/24 08:55:47 AM,329.1,7.05,,,,,
187,02/27/24 09:25:47 AM,322.6,7.01,,,,,
188,02/27/24 09:55:47 AM,316.2,7.03,,,,,
189,02/27/24 10:25:47 AM,314.0,7.04,,,,,
190,02/27/24 10:55:47 AM,316.2,7.07,,,,,
191,02/27/24 11:25:47 AM,308.5,7.10,,,,,
192,02/27/24 11:55:47 AM,306.4,7.15,,,,,
193,02/27/24 12:25:47 PM,305.5,7.22,,,,,
194,02/27/24 12:55:47 PM,300.0,7.22,,,,,
195,02/27/24 01:25:47 PM,300.0,7.27,,,,,
196,02/27/24 01:55:47 PM,300.0,7.29,,,,,
197,02/27/24 02:25:47 PM,300.4,7.29,,,,,
198,02/27/24 02:55:47 PM,299.5,7.26,,,,,
199,02/27/24 03:25:47 PM,300.0,7.27,,,,,
200,02/27/24 03:55:47 PM,301.7,7.27,,,,,
201,02/27/24 04:25:47 PM,319.2,7.27,,,,,
202,02/27/24 04:55:47 PM,306.4,7.30,,,,,
203,02/27/24 05:25:47 PM,304.2,7.37,,,,,
204,02/27/24 05:55:47 PM,303.8,7.51,,,,,
205,02/27/24 06:25:47 PM,296.2,7.42,,,,,
206,02/27/24 06:55:47 PM,294.9,7.41,,,,,
207,02/27/24 07:25:47 PM,292.3,7.37,,,,,
208,02/27/24 07:55:47 PM,289.8,7.27,,,,,
209,02/27/24 08:25:47 PM,290.2,7.24,,,,,
210,02/27/24 08:55:47 PM,291.1,7.20,,,,,
211,02/27/24 09:25:47 PM,291.5,7.15,,,,,
212,02/27/24 09:55:47 PM,291.1,7.07,,,,,
213,02/27/24 10:25:47 PM,290.7,7.09,,,,,
214,02/27/24 10:55:47 PM,289.4,6.98,,,,,
215,02/27/24 11:25:47 PM,289.0,6.95,,,,,
216,02/27/24 11:55:47 PM,286.9,6.88,,,,,
217,02/28/24 12:25:47 AM,285.2,6.83,,,,,
218,02/28/24 12:55:47 AM,284.3,6.79,,,,,
219,02/28/24 01:25:47 AM,284.3,6.78,,,,,
220,02/28/24 01:55:47 AM,283.9,6.78,,,,,
221,02/28/24 02:25:47 AM,284.8,6.75,,,,,
222,02/28/24 02:55:47 AM,285.2,6.73,,,,,
223,02/28/24 03:25:47 AM,284.3,6.77,,,,,
224,02/28/24 03:55:47 AM,286.0,6.75,,,,,
225,02/28/24 04:25:47 AM,353.5,6.78,,,,,
226,02/28/24 04:55:47 AM,313.2,6.77,,,,,
227,02/28/24 05:25:47 AM,297.0,6.75,,,,,
228,02/28/24 05:55:47 AM,295.3,6.75,,,,,
229,02/28/24 06:25:47 AM,281.8,6.68,,,,,
230,02/28/24 06:55:47 AM,281.0,6.69,,,,,
231,02/28/24 07:25:47 AM,280.1,6.68,,,,,
232,02/28/24 07:55:47 AM,279.3,6.69,,,,,
233,02/28/24 08:25:47 AM,278.9,6.75,,,,,
234,02/28/24 08:55:47 AM,277.2,6.88,,,,,
235,02/28/24 09:25:47 AM,278.0,6.91,,,,,
236,02/28/24 09:55:47 AM,278.5,6.91,,,,,
237,02/28/24 10:25:47 AM,278.5,6.96,,,,,
238,02/28/24 10:55:47 AM,279.3,7.01,,,,,
239,02/28/24 11:25:47 AM,280.1,7.07,,,,,
240,02/28/24 11:55:47 AM,282.2,7.15,,,,,
241,02/28/24 12:25:47 PM,283.1,7.20,,,,,
