Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 09/06/2020
TIME       : 09:22:23
FILENAME   : E:\Divers 2020\CSV\blinker moerkerke_200609092223_V7183.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..11-V7183  317.
  Instrument number       =                    
                          =0
  Location                =blinker moerkerke
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..11-V7183  317.
  Instrument number       =                    
  Location                =blinker moerkerke
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =53:37:10 13/03/20
  End date / time         =53:37:08 05/06/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/13 10:37:53;1039,508;10,410;0,048
2020/03/13 11:07:53;1239,417;8,977;0,208
2020/03/13 11:37:53;1233,292;9,223;0,208
2020/03/13 12:07:53;1228,508;9,390;0,220
2020/03/13 12:37:53;1225,825;9,240;0,228
2020/03/13 13:07:53;1231,717;9,093;0,228
2020/03/13 13:37:53;1236,442;9,133;0,224
2020/03/13 14:07:53;1239,533;9,200;0,224
2020/03/13 14:37:53;1241,283;9,263;0,228
2020/03/13 15:07:53;1244,258;9,283;0,228
2020/03/13 15:37:53;1246,417;9,347;0,228
2020/03/13 16:07:53;1248,050;9,283;0,228
2020/03/13 16:37:53;1250,733;9,350;0,228
2020/03/13 17:07:53;1252,892;9,360;0,228
2020/03/13 17:37:53;1254,525;9,367;0,228
2020/03/13 18:07:53;1256,100;9,337;0,228
2020/03/13 18:37:53;1258,142;9,353;0,228
2020/03/13 19:07:53;1259,483;9,357;0,228
2020/03/13 19:37:53;1261,117;9,363;0,228
2020/03/13 20:07:53;1262,925;9,370;0,228
2020/03/13 20:37:53;1264,500;9,370;0,232
2020/03/13 21:07:53;1265,667;9,327;0,228
2020/03/13 21:37:53;1254,992;9,257;0,228
2020/03/13 22:07:53;1247,758;9,313;0,224
2020/03/13 22:37:53;1240,642;9,503;0,208
2020/03/13 23:07:53;1233,758;9,440;0,220
2020/03/13 23:37:53;1227,167;9,197;0,212
2020/03/14 00:07:53;1220,458;9,100;0,212
2020/03/14 00:37:53;1215,267;9,267;0,212
2020/03/14 01:07:53;1212,642;9,290;0,212
2020/03/14 01:37:53;1219,642;9,223;0,224
2020/03/14 02:07:53;1224,425;9,177;0,228
2020/03/14 02:37:53;1228,042;9,153;0,228
2020/03/14 03:07:53;1230,083;9,153;0,228
2020/03/14 03:37:53;1232,008;9,137;0,228
2020/03/14 04:07:53;1233,992;9,127;0,228
2020/03/14 04:37:53;1236,325;9,113;0,228
2020/03/14 05:07:53;1238,017;9,067;0,228
2020/03/14 05:37:53;1239,650;9,090;0,232
2020/03/14 06:07:53;1241,050;9,100;0,224
2020/03/14 06:37:53;1242,800;9,097;0,224
2020/03/14 07:07:53;1244,433;9,103;0,220
2020/03/14 07:37:53;1245,658;9,100;0,220
2020/03/14 08:07:53;1247,408;9,107;0,220
2020/03/14 08:37:53;1248,983;9,103;0,220
2020/03/14 09:07:53;1250,092;9,107;0,220
2020/03/14 09:37:53;1240,817;9,103;0,220
2020/03/14 10:07:53;1232,183;9,000;0,228
2020/03/14 10:37:53;1225,008;9,010;0,220
2020/03/14 11:07:53;1218,300;9,043;0,256
2020/03/14 11:37:53;1211,475;9,117;0,256
2020/03/14 12:07:53;1205,058;8,930;0,244
2020/03/14 12:37:53;1198,933;9,097;0,240
2020/03/14 13:07:53;1193,392;9,293;0,244
2020/03/14 13:37:53;1189,250;9,223;0,260
2020/03/14 14:07:53;1185,517;9,100;0,272
2020/03/14 14:37:53;1184,408;9,213;0,260
2020/03/14 15:07:53;1189,658;9,283;0,256
2020/03/14 15:37:53;1193,625;9,300;0,252
2020/03/14 16:07:53;1197,883;9,317;0,248
2020/03/14 16:37:53;1201,267;9,333;0,248
2020/03/14 17:07:53;1204,008;9,317;0,248
2020/03/14 17:37:53;1206,808;9,343;0,248
