"Plot Title: Diksmuide sa"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 20844997, SEN S/N: 20844997)","Temp, °C (LGR S/N: 20844997, SEN S/N: 20844997)","Coupler Detached (LGR S/N: 20844997)","Coupler Attached (LGR S/N: 20844997)","Host Connected (LGR S/N: 20844997)","End Of File (LGR S/N: 20844997)"
1,03/03/22 11:24:58 AM,188.7,10.66,,,,
2,03/03/22 11:25:20 AM,,,Logged,,,
3,03/03/22 11:54:58 AM,577.3,7.85,,,,
4,03/03/22 12:24:58 PM,576.3,7.89,,,,
5,03/03/22 12:54:58 PM,577.8,7.93,,,,
6,03/03/22 01:24:58 PM,581.4,7.94,,,,
7,03/03/22 01:54:58 PM,588.1,8.28,,,,
8,03/03/22 02:24:58 PM,591.7,8.42,,,,
9,03/03/22 02:54:58 PM,590.2,8.34,,,,
10,03/03/22 03:24:58 PM,589.7,8.31,,,,
11,03/03/22 03:54:58 PM,590.2,8.39,,,,
12,03/03/22 04:24:58 PM,589.2,8.31,,,,
13,03/03/22 04:54:58 PM,587.1,8.26,,,,
14,03/03/22 05:24:58 PM,586.1,8.26,,,,
15,03/03/22 05:54:58 PM,586.1,8.29,,,,
16,03/03/22 06:24:58 PM,587.1,8.29,,,,
17,03/03/22 06:54:58 PM,587.6,8.35,,,,
18,03/03/22 07:24:58 PM,572.7,8.40,,,,
19,03/03/22 07:54:58 PM,567.0,8.34,,,,
20,03/03/22 08:24:58 PM,566.5,8.30,,,,
21,03/03/22 08:54:58 PM,586.6,8.28,,,,
22,03/03/22 09:24:58 PM,593.8,8.29,,,,
23,03/03/22 09:54:58 PM,597.4,8.28,,,,
24,03/03/22 10:24:58 PM,596.4,8.28,,,,
25,03/03/22 10:54:58 PM,592.3,8.32,,,,
26,03/03/22 11:24:58 PM,591.2,8.31,,,,
27,03/03/22 11:54:58 PM,590.2,8.30,,,,
28,03/04/22 12:24:58 AM,588.6,8.28,,,,
29,03/04/22 12:54:58 AM,586.6,8.24,,,,
30,03/04/22 01:24:58 AM,584.5,8.19,,,,
31,03/04/22 01:54:58 AM,584.0,8.16,,,,
32,03/04/22 02:24:58 AM,583.0,8.11,,,,
33,03/04/22 02:54:58 AM,585.0,8.14,,,,
34,03/04/22 03:24:58 AM,588.6,8.14,,,,
35,03/04/22 03:54:58 AM,589.2,8.14,,,,
36,03/04/22 04:24:58 AM,589.7,8.13,,,,
