Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 09/06/2020
TIME       : 09:22:27
FILENAME   : E:\Divers 2020\CSV\stinker moerkerke_200609092227_V7166.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..12-V7166  317.
  Instrument number       =                    
                          =0
  Location                =stinker moerkerke
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..12-V7166  317.
  Instrument number       =                    
  Location                =stinker moerkerke
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =13:20:10 13/03/20
  End date / time         =13:50:08 05/06/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/13 10:20:13;1040,500;9,977;0,152
2020/03/13 10:50:13;1122,983;9,600;0,256
2020/03/13 11:20:13;1113,358;9,607;0,256
2020/03/13 11:50:13;1104,958;9,610;0,252
2020/03/13 12:20:13;1097,550;9,603;0,252
2020/03/13 12:50:13;1091,367;9,583;0,248
2020/03/13 13:20:13;1086,233;9,500;0,244
2020/03/13 13:50:13;1083,608;9,397;0,240
2020/03/13 14:20:13;1085,475;9,440;0,240
2020/03/13 14:50:13;1090,492;9,540;0,248
2020/03/13 15:20:13;1096,267;9,647;0,248
2020/03/13 15:50:13;1101,283;9,690;0,252
2020/03/13 16:20:13;1105,425;9,703;0,252
2020/03/13 16:50:13;1108,983;9,703;0,252
2020/03/13 17:20:13;1112,775;9,707;0,252
2020/03/13 17:50:13;1116,042;9,700;0,252
2020/03/13 18:20:13;1119,892;9,693;0,252
2020/03/13 18:50:13;1123,392;9,680;0,252
2020/03/13 19:20:13;1124,850;9,660;0,252
2020/03/13 19:50:13;1126,658;9,633;0,252
2020/03/13 20:20:13;1129,867;9,627;0,252
2020/03/13 20:50:13;1116,042;9,600;0,252
2020/03/13 21:20:13;1106,183;9,583;0,252
2020/03/13 21:50:13;1096,792;9,547;0,252
2020/03/13 22:20:13;1087,517;9,517;0,256
2020/03/13 22:50:13;1079,175;9,517;0,256
2020/03/13 23:20:13;1071,883;9,503;0,256
2020/03/13 23:50:13;1065,292;9,490;0,256
2020/03/14 00:20:13;1059,575;9,457;0,256
2020/03/14 00:50:13;1054,675;9,417;0,256
2020/03/14 01:20:13;1050,358;9,380;0,256
2020/03/14 01:50:13;1047,092;9,333;0,256
2020/03/14 02:20:13;1046,625;9,260;0,252
2020/03/14 02:50:13;1054,267;9,283;0,252
2020/03/14 03:20:13;1054,675;9,260;0,252
2020/03/14 03:50:13;1058,117;9,230;0,252
2020/03/14 04:20:13;1061,442;9,200;0,252
2020/03/14 04:50:13;1064,300;9,170;0,252
2020/03/14 05:20:13;1067,567;9,153;0,248
2020/03/14 05:50:13;1069,900;9,120;0,248
2020/03/14 06:20:13;1073,342;9,127;0,252
2020/03/14 06:50:13;1075,617;9,103;0,248
2020/03/14 07:20:13;1077,600;9,097;0,244
2020/03/14 07:50:13;1080,167;9,087;0,244
2020/03/14 08:20:13;1082,792;9,070;0,248
2020/03/14 08:50:13;1080,750;9,097;0,248
2020/03/14 09:20:13;1068,033;9,133;0,252
2020/03/14 09:50:13;1059,867;9,160;0,256
2020/03/14 10:20:13;1052,400;9,177;0,260
2020/03/14 10:50:13;1045,808;9,227;0,264
2020/03/14 11:20:13;1040,967;8,277;0,028
2020/03/14 11:50:13;1039,917;8,700;0,016
2020/03/14 12:20:13;1039,683;8,800;0,008
2020/03/14 12:50:13;1039,508;9,330;0,000
2020/03/14 13:20:13;1039,392;9,237;0,000
2020/03/14 13:50:13;1039,100;8,903;0,000
2020/03/14 14:20:13;1039,100;8,457;0,000
2020/03/14 14:50:13;1039,100;8,463;0,000
2020/03/14 15:20:13;1039,100;8,397;0,000
2020/03/14 15:50:13;1038,808;8,623;0,000
2020/03/14 16:20:13;1038,633;8,763;0,000
2020/03/14 16:50:13;1038,517;8,807;0,000
2020/03/14 17:20:13;1038,225;8,860;0,000
2020/03/14 17:50:13;1038,225;8,900;0,000
2020/03/14 18:20:13;1038,108;8,823;0,000
2020/03/14 18:50:13;1038,925;8,713;0,000
2020/03/14 19:20:13;1040,617;9,243;0,136
2020/03/14 19:50:13;1042,367;9,270;0,212
2020/03/14 20:20:13;1043,650;9,263;0,212
2020/03/14 20:50:13;1044,642;9,250;0,212
2020/03/14 21:20:13;1046,100;9,240;0,212
2020/03/14 21:50:13;1038,633;8,533;0,024
2020/03/14 22:20:13;1037,817;7,917;0,008
2020/03/14 22:50:13;1037,700;7,547;0,008
