Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 06/04/2022
TIME       : 12:24:59
FILENAME   : C:\Users\aquaman\AppData\Roaming\DiverOffice\Gent-Oostende\CSV\plassendale_220406122459_V7171.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..21-V7171  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =plassendale
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..21-V7171  317.
  Instrument number       =          UTC+1     
  Location                =plassendale
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =53:37:11 22/02/22
  End date / time         =53:37:10 06/04/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2022/02/22 11:37:53;1041,492;10,307;0,196
2022/02/22 12:07:53;1152,850;7,300;0,584
2022/02/22 12:37:53;1151,392;7,330;0,588
2022/02/22 13:07:53;1145,092;7,377;0,596
2022/02/22 13:37:53;1139,725;7,403;0,596
2022/02/22 14:07:53;1141,067;7,443;0,596
2022/02/22 14:37:53;1136,808;7,457;0,592
2022/02/22 15:07:53;1137,625;7,490;0,592
2022/02/22 15:37:53;1139,725;7,517;0,596
2022/02/22 16:07:53;1138,325;7,543;0,596
2022/02/22 16:37:53;1143,808;7,543;0,596
2022/02/22 17:07:53;1142,350;7,577;0,596
2022/02/22 17:37:53;1143,167;7,567;0,596
2022/02/22 18:07:53;1147,192;7,563;0,596
2022/02/22 18:37:53;1145,558;7,567;0,596
2022/02/22 19:07:53;1149,117;7,553;0,600
2022/02/22 19:37:53;1151,100;7,537;0,604
2022/02/22 20:07:53;1149,467;7,530;0,608
2022/02/22 20:37:53;1148,942;7,517;0,616
2022/02/22 21:07:53;1150,575;7,507;0,620
2022/02/22 21:37:53;1148,475;7,483;0,620
2022/02/22 22:07:53;1147,658;7,450;0,620
2022/02/22 22:37:53;1149,000;7,460;0,624
2022/02/22 23:07:53;1146,900;7,437;0,620
2022/02/22 23:37:53;1146,550;7,427;0,620
2022/02/23 00:07:53;1146,200;7,413;0,616
2022/02/23 00:37:53;1145,092;7,400;0,612
2022/02/23 01:07:53;1144,800;7,390;0,604
2022/02/23 01:37:53;1146,375;7,353;0,592
2022/02/23 02:07:53;1148,358;7,297;0,588
2022/02/23 02:37:53;1147,833;7,333;0,584
2022/02/23 03:07:53;1148,183;7,277;0,580
2022/02/23 03:37:53;1149,117;7,317;0,580
2022/02/23 04:07:53;1148,650;7,287;0,580
2022/02/23 04:37:53;1150,283;7,267;0,580
2022/02/23 05:07:53;1150,867;7,257;0,580
2022/02/23 05:37:53;1151,217;7,203;0,576
2022/02/23 06:07:53;1151,742;7,227;0,576
2022/02/23 06:37:53;1154,658;7,217;0,576
2022/02/23 07:07:53;1154,133;7,200;0,576
2022/02/23 07:37:53;1154,133;7,163;0,576
2022/02/23 08:07:53;1157,983;7,213;0,576
2022/02/23 08:37:53;1159,325;7,183;0,576
2022/02/23 09:07:53;1159,967;7,180;0,576
2022/02/23 09:37:53;1159,325;7,193;0,576
2022/02/23 10:07:53;1156,758;7,247;0,580
2022/02/23 10:37:53;1159,325;7,293;0,580
2022/02/23 11:07:53;1156,525;7,360;0,588
2022/02/23 11:37:53;1156,408;7,470;0,592
2022/02/23 12:07:53;1155,417;7,577;0,596
2022/02/23 12:37:53;1152,383;7,743;0,600
2022/02/23 13:07:53;1151,683;7,620;0,604
2022/02/23 13:37:53;1151,742;7,713;0,616
2022/02/23 14:07:53;1151,392;7,920;0,640
2022/02/23 14:37:53;1150,108;8,027;0,636
2022/02/23 15:07:53;1149,117;7,963;0,656
2022/02/23 15:37:53;1146,900;7,947;0,668
2022/02/23 16:07:53;1146,375;7,903;0,688
2022/02/23 16:37:53;1149,350;7,907;0,700
2022/02/23 17:07:53;1148,475;7,950;0,692
2022/02/23 17:37:53;1147,833;7,930;0,692
2022/02/23 18:07:53;1151,450;7,867;0,700
2022/02/23 18:37:53;1152,033;7,860;0,716
2022/02/23 19:07:53;1152,675;7,840;0,720
2022/02/23 19:37:53;1155,883;7,810;0,728
2022/02/23 20:07:53;1152,033;7,750;0,756
2022/02/23 20:37:53;1151,392;7,760;0,776
2022/02/23 21:07:53;1150,925;7,757;0,784
2022/02/23 21:37:53;1149,467;7,703;0,784
2022/02/23 22:07:53;1148,475;7,683;0,796
2022/02/23 22:37:53;1147,542;7,670;0,800
2022/02/23 23:07:53;1145,208;7,637;0,800
2022/02/23 23:37:53;1142,817;7,650;0,824
2022/02/24 00:07:53;1142,992;7,663;0,836
2022/02/24 00:37:53;1142,642;7,623;0,828
2022/02/24 01:07:53;1142,992;7,610;0,836
2022/02/24 01:37:53;1143,458;7,610;0,848
2022/02/24 02:07:53;1141,533;7,610;0,856
2022/02/24 02:37:53;1141,533;7,603;0,856
2022/02/24 03:07:53;1142,992;7,593;0,852
2022/02/24 03:37:53;1142,175;7,577;0,848
2022/02/24 04:07:53;1142,642;7,563;0,852
2022/02/24 04:37:53;1142,000;7,570;0,864
2022/02/24 05:07:53;1141,358;7,570;0,872
2022/02/24 05:37:53;1141,883;7,557;0,868
2022/02/24 06:07:53;1142,642;7,553;0,872
2022/02/24 06:37:53;1141,883;7,540;0,872
2022/02/24 07:07:53;1141,067;7,510;0,868
2022/02/24 07:37:53;1142,525;7,523;0,876
2022/02/24 08:07:53;1144,742;7,517;0,884
2022/02/24 08:37:53;1141,533;7,507;0,884
2022/02/24 09:07:53;1143,808;7,497;0,884
2022/02/24 09:37:53;1145,267;7,547;0,892
2022/02/24 10:07:53;1142,642;7,567;0,900
2022/02/24 10:37:53;1146,725;7,613;0,900
2022/02/24 11:07:53;1145,558;7,663;0,912
2022/02/24 11:37:53;1148,300;7,690;0,920
2022/02/24 12:07:53;1146,900;7,667;0,920
2022/02/24 12:37:53;1143,342;7,643;0,920
2022/02/24 13:07:53;1147,017;7,647;0,916
2022/02/24 13:37:53;1146,900;7,610;0,924
2022/02/24 14:07:53;1149,642;7,573;0,936
2022/02/24 14:37:53;1149,933;7,590;0,964
2022/02/24 15:07:53;1151,100;7,660;0,984
2022/02/24 15:37:53;1146,842;7,680;0,996
2022/02/24 16:07:53;1145,908;7,697;1,004
2022/02/24 16:37:53;1148,125;7,680;1,012
2022/02/24 17:07:53;1148,183;7,640;1,020
2022/02/24 17:37:53;1150,225;7,603;1,012
2022/02/24 18:07:53;1151,217;7,583;1,016
2022/02/24 18:37:53;1153,667;7,533;1,016
2022/02/24 19:07:53;1158,683;7,520;1,016
2022/02/24 19:37:53;1154,950;7,517;1,020
2022/02/24 20:07:53;1160,433;7,487;1,024
2022/02/24 20:37:53;1161,892;7,467;1,024
2022/02/24 21:07:53;1160,608;7,500;1,028
2022/02/24 21:37:53;1164,692;7,470;1,028
2022/02/24 22:07:53;1165,625;7,420;1,028
2022/02/24 22:37:53;1163,700;7,400;1,024
2022/02/24 23:07:53;1164,342;7,360;1,020
2022/02/24 23:37:53;1165,333;7,320;1,008
2022/02/25 00:07:53;1162,708;7,303;1,000
2022/02/25 00:37:53;1163,992;7,290;1,004
2022/02/25 01:07:53;1160,783;7,313;1,024
2022/02/25 01:37:53;1160,958;7,330;1,068
2022/02/25 02:07:53;1161,075;7,327;1,104
2022/02/25 02:37:53;1157,050;7,350;1,160
2022/02/25 03:07:53;1155,475;7,340;1,180
2022/02/25 03:37:53;1154,017;7,277;1,184
2022/02/25 04:07:53;1154,425;7,230;1,180
2022/02/25 04:37:53;1152,967;7,213;1,188
2022/02/25 05:07:53;1155,242;7,173;1,200
2022/02/25 05:37:53;1157,983;7,163;1,224
2022/02/25 06:07:53;1156,875;7,140;1,240
2022/02/25 06:37:53;1161,133;7,140;1,268
2022/02/25 07:07:53;1163,058;7,097;1,292
2022/02/25 07:37:53;1163,175;7,067;1,308
2022/02/25 08:07:53;1165,917;7,110;1,352
2022/02/25 08:37:53;1166,267;7,077;1,336
2022/02/25 09:07:53;1166,442;7,070;1,324
2022/02/25 09:37:53;1164,925;7,083;1,328
2022/02/25 10:07:53;1168,717;7,097;1,328
2022/02/25 10:37:53;1169,358;7,107;1,348
2022/02/25 11:07:53;1172,217;7,133;1,356
2022/02/25 11:37:53;1171,925;7,203;1,356
2022/02/25 12:07:53;1171,108;7,187;1,372
2022/02/25 12:37:53;1170,642;7,290;1,384
2022/02/25 13:07:53;1170,350;7,263;1,404
2022/02/25 13:37:53;1168,892;7,270;1,420
2022/02/25 14:07:53;1168,192;7,283;1,440
2022/02/25 14:37:53;1169,183;7,293;1,456
2022/02/25 15:07:53;1165,800;7,263;1,488
2022/02/25 15:37:53;1163,525;7,287;1,512
2022/02/25 16:07:53;1163,992;7,303;1,548
2022/02/25 16:37:53;1163,992;7,327;1,572
2022/02/25 17:07:53;1161,425;7,327;1,632
2022/02/25 17:37:53;1162,183;7,327;1,636
2022/02/25 18:07:53;1162,417;7,307;1,636
2022/02/25 18:37:53;1163,175;7,283;1,644
2022/02/25 19:07:53;1166,792;7,307;1,684
2022/02/25 19:37:53;1167,900;7,290;1,732
2022/02/25 20:07:53;1169,825;7,277;1,752
2022/02/25 20:37:53;1172,100;7,280;1,764
2022/02/25 21:07:53;1175,600;7,300;1,808
2022/02/25 21:37:53;1173,033;7,257;1,800
2022/02/25 22:07:53;1174,200;7,270;1,832
2022/02/25 22:37:53;1174,317;7,257;1,844
2022/02/25 23:07:53;1172,392;7,230;1,844
2022/02/25 23:37:53;1170,642;7,127;1,852
2022/02/26 00:07:53;1167,900;7,080;1,848
2022/02/26 00:37:53;1167,550;6,963;1,836
2022/02/26 01:07:53;1166,092;6,893;1,824
2022/02/26 01:37:53;1166,617;6,800;1,808
2022/02/26 02:07:53;1163,175;6,807;1,816
2022/02/26 02:37:53;1163,817;6,730;1,800
2022/02/26 03:07:53;1162,183;6,677;1,792
2022/02/26 03:37:53;1160,783;6,623;1,784
2022/02/26 04:07:53;1162,417;6,740;1,808
2022/02/26 04:37:53;1158,683;6,723;1,816
2022/02/26 05:07:53;1159,967;6,843;1,864
2022/02/26 05:37:53;1158,858;6,890;1,884
2022/02/26 06:07:53;1159,150;6,740;1,848
2022/02/26 06:37:53;1160,317;6,853;1,900
2022/02/26 07:07:53;1162,883;6,843;1,904
2022/02/26 07:37:53;1163,000;6,827;1,916
2022/02/26 08:07:53;1162,533;6,787;1,916
2022/02/26 08:37:53;1163,525;6,787;1,916
2022/02/26 09:07:53;1164,633;6,790;1,920
2022/02/26 09:37:53;1163,467;6,797;1,924
2022/02/26 10:07:53;1163,992;6,787;1,920
2022/02/26 10:37:53;1166,792;6,637;1,896
2022/02/26 11:07:53;1168,717;6,820;1,936
2022/02/26 11:37:53;1170,467;6,847;1,940
2022/02/26 12:07:53;1171,925;6,870;1,944
2022/02/26 12:37:53;1173,033;6,927;1,984
2022/02/26 13:07:53;1171,458;6,793;1,740
2022/02/26 13:37:53;1171,925;6,980;1,932
