Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 16/01/2022
TIME       : 13:36:36
FILENAME   : C:\Users\emilie_gelaude\Desktop\jan 2022\CSV\blauwe sluis_220116133636_T9254.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..24-T9254  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =blauwe sluis
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..24-T9254  317.
  Instrument number       =          UTC+1     
  Location                =blauwe sluis
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =09:18:09 19/04/21
  End date / time         =09:18:13 14/01/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2021/04/19 09:18:09;1046,217;12,900;0,080
2021/04/19 09:48:09;1126,658;12,683;2,100
2021/04/19 10:18:09;1126,658;12,600;2,132
2021/04/19 10:48:09;1126,658;12,600;2,096
2021/04/19 11:18:09;1126,483;12,557;2,044
2021/04/19 11:48:09;1126,133;12,547;2,040
2021/04/19 12:18:09;1126,017;12,577;1,988
2021/04/19 12:48:09;1126,133;12,613;2,052
2021/04/19 13:18:09;1126,017;12,677;2,048
2021/04/19 13:48:09;1125,958;12,777;2,056
2021/04/19 14:18:09;1125,783;12,743;2,056
2021/04/19 14:48:09;1125,667;12,723;2,048
2021/04/19 15:18:09;1125,608;12,777;2,096
2021/04/19 15:48:09;1125,492;12,783;2,044
2021/04/19 16:18:09;1125,317;12,890;1,992
2021/04/19 16:48:09;1124,967;12,967;1,916
2021/04/19 17:18:09;1125,142;13,160;1,880
2021/04/19 17:48:09;1125,142;13,177;1,900
2021/04/19 18:18:09;1124,675;13,337;1,892
2021/04/19 18:48:09;1124,792;13,383;1,824
2021/04/19 19:18:09;1124,792;13,517;1,848
2021/04/19 19:48:09;1124,675;13,753;1,848
2021/04/19 20:18:09;1124,675;13,960;1,836
2021/04/19 20:48:09;1124,675;14,053;1,976
2021/04/19 21:18:09;1124,792;13,940;1,980
2021/04/19 21:48:09;1124,325;13,790;2,008
2021/04/19 22:18:09;1124,792;13,680;2,024
2021/04/19 22:48:09;1124,150;13,640;2,016
2021/04/19 23:18:09;1124,325;13,617;2,008
2021/04/19 23:48:09;1124,675;13,523;1,956
2021/04/20 00:18:09;1124,325;13,420;2,000
2021/04/20 00:48:09;1124,325;13,360;2,020
