"Plot Title: nieuwpoort plassendal"
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 21362414, SEN S/N: 21362414)","Temp, °C (LGR S/N: 21362414, SEN S/N: 21362414)","Coupler Detached (LGR S/N: 21362414)","Coupler Attached (LGR S/N: 21362414)","Host Connected (LGR S/N: 21362414)","Stopped (LGR S/N: 21362414)","End Of File (LGR S/N: 21362414)"
1,06/02/23 10:55:38 AM,0.0,15.74,,,,,
2,06/02/23 10:55:47 AM,,,Logged,,,,
3,06/02/23 11:25:38 AM,631.2,17.59,,,,,
4,06/02/23 11:55:38 AM,640.8,17.59,,,,,
5,06/02/23 12:25:38 PM,648.8,17.62,,,,,
6,06/02/23 12:55:38 PM,661.0,17.60,,,,,
7,06/02/23 01:25:38 PM,652.9,17.64,,,,,
8,06/02/23 01:55:38 PM,625.7,17.70,,,,,
9,06/02/23 02:25:38 PM,644.3,17.71,,,,,
10,06/02/23 02:55:38 PM,626.2,17.85,,,,,
11,06/02/23 03:25:38 PM,633.7,17.96,,,,,
12,06/02/23 03:55:38 PM,634.7,18.01,,,,,
13,06/02/23 04:25:38 PM,639.3,18.04,,,,,
14,06/02/23 04:55:38 PM,645.3,18.04,,,,,
15,06/02/23 05:25:38 PM,642.8,18.06,,,,,
16,06/02/23 05:55:38 PM,646.8,17.97,,,,,
17,06/02/23 06:25:38 PM,635.7,17.99,,,,,
18,06/02/23 06:55:38 PM,624.7,18.01,,,,,
19,06/02/23 07:25:38 PM,618.1,17.97,,,,,
20,06/02/23 07:55:38 PM,622.2,17.95,,,,,
21,06/02/23 08:25:38 PM,627.2,17.91,,,,,
22,06/02/23 08:55:38 PM,615.1,17.86,,,,,
23,06/02/23 09:25:38 PM,614.1,17.83,,,,,
24,06/02/23 09:55:38 PM,611.6,17.75,,,,,
25,06/02/23 10:25:38 PM,605.6,17.70,,,,,
26,06/02/23 10:55:38 PM,604.6,17.68,,,,,
27,06/02/23 11:25:38 PM,599.6,17.65,,,,,
28,06/02/23 11:55:38 PM,597.6,17.63,,,,,
29,06/03/23 12:25:38 AM,597.6,17.58,,,,,
30,06/03/23 12:55:38 AM,596.1,17.53,,,,,
31,06/03/23 01:25:38 AM,600.1,17.50,,,,,
32,06/03/23 01:55:38 AM,595.6,17.44,,,,,
33,06/03/23 02:25:38 AM,598.6,17.39,,,,,
34,06/03/23 02:55:38 AM,601.6,17.39,,,,,
35,06/03/23 03:25:38 AM,600.6,17.37,,,,,
36,06/03/23 03:55:38 AM,602.1,17.34,,,,,
37,06/03/23 04:25:38 AM,600.1,17.32,,,,,
38,06/03/23 04:55:38 AM,606.6,17.31,,,,,
39,06/03/23 05:25:38 AM,608.1,17.28,,,,,
40,06/03/23 05:55:38 AM,611.1,17.26,,,,,
41,06/03/23 06:25:38 AM,612.6,17.22,,,,,
42,06/03/23 06:55:38 AM,610.1,17.18,,,,,
43,06/03/23 07:25:38 AM,613.1,17.17,,,,,
44,06/03/23 07:55:38 AM,615.1,17.20,,,,,
45,06/03/23 08:25:38 AM,681.8,17.23,,,,,
46,06/03/23 08:55:38 AM,659.0,17.24,,,,,
47,06/03/23 09:25:38 AM,666.1,17.27,,,,,
48,06/03/23 09:55:38 AM,747.4,17.28,,,,,
49,06/03/23 10:25:38 AM,738.1,17.29,,,,,
50,06/03/23 10:55:38 AM,725.8,17.79,,,,,
51,06/03/23 11:25:38 AM,761.9,17.93,,,,,
52,06/03/23 11:55:38 AM,793.0,18.01,,,,,
53,06/03/23 12:25:38 PM,795.1,18.18,,,,,
54,06/03/23 12:55:38 PM,787.8,18.40,,,,,
55,06/03/23 01:25:38 PM,799.8,18.54,,,,,
56,06/03/23 01:55:38 PM,803.5,18.68,,,,,
57,06/03/23 02:25:38 PM,821.8,18.78,,,,,
58,06/03/23 02:55:38 PM,830.1,18.88,,,,,
59,06/03/23 03:25:38 PM,924.3,18.69,,,,,
60,06/03/23 03:55:38 PM,919.5,18.74,,,,,
61,06/03/23 04:25:38 PM,887.6,19.03,,,,,
62,06/03/23 04:55:38 PM,900.3,19.04,,,,,
63,06/03/23 05:25:38 PM,903.5,19.04,,,,,
64,06/03/23 05:55:38 PM,910.4,19.04,,,,,
65,06/03/23 06:25:38 PM,915.8,18.95,,,,,
66,06/03/23 06:55:38 PM,916.3,18.89,,,,,
67,06/03/23 07:25:38 PM,914.2,18.82,,,,,
68,06/03/23 07:55:38 PM,910.4,18.72,,,,,
69,06/03/23 08:25:38 PM,911.5,18.67,,,,,
70,06/03/23 08:55:38 PM,925.3,18.61,,,,,
71,06/03/23 09:25:38 PM,938.7,18.56,,,,,
72,06/03/23 09:55:38 PM,953.7,18.47,,,,,
73,06/03/23 10:25:38 PM,957.4,18.41,,,,,
74,06/03/23 10:55:38 PM,965.5,18.35,,,,,
75,06/03/23 11:25:38 PM,974.1,18.31,,,,,
76,06/03/23 11:55:38 PM,966.5,18.27,,,,,
77,06/04/23 12:25:38 AM,949.9,18.27,,,,,
78,06/04/23 12:55:38 AM,939.8,18.26,,,,,
79,06/04/23 01:25:38 AM,939.2,18.22,,,,,
80,06/04/23 01:55:38 AM,925.9,18.18,,,,,
81,06/04/23 02:25:38 AM,922.7,18.16,,,,,
82,06/04/23 02:55:38 AM,915.2,18.10,,,,,
83,06/04/23 03:25:38 AM,916.3,18.06,,,,,
84,06/04/23 03:55:38 AM,916.8,18.07,,,,,
85,06/04/23 04:25:38 AM,916.8,18.01,,,,,
86,06/04/23 04:55:38 AM,913.1,17.96,,,,,
