"Plot Title: yserstar"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 21362421, SEN S/N: 21362421)","Temp, °C (LGR S/N: 21362421, SEN S/N: 21362421)","Coupler Detached (LGR S/N: 21362421)","Coupler Attached (LGR S/N: 21362421)","Host Connected (LGR S/N: 21362421)","End Of File (LGR S/N: 21362421)"
1,11/17/22 01:02:46 PM,0.0,14.48,,,,
2,11/17/22 01:02:57 PM,,,Logged,,,
3,11/17/22 01:32:46 PM,2599.1,10.62,,,,
4,11/17/22 02:02:46 PM,2508.4,10.62,,,,
5,11/17/22 02:32:46 PM,2410.8,10.61,,,,
6,11/17/22 03:02:46 PM,2413.2,10.61,,,,
7,11/17/22 03:32:46 PM,2438.9,10.62,,,,
8,11/17/22 04:02:46 PM,2461.1,10.62,,,,
9,11/17/22 04:32:46 PM,2468.2,10.62,,,,
10,11/17/22 05:02:46 PM,2478.4,10.62,,,,
11,11/17/22 05:32:46 PM,2488.6,10.63,,,,
12,11/17/22 06:02:46 PM,2477.8,10.61,,,,
13,11/17/22 06:32:46 PM,2490.4,10.63,,,,
14,11/17/22 07:02:46 PM,2494.0,10.63,,,,
15,11/17/22 07:32:46 PM,2493.4,10.62,,,,
16,11/17/22 08:02:46 PM,2497.6,10.62,,,,
17,11/17/22 08:32:46 PM,2514.4,10.63,,,,
18,11/17/22 09:02:46 PM,2510.2,10.62,,,,
19,11/17/22 09:32:46 PM,2497.0,10.59,,,,
20,11/17/22 10:02:46 PM,2970.1,10.54,,,,
21,11/17/22 10:32:46 PM,2684.7,10.47,,,,
22,11/17/22 11:02:46 PM,2392.3,10.44,,,,
23,11/17/22 11:32:46 PM,2023.3,10.35,,,,
24,11/18/22 12:02:46 AM,1937.3,10.35,,,,
25,11/18/22 12:32:46 AM,1901.7,10.30,,,,
26,11/18/22 01:02:46 AM,1752.7,10.24,,,,
27,11/18/22 01:32:46 AM,1556.3,10.16,,,,
28,11/18/22 02:02:46 AM,1448.4,10.13,,,,
29,11/18/22 02:32:46 AM,1447.2,10.14,,,,
30,11/18/22 03:02:46 AM,1460.2,10.16,,,,
31,11/18/22 03:32:46 AM,1460.7,10.14,,,,
32,11/18/22 04:02:46 AM,1463.0,10.13,,,,
33,11/18/22 04:32:46 AM,1461.3,10.08,,,,
34,11/18/22 05:02:46 AM,1461.9,10.09,,,,
