Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 08/10/2021
TIME       : 08:25:53
FILENAME   : G:\Mijn Drive\AAA PRJ_Vissen\CTD Divers\Ijzer\Conductiviteit 2021\CSV\tervatebrug_211008082552_V7158.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..17-V7158  317.
  Instrument number       =                    
                          =0
  Location                =tervatebrug
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..17-V7158  317.
  Instrument number       =                    
  Location                =tervatebrug
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =58:23:12 28/04/21
  End date / time         =58:53:08 30/09/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2021/04/28 12:23:58;1026,208;14,107;0,284
2021/04/28 12:53:58;1155,883;13,067;6,848
2021/04/28 13:23:58;1155,708;13,213;6,376
2021/04/28 13:53:58;1155,417;13,337;6,236
2021/04/28 14:23:58;1155,708;13,447;6,048
2021/04/28 14:53:58;1155,592;13,473;5,980
2021/04/28 15:23:58;1155,708;13,603;6,036
2021/04/28 15:53:58;1155,708;13,810;6,148
2021/04/28 16:23:58;1155,242;13,903;6,204
2021/04/28 16:53:58;1154,483;13,673;6,292
2021/04/28 17:23:58;1155,125;13,923;6,416
2021/04/28 17:53:58;1154,600;13,977;6,504
2021/04/28 18:23:58;1154,133;13,947;6,552
2021/04/28 18:53:58;1154,250;13,910;6,612
2021/04/28 19:23:58;1153,317;13,890;6,656
2021/04/28 19:53:58;1154,775;13,807;6,756
2021/04/28 20:23:58;1153,958;13,860;6,600
2021/04/28 20:53:58;1153,317;13,843;6,488
2021/04/28 21:23:58;1154,425;13,800;6,336
2021/04/28 21:53:58;1152,850;13,757;6,176
2021/04/28 22:23:58;1151,858;13,707;6,024
2021/04/28 22:53:58;1151,100;13,707;5,832
2021/04/28 23:23:58;1149,758;13,663;5,608
2021/04/28 23:53:58;1149,583;13,593;5,504
2021/04/29 00:23:58;1149,642;13,560;5,416
2021/04/29 00:53:58;1149,000;13,503;5,328
2021/04/29 01:23:58;1148,475;13,457;5,252
2021/04/29 01:53:58;1149,933;13,410;5,184
2021/04/29 02:23:58;1151,858;13,380;5,192
2021/04/29 02:53:58;1152,033;13,327;5,120
2021/04/29 03:23:58;1151,858;13,337;5,088
2021/04/29 03:53:58;1152,383;13,330;5,080
