Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 26/02/2021
TIME       : 15:10:07
FILENAME   : D:\CTD Diver\KGO\CSV\brugge_210226151000_T6300.CSV
CREATED BY : SWS Diver-Office 6.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..21-T6300  317.
  Instrument number       =                    
                          =0
  Location                =brugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..21-T6300  317.
  Instrument number       =                    
  Location                =brugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =05:54:11 05/06/20
  End date / time         =05:24:12 26/02/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/06/05 11:54:05;1015,242;15,890;0,108
2020/06/05 12:24:05;1305,100;19,370;2,564
2020/06/05 12:54:05;1306,675;19,587;1,836
2020/06/05 13:24:05;1306,733;19,637;1,776
2020/06/05 13:54:05;1307,725;19,640;1,768
2020/06/05 14:24:05;1309,183;19,643;1,768
2020/06/05 14:54:05;1309,183;19,670;1,780
2020/06/05 15:24:05;1310,408;19,687;1,756
2020/06/05 15:54:05;1311,983;19,700;1,748
2020/06/05 16:24:05;1310,408;19,720;1,752
2020/06/05 16:54:05;1310,583;19,737;1,732
2020/06/05 17:24:05;1311,633;19,740;1,732
2020/06/05 17:54:05;1311,808;19,770;1,776
2020/06/05 18:24:05;1311,633;19,800;1,732
2020/06/05 18:54:05;1311,983;19,817;1,728
2020/06/05 19:24:05;1312,392;19,830;1,744
2020/06/05 19:54:05;1314,258;19,820;1,712
2020/06/05 20:24:05;1312,392;19,830;1,660
2020/06/05 20:54:05;1312,508;19,820;1,656
2020/06/05 21:24:05;1311,983;19,797;1,648
2020/06/05 21:54:05;1313,208;19,767;1,672
2020/06/05 22:24:05;1314,083;19,693;1,648
2020/06/05 22:54:05;1313,208;19,663;1,668
2020/06/05 23:24:05;1313,092;19,613;1,656
2020/06/05 23:54:05;1313,208;19,587;1,684
2020/06/06 00:24:05;1313,558;19,547;1,628
2020/06/06 00:54:05;1314,258;19,500;1,648
2020/06/06 01:24:05;1314,725;19,467;1,648
2020/06/06 01:54:05;1315,192;19,440;1,660
2020/06/06 02:24:05;1315,250;19,403;1,636
2020/06/06 02:54:05;1314,725;19,390;1,628
2020/06/06 03:24:05;1315,367;19,373;1,648
2020/06/06 03:54:05;1318,400;19,337;1,616
2020/06/06 04:24:05;1319,275;19,307;1,648
2020/06/06 04:54:05;1319,450;19,220;1,608
2020/06/06 05:24:05;1316,592;19,153;1,584
2020/06/06 05:54:05;1316,242;19,093;1,600
2020/06/06 06:24:05;1320,267;19,077;1,604
2020/06/06 06:54:05;1317,992;19,047;1,624
2020/06/06 07:24:05;1319,275;19,030;1,596
2020/06/06 07:54:05;1315,833;19,040;1,584
2020/06/06 08:24:05;1313,442;19,043;1,592
2020/06/06 08:54:05;1315,192;19,053;1,588
2020/06/06 09:24:05;1315,425;19,060;1,584
2020/06/06 09:54:05;1315,192;19,083;1,584
2020/06/06 10:24:05;1312,567;19,120;1,576
2020/06/06 10:54:05;1312,158;19,180;1,556
2020/06/06 11:24:05;1312,917;19,207;1,564
2020/06/06 11:54:05;1312,042;19,227;1,552
