Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 26/02/2021
TIME       : 15:10:53
FILENAME   : D:\CTD Diver\KGO\CSV\plassendale_210226151049_V7171.CSV
CREATED BY : SWS Diver-Office 6.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..13-V7171  317.
  Instrument number       =                    
                          =0
  Location                =plassendale
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..13-V7171  317.
  Instrument number       =                    
  Location                =plassendale
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =33:16:12 05/06/20
  End date / time         =33:16:11 26/02/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/06/05 12:16:33;1015,358;15,487;0,244
2020/06/05 12:46:33;1130,625;19,650;2,652
2020/06/05 13:16:33;1133,892;19,650;2,712
2020/06/05 13:46:33;1133,250;19,657;2,740
2020/06/05 14:16:33;1137,625;19,647;2,740
2020/06/05 14:46:33;1136,458;19,587;2,952
2020/06/05 15:16:33;1137,100;19,607;2,836
2020/06/05 15:46:33;1137,450;19,607;2,820
2020/06/05 16:16:33;1138,092;19,583;2,796
2020/06/05 16:46:33;1137,625;19,520;2,780
2020/06/05 17:16:33;1137,742;19,503;2,748
2020/06/05 17:46:33;1136,633;19,537;2,768
2020/06/05 18:16:33;1138,092;19,587;2,780
2020/06/05 18:46:33;1137,625;19,630;2,800
2020/06/05 19:16:33;1139,200;19,583;2,780
2020/06/05 19:46:33;1139,258;19,550;2,776
2020/06/05 20:16:33;1139,200;19,503;2,776
2020/06/05 20:46:33;1140,192;19,443;2,916
2020/06/05 21:16:33;1139,842;19,393;2,836
2020/06/05 21:46:33;1138,908;19,367;2,908
2020/06/05 22:16:33;1139,725;19,353;2,788
2020/06/05 22:46:33;1140,075;19,327;2,896
2020/06/05 23:16:33;1140,075;19,260;2,792
2020/06/05 23:46:33;1140,542;19,213;2,764
2020/06/06 00:16:33;1140,192;19,157;2,836
2020/06/06 00:46:33;1140,833;19,063;2,848
2020/06/06 01:16:33;1140,833;19,007;2,796
2020/06/06 01:46:33;1140,833;18,970;2,808
2020/06/06 02:16:33;1141,650;18,937;2,908
2020/06/06 02:46:33;1141,825;18,917;2,760
