Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 26/02/2021
TIME       : 15:12:06
FILENAME   : D:\CTD Diver\KGO\CSV\sas slijkens_210226151200_V7000.CSV
CREATED BY : SWS Diver-Office 6.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..13-V7000  317.
  Instrument number       =                    
                          =0
  Location                =sas slijkens
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..13-V7000  317.
  Instrument number       =                    
  Location                =sas slijkens
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =12:33:12 05/06/20
  End date / time         =12:03:11 26/02/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/06/05 12:33:12;1015,825;16,377;1,052
2020/06/05 13:03:12;1409,283;19,053;4,228
2020/06/05 13:33:12;1412,317;19,077;4,044
2020/06/05 14:03:12;1413,892;18,827;4,268
2020/06/05 14:33:12;1414,183;19,063;3,868
2020/06/05 15:03:12;1415,467;19,000;3,892
2020/06/05 15:33:12;1415,175;18,953;3,364
2020/06/05 16:03:12;1416,108;19,000;3,208
2020/06/05 16:33:12;1415,933;19,023;3,536
2020/06/05 17:03:12;1416,458;18,543;4,684
2020/06/05 17:33:12;1416,108;19,033;3,476
2020/06/05 18:03:12;1416,283;18,733;4,540
2020/06/05 18:33:12;1416,633;18,610;4,480
2020/06/05 19:03:12;1417,742;18,900;4,036
2020/06/05 19:33:12;1417,567;18,460;4,924
2020/06/05 20:03:12;1417,567;18,680;4,224
2020/06/05 20:33:12;1418,208;18,800;4,320
2020/06/05 21:03:12;1418,500;18,727;4,456
2020/06/05 21:33:12;1418,675;18,293;5,024
2020/06/05 22:03:12;1418,208;18,473;4,908
2020/06/05 22:33:12;1418,500;18,480;4,968
2020/06/05 23:03:12;1419,142;18,207;4,992
2020/06/05 23:33:12;1419,492;18,527;4,720
2020/06/06 00:03:12;1419,608;18,533;4,760
2020/06/06 00:33:12;1419,492;18,283;5,052
2020/06/06 01:03:12;1419,608;18,413;4,964
2020/06/06 01:33:12;1419,783;18,467;4,984
2020/06/06 02:03:12;1420,250;18,427;4,972
2020/06/06 02:33:12;1421,067;18,507;4,956
2020/06/06 03:03:12;1422,058;18,520;4,868
2020/06/06 03:33:12;1421,067;18,520;4,736
2020/06/06 04:03:12;1421,242;18,597;4,576
2020/06/06 04:33:12;1423,458;18,557;4,588
2020/06/06 05:03:12;1424,100;18,580;4,612
2020/06/06 05:33:12;1426,317;18,617;4,372
2020/06/06 06:03:12;1424,567;18,627;4,372
2020/06/06 06:33:12;1420,775;18,553;4,344
2020/06/06 07:03:12;1420,600;18,547;4,352
2020/06/06 07:33:12;1420,775;18,510;4,684
2020/06/06 08:03:12;1422,350;18,520;4,864
2020/06/06 08:33:12;1421,708;18,567;4,596
2020/06/06 09:03:12;1419,608;18,540;4,664
2020/06/06 09:33:12;1418,033;18,457;4,840
2020/06/06 10:03:12;1416,400;18,647;3,752
2020/06/06 10:33:12;1417,567;18,650;3,516
2020/06/06 11:03:12;1417,683;18,657;3,516
2020/06/06 11:33:12;1416,925;18,653;3,504
2020/06/06 12:03:12;1415,933;18,607;3,372
2020/06/06 12:33:12;1416,283;18,563;3,672
2020/06/06 13:03:12;1416,750;18,557;3,620
2020/06/06 13:33:12;1417,742;18,537;3,260
2020/06/06 14:03:12;1418,033;18,583;3,360
2020/06/06 14:33:12;1416,575;18,540;3,436
2020/06/06 15:03:12;1418,500;18,517;3,156
2020/06/06 15:33:12;1417,392;18,510;3,168
2020/06/06 16:03:12;1419,142;18,477;3,152
2020/06/06 16:33:12;1420,425;18,393;3,536
2020/06/06 17:03:12;1420,250;18,397;3,180
2020/06/06 17:33:12;1419,783;18,317;3,536
2020/06/06 18:03:12;1421,242;18,330;3,264
2020/06/06 18:33:12;1419,608;18,300;3,264
2020/06/06 19:03:12;1420,075;18,273;3,220
2020/06/06 19:33:12;1418,208;18,180;3,604
2020/06/06 20:03:12;1417,858;18,247;3,180
2020/06/06 20:33:12;1416,400;18,323;3,056
2020/06/06 21:03:12;1417,100;18,320;3,020
2020/06/06 21:33:12;1416,750;18,300;3,008
2020/06/06 22:03:12;1415,642;18,293;3,020
2020/06/06 22:33:12;1414,533;18,243;2,988
2020/06/06 23:03:12;1415,000;18,177;2,980
2020/06/06 23:33:12;1415,642;18,150;3,016
2020/06/07 00:03:12;1416,575;18,103;2,980
2020/06/07 00:33:12;1416,575;18,070;2,948
2020/06/07 01:03:12;1416,750;18,057;2,952
2020/06/07 01:33:12;1416,108;18,057;3,328
2020/06/07 02:03:12;1415,933;18,060;3,216
2020/06/07 02:33:12;1415,817;18,057;3,328
2020/06/07 03:03:12;1416,750;18,037;3,668
2020/06/07 03:33:12;1417,917;18,027;3,812
2020/06/07 04:03:12;1418,383;18,027;3,856
2020/06/07 04:33:12;1418,675;18,010;3,856
2020/06/07 05:03:12;1418,500;18,003;3,948
2020/06/07 05:33:12;1418,850;17,987;4,124
2020/06/07 06:03:12;1419,608;17,973;4,332
2020/06/07 06:33:12;1420,308;17,937;4,296
2020/06/07 07:03:12;1422,000;17,780;3,820
2020/06/07 07:33:12;1419,492;17,600;3,148
2020/06/07 08:03:12;1418,558;17,613;2,992
2020/06/07 08:33:12;1418,675;17,707;2,964
2020/06/07 09:03:12;1419,492;17,700;2,992
2020/06/07 09:33:12;1419,608;17,730;2,984
2020/06/07 10:03:12;1418,967;17,730;2,988
2020/06/07 10:33:12;1417,742;17,787;3,004
2020/06/07 11:03:12;1416,925;17,807;3,056
2020/06/07 11:33:12;1416,633;17,817;3,000
2020/06/07 12:03:12;1416,750;17,810;2,984
2020/06/07 12:33:12;1416,458;17,837;2,936
2020/06/07 13:03:12;1416,925;17,823;2,936
2020/06/07 13:33:12;1416,633;17,863;2,928
2020/06/07 14:03:12;1417,392;17,870;2,924
2020/06/07 14:33:12;1417,683;18,013;2,888
2020/06/07 15:03:12;1417,567;18,060;2,900
2020/06/07 15:33:12;1418,675;18,173;2,920
2020/06/07 16:03:12;1417,917;18,217;2,964
2020/06/07 16:33:12;1419,783;18,257;3,028
2020/06/07 17:03:12;1419,783;18,247;3,040
2020/06/07 17:33:12;1419,958;18,300;3,048
2020/06/07 18:03:12;1420,250;18,313;3,024
2020/06/07 18:33:12;1421,067;18,310;2,976
2020/06/07 19:03:12;1420,892;18,207;3,412
2020/06/07 19:33:12;1419,783;18,270;3,072
2020/06/07 20:03:12;1421,883;18,250;3,104
2020/06/07 20:33:12;1422,992;18,203;3,948
2020/06/07 21:03:12;1423,633;18,000;3,932
2020/06/07 21:33:12;1423,458;17,940;4,476
2020/06/07 22:03:12;1423,925;17,757;4,880
2020/06/07 22:33:12;1425,383;17,987;4,556
2020/06/07 23:03:12;1425,092;17,863;4,604
2020/06/07 23:33:12;1425,675;17,890;4,516
2020/06/08 00:03:12;1426,025;17,940;4,576
2020/06/08 00:33:12;1425,675;17,890;4,608
2020/06/08 01:03:12;1425,850;17,917;4,600
2020/06/08 01:33:12;1426,375;17,937;4,544
2020/06/08 02:03:12;1426,492;17,943;4,468
2020/06/08 02:33:12;1427,133;17,950;4,444
2020/06/08 03:03:12;1426,492;17,967;4,384
2020/06/08 03:33:12;1426,958;17,970;4,312
2020/06/08 04:03:12;1427,133;17,947;4,332
2020/06/08 04:33:12;1427,308;17,957;4,380
2020/06/08 05:03:12;1428,883;17,963;4,364
2020/06/08 05:33:12;1428,767;17,947;4,492
2020/06/08 06:03:12;1428,417;17,977;4,416
2020/06/08 06:33:12;1428,708;17,963;4,368
2020/06/08 07:03:12;1428,417;17,957;4,392
2020/06/08 07:33:12;1429,700;17,977;4,380
2020/06/08 08:03:12;1430,342;17,977;4,348
2020/06/08 08:33:12;1429,992;17,973;4,396
2020/06/08 09:03:12;1430,633;17,927;4,552
2020/06/08 09:33:12;1431,742;17,960;4,456
2020/06/08 10:03:12;1430,342;17,977;4,404
2020/06/08 10:33:12;1430,342;17,897;4,644
2020/06/08 11:03:12;1429,350;17,547;5,852
2020/06/08 11:33:12;1431,742;17,790;4,792
2020/06/08 12:03:12;1429,875;17,767;4,372
2020/06/08 12:33:12;1429,700;17,790;4,668
2020/06/08 13:03:12;1429,350;17,840;4,668
2020/06/08 13:33:12;1430,050;17,837;4,456
2020/06/08 14:03:12;1433,550;17,693;5,584
2020/06/08 14:33:12;1432,733;17,647;4,572
2020/06/08 15:03:12;1433,200;17,760;4,612
2020/06/08 15:33:12;1432,442;17,773;4,540
2020/06/08 16:03:12;1433,550;17,780;4,872
2020/06/08 16:33:12;1434,017;17,787;4,868
2020/06/08 17:03:12;1434,192;17,797;4,920
2020/06/08 17:33:12;1435,592;17,780;4,836
2020/06/08 18:03:12;1434,308;17,793;4,900
2020/06/08 18:33:12;1433,842;17,633;5,076
2020/06/08 19:03:12;1435,475;17,633;5,052
2020/06/08 19:33:12;1435,942;17,680;4,872
2020/06/08 20:03:12;1435,475;17,663;4,732
2020/06/08 20:33:12;1434,017;17,683;4,720
2020/06/08 21:03:12;1432,267;17,563;5,448
2020/06/08 21:33:12;1432,267;17,617;5,612
2020/06/08 22:03:12;1432,558;17,660;5,364
2020/06/08 22:33:12;1432,733;17,673;5,248
2020/06/08 23:03:12;1433,842;17,683;5,284
2020/06/08 23:33:12;1433,550;17,693;5,104
2020/06/09 00:03:12;1433,842;17,683;5,100
2020/06/09 00:33:12;1432,908;17,693;4,964
2020/06/09 01:03:12;1433,842;17,670;5,124
2020/06/09 01:33:12;1434,308;17,660;5,160
2020/06/09 02:03:12;1434,483;17,670;4,976
2020/06/09 02:33:12;1434,308;17,667;4,968
2020/06/09 03:03:12;1433,842;17,627;5,104
2020/06/09 03:33:12;1434,192;17,637;4,992
2020/06/09 04:03:12;1434,658;17,630;5,012
