"Plot Title: Diksmuide sa"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 20844997, SEN S/N: 20844997)","Temp, °C (LGR S/N: 20844997, SEN S/N: 20844997)","Coupler Detached (LGR S/N: 20844997)","Coupler Attached (LGR S/N: 20844997)","Host Connected (LGR S/N: 20844997)","Stopped (LGR S/N: 20844997)","End Of File (LGR S/N: 20844997)"
1,01/14/22 09:49:18 AM,215.2,10.43,,,,,
2,01/14/22 09:49:55 AM,,,Logged,,,,
3,01/14/22 10:19:18 AM,487.9,6.58,,,,,
4,01/14/22 10:49:18 AM,486.4,6.57,,,,,
5,01/14/22 11:19:18 AM,485.9,6.60,,,,,
6,01/14/22 11:49:18 AM,486.4,6.61,,,,,
7,01/14/22 12:19:18 PM,486.9,6.65,,,,,
8,01/14/22 12:49:18 PM,487.9,6.67,,,,,
9,01/14/22 01:19:18 PM,486.9,6.67,,,,,
10,01/14/22 01:49:18 PM,487.9,6.66,,,,,
11,01/14/22 02:19:18 PM,488.4,6.66,,,,,
12,01/14/22 02:49:18 PM,488.9,6.70,,,,,
13,01/14/22 03:19:18 PM,488.4,6.68,,,,,
14,01/14/22 03:49:18 PM,487.9,6.68,,,,,
15,01/14/22 04:19:18 PM,490.9,6.68,,,,,
16,01/14/22 04:49:18 PM,488.4,6.65,,,,,
17,01/14/22 05:19:18 PM,486.4,6.62,,,,,
18,01/14/22 05:49:18 PM,484.4,6.60,,,,,
19,01/14/22 06:19:18 PM,483.4,6.58,,,,,
20,01/14/22 06:49:18 PM,482.4,6.58,,,,,
21,01/14/22 07:19:18 PM,483.4,6.60,,,,,
22,01/14/22 07:49:18 PM,484.4,6.58,,,,,
23,01/14/22 08:19:18 PM,485.9,6.58,,,,,
24,01/14/22 08:49:18 PM,488.4,6.58,,,,,
25,01/14/22 09:19:18 PM,490.9,6.58,,,,,
26,01/14/22 09:49:18 PM,494.4,6.58,,,,,
27,01/14/22 10:19:18 PM,495.9,6.56,,,,,
28,01/14/22 10:49:18 PM,497.4,6.55,,,,,
29,01/14/22 11:19:18 PM,497.4,6.53,,,,,
30,01/14/22 11:49:18 PM,497.4,6.51,,,,,
31,01/15/22 12:19:18 AM,496.4,6.50,,,,,
32,01/15/22 12:49:18 AM,495.9,6.48,,,,,
33,01/15/22 01:19:18 AM,495.4,6.47,,,,,
34,01/15/22 01:49:18 AM,494.9,6.47,,,,,
35,01/15/22 02:19:18 AM,494.9,6.47,,,,,
36,01/15/22 02:49:18 AM,494.4,6.43,,,,,
37,01/15/22 03:19:18 AM,492.4,6.42,,,,,
38,01/15/22 03:49:18 AM,489.9,6.40,,,,,
39,01/15/22 04:19:18 AM,486.9,6.38,,,,,
40,01/15/22 04:49:18 AM,483.9,6.36,,,,,
41,01/15/22 05:19:18 AM,485.4,6.35,,,,,
42,01/15/22 05:49:18 AM,480.9,6.33,,,,,
43,01/15/22 06:19:18 AM,488.4,6.33,,,,,
44,01/15/22 06:49:18 AM,492.4,6.35,,,,,
45,01/15/22 07:19:18 AM,492.9,6.35,,,,,
46,01/15/22 07:49:18 AM,489.9,6.32,,,,,
47,01/15/22 08:19:18 AM,489.4,6.30,,,,,
48,01/15/22 08:49:18 AM,488.4,6.28,,,,,
49,01/15/22 09:19:18 AM,485.9,6.27,,,,,
50,01/15/22 09:49:18 AM,485.4,6.27,,,,,
51,01/15/22 10:19:18 AM,485.4,6.25,,,,,
52,01/15/22 10:49:18 AM,486.9,6.21,,,,,
53,01/15/22 11:19:18 AM,488.4,6.21,,,,,
54,01/15/22 11:49:18 AM,489.4,6.22,,,,,
55,01/15/22 12:19:18 PM,491.4,6.24,,,,,
56,01/15/22 12:49:18 PM,492.4,6.25,,,,,
57,01/15/22 01:19:18 PM,494.4,6.25,,,,,
58,01/15/22 01:49:18 PM,496.4,6.25,,,,,
59,01/15/22 02:19:18 PM,498.4,6.26,,,,,
60,01/15/22 02:49:18 PM,498.4,6.27,,,,,
61,01/15/22 03:19:18 PM,498.9,6.27,,,,,
62,01/15/22 03:49:18 PM,498.9,6.28,,,,,
63,01/15/22 04:19:18 PM,497.4,6.28,,,,,
64,01/15/22 04:49:18 PM,497.4,6.26,,,,,
65,01/15/22 05:19:18 PM,499.4,6.24,,,,,
66,01/15/22 05:49:18 PM,499.4,6.25,,,,,
67,01/15/22 06:19:18 PM,498.9,6.24,,,,,
68,01/15/22 06:49:18 PM,494.4,6.25,,,,,
69,01/15/22 07:19:18 PM,488.4,6.20,,,,,
70,01/15/22 07:49:18 PM,484.9,6.21,,,,,
71,01/15/22 08:19:18 PM,481.4,6.19,,,,,
72,01/15/22 08:49:18 PM,478.9,6.14,,,,,
73,01/15/22 09:19:18 PM,475.4,6.09,,,,,
74,01/15/22 09:49:18 PM,472.4,6.04,,,,,
75,01/15/22 10:19:18 PM,469.9,6.00,,,,,
76,01/15/22 10:49:18 PM,466.4,5.99,,,,,
77,01/15/22 11:19:18 PM,464.9,5.97,,,,,
78,01/15/22 11:49:18 PM,464.9,5.99,,,,,
79,01/16/22 12:19:18 AM,464.9,5.99,,,,,
80,01/16/22 12:49:18 AM,465.4,5.99,,,,,
81,01/16/22 01:19:18 AM,465.9,5.96,,,,,
82,01/16/22 01:49:18 AM,465.4,5.92,,,,,
83,01/16/22 02:19:18 AM,466.9,5.94,,,,,
84,01/16/22 02:49:18 AM,467.9,5.91,,,,,
85,01/16/22 03:19:18 AM,467.9,5.91,,,,,
86,01/16/22 03:49:18 AM,468.9,5.92,,,,,
87,01/16/22 04:19:18 AM,471.4,5.96,,,,,
88,01/16/22 04:49:18 AM,471.9,5.97,,,,,
89,01/16/22 05:19:18 AM,472.9,5.99,,,,,
90,01/16/22 05:49:18 AM,473.9,5.96,,,,,
91,01/16/22 06:19:18 AM,473.9,5.97,,,,,
92,01/16/22 06:49:18 AM,475.4,5.97,,,,,
93,01/16/22 07:19:18 AM,478.4,5.97,,,,,
94,01/16/22 07:49:18 AM,480.4,5.99,,,,,
95,01/16/22 08:19:18 AM,481.4,6.00,,,,,
96,01/16/22 08:49:18 AM,481.4,6.00,,,,,
97,01/16/22 09:19:18 AM,481.9,6.02,,,,,
98,01/16/22 09:49:18 AM,481.4,6.01,,,,,
99,01/16/22 10:19:18 AM,482.4,6.00,,,,,
100,01/16/22 10:49:18 AM,483.9,6.04,,,,,
101,01/16/22 11:19:18 AM,486.4,6.04,,,,,
102,01/16/22 11:49:18 AM,491.9,6.04,,,,,
103,01/16/22 12:19:18 PM,493.9,6.07,,,,,
104,01/16/22 12:49:18 PM,501.0,6.16,,,,,
105,01/16/22 01:19:18 PM,505.0,6.20,,,,,
106,01/16/22 01:49:18 PM,505.5,6.22,,,,,
107,01/16/22 02:19:18 PM,507.0,6.26,,,,,
108,01/16/22 02:49:18 PM,509.5,6.38,,,,,
109,01/16/22 03:19:18 PM,511.5,6.42,,,,,
110,01/16/22 03:49:18 PM,511.5,6.45,,,,,
111,01/16/22 04:19:18 PM,508.5,6.45,,,,,
112,01/16/22 04:49:18 PM,501.0,6.53,,,,,
113,01/16/22 05:19:18 PM,494.4,6.60,,,,,
