"Plot Title: Schoorbakkebrug"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 20844998, SEN S/N: 20844998)","Temp, °C (LGR S/N: 20844998, SEN S/N: 20844998)","Coupler Detached (LGR S/N: 20844998)","Coupler Attached (LGR S/N: 20844998)","Host Connected (LGR S/N: 20844998)","Stopped (LGR S/N: 20844998)","End Of File (LGR S/N: 20844998)"
1,01/14/22 10:38:01 AM,106.4,11.79,,,,,
2,01/14/22 10:38:12 AM,,,Logged,,,,
3,01/14/22 11:08:01 AM,475.1,5.88,,,,,
4,01/14/22 11:38:01 AM,476.7,5.93,,,,,
5,01/14/22 12:08:01 PM,477.7,5.99,,,,,
6,01/14/22 12:38:01 PM,478.3,6.03,,,,,
7,01/14/22 01:08:01 PM,479.3,6.06,,,,,
8,01/14/22 01:38:01 PM,479.8,6.10,,,,,
9,01/14/22 02:08:01 PM,481.9,6.11,,,,,
10,01/14/22 02:38:01 PM,485.0,6.17,,,,,
11,01/14/22 03:08:01 PM,487.6,6.22,,,,,
12,01/14/22 03:38:01 PM,489.7,6.24,,,,,
13,01/14/22 04:08:01 PM,492.3,6.24,,,,,
14,01/14/22 04:38:01 PM,494.9,6.26,,,,,
15,01/14/22 05:08:01 PM,498.0,6.25,,,,,
16,01/14/22 05:38:01 PM,500.7,6.25,,,,,
17,01/14/22 06:08:01 PM,503.8,6.26,,,,,
18,01/14/22 06:38:01 PM,506.4,6.24,,,,,
19,01/14/22 07:08:01 PM,509.0,6.25,,,,,
20,01/14/22 07:38:01 PM,511.6,6.24,,,,,
21,01/14/22 08:08:01 PM,513.7,6.25,,,,,
22,01/14/22 08:38:01 PM,515.3,6.24,,,,,
23,01/14/22 09:08:01 PM,515.8,6.22,,,,,
24,01/14/22 09:38:01 PM,515.3,6.20,,,,,
25,01/14/22 10:08:01 PM,515.3,6.19,,,,,
26,01/14/22 10:38:01 PM,515.3,6.19,,,,,
27,01/14/22 11:08:01 PM,516.4,6.19,,,,,
28,01/14/22 11:38:01 PM,517.4,6.17,,,,,
29,01/15/22 12:08:01 AM,518.5,6.19,,,,,
30,01/15/22 12:38:01 AM,519.5,6.19,,,,,
31,01/15/22 01:08:01 AM,522.7,6.17,,,,,
32,01/15/22 01:38:01 AM,523.7,6.19,,,,,
33,01/15/22 02:08:01 AM,526.3,6.22,,,,,
34,01/15/22 02:38:01 AM,527.4,6.20,,,,,
35,01/15/22 03:08:01 AM,528.4,6.19,,,,,
36,01/15/22 03:38:01 AM,530.0,6.21,,,,,
37,01/15/22 04:08:01 AM,531.1,6.22,,,,,
38,01/15/22 04:38:01 AM,532.1,6.21,,,,,
39,01/15/22 05:08:01 AM,533.7,6.24,,,,,
40,01/15/22 05:38:01 AM,534.8,6.22,,,,,
41,01/15/22 06:08:01 AM,535.3,6.20,,,,,
42,01/15/22 06:38:01 AM,535.3,6.19,,,,,
43,01/15/22 07:08:01 AM,535.3,6.16,,,,,
44,01/15/22 07:38:01 AM,534.8,6.13,,,,,
45,01/15/22 08:08:01 AM,533.7,6.11,,,,,
46,01/15/22 08:38:01 AM,533.7,6.08,,,,,
47,01/15/22 09:08:01 AM,533.2,6.06,,,,,
48,01/15/22 09:38:01 AM,532.1,6.05,,,,,
49,01/15/22 10:08:01 AM,531.6,6.02,,,,,
50,01/15/22 10:38:01 AM,531.1,6.02,,,,,
51,01/15/22 11:08:01 AM,531.1,6.03,,,,,
52,01/15/22 11:38:01 AM,531.1,6.03,,,,,
53,01/15/22 12:08:01 PM,531.1,6.05,,,,,
54,01/15/22 12:38:01 PM,531.1,6.06,,,,,
55,01/15/22 01:08:01 PM,531.1,6.08,,,,,
56,01/15/22 01:38:01 PM,532.1,6.11,,,,,
57,01/15/22 02:08:01 PM,532.6,6.13,,,,,
58,01/15/22 02:38:01 PM,533.2,6.15,,,,,
59,01/15/22 03:08:01 PM,533.7,6.15,,,,,
60,01/15/22 03:38:01 PM,534.2,6.15,,,,,
61,01/15/22 04:08:01 PM,536.3,6.11,,,,,
62,01/15/22 04:38:01 PM,537.9,6.11,,,,,
63,01/15/22 05:08:01 PM,539.0,6.10,,,,,
64,01/15/22 05:38:01 PM,541.1,6.07,,,,,
