Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 13/06/2025
TIME       : 11:58:39
FILENAME   : C:\Users\aquaman\AppData\Roaming\DiverOffice\Gent-Oostende\CSV\brugge_250613115839_T6300.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..39-T6300  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =brugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..39-T6300  317.
  Instrument number       =          UTC+1     
  Location                =brugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =12:29:12 26/02/25
  End date / time         =12:29:10 13/06/25
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2025/02/26 12:29:12;1036,358;10,147;0,516
2025/02/26 12:59:12;1290,108;7,873;0,548
2025/02/26 13:29:12;1287,308;7,907;0,532
2025/02/26 13:59:12;1286,258;7,973;0,548
2025/02/26 14:29:12;1291,100;8,010;0,552
2025/02/26 14:59:12;1291,508;7,827;0,588
2025/02/26 15:29:12;1292,267;8,020;0,568
2025/02/26 15:59:12;1292,150;8,127;0,560
2025/02/26 16:29:12;1286,317;8,143;0,560
2025/02/26 16:59:12;1287,658;8,180;0,552
2025/02/26 17:29:12;1285,908;8,163;0,556
2025/02/26 17:59:12;1284,508;8,163;0,552
2025/02/26 18:29:12;1286,958;8,090;0,552
2025/02/26 18:59:12;1286,608;8,073;0,548
2025/02/26 19:29:12;1284,100;8,053;0,552
2025/02/26 19:59:12;1278,675;8,083;0,556
2025/02/26 20:29:12;1276,983;8,087;0,556
2025/02/26 20:59:12;1276,808;8,070;0,552
2025/02/26 21:29:12;1277,800;8,053;0,552
2025/02/26 21:59:12;1277,333;8,037;0,544
2025/02/26 22:29:12;1274,883;8,030;0,540
2025/02/26 22:59:12;1277,683;8,010;0,544
2025/02/26 23:29:12;1280,367;8,010;0,544
2025/02/26 23:59:12;1282,875;8,007;0,540
2025/02/27 00:29:12;1285,617;8,000;0,544
2025/02/27 00:59:12;1287,192;7,993;0,540
2025/02/27 01:29:12;1288,242;7,977;0,548
2025/02/27 01:59:12;1290,050;7,963;0,548
2025/02/27 02:29:12;1288,067;7,960;0,548
2025/02/27 02:59:12;1294,192;7,947;0,548
2025/02/27 03:29:12;1299,208;7,963;0,556
2025/02/27 03:59:12;1297,808;7,933;0,568
2025/02/27 04:29:12;1298,333;7,897;0,588
2025/02/27 04:59:12;1299,267;7,873;0,608
2025/02/27 05:29:12;1301,250;7,840;0,628
2025/02/27 05:59:12;1301,483;7,803;0,632
2025/02/27 06:29:12;1304,458;7,763;0,632
2025/02/27 06:59:12;1300,550;7,767;0,632
2025/02/27 07:29:12;1299,033;7,773;0,632
2025/02/27 07:59:12;1292,442;7,767;0,644
2025/02/27 08:29:12;1287,483;7,757;0,648
2025/02/27 08:59:12;1281,067;7,733;0,660
2025/02/27 09:29:12;1276,283;7,737;0,668
2025/02/27 09:59:12;1276,808;7,753;0,660
2025/02/27 10:29:12;1275,583;7,790;0,640
2025/02/27 10:59:12;1276,400;7,827;0,620
2025/02/27 11:29:12;1278,733;7,850;0,600
2025/02/27 11:59:12;1280,600;7,847;0,584
2025/02/27 12:29:12;1285,442;7,893;0,584
2025/02/27 12:59:12;1292,500;7,897;0,576
2025/02/27 13:29:12;1293,725;7,910;0,560
2025/02/27 13:59:12;1292,092;7,913;0,540
2025/02/27 14:29:12;1299,208;7,890;0,532
2025/02/27 14:59:12;1295,650;7,920;0,536
2025/02/27 15:29:12;1301,483;7,880;0,540
2025/02/27 15:59:12;1307,025;7,907;0,540
2025/02/27 16:29:12;1306,033;7,920;0,532
2025/02/27 16:59:12;1306,033;7,937;0,524
2025/02/27 17:29:12;1301,308;7,930;0,512
2025/02/27 17:59:12;1301,250;7,947;0,520
2025/02/27 18:29:12;1301,075;7,913;0,544
2025/02/27 18:59:12;1295,125;7,890;0,552
2025/02/27 19:29:12;1287,133;7,907;0,536
2025/02/27 19:59:12;1286,958;7,907;0,524
2025/02/27 20:29:12;1287,192;7,893;0,512
2025/02/27 20:59:12;1284,917;7,890;0,500
2025/02/27 21:29:12;1287,308;7,887;0,492
2025/02/27 21:59:12;1286,492;7,863;0,520
2025/02/27 22:29:12;1287,308;7,840;0,560
2025/02/27 22:59:12;1289,000;7,803;0,596
2025/02/27 23:29:12;1289,525;7,780;0,612
2025/02/27 23:59:12;1291,508;7,767;0,632
2025/02/28 00:29:12;1295,592;7,760;0,640
2025/02/28 00:59:12;1298,333;7,753;0,648
2025/02/28 01:29:12;1302,067;7,747;0,652
2025/02/28 01:59:12;1305,275;7,740;0,664
2025/02/28 02:29:12;1307,317;7,723;0,676
2025/02/28 02:59:12;1310,408;7,710;0,688
2025/02/28 03:29:12;1312,800;7,693;0,696
2025/02/28 03:59:12;1315,017;7,683;0,708
2025/02/28 04:29:12;1315,133;7,660;0,712
2025/02/28 04:59:12;1314,958;7,610;0,700
2025/02/28 05:29:12;1312,392;7,620;0,684
2025/02/28 05:59:12;1310,467;7,637;0,676
2025/02/28 06:29:12;1308,717;7,657;0,676
2025/02/28 06:59:12;1305,625;7,650;0,652
2025/02/28 07:29:12;1302,358;7,663;0,640
2025/02/28 07:59:12;1299,092;7,660;0,632
2025/02/28 08:29:12;1294,542;7,650;0,624
2025/02/28 08:59:12;1290,750;7,673;0,576
2025/02/28 09:29:12;1288,008;7,713;0,552
2025/02/28 09:59:12;1286,608;7,730;0,532
2025/02/28 10:29:12;1284,625;7,747;0,532
2025/02/28 10:59:12;1281,767;7,770;0,528
2025/02/28 11:29:12;1279,492;7,790;0,528
2025/02/28 11:59:12;1281,767;7,810;0,520
2025/02/28 12:29:12;1278,908;7,850;0,528
2025/02/28 12:59:12;1284,858;7,877;0,524
2025/02/28 13:29:12;1289,058;7,887;0,524
2025/02/28 13:59:12;1290,633;7,923;0,520
2025/02/28 14:29:12;1292,442;8,020;0,528
2025/02/28 14:59:12;1292,850;7,940;0,524
2025/02/28 15:29:12;1293,200;8,050;0,524
2025/02/28 15:59:12;1300,608;7,997;0,524
2025/02/28 16:29:12;1303,933;8,023;0,524
2025/02/28 16:59:12;1302,300;8,073;0,520
2025/02/28 17:29:12;1300,958;8,070;0,512
2025/02/28 17:59:12;1303,525;8,060;0,508
2025/02/28 18:29:12;1302,767;8,053;0,508
2025/02/28 18:59:12;1302,183;8,040;0,504
2025/02/28 19:29:12;1301,833;8,030;0,508
